,attr5,attr29,attr31,attr38,attr42,attr46,attr48,attr53,attr58,attr59,attr62,attr63,attr64,attr70,attr77,attr81,attr82,attr87,attr88,attr96,attr101,attr102,attr104,attr106,attr110,attr112,attr113,attr114,attr117,attr118,attr119,attr130,attr131,attr133,attr135,attr137,attr138,attr143,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr158,attr159,attr161,attr162,attr163,attr165,attr168,attr170,attr171,attr172,attr173,attr174,attr175,attr183,attr188,attr190,attr191,attr196,attr197,attr198,attr208,attr209,attr211,attr213,attr214,attr219,attr226,attr227,attr230,attr231,attr233,attr234,attr241,attr242,attr244,attr247,attr252,attr253,attr255,attr257,attr258,attr260,attr263,attr264,attr268,attr271,attr272,attr282,attr285,attr289,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
26,0.947285,0.473834,0.656383,0.67794,0.643411,0.480391,0.653044,0.079064,0.038586,0.00826,0.019615,0.017465,0.342519,0.034634,0.186377,0.197416,0.146425,0.083826,0.228606,0.136179,0.318889,0.325391,0.30987,0.291372,0.291612,0.276639,0.398868,0.315569,0.301605,0.302661,0.297154,0.363937,0.25537,0.348964,0.354883,0.388635,0.357277,0.350309,0.372442,0.350871,0.344616,0.006931,0.002626,0.003273,0.001653,0.000264,0.000336,0.001154,0.045916,0.082368,0.014557,0.003918,1.0,0.864843,0.056569,0.061911,0.16386,0.010252,0.012335,0.000624,0.002938,0.005828,0.001047,0.502505,0.499363,0.480072,0.472524,0.455213,0.490025,0.482712,0.639851,0.524087,0.490976,0.519357,0.427984,0.448079,0.45045,0.427547,0.48601,0.436796,0.020185,0.005233,0.004084,0.002303,0.000628,0.001793,0.017463,0.007823,0.010949,0.065736,0.032233,0.055868,0.004101,0.063953,0.005944,0.227656,0.007404,1,0,0,0,0,0
27,0.788599,0.682179,0.702491,0.673815,0.58374,0.665636,0.527093,0.001396,5.2e-05,0.000155,0.000175,0.006204,0.079507,0.06467,0.001953,0.002583,0.144113,0.00031,0.000482,0.082308,0.156214,0.157298,0.154163,0.192483,0.203628,0.192853,0.184733,0.212936,0.254678,0.247394,0.217016,0.340995,0.40155,0.278361,0.316619,0.342229,0.471221,0.332215,0.319877,0.156413,0.217778,0.001966,0.001275,0.001835,0.000735,0.001427,0.001088,0.00098,0.029598,0.026467,0.022907,0.020952,0.028345,0.016821,0.010374,0.005457,0.005271,0.004303,0.000323,0.241926,0.000183,5.4e-05,0.086325,0.247573,0.264918,0.286489,0.282944,0.190743,0.278225,0.27695,0.229223,0.423365,0.422817,0.51087,0.57791,0.468029,0.454878,0.468308,0.577429,0.887044,0.006003,0.002672,0.002142,0.001709,0.001013,0.001317,0.142423,0.136285,0.103704,0.117647,0.053214,0.082726,0.001834,0.248315,0.000121,0.239048,0.114449,1,0,0,0,0,0
28,0.704374,0.806079,0.762265,0.78568,0.583816,0.705957,0.646511,5e-06,0.019735,0.052811,0.019218,0.018669,0.308315,0.120578,0.070444,0.029118,0.011886,0.075067,0.031198,0.029132,0.09225,0.084156,0.065322,0.166914,0.021303,0.0,0.486084,0.391139,0.07644,0.0,0.0,0.237922,0.160096,0.211399,0.437668,0.250055,0.197702,0.394952,0.298038,0.185713,0.153779,0.000568,0.000918,0.001816,0.019769,0.024021,0.027549,0.028039,0.392272,0.104267,0.355519,0.128449,0.208723,0.083942,0.316178,0.056667,0.031193,0.046234,0.001978,0.059718,0.017644,0.036495,0.00554,0.265924,0.264694,0.277655,0.265633,0.643116,0.604748,0.498401,0.643105,0.684223,0.651816,0.542584,0.473094,0.741848,0.663066,0.667908,0.601405,0.548018,0.00147,0.0027,0.182547,0.030442,0.002137,0.003333,0.040699,0.246599,0.073848,0.074419,0.03433,0.060092,0.044887,0.007555,0.064267,0.038255,0.005728,1,0,0,0,0,0
29,0.549456,0.439771,0.363807,0.836801,0.78776,0.839862,0.808527,0.011623,0.010018,0.011059,0.009468,0.007937,0.008342,0.004553,0.383689,0.277417,0.128869,0.083106,0.000883,0.003208,0.072977,0.076852,0.057257,0.124931,0.134191,0.117695,0.215645,0.199808,0.161667,0.16024,0.162346,0.236584,0.196152,0.092435,0.294602,0.294396,0.292078,0.302366,0.30037,0.298354,0.305631,0.003796,0.003819,0.00529,0.002179,0.001031,0.000801,0.002463,0.002508,0.001734,0.000746,0.00105,0.198287,0.148781,0.057015,0.086568,0.07905,0.034005,0.002016,0.00044,0.000179,0.000446,8.3e-05,0.116188,0.137066,0.216687,0.199902,0.318885,0.355307,0.361737,0.561661,0.581153,0.609948,0.40157,0.336151,0.682166,0.708255,0.704934,0.706533,0.686348,0.010816,0.006709,0.007371,0.017855,0.016147,0.015642,0.017109,0.02847,0.027138,0.160448,0.27493,0.343762,0.028892,0.007675,0.00271,0.001629,0.001701,1,0,0,0,0,0
30,0.786098,0.471956,0.715356,0.702865,0.690839,0.565423,0.741758,0.012823,0.034764,0.095578,0.011185,0.000237,0.401161,0.00026,0.478782,0.049858,0.051637,0.05489,0.089187,0.05754,0.094589,0.099026,0.164492,0.139383,0.140583,0.33917,0.40823,0.366872,0.212716,0.256824,0.298265,0.399726,0.367455,0.247593,0.378971,0.385535,0.363388,0.396221,0.391262,0.366776,0.329856,0.008946,0.000413,0.036146,0.008029,0.015215,0.015697,0.002207,0.116465,0.080414,0.009256,0.001476,0.141958,0.207444,0.167942,0.01632,0.023968,0.020912,0.062792,0.001114,0.025916,0.00176,0.001476,0.114365,0.120728,0.351002,0.438685,0.631251,0.469393,0.374653,0.589551,0.767255,0.752438,0.616177,0.548175,0.706309,0.781815,0.823034,0.692029,0.71596,0.105355,0.025295,0.085536,0.132961,0.033458,0.022965,0.208176,0.020466,0.009009,0.239146,0.065995,0.003219,0.187295,0.105211,0.151284,0.038376,0.037392,1,0,0,0,0,0
31,0.65117,0.80268,0.834656,0.813405,0.788348,0.791304,0.822003,0.001013,0.251606,0.107954,0.001494,0.001463,0.351777,5e-05,0.194975,0.249666,0.136602,0.039295,0.02114,0.026219,0.030268,0.030412,0.031276,0.268724,0.04891,0.035576,0.27917,0.325089,0.11823,0.082654,0.053793,0.339698,0.279115,0.090418,0.294122,0.240487,0.178779,0.269657,0.258436,0.179451,0.098224,0.256587,0.00137,0.001162,0.238128,0.000528,0.000525,0.000413,0.020613,0.030967,0.103615,0.000516,0.035179,0.067337,0.108628,0.133493,0.148632,0.082215,0.001381,0.009766,0.000383,0.000647,0.014844,0.532698,0.342772,0.332707,0.342794,0.618145,0.688026,0.514381,0.673824,0.700673,0.670301,0.675434,0.737788,0.680701,0.717872,0.708043,0.660047,0.680544,0.145962,0.044817,0.077819,0.394897,0.008414,0.008731,0.110048,0.197252,0.056903,0.126022,0.10071,0.175612,0.046987,0.074655,0.013145,0.019564,0.04848,1,0,0,0,0,1
32,0.612719,0.537625,0.755909,0.930262,0.411536,0.854812,0.662294,0.00681,0.009859,0.003063,0.377794,0.190965,0.01105,0.420415,0.377696,0.046148,0.104246,0.007915,0.080059,0.182508,0.236529,0.228416,0.277785,0.294047,0.219719,0.311975,0.27369,0.230021,0.252195,0.364883,0.385953,0.179191,0.304918,0.586139,0.307716,0.335007,0.305069,0.361159,0.346461,0.436447,0.486132,0.00227,0.001395,0.001464,0.001194,0.000309,0.001201,0.005604,0.002509,0.000312,0.000438,0.123807,0.001047,0.000351,0.004891,0.064546,0.241582,0.229167,0.050034,0.151648,0.001277,0.00126,0.101483,0.011719,0.072475,0.143865,0.24877,0.128791,0.151078,0.149904,0.196961,0.275362,0.302626,0.558273,0.552872,0.495247,0.514582,0.573739,0.646325,0.648394,0.009709,0.006077,0.009697,0.000367,0.012666,0.335331,0.007973,0.00271,0.109649,0.001246,0.139643,0.272176,0.051164,0.389977,0.003183,0.126881,0.151305,1,0,0,0,0,0
33,0.890264,0.876323,0.755927,0.859003,0.865125,0.854229,0.871498,0.000341,0.0,0.000146,0.000147,0.0,0.545282,0.127765,0.53181,0.390112,0.007297,0.004706,0.00707,0.000458,0.244239,0.253772,0.245974,0.232805,0.24799,0.239973,0.231879,0.212654,0.136235,0.242956,0.195837,0.470871,0.353745,0.372284,0.333059,0.381187,0.359143,0.345624,0.352833,0.343265,0.337963,0.000412,0.001746,0.001183,0.000287,0.000579,0.000935,0.000438,0.144849,0.107374,0.223748,0.084572,0.064982,0.111513,0.217592,0.085354,0.039214,0.046163,0.008983,0.000791,0.001195,0.001073,0.000568,0.484993,0.474716,0.476371,0.472088,0.5486,0.576769,0.558072,0.550288,0.621198,0.614276,0.598083,0.648752,0.664665,0.69355,0.646247,0.674081,0.634707,0.001508,0.003198,0.001191,0.001579,0.001617,0.001442,0.071931,0.100008,0.117475,0.093246,0.080911,0.052336,0.02333,0.009681,0.00632,0.003208,0.00516,1,0,0,0,0,0
34,0.831223,0.730625,0.637348,0.578219,0.607265,0.646584,0.553514,0.001418,0.034864,0.041782,0.089663,0.093048,0.272514,0.037246,0.277024,0.008962,0.004503,0.638345,0.165144,0.333702,0.244925,0.239877,0.232956,0.296399,0.268032,0.258628,0.304115,0.282517,0.252263,0.23784,0.228807,0.334122,0.332483,0.313957,0.46976,0.325569,0.318875,0.424342,0.328642,0.232737,0.336029,0.003278,0.000898,0.002083,0.002652,0.001574,0.002961,0.008559,0.006531,0.00303,0.000667,0.002096,0.002599,0.000927,0.002069,0.005375,0.007347,0.010597,0.009481,0.000577,0.02649,0.008985,0.001055,0.366244,0.352098,0.184369,0.168165,0.353977,0.190407,0.130949,0.338187,0.795804,0.407072,0.232152,0.25435,0.890197,0.745247,0.892903,0.8386,0.699723,0.008715,0.065835,0.077105,0.119321,0.206695,0.249209,0.147444,0.023158,0.024988,0.165842,0.208478,0.215094,0.112074,0.35427,0.09536,0.137019,0.292682,1,0,0,0,0,0
35,0.611524,0.680349,0.731658,0.712357,0.652064,0.674206,0.643316,0.003523,0.00393,0.003164,0.00169,0.00123,0.001422,0.000674,0.064712,0.004472,0.070294,0.010036,0.00429,0.006085,0.269177,0.269739,0.25463,0.283957,0.281145,0.25751,0.315007,0.311481,0.295981,0.290782,0.278251,0.250912,0.258909,0.152428,0.427263,0.327764,0.309321,0.433326,0.393621,0.329993,0.30594,0.000156,0.000583,0.000192,0.000345,0.000228,0.000168,0.00057,0.000525,0.000333,0.000244,0.000382,0.01933,0.030893,0.033276,0.039911,0.044673,0.047478,0.023904,0.002837,0.001873,0.001795,0.001162,0.0,0.0,0.052615,0.04832,0.12084,0.173712,0.17691,0.332707,0.511328,0.502818,0.512491,0.404187,0.61337,0.616177,0.679191,0.703581,0.662686,0.028623,0.009311,0.05161,0.027322,0.018676,0.013897,0.016591,0.00981,0.008118,0.188079,0.042418,0.057702,0.125693,0.006019,0.011034,0.01916,0.028099,1,0,0,0,0,0
36,0.595151,0.84147,0.906213,0.787701,0.622986,0.442658,0.489452,0.053215,0.038805,0.045617,0.071202,0.112839,0.007682,0.107931,0.012875,0.050654,0.03443,0.37718,0.183867,0.179395,0.312119,0.312318,0.328182,0.069705,0.203546,0.293848,0.161557,0.227853,0.353909,0.380158,0.394307,0.378402,0.369081,0.365165,0.415336,0.356975,0.355583,0.403971,0.433649,0.425315,0.329314,0.00827,0.016449,0.005515,0.050159,0.065034,0.07234,0.066825,0.026614,0.019333,0.023695,0.008237,0.006178,0.001619,0.001283,0.001053,0.0038,0.001176,0.02906,0.036241,0.107883,0.112158,0.057237,0.136283,0.120583,0.132168,0.171006,0.144346,0.201322,0.295312,0.409174,0.483125,0.489779,0.499005,0.489242,0.561673,0.540604,0.683128,0.669239,0.672001,0.073796,0.121343,0.106072,0.115267,0.097917,0.164837,0.014423,0.259873,0.238656,0.181025,0.002624,0.036368,0.080311,0.056983,0.125639,0.184104,0.095791,1,0,0,0,0,0
37,0.832787,0.678484,0.813278,0.811788,0.705098,0.73993,0.665594,0.001014,0.00304,0.006896,0.007443,0.008543,0.063728,0.022498,0.024132,0.30145,0.17601,0.027226,0.145625,0.01207,0.082538,0.089568,0.075967,0.069067,0.054252,0.03406,0.0,0.03168,0.022648,0.099671,0.073573,0.524156,0.224019,0.141872,0.175453,0.284417,0.178381,0.195864,0.236084,0.231248,0.173855,0.001682,0.000169,0.000571,0.001852,0.006542,0.004138,0.005267,0.048783,0.047266,0.0677,0.010804,0.001546,0.001393,0.367108,0.113258,0.114987,0.004977,0.007145,0.079655,0.004282,0.001045,0.00538,0.437612,0.415034,0.383253,0.400072,0.483718,0.4601,0.452205,0.498736,0.503757,0.505457,0.615394,0.529086,0.538345,0.529858,0.540537,0.564915,0.578525,0.000533,0.002143,0.015029,0.046366,0.005294,0.00331,0.08039,0.105602,0.027922,0.001584,0.059397,0.264031,0.0033,0.003556,0.002159,0.043608,0.0483,1,0,0,0,0,0
38,0.892024,0.580855,0.645686,0.676401,0.608225,0.767814,0.851813,0.005086,0.175074,0.183366,0.146232,0.190546,0.030769,0.293924,0.283419,0.255871,0.092599,0.324968,0.254788,0.004677,0.248553,0.249684,0.239952,0.316166,0.414342,0.478395,0.211866,0.235151,0.42179,0.494973,0.529753,0.395295,0.180453,0.186207,0.081667,0.395261,0.299417,0.452167,0.406475,0.389383,0.399101,0.002055,0.001139,0.035142,0.016879,0.027447,0.031517,0.01794,0.024812,0.033338,0.10222,0.050331,0.00215,0.003513,0.064706,0.02287,0.041235,0.061198,0.007649,0.054484,0.141923,0.096417,0.000821,0.309469,0.321659,0.598732,0.632012,0.384416,0.496969,0.543657,0.408962,0.443684,0.48402,0.533772,0.543981,0.49329,0.610205,0.615193,0.632537,0.64249,0.009732,0.156496,0.152672,0.143138,0.141456,0.052188,0.08602,0.114837,0.057611,0.005291,0.033952,0.026703,0.021885,0.019939,0.044173,0.055977,0.003819,1,0,0,0,1,0
39,0.776065,0.617252,0.803105,0.756722,0.537979,0.554088,0.501325,0.008729,0.097538,0.048571,0.011062,0.005715,0.156862,0.040986,0.03024,0.022703,0.003286,0.154635,0.1647,0.146683,0.152154,0.141468,0.117476,0.442311,0.232695,0.183429,0.439931,0.474568,0.388025,0.232373,0.086687,0.388471,0.405809,0.296502,0.335706,0.313834,0.398278,0.271145,0.242737,0.147963,0.199156,0.052018,0.001792,0.003762,0.04337,0.052659,0.026547,0.001589,0.023448,0.045077,0.007182,0.048716,0.012914,0.002437,0.000852,0.000769,0.029465,0.063673,0.149311,0.041607,0.023096,0.017453,0.05469,0.235351,0.153259,0.369599,0.199566,0.625559,0.638229,0.665627,0.660158,0.67937,0.748524,0.745862,0.790023,0.766316,0.741915,0.850577,0.842279,0.869342,0.105051,0.016364,0.059616,0.112789,0.523053,0.057966,0.038139,0.024726,0.034278,0.018069,0.01751,0.3045,0.12044,0.039301,0.1392,0.1647,0.165723,1,0,0,0,0,0
40,0.805184,0.644706,0.669416,0.753975,0.660985,0.733374,0.704769,0.004244,0.002821,0.003046,0.00153,0.000153,0.024264,0.077412,0.125483,0.089671,0.367324,0.011815,0.011415,0.000139,0.272757,0.272551,0.272311,0.270898,0.251481,0.257346,0.234472,0.238512,0.23666,0.235809,0.241749,0.315,0.343025,0.309458,0.450309,0.454218,0.46332,0.47585,0.490295,0.489321,0.500219,0.000754,0.000853,0.001002,0.000308,0.00016,0.000262,0.000235,0.002904,0.00295,0.002407,0.003766,0.007813,0.009272,0.009845,0.018024,0.012549,0.010905,0.001458,0.017351,0.000762,0.000395,0.000365,0.351427,0.378567,0.376387,0.374642,0.32801,0.331477,0.327943,0.469762,0.462762,0.471753,0.475946,0.476919,0.55881,0.568069,0.557423,0.563909,0.563596,0.002479,0.004782,0.001932,0.007254,0.003794,0.004043,0.008411,0.008757,0.012689,0.006961,0.006044,0.007776,0.005916,0.014639,0.001568,0.000376,0.000535,1,0,0,0,0,0
41,0.878144,0.476487,0.532708,0.670878,0.828097,0.844678,0.40256,0.000602,0.075562,0.069139,0.122797,0.059785,0.012402,0.137796,0.13392,0.007504,0.008844,0.075012,0.066092,0.11415,0.225885,0.231029,0.212503,0.163807,0.19048,0.187016,0.138272,0.156296,0.392942,0.405988,0.342785,0.174575,0.181043,0.242833,0.045329,0.048642,0.035151,0.36701,0.379108,0.728656,0.544966,0.000494,0.000815,0.000392,0.019751,0.022581,0.01956,0.01769,0.006016,0.031182,0.01855,0.057225,0.10399,0.075961,0.060004,0.09093,0.050955,0.106288,0.036196,0.280815,0.025,0.031957,0.127139,0.360787,0.341631,0.333031,0.386216,0.260825,0.494442,0.543691,0.424036,0.273707,0.299002,0.33037,0.314669,0.415034,0.448135,0.560655,0.57044,0.542483,0.001306,0.004234,0.03657,0.014572,0.03607,0.102665,0.012933,0.054688,0.012655,0.199865,0.097012,0.062597,0.157578,0.103907,0.021129,0.031256,0.043286,1,0,0,0,0,0
42,0.829487,0.702482,0.698429,0.750912,0.667289,0.801369,0.834844,0.000314,0.140021,0.079123,0.028165,0.02305,0.603927,0.063981,0.386448,0.234369,0.251428,0.298559,0.234918,0.284566,0.22323,0.221557,0.218553,0.361036,0.249959,0.223772,0.400021,0.349993,0.380528,0.320878,0.260727,0.423772,0.407229,0.470226,0.435809,0.416667,0.384204,0.387202,0.412791,0.36642,0.398224,0.006564,0.000475,0.000944,0.010983,0.015884,0.008693,0.004308,0.053938,0.036309,0.011218,0.002294,0.044134,0.055487,0.038089,0.026845,0.040193,0.07223,0.050444,0.016682,0.057562,0.090681,0.058729,0.306327,0.308463,0.327183,0.262033,0.451143,0.507235,0.557926,0.572497,0.588108,0.584329,0.613359,0.568684,0.604424,0.625212,0.595153,0.597681,0.606079,0.003529,0.001467,0.434758,0.089929,0.075845,0.028881,0.215753,0.017428,0.068362,0.089457,0.050897,0.055358,0.095108,0.04273,0.115366,0.118866,0.023458,1,0,0,0,0,0
43,0.886303,0.725738,0.618797,0.474684,0.697673,0.772544,0.735815,0.008807,0.00866,0.004827,0.00353,0.000473,0.149557,0.23035,0.186313,0.315059,0.169331,0.772902,0.07405,0.161165,0.064342,0.10666,0.213093,0.137901,0.298765,0.331824,0.223395,0.245679,0.296221,0.3031,0.302442,0.403374,0.379246,0.338436,0.321701,0.377737,0.363285,0.335837,0.331653,0.319918,0.304074,0.00403,0.016599,0.005558,0.023699,0.012125,0.007255,0.004308,0.054928,0.066907,0.051588,0.019803,0.000926,0.001083,0.001756,0.001231,0.001133,0.00123,0.002993,0.000858,0.002126,0.0017,0.001908,0.041376,0.135646,0.448347,0.468901,0.370024,0.417472,0.436717,0.487788,0.464137,0.501029,0.473072,0.453793,0.293534,0.553118,0.509595,0.492284,0.476908,0.044893,0.004486,0.065798,0.0254,0.010229,0.005522,0.131285,0.064813,0.045047,0.006669,0.007756,0.011503,0.115635,0.00508,0.05229,0.014974,0.031377,1,0,0,0,0,0
44,0.787965,0.244847,0.736855,0.898015,0.870664,0.936786,0.934221,0.00594,0.001007,0.003131,0.00508,0.005437,0.017919,0.02431,0.039524,0.024904,0.016463,0.031566,0.022248,0.035936,0.194479,0.245898,0.248093,0.172325,0.243114,0.186968,0.162298,0.150206,0.167778,0.197188,0.15537,0.234465,0.242702,0.207819,0.27487,0.288553,0.288018,0.350727,0.355158,0.359486,0.359479,0.003822,0.000933,0.003565,0.000183,0.001803,0.001137,0.00303,0.010901,0.011358,0.015027,0.03224,0.01892,0.001699,0.001986,0.002156,0.002241,0.002753,0.017037,0.004753,0.001135,0.000892,0.002309,0.004015,0.0,0.112934,0.063093,0.134707,0.176485,0.178889,0.404947,0.475633,0.54699,0.647153,0.616278,0.682949,0.744353,0.73686,0.757582,0.760534,0.002351,0.00645,0.009783,0.017532,0.010483,0.012021,0.127536,0.223505,0.21912,0.114476,0.108668,0.056881,0.245905,0.022754,0.030823,0.02227,0.012272,1,0,0,0,0,0
45,0.640081,0.573665,0.638503,0.341065,0.56405,0.054949,0.562982,0.026424,0.166783,0.178063,0.156623,0.143426,0.041785,0.03167,0.000483,0.071452,0.013506,1.0,0.296681,0.386529,0.168772,0.17882,0.186433,0.217593,0.24823,0.246365,0.274595,0.278477,0.29548,0.296605,0.284582,0.362531,0.339383,0.320144,0.325295,0.373944,0.352599,0.310069,0.31561,0.334781,0.319897,0.004027,0.009739,0.007749,0.01226,0.013068,0.012547,0.012028,0.001267,0.001145,0.004048,0.001539,0.002126,0.010626,0.013201,0.000907,0.00074,0.001188,0.00015,0.000416,0.000196,0.002433,8.9e-05,0.222949,0.230822,0.371723,0.375011,0.478965,0.481124,0.46379,0.565486,0.507559,0.411981,0.612665,0.604167,0.552436,0.423913,0.522757,0.451791,0.65006,0.044578,0.044672,0.0322,0.037591,0.030732,0.027801,0.018067,0.01647,0.012927,0.064141,0.010608,0.006922,0.108668,0.07766,0.016702,0.17312,0.008668,1,0,0,0,0,0
46,0.835977,0.577636,0.54724,0.460715,0.482852,0.503514,0.47713,0.004583,0.035803,0.004725,0.009751,0.015112,0.125567,0.022387,0.06764,0.001557,0.001777,0.20604,0.00149,0.002943,0.206447,0.202545,0.202757,0.200494,0.185535,0.147689,0.174012,0.265645,0.172332,0.149314,0.121543,0.235309,0.242407,0.217915,0.238642,0.234733,0.232737,0.230343,0.241797,0.217702,0.212455,0.002839,0.001786,0.000394,0.003485,0.002237,0.001372,0.006657,0.018745,0.057347,0.006099,0.006416,0.342038,0.024833,0.024782,0.024998,0.06821,0.072871,0.00981,0.000359,0.002027,0.000722,0.001286,0.371835,0.400843,0.397365,0.390611,0.494297,0.509438,0.409387,0.578581,0.522175,0.578603,0.571446,0.571077,0.551821,0.59919,0.605397,0.597714,0.577049,0.0021,0.002493,0.004992,0.002788,0.001348,0.00184,0.354339,0.041884,0.004727,0.07734,0.055882,0.594363,0.048663,0.002573,0.002804,0.002143,0.002889,1,0,0,0,0,0
47,0.650934,0.671588,0.731383,0.619879,0.570246,0.530377,0.50118,0.147881,0.101161,0.043148,0.069668,0.06674,0.150497,1.0,0.147118,0.025899,0.024076,0.044438,0.014784,0.020336,0.152668,0.193018,0.18142,0.200329,0.308841,0.265569,0.286632,0.292668,0.301413,0.301536,0.294383,0.295412,0.299554,0.318525,0.369431,0.316996,0.314417,0.326845,0.316461,0.313395,0.316084,0.00719,0.003423,0.013125,0.036657,0.001129,0.017963,0.018082,0.003546,0.00439,0.007694,0.01073,0.001261,0.003163,0.004912,0.002982,0.001848,0.000948,0.001381,0.000429,0.012555,0.069194,0.00069,0.01456,0.016349,0.429247,0.369465,0.348844,0.400004,0.410304,0.369543,0.407911,0.428621,0.424763,0.42549,0.499732,0.540202,0.617295,0.617955,0.639459,0.004994,0.187897,0.220035,0.122803,0.061224,0.203469,0.034164,0.035817,0.073432,0.029585,0.051291,0.068353,0.036377,0.018565,0.015595,0.014876,0.026907,1,0,0,0,0,0
48,0.6835,0.884229,0.909504,0.601776,0.517841,0.419179,0.467889,0.001019,0.020808,0.020117,0.017623,0.058295,0.074151,0.039924,0.152579,0.044122,0.270287,0.192279,0.193193,0.391573,0.299362,0.289396,0.257599,0.228121,0.207531,0.199595,0.350727,0.345837,0.361818,0.372064,0.355048,0.422442,0.408779,0.62107,0.525329,0.550089,0.523553,0.527209,0.460233,0.505789,0.502037,0.003168,0.001238,0.00225,0.008926,0.007746,0.008526,0.008036,0.02191,0.015461,0.017558,0.005199,0.001397,0.001042,0.001305,0.002021,0.00204,0.036962,0.05,0.040622,0.049631,0.058187,0.086741,0.154925,0.125559,0.179303,0.17436,0.374016,0.353753,0.343845,0.475868,0.506889,0.464584,0.538468,0.768205,0.635478,0.648148,0.695082,0.551944,0.650306,0.006147,0.007422,0.027959,0.066271,0.079233,0.132555,0.097244,0.087346,0.070537,0.037065,0.01767,0.03508,0.319841,0.267149,0.198994,0.317632,0.332577,1,0,0,0,0,0
49,0.669244,0.506791,0.67847,0.721601,0.599837,0.627783,0.80887,0.003791,0.003435,0.002947,0.462835,0.003551,0.00321,0.558921,0.617758,0.630541,0.70036,0.53192,0.06529,0.056651,0.180155,0.188952,0.169397,0.156042,0.177503,0.194349,0.169623,0.174892,0.291365,0.30879,0.208402,0.261559,0.303979,0.302772,0.304035,0.262109,0.274638,0.342504,0.297862,0.255168,0.260113,0.009374,0.000395,0.000283,0.000818,0.00055,0.002521,0.000447,0.000399,0.000165,0.016456,0.007218,0.041384,0.023665,0.02489,0.017719,0.030777,0.009811,0.184423,0.006089,0.075997,0.084365,0.014798,0.036232,0.076927,0.172038,0.206694,0.183,0.203152,0.254946,0.37542,0.535956,0.555291,0.593996,0.445457,0.554578,0.571014,0.5549,0.538705,0.571544,0.009184,0.002179,0.006934,0.002288,0.030711,0.115915,0.007746,0.118277,0.113585,0.207509,0.037727,0.187433,0.138198,0.03424,0.124741,0.122195,0.004375,1,0,0,0,0,0
50,0.675474,0.753904,0.771853,0.782495,0.700372,0.510584,0.504368,0.013109,0.033945,0.031713,0.029716,0.024076,0.012012,0.019079,0.011104,0.044198,0.055365,0.039631,0.139072,0.245221,0.281159,0.276488,0.279492,0.242476,0.229211,0.221454,0.138491,0.122586,0.088903,0.096543,0.122627,0.377538,0.378436,0.388038,0.362641,0.409616,0.538999,0.537414,0.525103,0.368477,0.374973,0.00098,0.002788,0.000638,0.023948,0.033479,0.025504,0.041631,0.038003,0.033777,0.021315,0.021223,0.006047,0.004837,0.006627,0.005724,0.005359,0.004834,0.000892,0.052931,0.001805,0.026462,0.001785,0.27118,0.234065,0.320417,0.327988,0.481728,0.485093,0.487319,0.497495,0.541957,0.539889,0.549181,0.548365,0.518653,0.517579,0.547392,0.406591,0.434291,0.05744,0.008321,0.089398,0.079748,0.089311,0.091409,0.010316,0.01391,0.015843,0.014503,0.009206,0.009978,0.000933,0.271878,0.059121,0.411014,0.050006,1,0,0,0,0,0
