,attr8,attr12,attr13,attr16,attr21,attr27,attr29,attr33,attr34,attr37,attr38,attr41,attr42,attr43,attr47,attr49,attr50,attr53,attr58,attr60,attr65,attr67,attr71,attr72,attr73,attr74,attr81,attr84,attr86,attr88,attr94,attr95,attr97,attr104,attr105,attr106,attr108,attr110,attr111,attr114,attr115,attr116,attr120,attr124,attr127,attr130,attr132,attr134,attr135,attr137,attr148,attr151,attr153,attr155,attr157,attr160,attr163,attr164,attr165,attr166,attr171,attr176,attr194,attr196,attr197,attr198,attr200,attr203,attr216,attr220,attr224,attr226,attr227,attr231,attr232,attr233,attr234,attr235,attr237,attr240,attr243,attr245,attr247,attr249,attr251,attr255,attr261,attr264,attr265,attr266,attr271,attr277,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
23,0.606941,0.660932,0.637807,0.87475,0.662352,0.826175,0.425623,0.687231,0.674436,0.454358,0.42238,0.598639,0.634294,0.161304,0.542546,0.493673,0.01627,0.00139,0.001891,0.001449,0.110919,0.122299,0.233308,0.074174,0.35255,0.09008,0.334198,0.512186,0.271715,0.291348,0.267141,0.720397,0.653275,0.253285,0.227305,0.204383,0.208457,0.205473,0.202956,0.308567,0.268155,0.258807,0.317455,0.364383,0.271502,0.335295,0.333258,0.308038,0.211427,0.206914,0.00132,0.000352,0.000432,0.000401,0.00049,0.000574,0.011778,0.017035,0.017702,0.01542,0.002625,0.031989,0.044548,0.029558,0.191761,0.22986,0.242698,0.174651,0.309436,0.427916,0.462348,0.418713,0.410639,0.465815,0.56808,0.694579,0.69866,0.752248,0.687936,0.59711,0.649356,0.670972,0.003487,0.004441,0.002334,0.002976,0.085165,0.09188,0.085142,0.10634,0.00606,0.157716,0.071073,0.140156,0.474739,0.109099,0.1971,0.158548,0.252088,0.35436,0.089175,0.041719,0.061148,0.041683,0.173503,0.14623,0.144763,1,0,0,0,0,0
24,0.806442,0.817837,0.799631,0.713659,0.706248,0.796163,0.495341,0.84417,0.794413,0.311593,0.715298,0.821975,0.788633,0.587419,0.827551,0.780021,0.001031,0.001128,0.000342,0.000229,0.098894,0.043839,0.152325,0.269264,0.227643,0.009156,0.009813,0.008958,0.879207,0.039584,0.426098,0.013583,0.042799,0.267949,0.254554,0.277428,0.279877,0.276001,0.267723,0.313717,0.305075,0.280706,0.32369,0.372277,0.332757,0.383409,0.372339,0.367318,0.344863,0.388608,0.000192,0.000127,0.000143,0.000154,0.000208,0.00026,0.005942,0.007514,0.008114,0.009799,0.004287,0.001738,0.001499,0.001178,0.275888,0.279265,0.277342,0.236995,0.303833,0.554862,0.492854,0.554348,0.588723,0.591966,0.535203,0.550803,0.611637,0.633812,0.613348,0.569903,0.639795,0.605307,0.000834,0.001177,0.003123,0.001371,0.074534,0.083109,0.083416,0.070907,0.00546,0.005279,0.002166,0.054086,0.033154,0.024254,0.007014,0.007667,0.008214,0.002881,0.028509,0.057352,0.022898,0.004068,0.006069,0.009132,0.006574,1,0,0,0,0,0
25,0.624405,0.504795,0.499033,0.602752,0.609945,0.726393,0.685387,0.846203,0.852183,0.816742,0.839708,0.825167,0.85624,0.686515,0.838856,0.81146,0.011881,0.011028,0.128997,0.355171,0.121292,0.148365,0.059522,0.057997,0.028556,0.06572,0.081249,0.018782,0.032535,0.027417,0.099249,0.014385,0.057354,0.213813,0.232147,0.13046,0.358711,0.432044,0.450412,0.34692,0.38762,0.446495,0.226845,0.450947,0.373265,0.490329,0.495089,0.503807,0.490521,0.493608,0.002422,0.003752,0.009669,0.008281,0.137137,0.14389,0.142031,0.125635,0.138621,0.108568,0.011553,0.070005,0.00997,0.001329,0.301507,0.312478,0.306651,0.278348,0.471484,0.291398,0.569646,0.483483,0.545514,0.602903,0.570059,0.594605,0.617687,0.600666,0.595959,0.617407,0.57413,0.583892,0.018331,0.017728,0.061424,0.233497,0.325839,0.286638,0.20837,0.102025,0.318371,0.029308,0.002585,0.006188,0.00505,0.014956,0.005002,0.005394,0.009199,0.011032,0.015803,0.012935,0.020826,0.003398,0.040586,0.018594,0.001165,1,0,0,0,0,0
26,0.827716,0.934857,0.914124,0.743131,0.867247,0.655258,0.473834,0.657821,0.604146,0.667457,0.67794,0.659104,0.643411,0.626222,0.673501,0.609676,0.175564,0.079064,0.038586,0.000953,0.233481,0.138301,0.242183,0.348884,0.272974,0.137075,0.197416,0.066592,0.136423,0.228606,0.171477,0.463222,0.097547,0.30987,0.299246,0.291372,0.288237,0.291612,0.284506,0.315569,0.319746,0.327243,0.603265,0.06596,0.526879,0.363937,0.234979,0.345466,0.354883,0.388635,0.006931,0.001305,0.004655,0.006617,0.00076,0.004417,0.082368,0.05043,0.014557,0.009879,0.864843,0.91465,0.003588,0.001047,0.502505,0.499363,0.483774,0.468879,0.469583,0.512189,0.431506,0.524087,0.490976,0.427984,0.456801,0.448079,0.45045,0.62755,0.449141,0.44298,0.546844,0.401458,0.020185,0.003601,0.001919,0.002303,0.047197,0.010949,0.003562,0.002426,0.032233,0.021139,0.004563,0.071313,0.004101,0.00685,0.282855,0.063953,0.003515,0.004862,0.01007,0.005944,0.007286,0.227656,0.365768,0.007404,0.00854,1,0,0,0,0,0
27,0.80277,0.808582,0.797102,0.704471,0.604941,0.628927,0.682179,0.676064,0.473745,0.658374,0.673815,0.498895,0.58374,0.638535,0.646463,0.530513,0.00134,0.001396,5.2e-05,0.00063,0.069561,0.0769,0.022879,0.017963,0.01157,0.007726,0.002583,0.019353,0.000397,0.000482,0.000196,0.020427,0.167036,0.154163,0.141433,0.192483,0.198553,0.203628,0.201475,0.212936,0.232449,0.243999,0.20535,0.284595,0.326296,0.340995,0.393203,0.310315,0.316619,0.342229,0.001966,0.001233,0.001628,0.001673,0.000455,0.000964,0.026467,0.026124,0.022907,0.008755,0.016821,0.00052,0.112112,0.086325,0.247573,0.264918,0.269413,0.252773,0.308575,0.24045,0.299047,0.423365,0.422817,0.57791,0.470053,0.468029,0.454878,0.460536,0.793467,0.477959,0.789732,0.877013,0.006003,0.004893,0.002538,0.001709,0.160596,0.103704,0.074748,0.04475,0.053214,0.017807,0.263771,0.002799,0.001834,0.001589,0.002963,0.248315,0.312586,0.135442,0.001487,0.000121,0.002277,0.239048,0.173295,0.114449,0.109488,1,0,0,0,0,0
28,0.758012,0.672249,0.659617,0.810856,0.531278,0.546579,0.806079,0.654734,0.614524,0.778751,0.78568,0.636964,0.583816,0.773084,0.673359,0.63292,3.5e-05,5e-06,0.019735,0.012816,0.317925,0.251112,0.584888,0.306919,0.117732,0.122448,0.029118,0.380011,0.116293,0.031198,0.061728,0.039009,0.034414,0.065322,0.048999,0.166914,0.086612,0.021303,0.011879,0.391139,0.394136,0.301351,0.44738,0.0,0.432682,0.237922,0.283546,0.417428,0.437668,0.250055,0.000568,0.000966,0.001278,0.045872,0.107584,0.027707,0.104267,0.153814,0.355519,0.110427,0.083942,0.043791,0.005325,0.00554,0.265924,0.264694,0.255345,0.246477,0.321994,0.553006,0.310263,0.684223,0.651816,0.473094,0.714752,0.741848,0.663066,0.574175,0.565329,0.728339,0.557703,0.536444,0.00147,0.003813,0.004543,0.030442,0.086101,0.073848,0.057122,0.110406,0.03433,0.020434,0.267114,0.01667,0.044887,0.061933,0.020329,0.007555,0.062051,0.06569,0.043747,0.064267,0.062542,0.038255,0.008441,0.005728,0.006494,1,0,0,0,0,0
29,0.564006,0.667147,0.649425,0.72276,0.720181,0.641909,0.439771,0.650553,0.553574,0.707298,0.836801,0.832835,0.78776,0.718863,0.836025,0.76734,0.02273,0.011623,0.010018,0.011361,0.005749,0.004143,0.255345,0.82206,0.565451,0.165876,0.277417,0.065295,0.553889,0.000883,0.003842,0.003024,0.003262,0.057257,0.029019,0.124931,0.153752,0.134191,0.12906,0.199808,0.188196,0.169492,0.471283,0.184726,0.512942,0.236584,0.154232,0.31452,0.294602,0.294396,0.003796,0.005186,0.004289,0.00911,0.001464,0.000843,0.001734,0.000836,0.000746,0.000994,0.148781,0.254403,7.8e-05,8.3e-05,0.116188,0.137066,0.13332,0.112531,0.335581,0.570798,0.362912,0.581153,0.609948,0.336151,0.675165,0.682166,0.708255,0.714842,0.699231,0.692063,0.704039,0.67199,0.010816,0.004246,0.003199,0.017855,0.022239,0.027138,0.028326,0.023319,0.27493,0.299024,0.157695,0.01365,0.028892,0.007464,0.001073,0.007675,0.003104,0.008744,0.001931,0.00271,0.001648,0.001629,0.001552,0.001701,0.001368,1,0,0,0,0,0
30,0.615851,0.851246,0.921912,0.596749,0.960363,0.885518,0.471956,0.822639,0.76862,0.8261,0.702865,0.706358,0.690839,0.860388,0.789384,0.715882,0.095091,0.012823,0.034764,0.02861,0.31513,0.013938,0.463262,0.517034,0.477595,0.224725,0.049858,0.103639,0.088972,0.089187,0.026885,0.046596,0.040582,0.164492,0.229575,0.139383,0.177154,0.140583,0.223944,0.366872,0.312133,0.17085,0.381447,0.27214,0.135995,0.399726,0.315919,0.212785,0.378971,0.385535,0.008946,0.002153,0.02935,0.014522,0.020535,0.030765,0.080414,0.19773,0.009256,0.010227,0.207444,0.080407,0.002218,0.001476,0.114365,0.120728,0.177424,0.441,0.455314,0.644536,0.458121,0.767255,0.752438,0.548175,0.749128,0.706309,0.781815,0.734478,0.708971,0.793948,0.637838,0.723866,0.105355,0.027063,0.050156,0.132961,0.222827,0.009009,0.003264,0.001784,0.065995,0.062184,0.06201,0.231366,0.187295,0.046647,0.09226,0.105211,0.020251,0.085899,0.142132,0.151284,0.035061,0.038376,0.207913,0.037392,0.011596,1,0,0,0,0,0
31,0.534088,0.695368,0.694481,0.574412,0.716336,0.559519,0.80268,0.816969,0.808293,0.87773,0.813405,0.816397,0.788348,0.893615,0.819279,0.809113,0.24613,0.001013,0.251606,0.000895,0.690157,0.218314,0.709312,0.529245,0.351958,0.533956,0.249666,0.072084,0.048757,0.02114,0.012564,0.007847,0.017668,0.031276,0.026344,0.268724,0.178196,0.04891,0.041914,0.325089,0.354225,0.210384,0.365473,0.418793,0.326166,0.339698,0.203086,0.298711,0.294122,0.240487,0.256587,0.000405,0.001658,0.019767,0.316272,0.000671,0.030967,0.080374,0.103615,0.033726,0.067337,0.004343,0.003348,0.014844,0.532698,0.342772,0.294406,0.33132,0.436371,0.714752,0.598329,0.700673,0.670301,0.737788,0.666499,0.680701,0.717872,0.601494,0.700662,0.668344,0.646381,0.71256,0.145962,0.00471,0.045929,0.394897,0.112613,0.056903,0.026088,0.003618,0.10071,0.035547,0.070146,0.023685,0.046987,0.049911,0.052221,0.074655,0.008708,0.017715,0.002439,0.013145,0.019872,0.019564,0.096767,0.04848,0.024836,1,0,0,0,0,1
32,0.535221,0.691677,0.476797,0.700647,0.43939,0.346954,0.537625,0.845087,0.560612,0.874396,0.930262,0.581349,0.411536,0.767051,0.748971,0.552049,0.015606,0.00681,0.009859,0.002087,0.004474,0.000549,0.008635,0.00366,0.0009,0.013229,0.046148,0.904378,0.035258,0.080059,0.012101,0.087891,0.308523,0.277785,0.319074,0.294047,0.213724,0.219719,0.287202,0.230021,0.215247,0.219266,0.292044,0.308738,0.18561,0.179191,0.533326,0.275754,0.307716,0.335007,0.00227,0.000611,0.002579,0.003178,0.000332,0.015754,0.000312,0.000396,0.000438,0.017157,0.000351,0.103396,0.018925,0.101483,0.011719,0.072475,0.104838,0.021952,0.395733,0.180522,0.412462,0.275362,0.302626,0.552872,0.474526,0.495247,0.514582,0.585167,0.738191,0.579229,0.725085,0.582148,0.009709,0.005486,0.009919,0.000367,0.002826,0.109649,0.307235,0.23095,0.139643,0.168213,0.12412,0.066334,0.051164,0.040279,0.178936,0.389977,0.280054,0.177511,0.002614,0.003183,0.003836,0.126881,0.344065,0.151305,0.051714,1,0,0,0,0,0
33,0.852268,0.88405,0.88343,0.683258,0.772976,0.67585,0.876323,0.905377,0.883568,0.877342,0.859003,0.868423,0.865125,0.814672,0.87461,0.858803,0.001475,0.000341,0.0,7.9e-05,0.484443,0.415851,0.989975,1.0,0.807209,0.333655,0.390112,0.008729,0.01083,0.00707,0.000723,0.001584,0.000243,0.245974,0.242373,0.232805,0.232332,0.24799,0.253834,0.212654,0.129081,0.232798,0.419883,0.448841,0.279959,0.470871,0.357202,0.30618,0.333059,0.381187,0.000412,0.001298,0.000794,0.000307,0.000421,0.000464,0.107374,0.058785,0.223748,0.063929,0.111513,0.001922,0.000805,0.000568,0.484993,0.474716,0.484758,0.476774,0.539542,0.58415,0.665951,0.621198,0.614276,0.648752,0.667494,0.664665,0.69355,0.705773,0.599537,0.648707,0.646023,0.624016,0.001508,0.002755,0.002162,0.001579,0.10713,0.117475,0.105955,0.127469,0.080911,0.034748,0.024869,0.04914,0.02333,0.009219,0.010116,0.009681,0.005566,0.004058,0.011215,0.00632,0.005446,0.003208,0.005693,0.00516,0.007282,1,0,0,0,0,0
34,0.891629,0.759606,0.742325,0.781232,0.634186,0.649404,0.730625,0.654569,0.637904,0.683858,0.578219,0.654018,0.607265,0.581992,0.557,0.720532,0.003192,0.001418,0.034864,0.055517,0.063792,0.014276,0.091835,0.089905,0.133236,0.100593,0.008962,0.004695,0.166184,0.165144,0.170787,0.241331,0.375324,0.232956,0.232743,0.296399,0.280034,0.268032,0.264588,0.282517,0.278402,0.269348,0.405315,0.297599,0.437387,0.334122,0.32286,0.427778,0.46976,0.325569,0.003278,0.000707,0.000926,0.003032,0.001225,0.004329,0.00303,0.001213,0.000667,0.001325,0.000927,0.010357,0.047995,0.001055,0.366244,0.352098,0.29312,0.132727,0.056405,0.379753,0.210044,0.795804,0.407072,0.25435,0.893597,0.890197,0.745247,0.521515,0.335369,0.926552,0.804907,0.457942,0.008715,0.008262,0.020169,0.119321,0.104185,0.024988,0.027668,0.034935,0.208478,0.00527,0.084778,0.075253,0.112074,0.44518,0.400297,0.35427,0.084196,0.135353,0.138403,0.09536,0.117938,0.137019,0.174682,0.292682,0.014214,1,0,0,0,0,0
35,0.624945,0.665688,0.660048,0.702115,0.675398,0.646913,0.680349,0.715939,0.697182,0.715239,0.712357,0.694844,0.652064,0.675662,0.677692,0.601636,0.01184,0.003523,0.00393,0.002946,0.001144,0.00075,0.155953,0.089974,0.042341,0.034776,0.004472,0.011099,0.068573,0.00429,0.022071,0.013244,0.017341,0.25463,0.249822,0.283957,0.287181,0.281145,0.272593,0.311481,0.303553,0.300741,0.280583,0.267764,0.348532,0.250912,0.221427,0.447586,0.427263,0.327764,0.000156,0.000366,9.5e-05,0.001243,0.000289,0.000396,0.000333,0.000431,0.000244,0.000556,0.030893,0.055261,0.002931,0.001162,0.0,0.0,0.0,0.0,0.13899,0.30163,0.116099,0.511328,0.502818,0.404187,0.558183,0.61337,0.616177,0.607633,0.603093,0.684145,0.689267,0.624765,0.028623,0.014638,0.008094,0.027322,0.014482,0.008118,0.006364,0.006474,0.042418,0.073099,0.119273,0.091773,0.125693,0.026369,0.011668,0.006019,0.00486,0.005658,0.02768,0.011034,0.018431,0.01916,0.015331,0.028099,0.023843,1,0,0,0,0,0
36,0.526804,0.648118,0.663583,0.641936,0.822223,0.898906,0.84147,0.93347,0.942492,0.469427,0.787701,0.763466,0.622986,0.309037,0.493726,0.365238,0.06043,0.053215,0.038805,0.050685,0.022121,0.095747,0.135898,0.096117,0.029681,0.02193,0.050654,0.013606,0.718305,0.183867,0.233284,0.320172,0.186624,0.328182,0.332668,0.069705,0.125178,0.203546,0.251461,0.227853,0.278772,0.318052,0.355261,0.366536,0.392421,0.378402,0.357092,0.482833,0.415336,0.356975,0.00827,0.010561,0.011976,0.033278,0.069662,0.079475,0.019333,0.022229,0.023695,0.014249,0.001619,0.001141,0.054203,0.057237,0.136283,0.120583,0.150072,0.141796,0.419563,0.471909,0.47958,0.483125,0.489779,0.489242,0.563775,0.561673,0.540604,0.515399,0.547918,0.719248,0.698358,0.726695,0.073796,0.071627,0.108088,0.115267,0.024713,0.238656,0.167215,0.126973,0.002624,0.002272,0.004939,0.098721,0.080311,0.077256,0.0189,0.056983,0.081051,0.192849,0.121236,0.125639,0.121751,0.184104,0.095626,0.095791,0.210404,1,0,0,0,0,0
37,0.738426,0.831965,0.787251,0.747134,0.734357,0.654518,0.678484,0.799677,0.647684,0.740422,0.811788,0.667218,0.705098,0.622017,0.743763,0.639548,0.005901,0.001014,0.00304,0.006609,0.057423,0.264405,0.007487,0.005609,0.00299,0.108475,0.30145,0.003055,0.038026,0.145625,0.005091,0.043671,0.069641,0.075967,0.070384,0.069067,0.113292,0.054252,0.044794,0.03168,0.082997,0.091097,0.0193,0.134486,0.055947,0.524156,0.269115,0.128258,0.175453,0.284417,0.001682,0.0002,0.000243,0.00274,0.020961,0.003387,0.047266,0.056962,0.0677,0.008849,0.001393,0.001492,0.003694,0.00538,0.437612,0.415034,0.403438,0.441023,0.488068,0.487844,0.501845,0.503757,0.505457,0.529086,0.542908,0.538345,0.529858,0.610899,0.634695,0.550188,0.539385,0.559022,0.000533,0.001581,0.001583,0.046366,0.032375,0.027922,0.107014,0.010958,0.059397,0.469987,0.001922,0.002749,0.0033,0.003841,0.250214,0.003556,0.218194,0.00326,0.003882,0.002159,0.001719,0.043608,0.001791,0.0483,0.002882,1,0,0,0,0,0
38,0.768066,0.57209,0.563533,0.643665,0.116124,0.614255,0.580855,0.656516,0.607724,0.540314,0.676401,0.663927,0.608225,0.522875,0.882303,0.778722,0.005255,0.005086,0.175074,0.242646,0.041719,0.157357,0.008919,0.005211,0.004018,0.082464,0.255871,0.216324,0.036413,0.254788,0.281042,0.208849,0.007722,0.239952,0.252997,0.316166,0.324733,0.414342,0.426063,0.235151,0.272112,0.32201,0.141022,0.177112,0.075803,0.395295,0.115542,0.029719,0.081667,0.395261,0.002055,0.001176,0.006181,0.019913,0.01872,0.017817,0.033338,0.057491,0.10222,0.165544,0.003513,0.002852,0.000251,0.000821,0.309469,0.321659,0.352098,0.336174,0.578581,0.439323,0.581432,0.443684,0.48402,0.543981,0.459932,0.49329,0.610205,0.627013,0.622517,0.616154,0.639202,0.669541,0.009732,0.010364,0.036732,0.143138,0.114041,0.057611,0.058663,0.048294,0.033952,0.04078,0.030053,0.008887,0.021885,0.08235,0.080893,0.019939,0.023195,0.04528,0.04853,0.044173,0.031957,0.055977,0.001892,0.003819,0.009643,1,0,0,0,1,0
39,0.350325,0.703529,0.782012,0.423202,0.552678,0.759124,0.617252,0.737193,0.739707,0.780559,0.756722,0.641112,0.537979,0.477369,0.594623,0.474073,0.2706,0.008729,0.097538,0.201803,0.28689,0.111576,0.308297,0.159109,0.032146,0.003522,0.022703,0.03453,0.158213,0.1647,0.189024,0.247025,0.228537,0.117476,0.11511,0.442311,0.366214,0.232695,0.19452,0.474568,0.405185,0.397737,0.421303,0.400981,0.488669,0.388471,0.348512,0.453663,0.335706,0.313834,0.052018,0.001616,0.002072,0.033769,0.019658,0.006065,0.045077,0.012532,0.007182,0.00647,0.002437,0.148102,0.031058,0.05469,0.235351,0.153259,0.122831,0.084731,0.36876,0.723732,0.496265,0.67937,0.748524,0.790023,0.648562,0.766316,0.741915,0.810543,0.812299,0.866669,0.842391,0.822151,0.105051,0.026387,0.022032,0.112789,0.03918,0.034278,0.616464,0.324614,0.01751,0.01871,0.133464,0.423398,0.12044,0.065999,0.074925,0.039301,0.118144,0.124674,0.164654,0.1392,0.151673,0.1647,0.079299,0.165723,0.142827,1,0,0,0,0,0
40,0.733348,0.798673,0.800281,0.673875,0.676978,0.73488,0.644706,0.596871,0.624966,0.739625,0.753975,0.710492,0.660985,0.682115,0.725754,0.6679,0.006785,0.004244,0.002821,0.003077,0.031056,0.03128,0.187934,0.178493,0.115862,0.076476,0.089671,0.069405,0.011439,0.011415,0.001229,9.9e-05,0.001087,0.272311,0.279102,0.270898,0.254774,0.251481,0.252579,0.238512,0.236584,0.230706,0.250844,0.256358,0.312346,0.315,0.321667,0.449431,0.450309,0.454218,0.000754,0.000551,0.000625,0.000289,0.000111,0.00037,0.00295,0.003022,0.002407,0.001168,0.009272,0.004071,0.000263,0.000365,0.351427,0.378567,0.38909,0.367944,0.326009,0.470992,0.43268,0.462762,0.471753,0.476919,0.557311,0.55881,0.568069,0.561818,0.563383,0.552469,0.566157,0.557993,0.002479,0.006166,0.002986,0.007254,0.012579,0.012689,0.009282,0.013181,0.006044,0.007461,0.020255,0.003066,0.005916,0.013235,0.01236,0.014639,0.013678,0.015779,0.001809,0.001568,0.001883,0.000376,0.000278,0.000535,0.002332,1,0,0,0,0,0
41,0.680895,0.790286,0.767696,0.604355,0.695763,0.745676,0.476487,0.545796,0.514034,0.639647,0.670878,0.660813,0.828097,0.81388,0.823684,0.558111,0.003652,0.000602,0.075562,0.076985,0.035285,0.113989,0.099101,0.119316,0.157946,0.132716,0.007504,0.045342,0.081604,0.066092,0.094827,0.07177,0.379467,0.212503,0.218066,0.163807,0.164979,0.19048,0.242695,0.156296,0.363964,0.374321,0.114643,0.321639,0.134403,0.174575,0.200165,0.077634,0.045329,0.048642,0.000494,0.000487,0.000191,0.020552,0.015357,0.061782,0.031182,0.072097,0.01855,0.004182,0.075961,0.002773,0.057674,0.127139,0.360787,0.341631,0.338969,0.364142,0.586554,0.489376,0.58538,0.273707,0.299002,0.314669,0.333311,0.415034,0.448135,0.469885,0.48667,0.550579,0.555119,0.615808,0.001306,0.001785,0.001663,0.014572,0.086617,0.012655,0.013458,0.207041,0.097012,0.003716,0.060214,0.218896,0.157578,0.139775,0.125034,0.103907,0.135997,0.028355,0.009812,0.021129,0.018058,0.031256,0.027902,0.043286,0.032387,1,0,0,0,0,0
42,0.349126,0.812927,0.776917,0.508063,0.823927,0.67086,0.702482,0.779741,0.6743,0.729569,0.750912,0.803643,0.667289,0.744103,0.77426,0.649726,0.026754,0.000314,0.140021,0.02168,0.375241,0.146203,0.553264,0.373349,0.342013,0.314243,0.234369,0.438849,0.361023,0.234918,0.270225,0.266488,0.15114,0.218553,0.237743,0.361036,0.298539,0.249959,0.222394,0.349993,0.374431,0.418141,0.473697,0.428395,0.432668,0.423772,0.440364,0.405953,0.435809,0.416667,0.006564,0.000777,0.000431,0.036051,0.014284,0.00179,0.036309,0.021666,0.011218,0.015874,0.055487,0.037109,0.043959,0.058729,0.306327,0.308463,0.320876,0.246835,0.447352,0.585011,0.4774,0.588108,0.584329,0.568684,0.591441,0.604424,0.625212,0.578883,0.585514,0.616166,0.59994,0.59711,0.003529,0.004215,0.001591,0.089929,0.123877,0.068362,0.085794,0.028238,0.050897,0.078595,0.17294,0.11801,0.095108,0.122906,0.072887,0.04273,0.071444,0.113563,0.097415,0.115366,0.102863,0.118866,0.079909,0.023458,0.072583,1,0,0,0,0,0
43,0.764663,0.943751,0.959442,0.620021,0.751904,0.693694,0.725738,0.756164,0.687135,0.419289,0.474684,0.732276,0.697673,0.582314,0.754283,0.652583,0.019455,0.008807,0.00866,0.002549,0.198118,0.194817,0.123267,0.112435,0.131307,0.196855,0.315059,0.232822,0.269023,0.07405,0.074994,0.07851,0.173262,0.213093,0.236893,0.137901,0.222545,0.298765,0.322593,0.245679,0.269636,0.28596,0.360604,0.366036,0.361955,0.403374,0.36046,0.334925,0.321701,0.377737,0.00403,0.008502,0.012735,0.021072,0.018087,0.005228,0.066907,0.059598,0.051588,0.038851,0.001083,0.00111,0.002117,0.001908,0.041376,0.135646,0.303487,0.416477,0.452999,0.473083,0.423041,0.464137,0.501029,0.453793,0.423421,0.293534,0.553118,0.592414,0.490338,0.48837,0.480117,0.441503,0.044893,0.02508,0.009246,0.0254,0.12865,0.045047,0.021321,0.027976,0.007756,0.07836,0.017672,0.123071,0.115635,0.146024,0.063956,0.00508,0.019435,0.008367,0.055843,0.05229,0.008907,0.014974,0.046197,0.031377,0.03348,1,0,0,0,0,0
44,0.718977,0.762187,0.7082,0.724094,0.635745,0.671177,0.244847,0.816526,0.800846,0.804155,0.898015,0.908154,0.870664,0.873395,0.913622,0.886811,0.011688,0.00594,0.001007,0.001832,0.021095,0.009545,0.245298,0.226264,0.012527,0.019023,0.024904,0.01891,0.178254,0.022248,0.060607,0.018061,0.001712,0.248093,0.19417,0.172325,0.194966,0.243114,0.236289,0.150206,0.144767,0.163834,0.28428,0.178258,0.31168,0.234465,0.229218,0.285912,0.27487,0.288553,0.003822,0.003181,0.000739,0.000591,0.004107,0.01496,0.011358,0.017619,0.015027,0.014785,0.001699,0.026746,0.001085,0.002309,0.004015,0.0,0.172437,0.028371,0.243503,0.385724,0.399781,0.475633,0.54699,0.616278,0.622182,0.682949,0.744353,0.769301,0.730687,0.770968,0.753355,0.714931,0.002351,0.029338,0.006762,0.017532,0.128367,0.21912,0.447967,0.199456,0.108668,0.054092,0.081136,0.265174,0.245905,0.041056,0.017726,0.022754,0.055271,0.099743,0.027999,0.030823,0.054322,0.02227,0.042312,0.012272,0.019525,1,0,0,0,0,0
45,0.572003,0.654574,0.660898,0.638067,0.629701,0.594225,0.573665,0.632698,0.583083,0.215397,0.341065,0.576524,0.56405,0.549713,0.499265,0.542856,0.014418,0.026424,0.166783,0.175899,0.034632,0.057534,0.000667,0.090388,0.879896,0.138078,0.071452,0.000762,0.825037,0.296681,0.504886,0.539462,0.01825,0.186433,0.181091,0.217593,0.232915,0.24823,0.249088,0.278477,0.28703,0.295432,0.298512,0.322668,0.318306,0.362531,0.323937,0.317503,0.325295,0.373944,0.004027,0.009989,0.00844,0.009767,0.011342,0.012563,0.001145,0.001435,0.004048,0.001115,0.010626,0.000109,0.004738,8.9e-05,0.222949,0.230822,0.24196,0.266506,0.452708,0.457237,0.546006,0.507559,0.411981,0.604167,0.64571,0.552436,0.423913,0.471909,0.649848,0.638151,0.559011,0.657407,0.044578,0.048374,0.051834,0.037591,0.018869,0.012927,0.020428,0.018914,0.010608,0.046027,0.005041,0.002546,0.108668,0.072847,0.063219,0.07766,0.001213,0.001785,0.001787,0.016702,0.070997,0.17312,0.2404,0.008668,0.002036,1,0,0,0,0,0
46,0.802618,0.783978,0.753844,0.726863,0.701993,0.644368,0.577636,0.581198,0.567157,0.581384,0.460715,0.528412,0.482852,0.421475,0.496408,0.425581,0.003429,0.004583,0.035803,0.012746,0.33805,0.013046,0.195099,0.282509,0.113426,0.105236,0.001557,0.003569,0.456769,0.00149,0.00456,0.004656,0.003834,0.202757,0.191283,0.200494,0.190501,0.185535,0.16716,0.265645,0.189067,0.174273,0.321516,0.257805,0.320796,0.235309,0.22415,0.230034,0.238642,0.234733,0.002839,0.001454,0.001414,0.001882,0.000666,0.003743,0.057347,0.014978,0.006099,0.004821,0.024833,0.336405,0.000742,0.001286,0.371835,0.400843,0.395576,0.396638,0.387413,0.672694,0.569825,0.522175,0.578603,0.571077,0.580784,0.551821,0.59919,0.574376,0.578447,0.592302,0.599805,0.56335,0.0021,0.003855,0.002993,0.002788,0.111446,0.004727,0.002393,0.00397,0.055882,0.001715,0.001842,0.050079,0.048663,0.069432,0.002796,0.002573,0.001738,0.003698,0.005511,0.002804,0.001313,0.002143,0.001596,0.002889,0.004302,1,0,0,0,0,0
