,attr1,attr2,attr5,attr13,attr21,attr23,attr26,attr28,attr29,attr31,attr32,attr35,attr37,attr38,attr39,attr40,attr41,attr43,attr45,attr47,attr48,attr49,attr51,attr52,attr54,attr56,attr57,attr59,attr62,attr63,attr64,attr66,attr72,attr73,attr76,attr77,attr82,attr86,attr88,attr89,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr110,attr112,attr114,attr116,attr118,attr123,attr124,attr125,attr127,attr128,attr129,attr130,attr133,attr134,attr136,attr139,attr140,attr144,attr145,attr148,attr150,attr151,attr156,attr158,attr161,attr162,attr163,attr166,attr171,attr177,attr180,attr182,attr184,attr185,attr187,attr193,attr194,attr195,attr196,attr205,attr209,attr214,attr216,attr218,attr220,attr224,attr228,attr230,attr233,attr235,attr236,attr237,attr245,attr249,attr250,attr252,attr254,attr255,attr256,attr260,attr262,attr264,attr266,attr267,attr269,attr270,attr275,attr276,attr278,attr279,attr280,attr282,attr283,attr284,attr286,attr288,attr291,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
391,0.360243,0.523451,0.465066,0.557101,0.350984,0.469531,0.390648,0.281523,0.629085,0.706547,0.705683,0.080435,0.55497,0.724757,0.700941,0.263349,0.0,0.0,0.0,0.0,0.0,0.0,0.011525,0.037929,0.043631,0.00422,0.045555,0.005975,0.022841,0.028646,0.070975,0.106731,0.064093,0.021075,0.006887,0.274636,0.197284,0.579495,0.177533,1.0,0.000213,0.0,0.0,0.30227,0.207586,0.23463,0.250706,0.246509,0.247305,0.203608,0.243951,0.427064,0.356262,0.438759,0.467936,0.436228,0.327401,0.288107,0.362963,0.358217,0.241941,0.322798,0.680123,0.170521,0.145789,0.251886,0.147805,0.020109,0.008322,0.012057,0.001989,0.035654,0.007674,0.011979,0.010571,0.007735,0.007253,0.038614,0.043278,0.045553,0.142258,0.089156,0.213588,0.159823,0.015818,0.001633,0.0,0.446849,0.444903,0.664822,0.53839,0.550859,0.560364,0.563786,0.605945,0.559973,0.77468,0.930925,0.619263,0.614947,0.630435,0.007334,0.010561,0.001664,0.005158,0.003939,0.295464,0.015578,0.086473,0.017624,0.021174,0.014317,0.010002,0.022285,0.016658,0.017432,0.010048,0.020206,0.044659,0.31568,0.411776,0.458339,0.015064,0.008306,0.182258,0.011062,0.0,0,1,0,0,0,0
392,0.583574,0.722399,0.683835,0.770284,0.845034,0.751741,0.825817,0.733493,0.502239,0.668915,0.742392,0.592737,0.411913,0.535055,0.571268,0.59652,0.62246,0.350109,0.258384,0.184269,0.213071,0.250606,0.088862,0.022166,0.009095,0.169153,0.179605,0.043039,0.00654,0.059256,0.211282,0.172763,0.257348,0.150287,0.076731,0.260912,0.13326,0.249378,0.356732,0.366019,0.071344,0.159831,0.352087,0.348025,0.373944,0.242455,0.201303,0.181763,0.221879,0.21262,0.330597,0.228669,0.213765,0.4243,0.388464,0.355103,0.32692,0.492449,0.64882,0.455652,0.488374,0.331228,0.333992,0.330014,0.320549,0.346701,0.387263,0.069258,0.044817,0.019517,0.072803,0.012084,0.001739,0.07381,0.062675,0.00156,0.217541,0.089351,0.10851,0.086521,0.02866,0.00779,0.035148,0.02721,0.036294,0.038664,0.025835,0.601919,0.207428,0.700796,0.345142,0.859423,0.661836,0.597446,1.0,0.881005,0.779533,0.909566,0.949566,0.960111,0.563909,0.336808,0.014087,0.151019,0.878565,0.511946,0.461106,0.280629,0.434723,0.119211,0.033485,0.360801,0.449074,0.402639,0.183141,0.261963,0.185355,0.229505,0.207595,0.214599,0.271865,0.301049,0.179969,0.36792,0.188135,0.243312,0.616638,0,0,1,0,0,0
393,0.907926,0.890951,0.78833,0.68462,0.30003,0.801025,0.654202,0.649294,0.815437,0.596058,0.760226,0.752797,0.734363,0.650373,0.626525,0.446865,0.6932,0.760906,0.666616,0.642632,0.692382,0.683901,0.008968,0.043114,0.061018,0.272944,0.076777,0.041176,0.058284,0.202298,0.121896,0.177364,0.026947,0.155785,0.095022,0.247836,0.314287,0.363557,0.615575,0.498147,0.231438,0.113144,0.087189,0.22642,0.231962,0.252778,0.291804,0.320514,0.382003,0.705713,0.297634,0.406097,0.398272,0.25762,0.245473,0.251605,0.152092,0.227407,0.239726,0.196715,0.124897,0.130514,0.239643,0.138491,0.118772,0.153162,0.132401,0.000289,0.03655,0.080776,0.030823,0.041143,0.194021,0.052081,0.027247,0.029929,0.024813,0.062222,0.0464,0.00475,0.052418,0.058929,0.032932,0.046898,0.031685,0.011844,0.015218,0.846249,0.976606,0.955504,0.949465,0.971876,0.953614,0.910069,0.894726,1.0,0.863929,0.8646,0.619711,0.980889,1.0,0.546972,0.9703,0.176137,0.257316,0.12663,0.126974,0.120805,0.174791,0.166134,0.242186,0.170259,0.129977,0.116458,0.53457,0.683079,0.520455,0.048999,0.052307,0.443605,0.54895,0.566162,0.327492,0.058018,0.242169,0.225549,0.085339,0,0,1,1,0,0
394,0.645569,0.586261,0.893075,0.889153,0.838402,0.486231,0.5924,0.813141,0.446766,0.556936,0.652114,0.867445,0.480487,0.512107,0.570508,0.614099,0.674798,0.434531,0.452629,0.540319,0.745566,0.966635,0.161647,0.035251,0.186823,0.0,0.133017,0.067738,0.216538,0.00222,0.448094,0.099677,0.35209,0.193,0.081874,0.060834,0.033802,0.06245,0.036425,0.019336,0.078045,0.360085,0.000124,0.359129,0.322695,0.374246,0.35618,0.333148,0.29679,0.343992,0.338827,0.46799,0.336475,0.331866,0.322174,0.357922,0.288491,0.317174,0.306975,0.318189,0.327154,0.319424,0.29406,0.356543,0.323813,0.477236,0.333141,0.016091,0.007956,0.016754,0.020785,0.182724,0.000316,0.093214,0.038177,0.01133,0.012447,0.033328,0.00054,0.000465,0.005745,0.002428,0.009273,0.177215,0.007742,0.000754,0.000125,0.810409,0.51002,0.822844,0.680444,0.813629,0.731336,0.49461,0.512737,0.505658,0.574521,0.671654,0.670335,0.625067,0.495057,0.341237,0.021818,0.001594,0.46139,0.080888,0.168095,0.527759,0.156209,0.201595,0.033532,0.447292,0.194145,0.241504,0.234483,0.138767,0.03083,0.035284,0.014331,0.081157,0.061383,0.10198,0.10956,0.336681,0.124375,0.269506,0.001126,0,0,1,0,0,0
395,0.867436,0.870501,0.852869,0.699667,0.772976,0.677157,0.602185,0.587219,0.671147,0.555627,0.703097,0.67284,0.732604,0.72075,0.872867,0.882643,0.880773,0.85594,0.821454,0.848159,0.847815,0.829595,0.018114,0.099868,0.123157,0.00151,0.10663,0.06301,0.05515,0.070788,0.153386,0.100516,0.180719,0.176822,0.205881,0.283396,0.339859,0.443425,0.02838,0.012566,0.014061,0.02159,0.024961,0.172949,0.193649,0.242997,0.28393,0.25762,0.447503,0.427298,0.41035,0.583313,0.409204,0.436982,0.504575,0.445933,0.189156,0.452366,0.296701,0.284492,0.233436,0.191289,0.244239,0.199506,0.200103,0.248128,0.235117,0.000204,0.073574,0.104207,0.020917,0.041496,0.056332,0.454139,0.038436,0.0603,0.135232,0.126636,0.037672,0.017338,0.069483,0.022252,0.003775,0.001952,0.00254,0.003601,0.003572,0.91651,0.942118,0.917382,0.968387,1.0,0.987352,0.935811,1.0,0.976617,0.997864,1.0,1.0,1.0,1.0,0.586798,0.44534,0.005722,0.216744,0.112449,0.096386,0.516193,0.11876,0.149146,0.141558,0.164322,0.205,0.18689,0.478784,0.277323,0.181125,0.334606,0.832759,0.387736,0.805556,0.025416,0.019508,0.033242,0.026262,0.02957,0.058067,0,0,1,1,0,0
396,0.645758,0.661373,0.770503,0.65695,0.652775,0.477803,0.451311,0.39201,0.334663,0.524037,0.644729,0.314684,0.817419,0.881825,0.89793,0.838108,0.710007,0.835591,0.834093,0.539579,0.381251,0.413082,0.102558,0.055692,0.055291,0.058884,0.160389,0.103539,0.118343,0.165907,0.225283,0.196875,0.381328,0.247275,0.345597,0.652785,0.77429,0.035208,0.010471,0.106554,0.298131,0.24815,0.169958,0.309369,0.313992,0.339129,0.314204,0.297229,0.419081,0.360501,0.38406,0.423052,0.570405,0.476557,0.416324,0.416207,0.270288,0.282757,0.354595,0.336605,0.344808,0.319774,0.302106,0.285617,0.285693,0.280384,0.271667,0.009641,0.045293,0.142184,0.141915,0.090457,0.044914,0.039226,0.191703,0.151794,0.248068,0.028966,0.024201,0.012778,0.014279,0.001917,0.000823,0.001279,0.002496,0.002712,0.002948,0.896717,0.909431,0.894916,0.864007,0.646214,0.914229,0.708792,0.734758,0.482018,0.740707,0.580079,0.527308,0.437858,0.46133,0.196267,1.0,0.11385,0.266815,0.179932,0.236218,0.202012,0.178686,0.194535,0.196042,0.4182,0.251432,0.192046,0.632968,0.510254,0.404617,0.312612,0.616516,0.357434,0.322739,0.137499,0.15843,0.20259,0.006861,0.083626,0.043351,0,0,1,0,0,0
397,0.609065,0.647822,0.69481,0.601615,0.268656,0.621126,0.35791,0.343718,0.294785,0.220144,0.157203,0.107402,0.307967,0.584808,0.537448,0.189813,0.095939,0.232745,0.545304,0.115957,0.084029,0.097544,0.367508,0.321901,0.126607,0.148686,0.503305,0.238004,0.237395,0.292252,0.58824,0.378726,0.479807,0.601971,0.677339,0.599359,0.016916,0.947704,0.635757,0.45737,0.154118,0.109596,0.142333,0.19548,0.268265,0.332723,0.332805,0.462442,0.468484,0.310274,0.363697,0.315796,0.36308,0.295322,0.306626,0.31251,0.308498,0.282078,0.332373,0.341056,0.344602,0.367922,0.2481,0.352641,0.371235,0.235569,0.349184,0.009158,0.035715,0.048141,0.100078,0.061653,0.024209,0.054426,0.038498,0.032726,0.005243,0.013532,0.005696,0.015287,0.017451,0.007929,0.024592,0.008098,0.01723,0.007198,0.007599,0.815832,0.980106,0.682848,0.765466,0.70159,0.6024,0.47211,0.437019,0.437198,0.30021,0.183933,0.272522,0.326791,0.454207,0.151418,0.142024,0.151533,0.327802,0.177673,0.167341,0.120133,0.373565,0.461535,0.518325,0.177838,0.081652,0.09032,0.176432,0.162667,0.016885,0.043151,0.102506,0.206116,0.289182,0.175092,0.223432,0.545332,0.221364,0.117714,0.023428,0,0,1,0,0,0
398,0.57356,0.571911,0.686924,0.442026,0.665865,0.308176,0.316985,0.565026,0.313274,0.358466,0.337442,0.574699,0.32835,0.315288,0.458882,0.376141,0.351131,0.585898,0.623725,0.636721,0.686143,0.713918,0.13947,0.222503,0.23314,0.062068,0.094231,0.264559,0.59262,0.061782,0.150014,0.120494,0.298359,0.125972,0.18102,0.393242,0.178092,0.212076,0.090056,0.176719,0.0983,0.062112,0.028486,0.32594,0.379726,0.353505,0.383704,0.411495,0.406749,0.533374,0.345514,0.272133,0.365556,0.254993,0.330809,0.369232,0.290899,0.295514,0.334918,0.328333,0.442716,0.277284,0.302325,0.354787,0.318525,0.302359,0.32847,0.012094,0.011878,0.004076,0.020467,0.015918,0.021246,0.026747,0.022725,0.013286,0.044511,0.018718,0.002003,0.044586,0.01543,0.009698,0.003126,0.01665,0.015741,0.018666,0.016568,0.851975,0.616412,0.643888,0.465759,0.760791,0.667215,0.889079,0.472178,0.487095,0.547683,0.489857,0.484177,0.493917,0.848307,0.056935,0.062693,0.111421,0.176217,0.181683,0.070919,0.152536,0.060509,0.045898,0.148236,0.255385,0.069222,0.054133,0.068505,0.146121,0.013665,0.016246,0.325474,0.106149,0.069445,0.070697,0.056142,0.073608,0.110882,0.205756,0.067809,0,0,1,0,0,0
399,0.899232,0.912189,0.944486,0.741538,0.683899,0.685305,0.627629,0.57725,0.56981,0.514787,0.596937,0.480565,0.859876,0.847181,0.853652,0.850146,0.831097,0.822765,0.835777,0.790946,0.788162,0.779429,0.000158,0.000107,0.000258,0.000206,0.128903,0.176522,0.100308,0.118035,0.029562,0.026675,0.153524,0.205715,0.214781,0.55745,0.138128,0.018862,0.009765,0.015348,0.009341,0.008142,0.007451,0.254781,0.263868,0.269822,0.274979,0.276578,0.262305,0.238416,0.343292,0.315905,0.326475,0.582922,0.452586,0.366612,0.342524,0.313813,0.361413,0.362263,0.242956,0.268409,0.201139,0.220151,0.145432,0.170796,0.16607,0.000289,0.00053,0.000355,0.00968,0.00578,0.010154,0.012732,0.006501,0.131579,0.102555,0.028941,0.12616,0.030641,0.015706,0.008443,0.042815,0.010441,0.02229,0.026191,0.035395,0.272656,0.306171,0.439658,0.577339,1.0,0.983215,0.844427,0.903024,0.938685,1.0,1.0,1.0,1.0,1.0,0.001841,0.001754,0.00223,0.22806,0.21004,0.230096,0.06098,0.130943,0.467543,0.218621,0.324278,0.296415,0.341537,0.543902,0.524825,1.0,0.561637,0.988963,0.03029,0.016679,0.044672,0.035749,0.017438,0.019768,0.029747,0.027264,0,0,1,1,1,0
400,0.740901,0.788468,0.971914,0.756673,0.626692,0.557604,0.522021,0.542096,0.648573,0.731647,0.595658,0.489096,0.813269,0.848288,0.790709,0.71571,0.599599,0.783909,0.857219,0.797679,0.742746,0.663318,0.22597,0.180723,0.020755,0.108411,0.323365,0.121909,0.422926,0.260037,0.273374,0.067194,0.309223,0.224598,0.069548,0.082359,0.128163,0.005801,0.033707,0.090329,0.011853,0.045036,0.085411,0.363368,0.335844,0.350473,0.358148,0.344102,0.350165,0.43227,0.407709,0.384005,0.663807,0.411632,0.341797,0.675014,0.449588,0.393374,0.390336,0.363628,0.423416,0.386872,0.390617,0.333711,0.493326,0.400048,0.401818,0.014947,0.003596,0.007465,0.005584,0.013745,0.21503,0.063312,0.026888,0.045808,0.03891,0.007603,0.019253,0.020613,0.000708,0.000568,0.011874,0.000164,0.000314,0.007016,0.020396,0.653102,0.686348,0.86337,0.897041,0.676094,0.785013,0.863504,0.590736,0.718957,0.456757,0.488784,0.5782,0.614186,0.561695,0.349365,0.088191,0.076585,0.477879,0.193504,0.18813,0.376678,0.214978,0.074546,0.073026,0.052817,0.329684,0.268785,0.059338,0.184426,0.14272,0.142476,0.198969,0.012117,0.234374,0.036264,0.099455,0.008011,0.003362,0.003145,0.181307,0,0,1,0,0,0
401,0.713769,0.693776,0.724098,0.701067,0.625588,0.393656,0.625921,0.454544,0.69015,0.663991,0.807576,0.81272,0.520062,0.692961,0.881983,0.778219,0.714655,0.850545,0.854061,0.850244,0.848717,0.837331,0.043277,0.035025,0.07208,0.066326,0.071699,0.088365,0.12937,0.301013,0.298034,0.147123,0.258888,0.261908,0.448744,0.600354,0.417866,1.0,0.006156,0.584747,0.012674,0.012887,0.015987,0.291694,0.309273,0.335885,0.284081,0.220658,0.401331,0.400508,1.0,0.353697,0.5338,0.389986,0.327936,0.478649,0.259465,0.325562,0.284047,0.24594,0.216399,0.247984,0.2712,0.22677,0.217661,0.216694,0.217263,0.015454,0.059307,0.035374,0.589653,0.042717,0.11245,0.577637,0.262711,0.026755,0.204168,0.060886,0.004777,0.007938,0.012201,0.010255,0.005815,0.002237,0.001578,0.002155,0.004903,0.746388,0.963153,0.907318,0.987095,0.828167,0.984434,0.81524,0.971026,0.725398,0.780462,0.986212,0.93485,0.928565,1.0,0.176946,0.251328,0.456236,0.644397,0.23235,0.089622,0.440435,0.269368,0.123128,0.270339,0.591109,0.32853,0.263813,0.475113,0.453573,0.197763,0.782514,0.206124,0.389314,0.305358,0.01285,0.300956,0.03973,0.020957,0.026386,0.034175,0,0,1,1,0,0
402,0.642529,0.700475,0.601875,0.558532,0.501167,0.621856,0.611713,0.422139,0.629784,0.621071,0.637141,0.423379,0.47882,0.486327,0.427423,0.462081,0.292229,0.406092,0.474645,0.450291,0.406264,0.351046,0.092304,0.084249,0.261916,0.342142,0.389993,0.093616,0.253407,0.338544,0.445096,0.151428,0.203575,0.109394,0.779159,0.738142,0.510485,0.221695,0.27578,0.241197,0.09577,0.113652,0.128547,0.377291,0.41013,0.366317,0.376241,0.24917,0.304575,0.258471,0.388326,0.36046,0.384595,0.335617,0.320679,0.36131,0.276145,0.336132,0.369246,0.33618,0.316962,0.265199,0.464396,0.501893,0.464801,0.620089,0.619527,0.015132,0.008421,0.007902,0.017016,0.016133,0.033069,0.018535,0.02025,0.041702,0.013483,0.020286,0.061828,0.035506,0.080696,0.070441,0.02575,0.031243,0.029993,0.035388,0.037307,0.943606,0.909901,1.0,0.963902,0.924215,0.970064,0.721931,0.939625,0.788882,0.848586,0.73449,0.731537,0.559391,0.670614,0.344743,0.197143,0.163444,0.165014,0.097157,0.116765,0.372491,0.142437,0.151978,0.219903,0.261995,0.118776,0.082106,0.108997,0.120966,0.496273,0.224607,0.780284,0.19931,0.214984,0.280681,0.529029,0.197621,0.054582,0.05679,0.061188,0,0,1,0,0,0
403,0.887826,0.894127,0.908484,0.789393,0.815816,0.591467,0.461018,0.757672,0.628968,0.664694,0.530081,0.662108,0.746672,0.788279,0.853276,0.862167,0.864627,0.766178,0.825475,0.829675,0.832734,0.833742,0.00154,0.001312,0.005526,0.02843,0.099935,0.068233,0.007775,0.006183,0.012709,0.057931,0.236878,0.111343,0.271703,0.134781,0.613695,0.183588,0.024596,0.014626,0.023689,0.015451,0.018497,0.213848,0.201735,0.196852,0.195823,0.19273,0.305652,0.328258,0.281344,0.262833,0.336413,0.253018,0.84083,0.441687,0.2443,0.26882,0.584643,0.191043,0.188265,0.233663,0.333395,0.341783,0.333333,0.320357,0.315398,0.002532,0.000692,0.000747,0.003579,0.006314,0.006844,0.009249,0.027558,0.250823,0.758292,0.074449,0.347746,0.119179,0.023142,0.08909,0.001846,0.003286,0.003972,0.002179,0.005533,0.486749,0.58236,0.868346,0.801049,0.959362,0.941817,1.0,0.928118,0.847848,1.0,0.97589,0.972983,0.966855,0.999061,0.003877,0.003188,0.012877,0.041319,0.013268,0.022944,0.103894,0.408734,0.329666,0.256615,0.282001,0.501429,0.141535,0.429062,0.604368,0.549471,0.451079,0.146476,0.208209,0.094505,0.031949,0.018106,0.087398,0.033281,0.030488,0.034519,0,0,1,0,1,0
404,0.461608,0.638629,0.695021,0.68265,0.611834,0.57835,0.557324,0.261804,0.327461,0.465847,0.460625,0.254708,0.506696,0.594896,0.58693,0.587759,0.486913,0.457902,0.629673,0.655729,0.64477,0.565097,0.115103,0.180538,0.069402,0.134451,0.127454,0.200934,0.20807,0.116252,0.140103,0.181432,0.182195,0.295376,0.453358,0.390546,0.232211,0.25999,0.322648,0.21802,0.133451,0.21877,0.468942,0.420377,0.519959,0.426852,0.495192,0.537305,0.492668,0.32201,0.382277,0.341948,0.482476,0.271866,0.287222,0.445562,0.269643,0.308038,0.266626,0.22989,0.311392,0.285617,0.251296,0.392641,0.389883,0.282716,0.308539,0.118596,0.056647,0.080211,0.023065,0.097702,0.038229,0.053592,0.052787,0.015475,0.023525,0.033854,0.015222,0.075578,0.037339,0.032151,0.031583,0.016484,0.00368,0.011964,0.019254,0.942666,0.866702,0.835603,0.887994,0.748826,0.953167,0.424975,0.724414,0.623255,0.639034,0.757895,0.706086,0.562332,0.423399,0.118226,0.067156,0.22486,0.110377,0.231476,0.166286,0.137596,0.13886,0.098179,0.364822,0.3273,0.265497,0.498763,0.444208,0.37227,0.431099,0.689063,1.0,0.346249,0.192597,0.376483,0.239329,0.147705,1.0,0.657783,0.08302,0,0,1,0,0,0
405,0.476709,0.525199,0.604236,0.690111,0.706535,0.628109,0.734157,0.75073,0.522181,0.547396,0.568234,0.704723,0.457477,0.479672,0.604208,0.57508,0.499463,0.392196,0.362569,0.523382,0.276051,0.232069,0.003797,0.013966,0.067292,0.000532,0.004499,0.103778,0.038248,0.002964,0.013516,0.173045,0.128265,0.097483,0.061252,0.002434,0.156896,0.140325,0.16702,0.387555,0.513477,0.524902,0.540767,0.206626,0.204047,0.209534,0.249287,0.280844,0.345494,0.246701,0.272647,0.302222,0.338964,0.37738,0.353086,0.328642,0.422469,0.444911,0.398896,0.366914,0.392593,0.541214,0.461968,0.52939,0.469547,0.413457,0.360802,0.000397,0.003861,0.017754,0.000451,0.012371,0.002958,0.002859,0.022027,0.005973,0.013481,0.082092,0.042966,0.121783,0.122717,0.06882,0.06824,0.093745,0.04343,0.031704,0.062042,0.0,0.490763,0.669809,0.781927,0.20074,0.424249,0.203133,0.876152,0.696659,0.769268,0.902632,0.703748,0.832383,0.507559,1.0,1.0,0.006897,0.013104,1.0,0.536099,0.070588,0.386789,0.391205,1.0,0.519239,0.621892,0.429941,0.464545,0.451206,0.53021,0.88106,0.596458,0.141174,0.159234,0.350688,0.17129,0.718348,0.460841,0.427264,0.976888,0,0,1,0,0,0
406,0.478985,0.465377,0.754641,0.588751,0.177543,0.672383,0.301335,0.09296,0.421593,0.591688,0.615642,0.1281,0.236582,0.362797,0.457102,0.508841,0.327636,0.216493,0.436673,0.572,0.526655,0.375225,0.187686,0.234646,0.133572,0.821923,0.401853,0.280612,0.101375,0.429242,0.51273,0.334201,0.900434,0.572301,0.736599,0.139397,0.119592,0.100608,0.073069,0.047401,0.144117,0.215153,0.572205,0.434307,0.40631,0.381982,0.436392,0.321571,0.33808,0.294472,0.396475,0.328388,0.342147,0.306605,0.291139,0.302792,0.338148,0.334513,0.326763,0.318642,0.345693,0.336852,0.346927,0.270871,0.303608,0.414163,0.279163,0.049184,0.015316,0.014888,0.040967,0.047076,0.026814,0.014138,0.025683,0.03195,0.003221,0.006935,0.040012,0.005415,0.015088,0.012107,0.035669,0.012853,0.0114,0.004631,0.017652,0.826736,0.931853,0.941917,0.674439,0.628959,0.5989,0.300948,0.692924,0.560252,0.633253,0.930008,0.976326,0.763811,0.429996,0.102422,0.58171,0.415381,0.352644,0.241727,0.142436,0.288992,0.344114,0.628473,0.721111,0.296003,0.10206,0.10353,0.052892,0.173321,0.485533,0.328171,0.184746,0.235205,0.257265,0.138464,0.184497,0.183744,0.094213,0.843337,0.120567,0,0,1,0,0,0
407,0.959004,0.97309,0.754175,0.653917,0.58052,0.700661,0.68807,0.504898,0.583793,0.508258,0.713124,0.45383,0.502002,0.597939,0.655348,0.616065,0.558791,0.497336,0.489161,0.44179,0.43524,0.538564,0.021961,0.2962,0.193834,0.144199,0.055936,0.151942,0.169012,0.146764,0.131524,0.297069,0.178053,0.257236,0.247299,0.33679,0.121106,0.414415,0.105781,0.130202,0.250182,0.224177,0.234407,0.335254,0.346989,0.679801,0.792414,0.474362,0.663711,0.415069,0.221879,0.985905,0.452332,0.270542,0.390741,0.712277,0.269129,0.337997,0.37085,0.351577,0.334671,0.261763,0.325322,0.359918,0.318765,0.175487,0.211968,0.001923,0.471187,0.313372,0.020292,0.413316,0.061057,0.019752,0.030669,0.510062,0.056087,0.037868,0.093751,0.024883,0.039525,0.061217,0.05256,0.023157,0.025317,0.041864,0.04908,0.742172,0.838779,0.647063,0.696144,0.950617,0.839786,0.796296,0.930276,0.792908,0.838768,1.0,0.935129,0.890264,0.884427,0.353863,0.281686,0.173649,0.132208,0.297279,0.346737,0.132016,0.789794,0.686675,0.519929,0.545164,0.497148,0.413305,0.25048,0.532764,0.158056,0.121269,0.388623,0.638482,0.444399,0.117428,0.145776,0.514994,0.221939,0.247335,0.243433,0,0,1,0,0,0
408,0.613504,0.478625,0.599927,0.643604,0.633306,0.609223,0.634179,0.509342,0.496838,0.436878,0.549266,0.303519,0.642986,0.335079,0.481082,0.661915,0.668545,0.662742,0.818069,0.759365,0.644997,0.621553,0.13022,0.13449,0.121495,0.20223,0.356574,0.162975,0.131035,0.183812,0.42245,0.200316,0.357953,0.409542,0.189762,0.434857,0.317633,0.286858,0.470365,0.284919,0.074711,0.129172,0.0749,0.387085,0.772442,0.701824,0.688278,0.708169,0.716001,0.495261,0.573532,0.772291,0.667154,0.602929,0.542531,0.455007,0.34786,0.335604,0.346783,0.399383,0.31046,0.373176,0.428059,0.350919,0.343169,0.33441,0.322647,0.505135,0.087482,0.071345,0.085164,0.08484,0.188368,0.210931,0.113867,0.101686,0.145344,0.017483,0.154221,0.020806,0.026851,0.026927,0.00589,0.006314,0.012182,0.012508,0.029794,0.698079,0.885087,0.790582,0.885277,0.698392,0.599593,0.858964,0.76106,0.632425,0.807043,0.633365,0.822251,0.878019,0.912171,0.098472,0.122517,0.276304,0.133319,0.129826,0.118112,0.493575,0.226825,0.146203,0.166676,0.775397,0.328806,0.199281,0.269688,0.747831,0.322398,0.680475,0.807249,0.190511,0.14838,0.226604,0.426651,0.283027,0.206837,0.344032,0.104717,0,0,1,0,0,0
409,0.607724,0.752193,0.798062,0.696768,0.468302,0.694201,0.670706,0.550051,0.611637,0.530504,0.536761,0.418851,0.4993,0.354334,0.276156,0.299603,0.391351,0.623615,0.66339,0.386567,0.343892,0.297589,0.095734,0.095493,0.172056,0.323856,0.286622,0.140306,0.201743,0.27384,0.196676,0.086258,0.085766,0.015461,0.067391,0.162358,0.026041,0.21402,0.063928,0.072159,0.517297,0.349013,0.243258,0.46716,0.455,0.412647,0.400844,0.42513,0.357284,0.471228,0.461557,0.275418,0.430631,0.293066,0.310021,0.377291,0.387236,0.348176,0.316708,0.308477,0.359451,0.320535,0.329492,0.354979,0.343326,0.347695,0.326351,0.027132,0.024372,0.031796,0.015171,0.01233,0.033201,0.013604,0.011702,0.023783,0.017431,0.012452,0.000782,0.007914,0.009882,0.003488,0.002248,0.016987,0.01339,0.02238,0.017285,0.956734,0.848452,0.645118,0.829162,0.836409,0.516595,0.451691,0.213891,0.50681,0.549349,0.237565,0.260154,0.399792,0.552749,0.59273,0.562763,0.328416,0.466078,0.721485,0.412183,0.226684,0.939976,0.705461,0.544713,0.280181,0.674842,0.002439,1.0,0.41894,0.011389,0.872679,0.225405,1.0,0.723321,0.048459,0.30478,0.24196,0.420227,0.817165,0.404174,0,0,1,0,0,0
410,0.734775,0.730251,0.736258,0.765809,0.75305,0.764098,0.653834,0.657782,0.545947,0.616999,0.681878,0.605476,0.629473,0.694157,0.703141,0.712804,0.624853,0.880387,0.90972,0.901568,0.90078,0.88952,0.120091,0.135883,0.088758,0.100886,0.071094,0.131516,0.074969,0.103095,0.219318,0.113445,0.067123,0.116411,0.203124,0.238395,0.264563,0.551638,0.379618,0.394245,0.006563,0.005724,0.008102,0.223656,0.232394,0.211132,0.214986,0.219287,0.255,0.368642,0.478635,0.616132,0.341564,0.516701,0.612826,0.398711,0.362078,0.551063,0.547058,0.434472,0.466104,0.269211,0.365631,0.260494,0.448539,0.045494,0.051214,0.030389,0.052365,0.069335,0.059304,0.248376,0.183789,0.050818,0.187517,0.504189,0.251645,0.128124,0.22518,0.150408,0.29745,0.3575,0.200682,0.007259,0.002296,0.003998,0.004457,1.0,1.0,0.76371,1.0,1.0,0.813652,0.835615,0.863504,0.800557,0.889627,0.924763,0.94998,0.931294,1.0,0.213082,0.1839,0.17081,0.1092,0.18285,0.22925,0.232336,0.209218,0.706526,0.186307,0.222174,0.254062,0.13874,0.402627,0.152311,0.334801,0.369546,0.449013,0.457774,0.362196,0.329644,0.248437,0.013668,0.023301,0.014314,0.019052,0,0,1,1,0,0
