,attr2,attr5,attr7,attr8,attr9,attr14,attr26,attr28,attr29,attr30,attr31,attr32,attr35,attr41,attr43,attr44,attr46,attr47,attr49,attr51,attr52,attr54,attr55,attr57,attr60,attr61,attr64,attr78,attr79,attr80,attr81,attr82,attr85,attr88,attr91,attr94,attr98,attr99,attr100,attr103,attr105,attr110,attr114,attr117,attr120,attr121,attr122,attr123,attr127,attr128,attr133,attr135,attr136,attr137,attr139,attr140,attr141,attr149,attr150,attr151,attr153,attr154,attr155,attr156,attr159,attr160,attr165,attr169,attr171,attr172,attr179,attr181,attr186,attr194,attr196,attr197,attr199,attr200,attr203,attr213,attr214,attr215,attr218,attr219,attr222,attr223,attr228,attr229,attr234,attr246,attr247,attr250,attr252,attr259,attr260,attr263,attr264,attr269,attr272,attr276,attr281,attr282,attr284,attr289,attr290,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
24,0.815168,0.808325,0.766936,0.806442,0.822901,0.77473,0.843989,0.715441,0.495341,0.573454,0.689438,0.848756,0.765717,0.821975,0.587419,0.331223,0.824873,0.827551,0.780021,0.000839,0.000994,0.001087,0.001374,0.000861,0.000229,0.000307,0.090962,0.147228,0.434694,0.436754,0.009813,0.016066,0.475168,0.039584,0.01179,0.426098,0.022867,0.270137,0.276598,0.275761,0.254554,0.276001,0.313717,0.260809,0.32369,0.324753,0.362407,0.378848,0.332757,0.348752,0.362209,0.344863,0.372325,0.388608,0.383107,0.36415,0.344513,0.000251,0.000235,0.000127,0.000143,0.000557,0.000154,0.000288,0.000256,0.00026,0.008114,0.007969,0.004287,0.000788,0.000457,0.000346,0.000948,0.001499,0.001178,0.275888,0.280518,0.277342,0.236995,0.402207,0.357208,0.318494,0.534275,0.508119,0.550098,0.555488,0.608707,0.592514,0.611637,0.001369,0.000834,0.002968,0.00157,0.001665,0.070682,0.083666,0.083109,0.018733,0.007514,0.021793,0.054086,0.033154,0.007014,0.057352,0.022898,0.009132,1,0,0,0,0,0
25,0.83862,0.806768,0.756382,0.624405,0.648362,0.554926,0.696275,0.766787,0.685387,0.75025,0.777596,0.808277,0.795798,0.825167,0.686515,0.734885,0.859435,0.838856,0.81146,0.010094,0.00868,0.028847,0.022316,0.111752,0.355171,0.612412,0.17995,0.11017,0.053117,0.04651,0.081249,0.057552,0.027617,0.027417,0.018819,0.099249,0.006067,0.191008,0.185679,0.201022,0.232147,0.432044,0.34692,0.45655,0.226845,0.258326,0.305007,0.387572,0.373265,0.432455,0.527716,0.490521,0.479095,0.493608,0.496283,0.478505,0.513148,0.001418,0.002628,0.003752,0.009669,0.005825,0.008281,0.02158,0.127735,0.14389,0.138621,0.010927,0.011553,0.060302,0.00533,0.003135,0.003068,0.00997,0.001329,0.301507,0.321457,0.306651,0.278348,0.360675,0.401928,0.435252,0.215971,0.253903,0.469572,0.522041,0.601382,0.620918,0.617687,0.015837,0.018331,0.034451,0.069347,0.167894,0.284694,0.293044,0.286638,0.112048,0.219487,0.095735,0.006188,0.00505,0.005002,0.012935,0.020826,0.018594,1,0,0,0,0,0
26,0.873843,0.947285,0.959006,0.827716,0.896488,0.901028,0.650922,0.66412,0.473834,0.399877,0.656383,0.718208,0.661318,0.659104,0.626222,0.656732,0.480391,0.673501,0.609676,0.125754,0.095524,0.056562,0.010464,0.129464,0.000953,0.000465,0.342519,0.261471,0.371704,0.237483,0.197416,0.146425,0.217781,0.228606,0.062667,0.171477,0.1061,0.283422,0.30299,0.317442,0.299246,0.291612,0.315569,0.301605,0.603265,1.0,0.476022,0.303594,0.526879,0.920768,0.348964,0.354883,0.356536,0.388635,0.351797,0.349787,0.360508,0.001168,0.00168,0.001305,0.004655,0.003273,0.006617,0.001653,0.000336,0.004417,0.014557,1.0,0.864843,0.056569,0.002691,0.110954,0.010034,0.003588,0.001047,0.502505,0.495203,0.483774,0.468879,0.490025,0.482712,0.484903,0.476024,0.639851,0.576937,0.521974,0.484121,0.515801,0.45045,0.020992,0.020185,0.00333,0.005233,0.002186,0.017463,0.007823,0.010949,0.107526,0.055868,0.039147,0.071313,0.004101,0.282855,0.005944,0.007286,0.007404,1,0,0,0,0,0
27,0.792875,0.788599,0.776675,0.80277,0.814314,0.781016,0.64658,0.663902,0.682179,0.698658,0.702491,0.705082,0.662577,0.498895,0.638535,0.65814,0.665636,0.646463,0.530513,0.001576,0.001486,0.000712,0.000469,0.0,0.00063,0.0,0.079507,0.002929,0.002414,0.002986,0.002583,0.144113,0.00093,0.000482,0.096582,0.000196,0.123216,0.148052,0.154287,0.162366,0.141433,0.203628,0.212936,0.254678,0.20535,0.231914,0.241783,0.263134,0.326296,0.333594,0.278361,0.316619,0.332517,0.342229,0.365638,0.181317,0.317682,0.002524,0.002175,0.001233,0.001628,0.001835,0.001673,0.000735,0.001088,0.000964,0.022907,0.032992,0.016821,0.010374,0.000374,0.123859,0.000331,0.112112,0.086325,0.247573,0.273998,0.269413,0.252773,0.278225,0.27695,0.289654,0.205415,0.229223,0.261116,0.293232,0.414128,0.495068,0.454878,0.006423,0.006003,0.003502,0.002672,0.002874,0.142423,0.136285,0.103704,0.086126,0.082726,0.014486,0.002799,0.001834,0.002963,0.000121,0.002277,0.114449,1,0,0,0,0,0
28,0.73229,0.704374,0.682574,0.758012,0.709215,0.650334,0.592657,0.495949,0.806079,0.708058,0.762265,0.688738,0.544999,0.636964,0.773084,0.754269,0.705957,0.673359,0.63292,0.000166,0.0,0.0,0.0,0.043522,0.012816,0.016985,0.308315,0.226405,0.394571,0.060728,0.029118,0.011886,0.051598,0.031198,0.112545,0.061728,0.030795,0.128909,0.113141,0.080316,0.048999,0.021303,0.391139,0.07644,0.44738,0.475487,0.274184,0.248909,0.432682,0.517236,0.211399,0.437668,0.367737,0.250055,0.241667,0.23893,0.464602,0.001019,0.001119,0.000966,0.001278,0.001816,0.045872,0.019769,0.027549,0.027707,0.355519,0.112004,0.083942,0.316178,0.012521,0.321542,0.00503,0.005325,0.00554,0.265924,0.264168,0.255345,0.246477,0.604748,0.498401,0.36876,0.644078,0.643105,0.418579,0.374597,0.558005,0.521605,0.663066,0.001975,0.00147,0.002633,0.0027,0.004329,0.040699,0.246599,0.073848,0.077499,0.060092,0.068058,0.01667,0.044887,0.020329,0.064267,0.062542,0.005728,1,0,0,0,0,0
29,0.484063,0.549456,0.507688,0.564006,0.616802,0.620706,0.670734,0.608936,0.439771,0.223017,0.363807,0.664722,0.463248,0.832835,0.718863,0.779004,0.839862,0.836025,0.76734,0.019151,0.013305,0.01007,0.009952,0.013643,0.011361,0.010042,0.008342,0.55197,1.0,0.942078,0.277417,0.128869,0.201471,0.000883,0.020169,0.003842,0.002898,0.03083,0.049623,0.07013,0.029019,0.134191,0.199808,0.161667,0.471283,0.431996,0.395165,0.210556,0.512942,0.321139,0.092435,0.294602,0.296255,0.294396,0.287846,0.294252,0.32107,0.007163,0.006559,0.005186,0.004289,0.00529,0.00911,0.002179,0.000801,0.000843,0.000746,0.235038,0.148781,0.057015,0.019681,0.042683,9.2e-05,7.8e-05,8.3e-05,0.116188,0.13096,0.13332,0.112531,0.355307,0.361737,0.358696,0.565844,0.561661,0.434414,0.410326,0.51513,0.454397,0.708255,0.010786,0.010816,0.003073,0.006709,0.010165,0.017109,0.02847,0.027138,0.173502,0.343762,0.146201,0.01365,0.028892,0.001073,0.00271,0.001648,0.001701,1,0,0,0,0,0
30,0.538323,0.786098,0.914322,0.615851,0.623211,0.965338,0.836884,0.821573,0.471956,0.660097,0.715356,0.850212,0.774211,0.706358,0.860388,0.78715,0.565423,0.789384,0.715882,0.049049,0.097859,0.005168,0.020133,0.060271,0.02861,0.016071,0.401161,0.392108,0.128407,0.113977,0.049858,0.051637,0.701832,0.089187,0.1227,0.026885,0.026143,0.084499,0.078505,0.100247,0.229575,0.140583,0.366872,0.212716,0.381447,0.517572,0.520405,0.378162,0.135995,0.355816,0.247593,0.378971,0.398676,0.385535,0.356365,0.338711,0.335117,0.014575,0.022201,0.002153,0.02935,0.036146,0.014522,0.008029,0.015697,0.030765,0.009256,0.10211,0.207444,0.167942,0.011556,0.02737,0.002954,0.002218,0.001476,0.114365,0.143664,0.177424,0.441,0.469393,0.374653,0.430108,0.750347,0.589551,0.499016,0.476237,0.670961,0.645442,0.781815,0.106583,0.105355,0.013218,0.025295,0.001722,0.208176,0.020466,0.009009,0.182544,0.003219,0.072167,0.231366,0.187295,0.09226,0.151284,0.035061,0.037392,1,0,0,0,0,0
31,0.645967,0.65117,0.647976,0.534088,0.670571,0.693723,0.695655,0.661674,0.80268,0.816413,0.834656,0.817635,0.790096,0.816397,0.893615,0.878077,0.791304,0.819279,0.809113,0.026068,0.00182,0.001315,0.001864,0.344452,0.000895,0.001116,0.351777,0.193106,0.259067,0.260032,0.249666,0.136602,0.021588,0.02114,0.00269,0.012564,0.003916,0.274952,0.071591,0.036735,0.026344,0.04891,0.325089,0.11823,0.365473,0.363217,0.41439,0.393368,0.326166,0.344733,0.090418,0.294122,0.290103,0.240487,0.073162,0.0,0.28059,0.064115,0.000228,0.000405,0.001658,0.001162,0.019767,0.238128,0.000525,0.000671,0.103615,0.034716,0.067337,0.108628,0.04167,0.093978,0.00275,0.003348,0.014844,0.532698,0.286757,0.294406,0.33132,0.688026,0.514381,0.439792,0.629708,0.673824,0.672247,0.608886,0.658638,0.66793,0.717872,0.489131,0.145962,0.029913,0.044817,0.00838,0.110048,0.197252,0.056903,0.109071,0.175612,0.021695,0.023685,0.046987,0.052221,0.013145,0.019872,0.04848,1,0,0,0,0,1
32,0.552053,0.612719,0.428537,0.535221,0.644203,0.447219,0.685086,0.227855,0.537625,0.673579,0.755909,0.811432,0.3418,0.581349,0.767051,0.840834,0.854812,0.748971,0.552049,0.013627,0.008261,0.00729,0.012202,0.018136,0.002087,0.006265,0.01105,0.067952,0.043351,0.032149,0.046148,0.104246,0.071328,0.080059,0.326754,0.012101,0.340302,0.33559,0.275453,0.243656,0.319074,0.219719,0.230021,0.252195,0.292044,0.248724,0.233896,0.235206,0.18561,0.158141,0.586139,0.307716,0.337579,0.335007,0.428498,0.319938,0.3912,0.002616,0.000923,0.000611,0.002579,0.001464,0.003178,0.001194,0.001201,0.015754,0.000438,0.00218,0.000351,0.004891,0.055609,0.301063,0.004599,0.018925,0.101483,0.011719,0.098687,0.104838,0.021952,0.151078,0.149904,0.226203,0.172996,0.196961,0.284185,0.489567,0.328603,0.409387,0.514582,0.007799,0.009709,0.005263,0.006077,0.059051,0.007973,0.00271,0.109649,0.002029,0.272176,0.12953,0.066334,0.051164,0.178936,0.003183,0.003836,0.151305,1,0,0,0,0,0
33,0.86597,0.890264,0.871702,0.852268,0.864457,0.878309,0.533767,0.671678,0.876323,0.881559,0.755927,0.759347,0.879056,0.868423,0.814672,0.838128,0.854229,0.87461,0.858803,0.000689,0.00062,0.000177,0.000396,7e-05,7.9e-05,3e-05,0.545282,0.00885,0.020104,0.540378,0.390112,0.007297,0.010894,0.00707,0.000714,0.000723,0.00123,0.224636,0.232387,0.248738,0.242373,0.24799,0.212654,0.136235,0.419883,0.453313,0.507613,0.6831,0.279959,0.292229,0.372284,0.333059,0.356804,0.381187,0.339678,0.330926,0.35476,0.000579,0.001314,0.001298,0.000794,0.001183,0.000307,0.000287,0.000935,0.000464,0.223748,0.07101,0.111513,0.217592,0.129361,0.002774,0.000714,0.000805,0.000568,0.484993,0.487039,0.484758,0.476774,0.576769,0.558072,0.561661,0.608349,0.550288,0.658145,0.674673,0.629305,0.579397,0.69355,0.001852,0.001508,0.003451,0.003198,0.001633,0.071931,0.100008,0.117475,0.105099,0.052336,0.072969,0.04914,0.02333,0.010116,0.00632,0.005446,0.00516,1,0,0,0,0,0
34,0.891835,0.831223,0.736348,0.891629,0.866055,0.712249,0.752335,0.691565,0.730625,0.708044,0.637348,0.670763,0.625586,0.654018,0.581992,0.735927,0.646584,0.557,0.720532,0.001443,0.001314,0.002511,0.004035,0.028171,0.055517,0.072461,0.272514,0.106443,0.109756,0.12299,0.008962,0.004503,0.098967,0.165144,0.015158,0.170787,0.022855,0.266653,0.253477,0.236392,0.232743,0.268032,0.282517,0.252263,0.405315,0.326324,0.33061,0.320741,0.437387,0.388711,0.313957,0.46976,0.432647,0.325569,0.332538,0.317771,0.473471,0.002015,0.001594,0.000707,0.000926,0.002083,0.003032,0.002652,0.002961,0.004329,0.000667,0.007393,0.000927,0.002069,0.000241,0.000644,0.023997,0.047995,0.001055,0.366244,0.327228,0.29312,0.132727,0.190407,0.130949,0.081354,0.810487,0.338187,0.289855,0.235261,0.28016,0.264482,0.745247,0.015055,0.008715,0.012719,0.065835,0.275344,0.147444,0.023158,0.024988,0.08493,0.215094,0.491853,0.075253,0.112074,0.400297,0.09536,0.117938,0.292682,1,0,0,0,0,0
35,0.553845,0.611524,0.596276,0.624945,0.645369,0.646035,0.670355,0.60808,0.680349,0.714812,0.731658,0.723308,0.616147,0.694844,0.675662,0.687851,0.674206,0.677692,0.601636,0.007305,0.00614,0.001898,0.001657,0.007094,0.002946,0.001988,0.001422,0.070577,0.068264,0.011311,0.004472,0.070294,0.046699,0.00429,0.00462,0.022071,0.020647,0.268875,0.269767,0.266543,0.249822,0.281145,0.311481,0.295981,0.280583,0.288477,0.285624,0.265617,0.348532,0.329801,0.152428,0.427263,0.360617,0.327764,0.288656,0.25537,0.457311,0.000176,0.000164,0.000366,9.5e-05,0.000192,0.001243,0.000345,0.000168,0.000396,0.000244,0.018821,0.030893,0.033276,0.007052,0.019925,0.001097,0.002931,0.001162,0.0,0.0,0.0,0.0,0.173712,0.17691,0.170256,0.375347,0.332707,0.209038,0.181327,0.505301,0.537462,0.616177,0.04647,0.028623,0.009048,0.009311,0.014333,0.016591,0.00981,0.008118,0.145387,0.057702,0.085831,0.091773,0.125693,0.011668,0.011034,0.018431,0.028099,1,0,0,0,0,0
36,0.593171,0.595151,0.572216,0.526804,0.572692,0.705215,0.923,0.887663,0.84147,0.876167,0.906213,0.904796,0.922125,0.763466,0.309037,0.365787,0.442658,0.493726,0.365238,0.062865,0.064683,0.063759,0.084874,0.026643,0.050685,0.045947,0.007682,0.024966,0.02231,0.024854,0.050654,0.03443,0.282583,0.183867,0.399998,0.233284,0.330506,0.316783,0.31345,0.30179,0.332668,0.203546,0.227853,0.353909,0.355261,0.375816,0.375206,0.370439,0.392421,0.381646,0.365165,0.415336,0.391276,0.356975,0.421584,0.463423,0.447181,0.012527,0.010005,0.010561,0.011976,0.005515,0.033278,0.050159,0.07234,0.079475,0.023695,0.022828,0.001619,0.001283,0.005231,0.000397,0.001778,0.054203,0.057237,0.136283,0.130547,0.150072,0.141796,0.201322,0.295312,0.373021,0.327474,0.409174,0.488896,0.471171,0.495426,0.502024,0.540604,0.058069,0.073796,0.089446,0.121343,0.288289,0.014423,0.259873,0.238656,0.019317,0.036368,0.001841,0.098721,0.080311,0.0189,0.125639,0.121751,0.095791,1,0,0,0,0,0
37,0.779,0.832787,0.740151,0.738426,0.814893,0.727059,0.788948,0.774191,0.678484,0.758752,0.813278,0.6919,0.735268,0.667218,0.622017,0.693051,0.73993,0.743763,0.639548,0.004077,0.001932,0.001507,0.003098,0.006597,0.006609,0.004617,0.063728,0.008065,0.006653,0.005189,0.30145,0.17601,0.030187,0.145625,0.006081,0.005091,0.020736,0.055487,0.074287,0.081701,0.070384,0.054252,0.03168,0.022648,0.0193,0.041269,0.04832,0.303608,0.055947,0.081214,0.141872,0.175453,0.201488,0.284417,0.267579,0.155912,0.178169,0.000242,0.000197,0.0002,0.000243,0.000571,0.00274,0.001852,0.004138,0.003387,0.0677,0.002817,0.001393,0.367108,0.955835,0.065315,0.099851,0.003694,0.00538,0.437612,0.411959,0.403438,0.441023,0.4601,0.452205,0.445921,0.523115,0.498736,0.520185,0.673902,0.524691,0.526559,0.529858,0.005342,0.000533,0.000549,0.002143,0.005997,0.08039,0.105602,0.027922,0.001989,0.264031,0.002762,0.002749,0.0033,0.250214,0.002159,0.001719,0.0483,1,0,0,0,0,0
38,0.869619,0.892024,0.779656,0.768066,0.778501,0.357428,0.65978,0.54397,0.580855,0.613633,0.645686,0.736938,0.554143,0.663927,0.522875,0.690596,0.767814,0.882303,0.778722,0.004239,0.004083,0.003679,0.02976,0.160367,0.242646,0.293577,0.030769,0.011332,0.009931,0.093871,0.255871,0.092599,0.025537,0.254788,0.334231,0.281042,0.041616,0.224801,0.230336,0.248656,0.252997,0.414342,0.235151,0.42179,0.141022,0.146447,0.139081,0.244321,0.075803,0.099541,0.186207,0.081667,0.40596,0.395261,0.322078,0.392778,0.219883,0.001917,0.001237,0.001176,0.006181,0.035142,0.019913,0.016879,0.031517,0.017817,0.10222,0.004271,0.003513,0.064706,0.051342,0.034748,0.05032,0.000251,0.000821,0.309469,0.346764,0.352098,0.336174,0.496969,0.543657,0.57139,0.391808,0.408962,0.478608,0.535807,0.60174,0.558295,0.610205,0.017035,0.009732,0.008836,0.156496,0.032341,0.08602,0.114837,0.057611,0.005616,0.026703,0.067501,0.008887,0.021885,0.080893,0.044173,0.031957,0.003819,1,0,0,0,1,0
39,0.750588,0.776065,0.732506,0.350325,0.380362,0.74625,0.767439,0.683298,0.617252,0.891337,0.803105,0.76218,0.703853,0.641112,0.477369,0.550632,0.554088,0.594623,0.474073,0.075777,0.013229,0.00418,0.005108,0.247714,0.201803,0.174855,0.156862,0.700985,0.034797,0.118414,0.022703,0.003286,0.644882,0.1647,0.173387,0.189024,0.177449,0.212812,0.167442,0.129897,0.11511,0.232695,0.474568,0.388025,0.421303,0.379074,0.387051,0.405741,0.488669,0.356804,0.296502,0.335706,0.339273,0.313834,0.271783,0.269417,0.207387,0.010926,0.001938,0.001616,0.002072,0.003762,0.033769,0.04337,0.026547,0.006065,0.007182,0.040236,0.002437,0.000852,0.004886,0.026085,0.018525,0.031058,0.05469,0.235351,0.129786,0.122831,0.084731,0.638229,0.665627,0.632783,0.661019,0.660158,0.709217,0.633957,0.740238,0.677391,0.741915,0.503737,0.105051,0.01807,0.016364,0.003137,0.038139,0.024726,0.034278,0.012951,0.3045,0.063743,0.423398,0.12044,0.074925,0.1392,0.151673,0.165723,1,0,0,0,0,0
40,0.780322,0.805184,0.794319,0.733348,0.762736,0.786334,0.820556,0.72188,0.644706,0.656395,0.669416,0.678,0.583147,0.710492,0.682115,0.712853,0.733374,0.725754,0.6679,0.002652,0.003127,0.002926,0.001718,0.003622,0.003077,0.001521,0.024264,0.035318,0.029836,0.050247,0.089671,0.367324,0.01151,0.011415,0.013563,0.001229,0.001895,0.293422,0.279938,0.268903,0.279102,0.251481,0.238512,0.23666,0.250844,0.235027,0.240816,0.23786,0.312346,0.316036,0.309458,0.450309,0.448114,0.454218,0.450219,0.449479,0.473909,0.000271,0.000631,0.000551,0.000625,0.001002,0.000289,0.000308,0.000262,0.00037,0.002407,0.004459,0.009272,0.009845,0.005602,0.001907,0.011962,0.000263,0.000365,0.351427,0.38748,0.38909,0.367944,0.331477,0.327943,0.336856,0.456902,0.469762,0.465479,0.444478,0.468532,0.467649,0.568069,0.006775,0.002479,0.004027,0.004782,0.001466,0.008411,0.008757,0.012689,0.004507,0.007776,0.004016,0.003066,0.005916,0.01236,0.001568,0.001883,0.000535,1,0,0,0,0,0
41,0.84333,0.878144,0.80539,0.680895,0.733105,0.745274,0.711066,0.697028,0.476487,0.52273,0.532708,0.553689,0.477493,0.660813,0.81388,0.842517,0.844678,0.823684,0.558111,0.001597,0.000644,0.000445,0.001153,0.097353,0.076985,0.058434,0.012402,0.027462,0.025088,0.010068,0.007504,0.008844,0.096887,0.066092,0.063618,0.094827,0.313159,0.234794,0.225206,0.221276,0.218066,0.19048,0.156296,0.392942,0.114643,0.176118,0.259383,0.305761,0.134403,0.117517,0.242833,0.045329,0.05262,0.048642,0.156344,0.378519,0.357764,0.000803,0.000726,0.000487,0.000191,0.000392,0.020552,0.019751,0.01956,0.061782,0.01855,0.072833,0.075961,0.060004,0.002863,0.007595,0.050799,0.057674,0.127139,0.360787,0.334843,0.338969,0.364142,0.494442,0.543691,0.575371,0.358819,0.424036,0.555544,0.566906,0.326031,0.329542,0.448135,0.001636,0.001306,0.002118,0.004234,0.044875,0.012933,0.054688,0.012655,0.207864,0.062597,0.005521,0.218896,0.157578,0.125034,0.021129,0.018058,0.043286,1,0,0,0,0,0
42,0.814679,0.829487,0.764851,0.349126,0.80514,0.725922,0.697864,0.625932,0.702482,0.703917,0.698429,0.76534,0.544974,0.803643,0.744103,0.708751,0.801369,0.77426,0.649726,0.000592,0.000167,0.000574,0.000253,0.753131,0.02168,0.019868,0.603927,0.32469,0.354966,0.336298,0.234369,0.251428,0.316283,0.234918,0.399461,0.270225,0.497782,0.270199,0.232901,0.215645,0.237743,0.249959,0.349993,0.380528,0.473697,0.441529,0.443141,0.449691,0.432668,0.431941,0.470226,0.435809,0.438512,0.416667,0.370569,0.431187,0.423868,0.000972,0.000656,0.000777,0.000431,0.000944,0.036051,0.010983,0.008693,0.00179,0.011218,0.069958,0.055487,0.038089,0.032977,0.039011,0.039348,0.043959,0.058729,0.306327,0.316593,0.320876,0.246835,0.507235,0.557926,0.515175,0.563439,0.572497,0.56326,0.571357,0.583803,0.569243,0.625212,0.039315,0.003529,0.003373,0.001467,0.015396,0.215753,0.017428,0.068362,0.049859,0.055358,0.117279,0.11801,0.095108,0.072887,0.115366,0.102863,0.023458,1,0,0,0,0,0
43,0.716316,0.886303,0.92199,0.764663,0.829693,0.966846,0.736984,0.639656,0.725738,0.706129,0.618797,0.69636,0.614815,0.732276,0.582314,0.723134,0.772544,0.754283,0.652583,0.011277,0.0094,0.006186,0.003293,0.00802,0.002549,0.003546,0.149557,0.193048,0.183446,0.278732,0.315059,0.169331,0.198599,0.07405,0.163022,0.074994,0.273038,0.018333,0.034746,0.159527,0.236893,0.298765,0.245679,0.296221,0.360604,0.365562,0.372359,0.370137,0.361955,0.362634,0.338436,0.321701,0.39666,0.377737,0.346632,0.330953,0.30893,0.00433,0.004833,0.008502,0.012735,0.005558,0.021072,0.023699,0.007255,0.005228,0.051588,0.00077,0.001083,0.001756,0.005742,0.000886,0.005021,0.002117,0.001908,0.041376,0.226986,0.303487,0.416477,0.417472,0.436717,0.452429,0.499396,0.487788,0.476293,0.460603,0.593577,0.543165,0.553118,0.072596,0.044893,0.015347,0.004486,0.003303,0.131285,0.064813,0.045047,0.01618,0.011503,0.041712,0.123071,0.115635,0.063956,0.05229,0.008907,0.031377,1,0,0,0,0,0
44,0.697894,0.787965,0.617831,0.718977,0.734283,0.639282,0.706175,0.622869,0.244847,0.654576,0.736855,0.798563,0.741466,0.908154,0.873395,0.904626,0.936786,0.913622,0.886811,0.000709,0.005169,0.003793,0.004441,0.004137,0.001832,0.003885,0.017919,0.301325,0.176392,0.035648,0.024904,0.016463,0.858165,0.022248,0.030194,0.060607,0.0087,0.157064,0.151461,0.256036,0.19417,0.243114,0.150206,0.167778,0.28428,0.185137,0.158148,0.174616,0.31168,0.191934,0.207819,0.27487,0.294657,0.288553,0.284472,0.287881,0.368169,0.000717,0.002164,0.003181,0.000739,0.003565,0.000591,0.000183,0.001137,0.01496,0.015027,0.02211,0.001699,0.001986,0.003024,0.001755,0.005189,0.001085,0.002309,0.004015,0.066056,0.172437,0.028371,0.176485,0.178889,0.176608,0.515376,0.404947,0.453491,0.424595,0.61706,0.645811,0.744353,0.026896,0.002351,0.012057,0.00645,0.005355,0.127536,0.223505,0.21912,0.035774,0.056881,0.083305,0.265174,0.245905,0.017726,0.030823,0.054322,0.012272,1,0,0,0,0,0
45,0.604665,0.640081,0.639305,0.572003,0.612716,0.650663,0.624178,0.577716,0.573665,0.354936,0.638503,0.713973,0.574894,0.576524,0.549713,0.480276,0.054949,0.499265,0.542856,0.01659,0.01871,0.024947,0.033639,0.140895,0.175899,0.162058,0.041785,0.000883,0.809795,1.0,0.071452,0.013506,0.001672,0.296681,0.001241,0.504886,0.001756,0.143676,0.153505,0.186557,0.181091,0.24823,0.278477,0.29548,0.298512,0.306324,0.345679,0.388272,0.318306,0.334431,0.320144,0.325295,0.348196,0.373944,0.332716,0.32535,0.316358,0.008546,0.00936,0.009989,0.00844,0.007749,0.009767,0.01226,0.012547,0.012563,0.004048,0.000806,0.010626,0.013201,0.005066,0.000265,0.007342,0.004738,8.9e-05,0.222949,0.234669,0.24196,0.266506,0.481124,0.46379,0.454442,0.576914,0.565486,0.560834,0.548332,0.571469,0.615249,0.423913,0.044773,0.044578,0.048854,0.044672,0.028871,0.018067,0.01647,0.012927,0.198038,0.006922,0.110578,0.002546,0.108668,0.063219,0.016702,0.070997,0.008668,1,0,0,0,0,0
46,0.794425,0.835977,0.776129,0.802618,0.805721,0.729534,0.673457,0.632321,0.577636,0.579599,0.54724,0.584762,0.533168,0.528412,0.421475,0.469882,0.503514,0.496408,0.425581,0.005057,0.005789,0.009249,0.006738,0.008296,0.012746,0.005629,0.125567,0.194202,0.404563,0.057791,0.001557,0.001777,0.247605,0.00149,0.003559,0.00456,0.00693,0.173457,0.197949,0.218237,0.191283,0.185535,0.265645,0.172332,0.321516,0.400583,0.293395,0.299733,0.320796,0.54334,0.217915,0.238642,0.323861,0.234733,0.21417,0.215748,0.216859,0.001311,0.001096,0.001454,0.001414,0.000394,0.001882,0.003485,0.001372,0.003743,0.006099,0.106067,0.024833,0.024782,0.000273,0.000747,0.000608,0.000742,0.001286,0.371835,0.400306,0.395576,0.396638,0.509438,0.409387,0.392892,0.655149,0.578581,0.571703,0.653751,0.574689,0.58264,0.59919,0.010189,0.0021,0.007624,0.002493,0.00446,0.354339,0.041884,0.004727,0.123921,0.594363,0.012405,0.050079,0.048663,0.002796,0.002804,0.001313,0.002889,1,0,0,0,0,0
