,attr1,attr2,attr3,attr4,attr6,attr7,attr8,attr9,attr13,attr14,attr21,attr23,attr27,attr31,attr34,attr35,attr36,attr38,attr39,attr43,attr44,attr45,attr49,attr50,attr51,attr52,attr53,attr55,attr56,attr58,attr63,attr64,attr65,attr66,attr71,attr76,attr81,attr82,attr85,attr86,attr91,attr94,attr96,attr98,attr101,attr103,attr107,attr108,attr113,attr114,attr117,attr118,attr119,attr123,attr124,attr125,attr126,attr135,attr136,attr138,attr140,attr141,attr144,attr147,attr148,attr149,attr153,attr155,attr156,attr158,attr159,attr161,attr163,attr164,attr166,attr167,attr169,attr170,attr171,attr173,attr175,attr178,attr179,attr181,attr182,attr185,attr193,attr195,attr196,attr197,attr200,attr204,attr208,attr209,attr210,attr211,attr214,attr218,attr221,attr222,attr223,attr224,attr226,attr229,attr230,attr231,attr232,attr235,attr237,attr238,attr239,attr241,attr246,attr247,attr248,attr249,attr250,attr254,attr256,attr257,attr258,attr260,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr271,attr273,attr275,attr278,attr279,attr282,attr286,attr290,attr291,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
77,0.538665,0.558851,0.573029,0.580249,0.586994,0.585161,0.325672,0.367174,0.432967,0.509647,0.532134,0.632036,0.571261,0.657247,0.736667,0.659077,0.772622,0.809655,0.784348,0.776744,0.787016,0.794886,0.375572,0.00059,0.000436,0.000285,0.00013,0.000194,0.00023,0.043455,0.147339,0.062288,0.109872,0.02296,0.180348,0.314286,0.269582,0.17758,0.095022,0.229521,0.616641,0.001386,0.002128,0.711052,0.312922,0.30845,0.261708,0.267071,0.192997,0.203539,0.202682,0.217373,0.230377,0.368333,0.434959,0.442936,0.585329,0.405912,0.416187,0.448464,0.413155,0.435082,0.419616,0.429156,9.7e-05,0.000387,0.00012,0.012191,0.013289,0.015517,0.018214,0.07094,0.00955,0.001719,0.002475,0.002408,0.061897,0.150291,0.113227,0.136814,0.262694,0.044267,0.062842,0.013534,0.023025,0.001012,0.000432,0.000535,0.020584,0.146672,0.150094,0.108204,0.165492,0.2534,0.350432,0.20357,0.260601,0.362196,0.319925,0.423365,0.425221,0.422124,0.499978,0.529791,0.562589,0.479446,0.555466,0.562578,0.567689,0.580102,0.565284,0.568203,0.001212,0.001548,0.000865,0.001537,0.001232,0.032134,0.035961,0.035043,0.133067,0.041825,0.027396,0.02531,0.014506,0.009351,0.019838,0.151484,0.168224,0.255879,0.062786,0.120799,0.081155,0.026098,0.056392,0.000725,0.000766,0.000694,0.000868,0.028249,1,0,0,0,0,0
78,0.753013,0.779312,0.698603,0.502333,0.566553,0.463516,0.813414,0.897739,0.601149,0.635552,0.565394,0.550951,0.53289,0.547091,0.591111,0.512706,0.633444,0.687071,0.68096,0.724879,0.74994,0.776285,0.353896,0.001088,0.013193,0.480284,0.270076,0.261789,0.168842,0.017592,0.378354,0.116322,0.169365,0.157551,0.034494,0.122082,0.122583,0.145976,0.013041,0.015818,0.887703,0.017647,0.475226,1.0,0.248594,0.26954,0.308038,0.256104,0.281605,0.284431,0.230213,0.264849,0.25155,0.221955,0.230398,0.218093,0.235261,0.241756,0.237112,0.262016,0.381221,0.205898,0.265562,0.333923,0.00015,0.000878,0.011413,0.001358,0.003667,0.014679,0.014805,0.010628,0.006771,0.01552,0.008665,0.004726,0.005003,0.004859,0.007899,0.002517,0.014686,0.008027,0.012295,0.013805,0.039092,0.002055,0.003199,0.020005,0.010961,0.269245,0.707349,0.338366,0.663122,0.545167,0.437556,0.422873,0.758096,0.51418,0.766528,0.576847,0.63323,0.705538,0.534599,0.5851,0.610328,0.71899,0.429885,0.541969,0.607689,0.681495,0.507347,0.542472,0.001729,0.028871,0.391418,0.345591,0.278777,0.035823,0.232374,0.402481,0.38117,0.016809,0.355615,0.286966,0.280405,0.302173,0.490103,0.014024,0.013246,0.022065,0.162881,0.07869,0.126872,0.218572,0.019919,0.209493,0.003086,0.015702,0.14703,0.071353,1,0,0,0,0,0
79,0.636716,0.666442,0.67755,0.665167,0.60692,0.526097,0.503406,0.560181,0.557278,0.439787,0.637173,0.490095,0.675405,0.581942,0.665787,0.303592,0.452098,0.680014,0.695425,0.457952,0.43874,0.38735,0.228604,0.000912,0.000614,0.01246,0.031317,0.121522,0.188011,0.121355,0.306642,0.078228,0.077964,0.077794,0.03537,0.109677,0.085061,0.168726,0.096796,0.124979,0.213348,0.263136,0.132117,0.238292,0.146461,0.174444,0.205014,0.243107,0.03214,0.088834,0.355055,0.331118,0.333141,0.335686,0.385226,0.394163,0.331111,0.343601,0.383841,0.302805,0.346166,0.279492,0.311029,0.330713,0.001028,0.000692,0.009279,0.022081,0.015313,0.008995,0.005432,0.033326,0.079617,0.053663,0.013672,0.008231,0.010477,0.006593,0.019901,0.011527,0.006404,0.065554,0.011808,0.029396,0.008714,0.032916,0.003523,0.003233,0.004259,0.142747,0.217022,0.412182,0.574823,0.61195,0.56713,0.294563,0.548164,0.246209,0.571614,0.676653,0.671173,0.560632,0.313965,0.625526,0.626912,0.625637,0.459586,0.62585,0.658928,0.628243,0.568181,0.67152,0.005175,0.004512,0.043835,0.266476,0.271116,0.238927,0.015431,0.048115,0.045318,0.320088,0.21027,0.130812,0.053523,0.060629,0.060657,0.021291,0.009143,0.047906,0.108485,0.133249,0.088081,0.043375,0.08755,0.123102,0.055676,0.082672,0.064297,0.135744,1,0,0,0,0,0
80,0.09705,0.090705,0.215586,0.467416,0.696454,0.695586,0.265212,0.288353,0.552375,0.550368,0.551516,0.673985,0.688882,0.757574,0.768923,0.76151,0.729734,0.682689,0.497479,0.730551,0.784826,0.729998,0.745963,0.197689,0.125295,0.15963,0.473594,0.0,0.0,0.255024,0.022306,0.014639,0.010282,0.013879,0.038603,0.058182,0.119974,0.111755,0.095976,0.021279,0.071897,0.159388,0.237026,0.190636,0.257414,0.145583,0.179863,0.148128,0.0,0.0,0.14096,0.06644,0.016036,0.44655,0.403429,0.221365,0.030391,0.318443,0.301207,0.377743,0.292977,0.334451,0.324568,0.32168,0.160314,0.129657,0.000173,0.109442,0.14383,0.035366,0.004008,0.010628,0.002267,0.010389,0.041907,0.023386,0.052884,0.035934,0.407024,0.635352,0.004481,0.007047,0.017024,0.020419,0.021392,0.07706,0.024725,0.228125,0.000707,0.435979,0.220377,0.273495,0.160393,0.124117,0.115987,0.215021,0.27392,0.386708,0.621522,0.615528,0.346205,0.215099,0.481504,0.489891,0.45395,0.451791,0.519715,0.505368,0.508857,0.493503,0.516125,0.528706,0.064884,0.04544,0.069831,0.130791,0.001667,0.086304,0.032655,0.011624,0.008497,0.006202,0.045876,0.518243,0.733984,0.420533,0.004579,0.104114,0.092037,1.0,0.036191,0.006683,0.098072,0.028433,0.006506,0.007628,0.030031,0.036748,0.020318,0.02645,1,0,0,0,0,0
81,0.725623,0.734736,0.772677,0.652445,0.644896,0.572976,0.590138,0.600603,0.604061,0.602281,0.700516,0.727548,0.645468,0.719627,0.664947,0.734315,0.823723,0.890983,0.907026,0.882666,0.851156,0.800742,0.87765,0.005675,0.016041,0.207086,0.555892,0.504073,0.472219,0.008494,0.019569,0.013363,0.009278,0.018801,0.007978,0.310462,0.152519,0.350319,0.149151,0.027018,0.024995,0.046333,0.011994,0.033994,0.29083,0.306907,0.183107,0.187353,0.198285,0.205967,0.23476,0.218903,0.216818,0.382277,0.429026,0.355844,0.247174,0.369307,0.369664,0.360754,0.375796,0.37452,0.397106,0.371324,0.001944,0.004379,0.009578,0.001088,0.001526,0.004082,0.002497,0.003063,0.003196,0.009274,0.013019,0.002248,0.105896,0.114762,0.066015,0.065933,0.006803,0.038939,0.015612,0.011588,0.010738,0.001291,0.001675,0.001901,0.001149,0.31581,0.476595,0.3142,0.325707,0.331589,0.347781,0.461028,0.510914,0.605911,0.56089,0.59663,0.621869,0.500738,0.571647,0.572978,0.678833,0.684581,0.762111,0.78215,0.809671,0.810431,0.758163,0.838645,0.004084,0.008475,0.316869,0.311443,0.310308,0.017202,0.016827,0.021108,0.020838,0.028686,0.04203,0.187183,0.024968,0.007581,0.007695,0.299591,0.228838,0.148254,0.020938,0.629883,0.448026,0.172485,0.01705,0.034714,0.032356,0.01598,0.012691,0.014903,1,0,0,0,0,0
82,0.181527,0.226301,0.256529,0.272379,0.226213,0.234373,0.550267,0.605928,0.594347,0.593888,0.714839,0.884167,0.832587,0.938019,0.94475,0.949239,0.770962,0.596432,0.915854,0.579046,0.729991,0.909091,0.77152,0.195111,0.181345,0.166925,0.08082,0.134019,0.123173,0.074708,0.038347,0.167051,0.196023,0.344903,0.151848,0.156732,0.168922,0.324095,0.234557,0.139619,0.391162,0.172149,0.305291,0.461071,0.211385,0.196674,0.227771,0.256097,0.249506,0.235706,0.237222,0.242901,0.243059,0.251818,0.215233,0.172737,0.134424,0.434348,0.434472,0.398141,0.369568,0.428745,0.376639,0.380892,0.064094,0.052422,0.051032,0.005644,0.015168,0.011714,0.012423,0.006063,0.050011,0.043973,0.104242,0.088067,0.026084,0.04085,0.074535,0.044492,0.033991,0.007767,0.004477,0.00137,0.002246,0.029676,0.01035,0.01793,0.019267,0.0,0.0,0.025832,0.057882,0.090468,0.105956,0.282911,0.299696,0.465759,0.476304,0.467615,0.461409,0.467447,0.57158,0.567465,0.518172,0.486111,0.611603,0.546308,0.580471,0.570518,0.661444,0.564412,0.154405,0.109814,0.140367,0.070229,0.057625,0.170517,0.137464,0.144536,0.121931,0.106787,0.175414,0.171168,0.080753,0.073336,0.048458,0.024398,0.051196,0.040927,0.022607,0.063649,0.189295,0.087563,0.046162,0.261973,0.024953,0.142008,0.167335,0.10313,1,0,0,0,0,0
83,0.667013,0.668366,0.672454,0.668568,0.652948,0.641544,0.683993,0.688816,0.673698,0.663222,0.663649,0.51768,0.668332,0.720982,0.564863,0.569876,0.817993,0.790066,0.713728,0.795065,0.784819,0.796195,0.692345,0.000177,0.000179,0.000437,0.000411,0.000581,0.000612,0.024322,0.000201,0.14219,0.216692,0.543674,0.628748,0.073266,0.446275,0.156028,0.010748,0.018611,0.32394,0.003046,0.065733,0.096844,0.253951,0.253333,0.281557,0.312071,0.312037,0.36546,0.265556,0.266584,0.263128,0.82832,0.324973,0.300213,0.287538,0.414712,0.440268,0.42225,0.420768,0.407167,0.41369,0.437154,0.000205,0.000213,0.000219,0.000169,0.008968,0.198802,9.4e-05,0.000302,0.135866,0.031476,8.4e-05,6e-06,0.120982,0.092865,0.666643,0.02647,0.008174,0.018552,0.046716,0.052554,0.082107,0.02659,0.000142,0.003852,0.007205,0.171386,0.174014,0.183295,0.173913,0.174271,0.16169,0.294597,0.468744,0.604077,0.586554,0.299249,0.242843,0.223698,0.572509,0.445194,0.334575,0.287797,0.546218,0.616792,0.591776,0.48014,0.565117,0.583479,0.000659,0.0,0.000383,3e-05,0.001234,0.079604,0.072362,0.0,0.00011,0.445087,0.5031,1.0,0.001231,0.000631,0.002216,0.759171,0.195094,0.215248,0.102295,0.308679,0.153461,0.163642,0.014341,0.023819,0.000987,0.000903,0.014713,0.030947,1,0,0,0,0,0
84,0.798868,0.79913,0.809827,0.811767,0.763115,0.767575,0.770597,0.775027,0.716224,0.71895,0.514277,0.78903,0.560125,0.666446,0.433203,0.547201,0.681616,0.738798,0.747538,0.73243,0.742915,0.752044,0.768468,0.001414,0.001511,0.003007,0.002338,0.002051,0.003859,8.7e-05,0.040598,0.002696,0.003065,0.001022,0.001786,0.268993,0.198018,0.781292,0.009938,0.039822,0.092831,0.007178,0.005015,0.011387,0.213903,0.225672,0.213896,0.213477,0.252236,0.265151,0.245384,0.235857,0.219252,0.245219,0.313292,0.304438,0.308861,0.156372,0.194698,0.333388,0.352325,0.122922,0.153937,0.191262,0.000306,0.000307,0.002298,0.000261,0.001385,0.000454,0.000243,0.001624,0.00297,0.001093,0.004909,0.009999,0.003256,0.006142,0.004733,0.020078,0.024615,0.008828,0.037451,0.010299,0.005374,0.03502,0.000773,0.001985,0.002039,0.258353,0.286679,0.239421,0.266841,0.282497,0.272321,0.286232,0.26711,0.284253,0.310017,0.515689,0.566559,0.533693,0.262916,0.478093,0.493302,0.505278,0.362509,0.483964,0.570417,0.5226,0.353384,0.368335,0.002364,0.002274,0.008072,0.002519,0.004407,0.002432,0.001826,0.001277,0.026709,0.009424,0.004231,0.003923,0.03023,0.238481,0.264156,0.006693,0.008923,0.140216,0.124964,0.150568,0.073088,0.031248,0.037226,0.039964,0.004161,0.003835,0.006868,0.004015,1,0,0,0,0,0
85,0.731677,0.679812,0.662903,0.653827,0.617413,0.611212,0.742893,0.744417,0.659123,0.640014,0.683695,0.773215,0.624738,0.574961,0.732976,0.711502,0.263558,0.788661,0.767487,0.033928,0.641188,0.688327,0.594556,0.019077,0.001464,0.000964,0.005374,0.000914,0.005666,0.006385,0.001525,0.000669,0.001583,0.008405,0.020132,0.189716,0.04774,0.010761,0.995709,0.043313,0.147598,0.072437,0.180389,0.249136,0.301139,0.271674,0.315713,0.311859,0.310027,0.30856,0.330508,0.381433,0.326598,0.36415,0.414266,0.521543,0.44227,0.355219,0.37107,0.425672,0.479376,0.346022,0.446022,0.499102,0.000891,0.00029,0.000698,0.000669,0.000701,0.002174,0.00034,0.00194,0.000183,0.001285,0.021529,0.06509,0.00207,0.003334,0.053216,0.038857,0.029572,0.0131,0.002751,0.003277,0.008444,0.002362,0.001972,0.03283,0.028268,0.228395,0.10732,0.228932,0.122439,0.103473,0.085995,0.276883,0.233953,0.319992,0.35514,0.411176,0.535539,0.452216,0.353876,0.373837,0.424372,0.50066,0.445484,0.495091,0.512793,0.51399,0.430242,0.471931,0.058576,0.003234,0.002795,0.017243,0.001705,0.016006,0.123896,0.007129,0.004678,0.004165,0.029383,0.015487,0.187514,0.405985,0.061697,0.018104,0.018479,0.236384,0.338051,0.015915,0.017519,0.019426,0.025697,0.014017,0.004733,0.0036,0.010705,0.01021,1,0,0,0,0,0
86,0.579342,0.57054,0.636861,0.559813,0.586785,0.486178,0.449706,0.636886,0.71714,0.631157,0.629437,0.478053,0.251484,0.769619,0.67656,0.656342,0.757252,0.786203,0.811414,0.78142,0.754563,0.761142,0.800813,0.037933,0.038102,0.087215,0.010443,0.076541,0.015904,0.01977,0.039141,0.387607,0.353955,0.441993,0.967859,0.550205,0.053383,0.08351,0.129322,0.053536,0.014161,0.000396,0.00371,0.010053,0.214259,0.149746,0.243416,0.28382,0.271536,0.2357,0.232613,0.228711,0.21072,0.316043,0.281824,0.265295,0.257016,0.359636,0.333107,0.313073,0.249102,0.334458,0.33251,0.320899,0.022572,0.025714,0.04092,0.012208,0.00184,0.00513,0.003456,0.01344,0.007305,0.008707,0.005771,0.005886,0.020411,0.022895,0.009284,0.020566,0.020561,0.09316,0.006556,0.004159,0.014479,4.6e-05,0.00011,0.000507,0.000488,0.3368,0.356582,0.479111,0.420558,0.44081,0.379976,0.541577,0.534923,0.556763,0.570585,0.533224,0.504495,0.485418,0.622551,0.52562,0.508353,0.495169,0.570786,0.513005,0.531166,0.517982,0.562064,0.552011,0.088174,0.080238,0.059051,0.015893,0.066428,0.00804,0.011083,0.007201,0.001707,0.055856,0.071962,0.073368,0.017038,0.009608,0.006754,0.049271,0.063533,0.086151,0.091509,0.09358,0.008788,0.004629,0.038539,0.002966,0.001528,0.001059,0.007903,0.008883,1,0,0,0,0,0
87,0.674171,0.684179,0.681079,0.685665,0.648017,0.622754,0.683787,0.691921,0.663805,0.637447,0.572182,0.696727,0.567033,0.562725,0.553486,0.527201,0.505573,0.526191,0.507291,0.483165,0.502177,0.488927,0.45524,0.000158,0.0,0.000129,0.000764,0.00106,0.000954,0.0,0.000738,0.146072,0.058979,0.069694,0.050713,0.014932,0.013567,0.008795,0.030259,0.013341,0.007833,0.009138,0.00587,0.028731,0.178032,0.184129,0.187922,0.188642,0.305103,0.23655,0.209115,0.186872,0.188649,0.406818,0.357764,0.239102,0.219239,0.446735,0.448217,0.337298,0.302401,0.447778,0.45762,0.332119,0.000567,0.000309,0.000438,0.000294,9.9e-05,0.000212,0.000324,9.1e-05,0.041403,0.025776,0.021188,0.003888,0.002771,0.017442,0.001168,0.020066,0.001618,0.000525,0.005872,0.003999,0.00343,0.000636,0.00143,0.002236,0.003663,0.254339,0.261965,0.280473,0.271169,0.251443,0.201803,0.563003,0.431338,0.628198,0.605095,0.532743,0.326646,0.280372,0.607566,0.396303,0.352791,0.313697,0.593353,0.507884,0.377852,0.347938,0.587449,0.567711,0.001862,0.000431,0.000999,0.003433,0.010827,0.00177,0.00213,0.002693,0.002445,0.27047,0.442357,0.264691,0.081345,0.032057,0.041467,0.011599,0.017576,0.138836,0.009271,0.003218,0.020148,0.013594,0.002885,0.003952,0.002247,0.005762,0.005306,0.015402,1,0,0,0,0,0
88,0.647891,0.672224,0.686809,0.690022,0.665427,0.637936,0.67346,0.700847,0.691556,0.663149,0.669184,0.476262,0.379012,0.808975,0.591842,0.468814,0.79389,0.800297,0.844673,0.774372,0.782727,0.806823,0.782407,0.002,0.001854,0.001676,0.001329,0.001389,0.001908,0.000366,0.000469,0.00046,0.000407,6.4e-05,0.455817,0.328967,0.257477,0.273205,0.009879,0.114231,0.262943,0.014942,0.021494,0.005138,0.207455,0.206132,0.207476,0.209842,0.212647,0.209623,0.213457,0.214911,0.216392,0.273498,0.262023,0.262229,0.279019,0.446852,0.446111,0.477421,0.452339,0.4131,0.434588,0.4238,4.9e-05,0.000186,4.9e-05,0.000243,0.000243,0.0,0.0,0.000218,0.000385,6.7e-05,8e-05,0.000103,0.049959,0.034285,0.0194,0.007514,0.012608,0.02879,0.126284,0.045922,0.062072,0.049142,0.000566,0.001052,0.000481,0.081824,0.121802,0.102612,0.130435,0.122998,0.086084,0.113169,0.15053,0.154321,0.036635,0.0,0.0,0.0,0.728451,0.556126,0.416521,0.25161,0.764951,0.785896,0.767479,0.681506,0.734982,0.776078,0.003326,0.001523,0.001612,0.001535,0.00151,0.001235,0.000747,0.0,0.001542,0.001918,0.001024,0.001319,0.001137,0.000512,0.002321,1.0,1.0,0.324963,0.284854,0.068376,0.638391,0.82547,0.063754,0.053417,0.008509,0.006643,0.009076,0.004433,1,0,0,0,0,0
89,0.718964,0.73722,0.744231,0.745008,0.715395,0.712442,0.664963,0.679077,0.497557,0.654849,0.671804,0.708793,0.655223,0.702971,0.676183,0.639038,0.658983,0.680055,0.67774,0.626849,0.648435,0.644194,0.606105,0.037409,0.037992,0.038416,0.038813,0.052473,0.04625,0.001671,0.096841,0.001302,0.001288,0.001046,0.001907,0.217748,0.001906,0.033817,0.003598,0.002634,0.075997,0.003297,0.054071,0.089049,0.183464,0.314033,0.18537,0.201084,0.254047,0.28096,0.514067,0.551934,0.600199,0.4038,0.437037,0.477956,0.601838,0.370014,0.373649,0.377743,0.600391,0.377874,0.390912,0.626735,0.003642,0.002661,0.086178,0.00142,0.002705,0.155052,0.017618,0.03836,0.002392,0.003746,0.068636,0.088165,0.001277,0.001705,0.001625,0.015122,0.009036,0.001259,0.001408,0.060664,0.018659,0.001561,0.001776,0.042789,0.025345,0.294194,0.345355,0.360004,0.781904,0.737923,0.860675,0.434358,0.634427,0.483919,0.571469,0.642937,0.69109,0.871992,0.540772,0.587952,0.75766,0.855889,0.553207,0.577574,0.781613,0.833658,0.582483,0.592525,0.007261,0.007894,0.010221,0.180885,0.867501,0.009821,0.43616,0.05296,0.25306,0.003216,0.011103,0.174077,0.127558,0.196271,0.047424,0.006497,0.006693,0.03888,0.030656,0.008751,0.007957,0.133569,0.00189,0.064574,0.006992,0.014187,0.059136,0.037955,1,0,0,0,1,0
90,0.225768,0.607763,0.579177,0.674502,0.655047,0.430682,0.533659,0.707091,0.745409,0.595169,0.638747,0.636138,0.630011,0.706492,0.712749,0.695673,0.555275,0.671345,0.704083,0.0,0.0,0.0,0.586415,0.453692,0.187626,0.321125,0.030558,0.146,0.775307,0.04836,0.560196,0.010459,0.002944,0.003566,0.108276,0.098294,0.087844,0.062545,1.0,0.597705,0.051766,0.057486,0.681437,0.487763,0.131536,0.101365,0.153292,0.15784,0.22177,0.216235,0.20011,0.194136,0.199877,0.134835,0.151694,0.128724,0.093525,0.318594,0.31677,0.319952,0.294033,0.311289,0.296578,0.326996,0.033255,0.013401,0.009738,0.020669,0.003718,0.001819,0.001932,0.012711,0.005496,0.004015,0.000217,0.000264,0.055944,0.055753,0.047415,0.039003,0.041841,0.017599,0.01762,0.019858,0.017288,0.036751,0.02139,0.042319,0.030834,0.215378,0.105956,0.174796,0.132604,0.131609,0.161031,0.201791,0.154578,0.203346,0.182211,0.20253,0.178722,0.151749,0.319064,0.34049,0.314636,0.304325,0.543467,0.471238,0.421677,0.397444,0.493067,0.426015,0.13342,0.043644,0.065528,0.010566,0.001391,0.010027,0.002713,0.002897,0.004482,0.024909,0.0127,0.000631,0.000514,0.000761,0.075654,0.04424,0.036416,0.081211,0.037239,0.039329,0.076167,0.101755,0.315799,0.235997,0.124894,0.15587,0.386993,0.237143,1,0,0,0,0,0
91,0.828189,0.815945,0.818388,0.820602,0.625416,0.782178,0.957601,0.868873,0.525169,0.552063,0.527479,0.543334,0.462315,0.459061,0.685454,0.541324,0.706324,0.638682,0.66804,0.716564,0.574481,0.544574,0.61403,0.0145,0.000117,8.1e-05,0.004785,0.15052,0.018898,0.058135,0.137972,0.05935,0.207801,0.087088,0.228586,0.759785,0.829219,0.355407,0.021843,0.024921,0.003517,0.026457,0.019526,0.018479,0.267078,0.263217,0.301036,0.256962,0.343567,0.265597,0.308073,0.345926,0.221461,0.38382,0.419314,0.443957,0.246193,0.360027,0.384808,0.429177,0.456674,0.346475,0.334787,0.345837,0.001517,0.000242,0.006155,0.001872,0.00716,0.003612,0.008536,0.005239,0.010764,0.005359,0.038573,0.086685,0.021346,0.013679,0.058775,0.103964,0.041469,0.034504,0.035187,0.030391,0.058781,0.016602,0.0017,0.002287,0.003168,0.309727,0.2986,0.466899,1.0,0.962012,0.868402,0.516908,1.0,0.767803,0.768116,0.743481,0.794395,0.977512,0.825539,0.867094,0.879384,0.829106,0.584217,0.699119,0.757817,0.784096,0.57016,0.639101,0.028358,0.001123,0.000528,0.016936,0.987132,0.145562,1.0,0.136442,0.242228,0.133554,0.104958,0.095912,0.221715,0.439841,0.187665,0.809467,0.236712,0.542825,0.105396,0.137688,0.160698,0.181503,0.078583,0.077915,0.012333,0.009181,0.04619,0.046494,1,0,0,0,0,0
92,0.793715,0.860273,0.85514,0.828424,0.025008,0.039696,0.783034,0.868878,0.420972,0.035257,0.113685,0.702507,0.375413,0.869833,0.675843,0.664409,0.708122,0.763234,0.78006,0.717935,0.768599,0.805076,0.752538,0.00375,0.006524,0.151825,0.356272,0.079404,0.074266,0.005804,0.130488,0.07881,0.086974,0.291055,0.659195,0.905323,0.068291,0.042454,0.048902,0.009138,0.001362,0.001344,0.001,0.000715,0.269918,0.268148,0.2462,0.294191,0.235027,0.238875,0.304458,0.384026,0.463868,0.324438,0.334568,0.392874,0.416118,0.3469,0.349636,0.351132,0.359451,0.344952,0.346667,0.352346,0.001139,0.000715,0.079441,0.001257,0.001391,0.005828,0.012142,0.074739,0.006256,0.008929,0.005837,0.055543,0.004639,0.002849,0.00245,0.005823,0.076798,0.003111,0.001024,0.00045,0.000573,0.000492,0.0,0.000244,0.000241,0.287652,0.391226,0.277207,0.330023,0.379775,0.466396,0.328961,0.395744,0.424528,0.440284,0.475722,0.446703,0.431238,0.412127,0.42861,0.479435,0.498792,0.414016,0.427793,0.432367,0.431238,0.405216,0.439647,0.005416,0.013003,0.0148,0.029502,0.064842,0.014957,0.092256,0.029315,0.038891,0.013431,0.052629,0.078657,0.059118,0.081579,0.067331,0.030958,0.045848,0.074788,0.094707,0.009855,0.020785,0.021939,0.002511,0.003581,0.002366,0.000213,0.002196,0.001945,1,0,0,0,0,0
93,0.930257,0.940058,0.886073,0.504885,0.296434,0.279904,0.860034,0.936046,0.266397,0.290365,0.237282,0.434264,0.488465,0.731537,0.603691,0.608335,0.801489,0.826212,0.831285,0.749943,0.777222,0.77443,0.77606,0.001665,0.003415,0.207515,0.56753,0.221961,0.231737,0.001887,0.257764,0.487879,0.414389,0.514393,0.317611,0.199801,0.06844,0.073805,0.011542,0.004687,0.003151,0.042138,0.017067,0.029727,0.31192,0.299897,0.307942,0.317298,0.464108,0.355679,0.433882,0.449986,0.459602,0.386289,0.397956,0.387949,0.398621,0.452579,0.460754,0.452778,0.454691,0.457373,0.461324,0.460528,0.000637,0.001302,0.035526,0.002545,0.001312,0.010765,0.068557,0.050659,0.007365,0.017093,0.022207,0.038847,0.038036,0.026096,0.026547,0.015588,0.009042,0.002776,0.003735,0.005582,0.005098,0.000489,0.001473,0.001675,0.00098,0.429348,0.539822,0.433251,0.57252,0.616602,0.666834,0.511194,0.608047,0.548041,0.588377,0.59975,0.611536,0.611368,0.53262,0.648461,0.657005,0.633208,0.660013,0.652096,0.659264,0.652767,0.672169,0.672728,0.005278,0.012202,0.101128,0.076303,0.153114,0.007924,0.139955,0.168024,0.20704,0.098863,0.091989,0.093095,0.077955,0.089578,0.068025,0.089158,0.059905,0.02596,0.034015,0.052469,0.015489,0.024869,0.001508,0.002312,0.011931,0.010427,0.010568,0.006223,1,0,0,0,0,0
94,0.380883,0.576628,0.581818,0.583003,0.560284,0.524999,0.321599,0.54716,0.621558,0.597213,0.650304,0.610872,0.696323,0.497589,0.682436,0.647381,0.524404,0.555891,0.652252,0.621597,0.660002,0.752225,0.572657,0.522589,0.054428,0.061299,0.004746,0.005307,0.00636,0.404123,0.004853,0.44794,0.477654,0.414394,0.29488,0.000337,0.502996,0.051437,0.089464,0.106526,0.008967,0.030699,0.017009,0.011723,0.15179,0.044856,0.437606,0.586838,0.516255,0.595391,0.171399,0.169479,0.155748,0.294781,0.207593,0.206584,0.190583,0.387442,0.381221,0.258745,0.206632,0.417099,0.415322,0.255885,0.064421,0.044643,0.011757,0.052562,0.183672,0.093997,0.001633,0.007674,0.082229,0.079546,0.00064,0.001222,0.026648,0.017805,0.059611,0.000901,0.000538,0.020788,0.073289,0.001845,0.008647,0.010547,0.002318,0.006492,0.007458,0.689278,0.138251,0.576601,0.155551,0.154109,0.146605,0.664743,0.22069,0.775709,0.468096,0.231962,0.230643,0.226036,0.805846,0.51447,0.277487,0.271225,0.794474,0.676418,0.446893,0.458031,0.714562,0.703133,0.291188,0.228715,0.64168,0.016447,0.002021,0.877459,0.362835,0.000841,0.000869,0.375963,0.270551,0.271863,0.001823,0.001303,0.002218,0.105417,0.04103,0.012509,0.006772,0.03915,0.779798,0.019014,0.064279,0.00784,0.038959,0.005396,0.050254,0.028412,1,0,0,0,0,0
