,attr2,attr3,attr4,attr7,attr8,attr14,attr21,attr23,attr27,attr28,attr30,attr33,attr35,attr41,attr43,attr44,attr46,attr49,attr51,attr58,attr60,attr64,attr65,attr66,attr70,attr72,attr74,attr76,attr77,attr78,attr81,attr83,attr85,attr88,attr90,attr91,attr92,attr94,attr95,attr96,attr97,attr99,attr102,attr103,attr105,attr107,attr108,attr110,attr114,attr116,attr117,attr118,attr121,attr123,attr124,attr125,attr128,attr140,attr141,attr142,attr143,attr144,attr146,attr147,attr150,attr151,attr159,attr160,attr162,attr165,attr166,attr167,attr168,attr170,attr171,attr174,attr177,attr178,attr182,attr186,attr187,attr189,attr190,attr191,attr192,attr193,attr195,attr197,attr199,attr201,attr202,attr210,attr211,attr212,attr216,attr218,attr220,attr222,attr223,attr224,attr227,attr232,attr234,attr236,attr237,attr238,attr239,attr241,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr255,attr257,attr260,attr261,attr263,attr268,attr270,attr271,attr272,attr274,attr276,attr280,attr282,attr285,attr286,attr287,Beach,Sunset,FallFoliage,Field,Mountain,Urban
324,0.275167,0.269028,0.202829,0.130413,0.736508,0.328205,0.244851,0.42055,0.242472,0.106796,0.402087,0.218341,0.091506,0.03466,0.02302,0.022781,0.022321,0.028182,0.185313,0.061862,0.07625,0.313613,0.775209,1.0,0.548376,0.684725,0.591658,0.348843,0.141447,0.220833,0.198699,0.115642,0.006395,0.001492,0.002131,0.000569,0.0,0.0,0.0,0.0,0.000189,1.0,1.0,1.0,0.783992,0.879204,0.951269,1.0,0.712668,0.66415,0.641029,0.702613,0.708978,0.727003,0.692634,0.737359,1.0,0.317572,0.328107,0.326626,0.32692,0.33299,0.331125,0.324225,0.012528,0.015128,0.033956,0.017938,0.181846,0.213781,0.383599,0.478273,0.631225,0.329591,0.439121,0.700368,0.102457,0.186833,0.737337,0.001285,0.00237,0.000171,0.000463,0.000298,0.000276,2.5e-05,0.000136,0.407508,0.393228,0.360932,0.342537,0.46691,0.960391,0.86101,0.659879,0.814233,0.614555,0.569277,0.524725,0.464193,0.453648,0.446077,0.46265,0.438204,0.462214,0.450148,0.419037,0.412865,0.275032,0.233805,0.160735,0.150224,0.037057,0.07308,0.12866,0.233621,0.164733,0.423507,0.821251,0.779079,0.463886,0.307277,0.154806,0.079114,0.322863,0.368633,0.130296,0.047839,0.0251,0.028028,0.01498,0,1,0,0,0,0
325,0.733677,0.763682,0.759296,0.584918,0.223449,0.623473,0.593658,0.326272,0.521743,0.408735,0.253392,0.404512,0.13659,0.198778,0.0,0.110418,0.232646,0.0,0.001883,0.00256,0.001023,0.285355,0.380131,0.023191,0.013426,0.970766,0.085455,0.050144,0.060267,0.019438,0.165664,0.07232,0.039076,0.479845,0.135678,0.061702,0.013433,0.636102,0.394262,0.192908,0.09619,0.435679,0.443498,0.445288,0.47751,0.48203,0.469335,0.475069,0.541756,0.52249,0.525439,0.546159,0.546495,0.686063,0.664616,0.69177,0.685165,0.832195,0.380425,0.808011,0.782332,0.812538,0.886852,0.673128,0.000115,0.000253,0.000782,0.00092,0.042961,0.009715,0.004794,0.00542,0.006508,0.218119,0.050191,0.011415,0.205694,0.068181,0.060771,0.148815,0.088941,0.14828,0.07293,0.124619,0.182059,0.144772,0.125847,0.668523,0.756933,0.737263,0.698425,0.747562,0.540135,0.888788,0.881128,0.521035,1.0,0.915,0.884058,0.820965,0.939468,0.512882,0.879853,0.706701,0.643015,0.515678,0.507213,0.75397,0.008229,0.007638,0.008597,0.011688,0.008185,0.005503,0.283818,0.016893,0.009535,0.103933,0.176252,0.112958,0.586669,0.103777,0.005089,0.005124,0.012993,0.188432,0.073653,0.170143,0.165591,0.090192,0.046675,0,1,0,0,0,0
326,0.518881,0.582029,0.66325,0.710315,0.409288,0.529291,0.710086,0.632594,0.84762,0.734798,0.610282,0.380812,0.627781,0.755176,0.499908,0.558311,0.6224,0.647018,0.003996,0.036845,0.03492,0.002095,0.002946,0.005372,0.009658,0.001174,0.096586,0.079953,0.006305,0.004339,0.955236,0.232785,0.008981,0.020829,0.113629,0.027447,0.035626,0.012848,0.01528,0.05698,0.128153,0.826962,1.0,0.812757,1.0,0.587647,0.650953,0.764547,0.669342,0.792689,0.791708,0.626427,0.693464,0.849527,0.736914,0.599129,0.672236,0.744122,0.559698,0.61738,0.668978,0.733361,0.64155,0.79987,0.014141,0.017617,0.165983,0.10889,0.008832,0.034785,0.042869,0.169843,0.023588,0.003804,0.026983,0.157111,0.012594,0.099778,0.046953,0.04105,0.04678,0.039457,0.026885,0.015997,0.022839,0.030275,0.109734,0.805891,0.827541,1.0,1.0,0.797336,0.90374,0.937466,1.0,0.908313,0.952205,0.960514,1.0,1.0,0.871265,0.881441,0.937366,0.968935,1.0,0.943013,0.826803,0.907463,0.002591,0.013319,0.014985,0.247568,0.271061,0.149771,0.058037,0.037161,0.028996,0.0153,0.045664,0.028159,0.009994,0.105318,0.555666,0.121201,0.010977,0.424093,0.088248,0.026975,0.092165,0.137214,0.0323,0,1,0,0,0,0
327,0.54608,0.562422,0.569977,0.515127,0.518707,0.548721,0.497412,0.477052,0.490479,0.482085,0.425127,0.435376,0.38605,0.62086,0.45138,0.501474,0.547511,0.458278,0.000365,0.000555,0.000849,0.004708,0.003837,0.002102,0.009117,0.070073,0.57489,0.075635,0.015288,0.410529,0.486396,0.630072,0.109849,0.106959,0.134053,0.13912,0.350102,0.303137,0.280817,0.281405,0.349009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.954643,0.971029,0.936351,0.978306,0.956495,0.429719,0.470672,0.468224,0.492112,0.480597,0.498896,0.454595,0.40524,0.000796,0.001656,0.001459,0.001737,0.042186,0.176525,0.03369,0.069875,0.10267,0.110378,0.414442,0.109769,0.172378,0.073142,0.110194,0.012937,0.013402,0.008745,0.037054,0.028229,0.024544,0.029718,0.023308,0.531401,0.588086,0.616579,0.612554,0.62264,0.519972,0.536042,0.543791,0.526123,0.482331,0.640208,0.50889,0.529489,0.542058,0.685834,0.681137,0.694444,0.683653,0.68419,0.664128,0.676015,0.001808,0.003264,0.002192,0.001989,0.002347,0.006129,0.003892,0.004943,0.008594,0.002912,0.006719,0.537743,0.026987,1.0,0.970359,0.018907,0.273914,0.269484,0.260631,0.026035,0.032084,0.027688,0.033689,0,1,0,0,0,0
328,0.518039,0.529638,0.53903,0.464665,0.441872,0.463073,0.50138,0.535802,0.66798,0.573238,0.505404,0.715712,0.562135,0.406085,0.446114,0.333928,0.552483,0.4923,0.005799,0.000879,0.00237,0.001598,0.003292,0.004133,0.005532,0.003949,0.001931,0.01742,0.010112,0.007095,0.023086,0.158945,0.041977,0.080477,0.192111,0.185177,0.178095,0.461195,0.077199,0.089203,0.072476,0.797112,0.812325,0.823059,0.792119,0.789431,0.85725,0.9762,0.938038,1.0,1.0,1.0,1.0,0.967778,0.894156,0.963176,1.0,0.960329,0.560754,0.509966,0.558765,0.603717,0.689067,0.617346,0.009681,0.005226,0.011417,0.016331,0.010095,0.002358,0.007905,0.010012,0.029863,0.004377,0.003873,0.069418,0.051423,0.006921,0.061983,0.19101,0.179603,0.230055,0.031034,0.043784,0.044323,0.019951,0.049491,0.475398,0.45225,0.431797,0.436706,0.454587,0.440396,0.448459,0.563205,0.470511,0.603999,0.807155,0.790806,0.622484,0.560621,0.43618,0.409096,0.457741,0.454117,0.433787,0.529008,0.496712,0.055927,0.036987,0.056496,0.009471,0.002087,0.00153,0.004191,0.004013,0.012413,0.003853,0.007385,0.053881,0.009469,0.027293,0.08073,0.117246,0.013742,0.085939,0.231085,0.114882,0.152741,0.140205,0.108503,0,1,0,0,0,0
329,0.64784,0.742245,0.739469,0.379744,0.597971,0.224824,0.139977,0.37342,0.374885,0.310789,0.423914,0.473821,0.012585,0.289703,0.618007,0.651887,0.687661,0.281604,0.014555,0.021363,0.031747,0.009601,0.37297,0.743968,0.034186,0.158288,0.122635,0.065022,0.032774,0.06287,0.315312,0.156466,0.092638,0.153164,0.041889,0.020464,0.134582,0.168583,0.230876,0.150864,0.097516,1.0,0.806392,1.0,1.0,0.822695,0.475,1.0,1.0,0.721619,1.0,1.0,1.0,0.795055,1.0,1.0,1.0,1.0,0.735967,0.741968,0.643704,0.703889,1.0,1.0,0.071242,0.075581,0.825693,0.120189,0.036247,1.0,0.25876,0.158865,0.234369,0.232986,0.922923,0.156199,0.162408,0.236017,1.0,0.279858,0.193521,0.051148,0.075857,0.077912,0.084523,0.164741,0.184337,0.63966,1.0,0.865148,0.581913,0.417013,0.795357,0.765902,0.425758,0.647063,0.670044,0.632269,0.46851,0.425132,0.80957,0.763878,0.930533,0.670122,0.533514,0.436024,0.885143,0.95055,0.125952,0.073666,0.080348,0.157258,0.043811,0.038147,0.086894,0.017018,1.0,0.051247,0.889192,0.892378,0.143791,0.451375,0.916337,0.059153,0.027691,0.298132,0.042725,0.261109,0.114679,0.034652,0.027655,0,1,0,0,0,0
330,0.743434,0.80787,0.8462,0.698746,0.723347,0.409995,0.472624,0.790991,0.785014,0.71455,0.561722,0.572078,0.17058,0.33368,0.25556,0.323296,0.434689,0.137309,0.004983,0.007959,0.004349,0.00895,0.008076,0.005857,0.295862,0.018275,0.098342,0.095204,0.11309,0.419855,0.217401,0.504553,0.14222,0.194635,0.143231,0.119354,0.250428,0.33522,0.426337,0.370225,0.171405,0.419767,0.440741,0.423649,0.438868,0.424959,0.427181,0.435501,0.440823,0.405665,0.476001,0.478011,0.485274,0.48917,0.472353,0.523573,0.490336,0.485741,0.454184,0.461728,0.49476,0.544561,0.465775,0.426008,0.002578,0.002234,0.003076,0.003998,0.007593,0.005844,0.013347,0.010204,0.021033,0.003217,0.006405,0.004256,0.008463,0.010298,0.042361,0.025934,0.01775,0.01113,0.018597,0.019209,0.034733,0.060265,0.021713,0.319881,0.323001,0.323135,0.389202,0.309212,0.614902,0.503299,0.455996,0.676485,0.721753,0.693304,0.874676,0.83746,0.61876,0.50132,0.547549,0.621902,0.533157,0.472043,0.472457,0.502852,0.015064,0.107256,0.106882,0.036273,0.208036,0.2871,0.136819,0.007085,0.160399,0.223068,0.044437,0.049306,0.051427,0.212216,0.29696,0.183014,0.062044,0.249272,0.122375,0.00427,0.110378,0.029376,0.019544,0,1,0,0,0,0
331,0.702057,0.6754,0.611917,0.819761,0.715271,0.886648,0.851579,0.35768,0.503902,0.470149,0.236991,0.453977,0.426817,0.498161,0.124061,0.228687,0.262672,0.339063,0.040513,0.07699,0.05365,0.530764,0.518206,0.257371,0.055148,1.0,1.0,1.0,1.0,0.209416,0.25279,0.311273,0.04954,0.100379,0.242893,0.285274,0.01897,0.193518,0.21197,0.320311,0.25678,0.56144,0.589561,0.590734,0.520144,0.584458,0.508875,0.511392,0.548944,0.547805,0.432524,0.469479,0.522531,0.571776,0.709534,0.580267,0.611139,0.622497,0.48345,0.615501,0.556749,0.566173,0.63762,0.60893,0.011864,0.008963,0.029559,0.021103,0.054783,0.033248,0.038893,0.034125,0.018524,0.142532,0.134749,0.12369,0.04077,0.060857,0.066795,0.03558,0.06467,0.057258,0.041448,0.106925,0.059864,0.072012,0.062212,0.19393,0.292841,0.348419,0.418892,0.381978,0.340513,0.444478,0.577675,0.555231,0.603909,0.642288,0.63805,0.607488,0.384997,0.268317,0.4375,0.628478,0.537574,0.490092,0.219326,0.207864,0.143182,0.173421,0.149539,0.084057,0.245002,0.291634,0.188653,0.158815,0.131362,0.128291,0.23848,0.117917,0.524536,0.25625,0.165506,0.228047,0.107779,0.073192,0.075663,0.074343,0.17899,0.173158,0.063688,0,1,0,0,0,0
332,0.951667,0.970821,0.978834,0.906328,0.883067,0.83645,0.5326,0.272315,0.570464,0.379972,0.152599,0.499901,0.245504,0.555399,0.626555,0.663394,0.606025,0.56414,0.000523,0.012026,0.007838,0.173142,0.134962,0.13653,0.593894,0.069568,0.249781,0.373492,0.408367,0.50699,0.627473,0.652593,0.0805,0.021861,0.191756,0.871919,0.286671,0.206304,0.082348,0.096454,0.118066,0.441989,0.32441,0.318573,0.468196,0.459266,0.41832,0.342051,0.53273,0.53644,0.605597,0.61487,0.558032,0.533148,0.512469,0.503793,0.52642,0.425933,0.471132,0.469863,0.452572,0.434239,0.403889,0.460295,0.00144,0.00091,0.019056,0.065126,0.00466,0.012143,0.058047,0.036259,0.029871,0.005607,0.017405,0.019343,0.023609,0.026423,0.046665,0.00558,0.007462,0.038315,0.005379,0.005302,0.00795,0.008396,0.006161,0.584563,0.53243,0.504563,0.666857,0.757,0.382269,0.381575,0.553095,0.478652,0.371791,0.287462,0.278851,0.399926,0.314558,0.323627,0.222222,0.235518,0.301921,0.417293,0.40497,0.235138,0.03292,0.03087,0.017183,0.014899,0.066372,0.044973,0.102617,0.058897,0.174585,0.074325,0.04277,0.176312,0.021339,0.147757,0.117024,0.095732,0.235649,0.104088,0.216245,0.064135,0.033177,0.049656,0.119327,0,1,0,0,0,0
333,0.711119,0.730542,0.735989,0.683998,0.687932,0.680657,0.627117,0.583705,0.552896,0.518004,0.304113,0.352881,0.341008,0.161628,0.399985,0.416012,0.470635,0.427377,0.001348,0.001265,0.00096,0.007297,0.006397,0.10353,0.006838,0.050235,0.05135,0.031086,0.028503,0.01046,0.168157,0.139337,0.042233,0.379057,0.441847,0.413236,0.07725,0.201078,0.145056,0.096465,0.081449,0.727572,0.782634,0.772291,0.710789,0.851193,0.831893,0.87286,0.936159,0.71275,0.956152,0.90941,0.907634,0.975062,0.953985,0.832771,0.669904,0.468443,0.571372,0.615933,0.679925,0.675048,0.618477,0.58216,0.004519,0.005254,0.061952,0.006865,0.006314,0.107931,0.085522,0.005687,0.003895,0.038495,0.114067,0.024698,0.045229,0.106216,0.008859,0.078476,0.03777,0.052049,0.01228,0.032246,0.076392,0.070776,0.017966,0.412406,0.477344,0.468767,0.445406,0.451042,0.465311,0.56127,0.478417,0.352746,0.484724,0.407743,0.362733,0.332338,0.344427,0.280439,0.339104,0.307993,0.341955,0.331052,0.289195,0.394995,0.015867,0.021937,0.017333,0.012267,0.012035,0.006275,0.005407,0.027601,0.047111,0.013026,0.030129,0.204378,0.057819,0.141611,0.067243,0.0358,0.009765,0.094777,0.026537,0.180063,0.241701,0.220136,0.131313,0,1,0,0,0,0
334,0.658278,0.790518,0.814581,0.716274,0.359926,0.467528,0.367495,0.010313,0.511168,0.325654,0.251927,0.400456,0.337426,0.455911,0.409961,0.472792,0.529137,0.472431,0.237333,0.072319,0.001012,0.242119,0.169288,0.436058,0.079521,0.100424,0.347377,0.096064,0.026031,0.109353,0.167331,0.04513,0.135827,0.526608,0.431208,0.216059,0.012257,0.03837,0.016865,0.624093,0.038048,1.0,0.71216,0.694547,0.922106,1.0,0.969918,0.849486,0.96762,0.949952,0.914616,0.945823,0.481523,0.94928,0.923025,0.931056,0.80845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026828,0.02084,0.008192,0.016093,0.487588,0.052243,0.024278,0.025713,0.02246,0.166979,0.177502,0.039273,0.072435,0.292489,0.036827,0.210843,0.565691,0.147628,0.00545,0.0051,0.057928,0.026524,0.032035,0.758096,1.0,1.0,1.0,0.747193,0.564379,0.614343,0.835525,0.51551,0.608953,0.729513,0.792528,0.664933,0.677436,0.672415,0.690307,0.59408,0.724861,0.663625,0.682356,0.730442,0.492805,0.025603,0.001295,0.001308,0.008397,0.248954,0.028296,0.252541,0.047729,0.122072,0.098844,0.343472,0.079679,0.265034,0.15362,0.04085,0.068907,0.317083,0.099659,0.087102,0.350765,0.24433,0.115162,0,1,0,0,0,0
335,0.737046,0.763528,0.780669,0.786259,0.725807,0.7797,0.635102,0.440561,0.435243,0.412345,0.24927,0.302508,0.255888,0.286465,0.262986,0.339802,0.338748,0.224964,0.03253,0.0149,0.056551,0.089411,0.021428,0.021611,0.111729,0.035654,0.038615,0.07277,0.07817,0.055055,0.042921,0.071328,0.039729,0.0733,0.084187,0.075614,0.050829,0.036199,0.039071,0.029783,0.043759,0.852428,0.752661,0.765096,0.779129,0.81727,0.719822,0.753944,0.606927,0.597558,0.6057,0.640713,0.593546,0.58297,0.605487,0.618059,0.721742,0.724088,0.665466,0.582695,0.570823,0.585103,0.604966,0.6769,0.030413,0.039188,0.021568,0.002689,0.078789,0.006241,0.005285,0.020369,0.046025,0.005661,0.006196,0.023614,0.022008,0.018324,0.026479,0.024645,0.046807,0.057687,0.060304,0.040864,0.025681,0.02918,0.032737,0.735552,0.835201,0.865137,0.889392,0.835805,0.549047,0.478306,0.5468,0.429448,0.440117,0.434391,0.438082,0.442286,0.453693,0.460492,0.426094,0.432501,0.442756,0.403236,0.408593,0.432792,0.22341,0.29634,0.312891,0.273871,0.25091,0.246115,0.01404,0.240907,0.192087,0.225739,0.036714,0.015609,0.001659,0.003417,0.002507,0.007479,0.014497,0.009833,0.015183,0.020177,0.039387,0.020753,0.027848,0,1,0,0,0,0
336,0.871927,0.913886,0.93414,0.792282,0.823649,0.614057,0.275722,0.197611,0.246705,0.096997,0.080024,0.212198,0.0,0.689119,0.709734,0.768048,0.924996,0.750181,0.049913,0.173729,0.277241,0.122063,0.015892,0.009351,0.027875,0.011429,0.011537,0.02372,0.063346,0.023073,0.004202,0.030123,0.952042,0.64366,0.815604,0.866894,0.028467,0.040287,0.013146,0.000311,0.027014,0.503265,0.386152,0.340199,0.495658,0.520569,0.502195,0.56952,0.494959,0.564191,0.577325,0.533086,0.467538,0.514705,0.522675,0.506708,0.460412,0.466022,0.524218,0.534328,0.493944,0.392558,0.400967,0.502833,0.030532,0.015882,0.101742,0.05554,0.02573,0.003548,0.004867,0.005337,0.002548,0.004365,0.002408,0.003673,0.003919,0.002787,0.015045,0.014815,0.027883,0.028431,0.002421,0.001233,0.006484,0.01123,0.019998,1.0,1.0,1.0,1.0,0.985608,0.610664,0.68684,0.847066,0.563372,0.744878,0.790291,0.699633,0.594404,0.646773,0.734143,0.891606,1.0,1.0,0.813842,0.926429,1.0,0.137222,0.137283,0.142219,0.375744,0.192179,0.312723,0.037439,0.342793,0.280662,0.125152,0.029448,0.007302,0.015968,0.020204,0.024178,0.045732,0.027784,0.022017,0.024372,0.275088,0.599734,0.663765,0.459013,0,1,0,0,0,0
337,0.533195,0.574001,0.597165,0.547493,0.615782,0.735672,0.849356,0.150925,0.0,0.0,0.27284,0.162,0.200551,0.755348,0.416628,0.434336,0.502391,0.593918,0.018652,0.015635,0.016672,0.020015,0.019042,0.056383,0.358641,1.0,0.896682,0.024508,0.015152,0.70979,0.650762,0.5513,0.184704,1.0,0.021192,0.01321,0.069962,0.296434,0.234391,0.083499,0.06852,0.568134,0.701605,0.718573,0.697757,0.780885,0.804266,0.773409,0.654588,0.458848,0.398011,0.401646,0.375898,0.404671,0.411481,0.411722,0.622119,0.806591,0.672325,0.694273,0.694417,0.76225,0.838848,0.827565,0.014129,0.014594,0.036869,0.042236,0.031511,0.072428,0.052267,0.042219,0.057099,0.020814,0.013286,0.013543,0.271688,0.203,0.266683,0.211636,0.057502,0.015724,0.013179,0.022496,0.096443,0.052054,0.020454,0.211073,0.269234,0.310152,0.327161,0.556931,0.556137,0.639191,0.854055,0.483807,0.251856,0.277521,0.247372,0.342581,0.28735,0.503791,0.220131,0.750045,0.758778,0.798902,0.372775,0.354189,0.023773,0.018315,0.02316,0.027054,0.032194,0.034741,0.027498,0.052887,0.114409,0.133695,0.176815,0.148858,0.924803,0.731885,0.36565,0.039562,0.323863,0.595882,0.455536,0.951989,0.124453,0.026106,0.021344,0,1,0,0,0,0
338,0.747233,0.739689,0.74839,0.772919,0.67597,0.763101,0.829374,0.793343,0.858213,0.851257,0.672302,0.822354,0.802136,0.554497,0.393581,0.462437,0.509482,0.406002,0.009555,0.010982,0.00626,0.004684,0.002338,0.002699,0.003693,0.002974,0.001385,0.001728,0.005598,0.034935,0.025901,0.003572,0.032588,0.016596,0.088109,0.251002,0.074346,0.065349,0.085689,0.032263,0.003342,0.657833,0.534376,0.565693,0.787291,0.61369,0.631022,0.631886,0.735021,0.622908,0.609424,0.599897,0.735508,0.611625,0.587531,0.614095,0.614506,0.664479,0.705912,0.670178,0.657305,0.672181,0.593518,0.679719,0.050322,0.015116,0.009017,0.012788,0.033263,0.010045,0.004363,0.010718,0.007939,0.013284,0.003864,0.003954,0.046094,0.062558,0.013411,0.012968,0.012718,0.056573,0.037736,0.04122,0.021779,0.046225,0.001311,0.365763,0.270934,0.270632,0.374228,0.335223,0.376219,0.390432,0.488247,0.408291,0.423209,0.441146,0.468152,0.548734,0.384103,0.562388,0.555656,0.511127,0.495572,0.464909,0.533067,0.583076,0.059292,0.033889,0.010292,0.011999,0.044481,0.05239,0.020018,0.039231,0.060836,0.011221,0.007752,0.027408,0.022457,0.03635,0.016522,0.043525,0.012614,0.044881,0.01498,0.039604,0.099411,0.093421,0.072157,0,1,0,0,0,0
339,0.264477,0.221499,0.127294,0.0,0.45437,0.0,0.220939,0.408397,0.358879,0.41395,0.451437,0.528072,0.411252,0.033358,0.0,0.0,0.0,0.0,0.067979,0.015343,0.293056,0.175613,0.02822,0.0089,0.097894,0.765703,0.00957,0.507577,0.030465,0.918871,0.005504,0.190592,1.0,1.0,0.512128,0.10736,0.000172,0.0,0.00014,0.0,0.0,0.462702,0.444664,0.365117,0.377414,0.449396,0.454877,0.326015,0.539582,0.523724,0.416193,0.386283,0.687647,0.572387,0.457291,0.435487,0.697936,0.432579,0.301557,0.303368,0.306022,0.301145,0.306996,0.30716,0.000515,0.003356,0.015533,0.018268,0.088914,0.009426,0.043729,0.023908,0.001925,0.251457,0.027283,0.016199,0.264014,0.020188,0.126759,0.640235,0.292252,0.331455,0.004857,0.002042,0.000451,0.002575,7.3e-05,0.0,0.0,0.168009,0.11034,0.0,0.058553,0.198481,0.189323,0.339942,0.403281,0.323951,0.252874,0.127158,0.573314,0.679996,0.607253,0.580493,0.544462,0.479525,0.522231,0.518742,0.105439,0.073076,0.096936,1.0,0.45619,0.033324,0.038256,0.04313,0.339717,0.153395,0.028062,0.046491,0.132167,0.033783,0.084429,0.094208,0.220856,0.047003,0.061638,0.245678,0.127025,0.032605,0.163938,0,1,0,0,0,0
340,0.467021,0.556256,0.662434,0.873383,0.383492,0.916249,0.75615,0.207192,0.564477,0.62094,0.123778,0.589619,0.61823,0.207346,0.0,0.0,0.059983,0.0,0.018018,0.016212,0.005524,0.194522,0.256966,0.073718,0.070457,0.28051,0.231374,0.153356,0.169374,0.401044,0.558386,0.37383,0.197081,0.010372,1.0,1.0,0.158088,0.070397,0.180209,0.050393,0.00096,1.0,0.79954,0.698292,0.483395,0.979136,0.8907,0.769081,0.852737,0.826557,0.799294,0.754575,0.626481,0.735508,0.718937,0.707949,0.491001,0.465912,0.365576,0.337922,0.378704,0.490672,0.346783,0.346708,0.008027,0.005975,0.011837,0.084446,0.217995,0.013007,0.011874,0.020743,0.038151,0.144551,0.100908,0.065867,0.131082,0.068962,0.091823,0.003197,0.062369,0.112234,0.026286,0.002597,0.084332,0.165325,0.000905,0.552771,0.756911,0.974045,1.0,0.87122,0.51409,0.624441,0.979055,0.503332,0.633812,0.714148,0.786098,0.832517,0.499061,0.513106,0.473777,0.499642,0.584261,0.641785,0.487654,0.47542,0.015828,0.011421,0.033285,0.016019,0.023051,0.259723,0.047236,0.037556,0.016162,0.057934,0.149791,0.124497,0.094236,0.061473,0.099632,0.073929,0.13315,0.083104,0.122251,0.047714,0.105721,0.383518,0.469832,0,1,0,0,0,0
341,0.358055,0.429403,0.525006,0.474193,0.379992,0.588597,0.223426,0.0,0.671115,0.244197,0.111345,0.799766,0.398998,0.522535,0.0,0.128546,0.464283,0.271901,0.051731,0.020099,0.009487,0.03843,0.503291,0.022664,0.806548,0.036041,0.053493,0.221387,0.443472,0.000519,0.008642,0.004972,0.040814,0.009973,0.428401,0.021914,0.108162,0.17412,0.214812,0.075539,0.040747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.366036,0.781433,0.82583,0.856811,0.399438,0.349801,0.347421,0.323045,0.336427,0.380041,0.341296,0.335549,0.030311,0.016513,0.05921,0.059621,0.15102,0.118665,0.178707,0.227393,0.538864,0.074019,0.039342,0.083459,0.055993,0.03143,0.0757,0.012251,0.01709,0.012691,0.009554,0.008543,0.004359,0.013,0.00094,0.542192,0.629205,0.629305,0.612833,0.642255,0.670771,0.595299,0.73213,0.566805,0.802615,0.919686,0.889124,0.606493,0.714909,0.486458,0.571916,0.743503,0.630983,0.431596,0.346014,0.476662,0.03826,0.012075,0.007504,0.011949,0.016763,0.013096,0.004946,0.00605,0.062829,0.042637,0.07104,0.078605,0.061854,0.024977,0.022009,0.160954,0.003855,0.161479,0.483112,0.107975,0.104722,0.454646,0.033196,0,1,0,0,0,0
342,0.377204,0.419525,0.439094,0.38001,0.333622,0.484332,0.571223,0.735471,0.742774,0.700333,0.663797,0.729252,0.549702,0.903366,0.717363,0.756741,0.792517,0.839021,0.005019,0.006613,0.007626,0.029288,0.028817,0.026397,0.015239,0.02391,0.021291,0.011195,0.022725,0.606758,0.469078,0.561885,0.296415,0.199316,0.083804,0.007656,0.020889,0.032058,0.108451,0.03122,0.078045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956818,0.956473,1.0,0.694462,0.659266,0.657129,0.690123,0.489637,0.365418,0.476917,0.46266,0.465672,0.436494,0.410074,0.389644,0.004927,0.006005,0.015374,0.038878,0.063796,0.044961,0.024099,0.041068,0.047762,0.052014,0.04003,0.050536,0.06063,0.035074,0.092364,0.002803,0.000906,0.001191,0.001518,0.004736,0.002585,0.006509,0.010013,0.513745,0.610916,0.615091,0.600449,0.675466,0.776432,0.833322,0.895744,1.0,1.0,1.0,1.0,1.0,0.880354,0.786657,0.681297,0.605935,0.593731,0.582045,0.750529,0.733345,0.005705,0.009949,0.006722,0.009301,0.004229,0.007601,0.028212,0.027013,0.037775,0.08754,0.119223,0.075109,0.024809,0.01023,0.016632,0.016458,0.356953,0.353475,0.544278,0.065275,0.119548,0.069399,0.059153,0,1,0,0,0,0
343,0.780122,0.672275,0.662241,0.799201,0.374348,0.771304,0.622428,0.081407,0.408223,0.522225,0.079184,0.574846,0.682801,0.813318,0.737905,0.852764,0.770967,0.936901,0.021694,0.185659,0.824786,0.012705,0.354016,0.006057,0.176182,0.076656,0.181867,0.184135,0.189149,0.003556,0.481183,0.340796,0.266981,0.546462,0.351243,0.024992,0.167379,0.638837,0.403294,0.062035,0.139443,0.970864,0.691351,0.642743,0.764842,0.99775,0.781365,0.792257,0.862305,0.759177,0.733731,0.6769,0.405391,0.594897,0.561433,0.554952,0.350782,0.43917,0.559979,0.482174,0.45011,0.399568,0.383333,0.393786,0.150634,0.151455,0.002466,0.007207,0.362736,0.067467,0.016201,0.027557,0.021968,0.148945,0.055749,0.013438,0.038011,0.045861,0.027966,0.039599,0.032758,0.001767,0.010874,0.019471,0.057248,0.020473,0.006308,0.766562,0.941794,1.0,1.0,0.930734,0.467827,0.60382,0.848564,0.50624,0.550713,0.683676,0.72825,0.705057,0.565665,0.601874,0.716664,0.653974,0.56127,0.452384,0.786959,0.695641,0.201741,1.0,1.0,0.041236,0.01923,0.042236,0.241636,0.271293,0.005777,0.049809,0.313483,0.464222,0.05157,0.11214,0.169229,0.074358,0.006425,0.047355,0.09669,0.163504,0.064326,0.034257,0.016981,0,1,0,0,0,0
