,attr1,attr8,attr22,attr28,attr34,attr36,attr38,attr41,attr44,attr49,attr50,attr51,attr57,attr59,attr63,attr70,attr73,attr77,attr78,attr82,attr84,attr85,attr89,attr92,attr93,attr96,attr99,attr102,attr104,attr106,attr111,attr114,attr115,attr126,attr129,attr133,attr135,attr137,attr141,attr145,attr148,attr152,attr154,attr156,attr157,attr159,attr160,attr166,attr167,attr169,attr177,attr182,attr183,attr188,attr191,attr192,attr195,attr204,attr215,attr216,attr217,attr219,attr220,attr227,attr236,attr238,attr244,attr246,attr247,attr250,attr251,attr254,attr256,attr259,attr262,attr264,attr267,attr270,attr274,attr275,attr278,attr280,attr282,attr287,attr288,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
29,0.411068,0.564006,0.499417,0.608936,0.553574,0.719313,0.836801,0.832835,0.779004,0.76734,0.02273,0.019151,0.013643,0.011059,0.007937,0.004553,0.565451,0.383689,0.55197,0.128869,0.065295,0.201471,0.018164,0.007421,0.006664,0.003208,0.03083,0.076852,0.057257,0.124931,0.12906,0.199808,0.188196,0.19607,0.36882,0.092435,0.294602,0.294396,0.32107,0.294492,0.003796,0.003819,0.00529,0.002179,0.001464,0.000801,0.000843,0.000994,0.000956,0.235038,0.049804,0.015431,0.002016,0.00044,0.000446,0.000258,0.000232,0.214361,0.358696,0.335581,0.30673,0.561661,0.570798,0.609948,0.712572,0.662283,0.686348,0.010786,0.010816,0.003073,0.003199,0.010539,0.018857,0.010165,0.026237,0.027138,0.133047,0.232311,0.074527,0.12756,0.266208,0.157695,0.028892,0.008744,0.001931,0.001629,0.001701,1,0,0,0,0,0
30,0.469069,0.615851,0.535675,0.821573,0.76862,0.449297,0.702865,0.706358,0.78715,0.715882,0.095091,0.049049,0.060271,0.095578,0.000237,0.00026,0.477595,0.478782,0.392108,0.051637,0.103639,0.701832,0.057485,0.095357,0.051105,0.05754,0.084499,0.099026,0.164492,0.139383,0.223944,0.366872,0.312133,0.27083,0.417359,0.247593,0.378971,0.385535,0.335117,0.347716,0.008946,0.000413,0.036146,0.008029,0.020535,0.015697,0.030765,0.010227,0.005167,0.10211,0.048913,0.105754,0.062792,0.001114,0.00176,0.001439,0.00156,0.2813,0.430108,0.455314,0.47589,0.589551,0.644536,0.752438,0.648506,0.676273,0.71596,0.106583,0.105355,0.013218,0.050156,0.061418,0.061515,0.001722,0.351626,0.009009,0.23396,0.250207,0.256602,0.159905,0.018253,0.06201,0.187295,0.085899,0.142132,0.038376,0.037392,1,0,0,0,0,0
31,0.529238,0.534088,0.271759,0.661674,0.808293,0.907109,0.813405,0.816397,0.878077,0.809113,0.24613,0.026068,0.344452,0.107954,0.001463,5e-05,0.351958,0.194975,0.193106,0.136602,0.072084,0.021588,0.013402,0.007055,0.01315,0.026219,0.274952,0.030412,0.031276,0.268724,0.041914,0.325089,0.354225,0.172997,0.352737,0.090418,0.294122,0.240487,0.28059,0.235316,0.256587,0.00137,0.001162,0.238128,0.316272,0.000525,0.000671,0.033726,0.008316,0.034716,0.007419,0.160921,0.001381,0.009766,0.000647,0.003177,0.009503,0.668176,0.439792,0.436371,0.417818,0.673824,0.714752,0.670301,0.628467,0.746131,0.680544,0.489131,0.145962,0.029913,0.045929,0.376215,0.007645,0.00838,0.086712,0.056903,0.190128,0.159571,0.038719,0.031469,0.046691,0.070146,0.046987,0.017715,0.002439,0.019564,0.04848,1,0,0,0,0,1
32,0.439277,0.535221,0.617895,0.227855,0.560612,0.759778,0.930262,0.581349,0.840834,0.552049,0.015606,0.013627,0.018136,0.003063,0.190965,0.420415,0.0009,0.377696,0.067952,0.104246,0.904378,0.071328,0.193699,0.016782,0.013686,0.182508,0.33559,0.228416,0.277785,0.294047,0.287202,0.230021,0.215247,0.634609,0.144424,0.586139,0.307716,0.335007,0.3912,0.342119,0.00227,0.001395,0.001464,0.001194,0.000332,0.001201,0.015754,0.017157,0.061157,0.00218,0.067206,0.212489,0.050034,0.151648,0.00126,0.000818,0.084751,0.071323,0.226203,0.395733,0.255815,0.196961,0.180522,0.302626,0.71435,0.795144,0.648394,0.007799,0.009709,0.005263,0.009919,0.004821,0.001079,0.059051,0.001468,0.109649,0.002864,0.018174,0.114838,0.124947,0.239811,0.12412,0.051164,0.177511,0.002614,0.126881,0.151305,1,0,0,0,0,0
33,0.84028,0.852268,0.48939,0.671678,0.883568,0.890072,0.859003,0.868423,0.838128,0.858803,0.001475,0.000689,7e-05,0.000146,0.0,0.127765,0.807209,0.53181,0.00885,0.007297,0.008729,0.010894,0.004829,0.002233,0.000973,0.000458,0.224636,0.253772,0.245974,0.232805,0.253834,0.212654,0.129081,0.447483,0.388724,0.372284,0.333059,0.381187,0.35476,0.344451,0.000412,0.001746,0.001183,0.000287,0.000421,0.000935,0.000464,0.063929,0.121363,0.07101,0.003474,0.005337,0.008983,0.000791,0.001073,0.000592,0.00084,0.482354,0.561661,0.539542,0.558564,0.550288,0.58415,0.614276,0.63285,0.591966,0.634707,0.001852,0.001508,0.003451,0.002162,0.001204,0.00149,0.001633,0.105163,0.117475,0.10157,0.0511,0.018361,0.022967,0.00584,0.024869,0.02333,0.004058,0.011215,0.003208,0.00516,1,0,0,0,0,0
34,0.901232,0.891629,0.777192,0.691565,0.637904,0.668603,0.578219,0.654018,0.735927,0.720532,0.003192,0.001443,0.028171,0.041782,0.093048,0.037246,0.133236,0.277024,0.106443,0.004503,0.004695,0.098967,0.040818,0.198248,0.108892,0.333702,0.266653,0.239877,0.232956,0.296399,0.264588,0.282517,0.278402,0.272661,0.315158,0.313957,0.46976,0.325569,0.473471,0.245706,0.003278,0.000898,0.002083,0.002652,0.001225,0.002961,0.004329,0.001325,0.002287,0.007393,0.029267,0.001805,0.009481,0.000577,0.008985,0.016589,0.032492,0.373311,0.081354,0.056405,0.037115,0.338187,0.379753,0.407072,0.447542,0.274949,0.699723,0.015055,0.008715,0.012719,0.020169,0.101025,0.161582,0.275344,0.06707,0.024988,0.551335,0.075951,0.077119,0.598995,0.00472,0.084778,0.112074,0.135353,0.138403,0.137019,0.292682,1,0,0,0,0,0
35,0.512506,0.624945,0.603103,0.60808,0.697182,0.666664,0.712357,0.694844,0.687851,0.601636,0.01184,0.007305,0.007094,0.003164,0.00123,0.000674,0.042341,0.064712,0.070577,0.070294,0.011099,0.046699,0.003374,0.003819,0.008349,0.006085,0.268875,0.269739,0.25463,0.283957,0.272593,0.311481,0.303553,0.221564,0.292202,0.152428,0.427263,0.327764,0.457311,0.351516,0.000156,0.000583,0.000192,0.000345,0.000289,0.000168,0.000396,0.000556,0.000551,0.018821,0.048752,0.010011,0.023904,0.002837,0.001795,0.008579,0.001164,0.001532,0.170256,0.13899,0.114287,0.332707,0.30163,0.502818,0.606146,0.58746,0.662686,0.04647,0.028623,0.009048,0.008094,0.034449,0.025811,0.014333,0.012926,0.008118,0.168452,0.036799,0.104504,0.082592,0.062161,0.119273,0.125693,0.005658,0.02768,0.01916,0.028099,1,0,0,0,0,0
36,0.590406,0.526804,0.732568,0.887663,0.942492,0.402296,0.787701,0.763466,0.365787,0.365238,0.06043,0.062865,0.026643,0.045617,0.112839,0.107931,0.029681,0.012875,0.024966,0.03443,0.013606,0.282583,0.196702,0.141422,0.183229,0.179395,0.316783,0.312318,0.328182,0.069705,0.251461,0.227853,0.278772,0.378066,0.373628,0.365165,0.415336,0.356975,0.447181,0.391097,0.00827,0.016449,0.005515,0.050159,0.069662,0.07234,0.079475,0.014249,0.017529,0.022828,0.001916,0.002206,0.02906,0.036241,0.112158,0.037779,0.026904,0.026212,0.373021,0.419563,0.436147,0.409174,0.471909,0.489779,0.541689,0.606135,0.672001,0.058069,0.073796,0.089446,0.108088,0.105105,0.115841,0.288289,0.064653,0.238656,0.333116,0.00365,0.003092,0.001206,0.002955,0.004939,0.080311,0.192849,0.121236,0.184104,0.095791,1,0,0,0,0,0
37,0.707931,0.738426,0.68087,0.774191,0.647684,0.696394,0.811788,0.667218,0.693051,0.639548,0.005901,0.004077,0.006597,0.006896,0.008543,0.022498,0.00299,0.024132,0.008065,0.17601,0.003055,0.030187,0.007255,0.032722,0.005051,0.01207,0.055487,0.089568,0.075967,0.069067,0.044794,0.03168,0.082997,0.12393,0.110254,0.141872,0.175453,0.284417,0.178169,0.18251,0.001682,0.000169,0.000571,0.001852,0.020961,0.004138,0.003387,0.008849,0.057032,0.002817,0.00201,0.000483,0.007145,0.079655,0.001045,0.001078,0.030254,0.436583,0.445921,0.488068,0.474056,0.498736,0.487844,0.505457,0.53054,0.54472,0.578525,0.005342,0.000533,0.000549,0.001583,0.001434,0.005856,0.005997,0.124464,0.027922,0.004165,0.279287,0.002461,0.00116,0.060441,0.001922,0.0033,0.00326,0.003882,0.043608,0.0483,1,0,0,0,0,0
38,0.852217,0.768066,0.638724,0.54397,0.607724,0.499205,0.676401,0.663927,0.690596,0.778722,0.005255,0.004239,0.160367,0.183366,0.190546,0.293924,0.004018,0.283419,0.011332,0.092599,0.216324,0.025537,0.041542,0.138352,0.272667,0.004677,0.224801,0.249684,0.239952,0.316166,0.426063,0.235151,0.272112,0.325878,0.194492,0.186207,0.081667,0.395261,0.219883,0.383457,0.002055,0.001139,0.035142,0.016879,0.01872,0.031517,0.017817,0.165544,0.086131,0.004271,0.001726,0.122375,0.007649,0.054484,0.096417,0.156819,0.000189,0.481918,0.57139,0.578581,0.53754,0.408962,0.439323,0.48402,0.629898,0.622842,0.64249,0.017035,0.009732,0.008836,0.036732,0.141524,0.178066,0.032341,0.138834,0.057611,0.008923,0.09432,0.001619,0.002124,0.036628,0.030053,0.021885,0.04528,0.04853,0.055977,0.003819,1,0,0,0,1,0
39,0.644853,0.350325,0.695016,0.683298,0.739707,0.514814,0.756722,0.641112,0.550632,0.474073,0.2706,0.075777,0.247714,0.048571,0.005715,0.040986,0.032146,0.03024,0.700985,0.003286,0.03453,0.644882,0.010989,0.264709,0.144887,0.146683,0.212812,0.141468,0.117476,0.442311,0.19452,0.474568,0.405185,0.242154,0.349486,0.296502,0.335706,0.313834,0.207387,0.266084,0.052018,0.001792,0.003762,0.04337,0.019658,0.026547,0.006065,0.00647,0.069051,0.040236,0.002826,0.038781,0.149311,0.041607,0.017453,0.061758,0.027035,0.590669,0.632783,0.36876,0.172582,0.660158,0.723732,0.748524,0.751812,0.810733,0.869342,0.503737,0.105051,0.01807,0.022032,0.071363,0.36798,0.003137,0.033381,0.034278,0.059688,0.016608,0.183162,0.021557,0.023185,0.133464,0.12044,0.124674,0.164654,0.1647,0.165723,1,0,0,0,0,0
40,0.746142,0.733348,0.696778,0.72188,0.624966,0.713317,0.753975,0.710492,0.712853,0.6679,0.006785,0.002652,0.003622,0.003046,0.000153,0.077412,0.115862,0.125483,0.035318,0.367324,0.069405,0.01151,0.024009,0.00304,0.003227,0.000139,0.293422,0.272551,0.272311,0.270898,0.252579,0.238512,0.236584,0.214609,0.318944,0.309458,0.450309,0.454218,0.473909,0.484774,0.000754,0.000853,0.001002,0.000308,0.000111,0.000262,0.00037,0.001168,0.002683,0.004459,0.004137,0.00613,0.001458,0.017351,0.000395,0.000377,0.000481,0.347893,0.336856,0.326009,0.307076,0.469762,0.470992,0.471753,0.563965,0.552335,0.563596,0.006775,0.002479,0.004027,0.002986,0.00462,0.007993,0.001466,0.011081,0.012689,0.00437,0.004667,0.006527,0.004392,0.045115,0.020255,0.005916,0.015779,0.001809,0.000376,0.000535,1,0,0,0,0,0
41,0.79919,0.680895,0.596924,0.697028,0.514034,0.561701,0.670878,0.660813,0.842517,0.558111,0.003652,0.001597,0.097353,0.069139,0.059785,0.137796,0.157946,0.13392,0.027462,0.008844,0.045342,0.096887,0.061647,0.081202,0.083122,0.11415,0.234794,0.231029,0.212503,0.163807,0.242695,0.156296,0.363964,0.321866,0.155281,0.242833,0.045329,0.048642,0.357764,0.391344,0.000494,0.000815,0.000392,0.019751,0.015357,0.01956,0.061782,0.004182,0.008077,0.072833,0.003228,0.01257,0.036196,0.280815,0.031957,0.028706,0.243051,0.294418,0.575371,0.586554,0.518217,0.424036,0.489376,0.299002,0.470209,0.588936,0.542483,0.001636,0.001306,0.002118,0.001663,0.018918,0.027641,0.044875,0.17065,0.012655,0.147442,0.120021,0.01529,0.007189,0.007834,0.060214,0.157578,0.028355,0.009812,0.031256,0.043286,1,0,0,0,0,0
42,0.752002,0.349126,0.521548,0.625932,0.6743,0.734637,0.750912,0.803643,0.708751,0.649726,0.026754,0.000592,0.753131,0.079123,0.02305,0.063981,0.342013,0.386448,0.32469,0.251428,0.438849,0.316283,0.239876,0.326137,0.310093,0.284566,0.270199,0.221557,0.218553,0.361036,0.222394,0.349993,0.374431,0.393909,0.463772,0.470226,0.435809,0.416667,0.423868,0.418999,0.006564,0.000475,0.000944,0.010983,0.014284,0.008693,0.00179,0.015874,0.020328,0.069958,0.052698,0.075624,0.050444,0.016682,0.090681,0.023608,0.040512,0.311225,0.515175,0.447352,0.357644,0.572497,0.585011,0.584329,0.584563,0.600365,0.606079,0.039315,0.003529,0.003373,0.001591,0.085924,0.099951,0.015396,0.046783,0.068362,0.100111,0.058785,0.114369,0.0973,0.049704,0.17294,0.095108,0.113563,0.097415,0.118866,0.023458,1,0,0,0,0,0
43,0.645009,0.764663,0.746103,0.639656,0.687135,0.614808,0.474684,0.732276,0.723134,0.652583,0.019455,0.011277,0.00802,0.004827,0.000473,0.23035,0.131307,0.186313,0.193048,0.169331,0.232822,0.198599,0.125751,0.13431,0.144798,0.161165,0.018333,0.10666,0.213093,0.137901,0.322593,0.245679,0.269636,0.33904,0.391324,0.338436,0.321701,0.377737,0.30893,0.326879,0.00403,0.016599,0.005558,0.023699,0.018087,0.007255,0.005228,0.038851,0.026335,0.00077,0.001662,0.001352,0.002993,0.000858,0.0017,0.001385,0.001356,0.27846,0.452429,0.452999,0.459597,0.487788,0.473083,0.501029,0.527644,0.477903,0.476908,0.072596,0.044893,0.015347,0.009246,0.047157,0.01489,0.003303,0.106486,0.045047,0.00754,0.012288,0.018463,0.096103,0.049559,0.017672,0.115635,0.008367,0.055843,0.014974,0.031377,1,0,0,0,0,0
44,0.685339,0.718977,0.475692,0.622869,0.800846,0.427187,0.898015,0.908154,0.904626,0.886811,0.011688,0.000709,0.004137,0.003131,0.005437,0.02431,0.012527,0.039524,0.301325,0.016463,0.01891,0.858165,0.018264,0.01168,0.019636,0.035936,0.157064,0.245898,0.248093,0.172325,0.236289,0.150206,0.144767,0.161509,0.201344,0.207819,0.27487,0.288553,0.368169,0.355514,0.003822,0.000933,0.003565,0.000183,0.004107,0.001137,0.01496,0.014785,0.039605,0.02211,0.006282,0.001668,0.017037,0.004753,0.000892,0.001386,0.000542,0.036131,0.176608,0.243503,0.184682,0.404947,0.385724,0.54699,0.779623,0.642456,0.760534,0.026896,0.002351,0.012057,0.006762,0.006199,0.008545,0.005355,0.213823,0.21912,0.148941,0.053149,0.28285,0.096426,0.057951,0.081136,0.245905,0.099743,0.027999,0.02227,0.012272,1,0,0,0,0,0
45,0.568418,0.572003,0.576488,0.577716,0.583083,0.56699,0.341065,0.576524,0.480276,0.542856,0.014418,0.01659,0.140895,0.178063,0.143426,0.03167,0.879896,0.000483,0.000883,0.013506,0.000762,0.001672,0.10548,0.002711,0.3341,0.386529,0.143676,0.17882,0.186433,0.217593,0.249088,0.278477,0.28703,0.307936,0.397908,0.320144,0.325295,0.373944,0.316358,0.356104,0.004027,0.009739,0.007749,0.01226,0.011342,0.012547,0.012563,0.001115,0.00217,0.000806,0.004342,1.2e-05,0.00015,0.000416,0.002433,0.007266,0.000842,0.359803,0.454442,0.452708,0.452798,0.565486,0.457237,0.411981,0.574656,0.647477,0.65006,0.044773,0.044578,0.048854,0.051834,0.029267,0.031803,0.028871,0.018513,0.012927,0.010668,0.042941,0.003768,0.307326,0.008136,0.005041,0.108668,0.001785,0.001787,0.17312,0.008668,1,0,0,0,0,0
46,0.761517,0.802618,0.727681,0.632321,0.567157,0.493444,0.460715,0.528412,0.469882,0.425581,0.003429,0.005057,0.008296,0.004725,0.015112,0.022387,0.113426,0.06764,0.194202,0.001777,0.003569,0.247605,0.001279,0.008649,0.005229,0.002943,0.173457,0.202545,0.202757,0.200494,0.16716,0.265645,0.189067,0.21369,0.464177,0.217915,0.238642,0.234733,0.216859,0.236495,0.002839,0.001786,0.000394,0.003485,0.000666,0.001372,0.003743,0.004821,0.003348,0.106067,0.9281,0.000788,0.00981,0.000359,0.000722,0.000671,0.000354,0.402219,0.392892,0.387413,0.376487,0.578581,0.672694,0.578603,0.577776,0.5695,0.577049,0.010189,0.0021,0.007624,0.002993,0.01178,0.001738,0.00446,0.334466,0.004727,0.132319,0.061619,0.036298,0.028023,0.001534,0.001842,0.048663,0.003698,0.005511,0.002143,0.002889,1,0,0,0,0,0
47,0.581028,0.75778,0.678613,0.665133,0.717822,0.53531,0.619879,0.585272,0.469861,0.466311,0.014864,0.011307,0.074157,0.043148,0.06674,1.0,0.134153,0.147118,0.035077,0.024076,0.02153,0.013464,0.022406,0.046068,0.082516,0.020336,0.136783,0.193018,0.18142,0.200329,0.285816,0.292668,0.293203,0.308567,0.297387,0.318525,0.369431,0.316996,0.345171,0.315823,0.00719,0.003423,0.013125,0.036657,0.016462,0.017963,0.026587,0.010075,0.011831,0.004238,0.001919,0.000973,0.001381,0.000429,0.069194,0.007675,0.000418,0.182513,0.415738,0.395229,0.408828,0.369543,0.389224,0.428621,0.520654,0.534007,0.639459,0.002585,0.004994,0.049253,0.032715,0.308608,0.005679,0.150722,0.032647,0.073432,0.016112,0.039701,0.025517,0.015586,0.020777,0.027184,0.036377,0.006911,0.013923,0.014876,0.026907,1,0,0,0,0,0
48,0.690681,0.657403,0.879345,0.722146,0.617895,0.696957,0.601776,0.54242,0.479422,0.392611,0.002337,0.003128,0.020804,0.020117,0.058295,0.039924,0.005959,0.152579,0.006733,0.270287,0.110023,0.318223,0.295466,0.296932,0.27876,0.391573,0.305089,0.289396,0.257599,0.228121,0.212929,0.345837,0.362126,0.404685,0.433038,0.62107,0.525329,0.550089,0.501797,0.492764,0.003168,0.001238,0.00225,0.008926,0.009718,0.008526,0.021518,0.015456,0.014556,0.002826,0.003796,0.041017,0.05,0.040622,0.058187,0.057249,0.069067,0.25047,0.320216,0.323571,0.276749,0.475868,0.444769,0.464584,0.72466,0.698593,0.650306,0.008603,0.006147,0.002524,0.003873,0.045774,0.068446,0.094222,0.117401,0.070537,0.041361,0.010701,0.005631,0.015619,0.148227,0.119159,0.319841,0.256435,0.147973,0.317632,0.332577,1,0,0,0,0,0
49,0.498155,0.591617,0.277662,0.722586,0.396899,0.72787,0.721601,0.739957,0.785006,0.773906,0.011191,0.008306,0.00429,0.002947,0.003551,0.558921,1.0,0.617758,0.465424,0.70036,0.419441,0.259157,0.067918,0.219839,0.115245,0.056651,0.079407,0.188952,0.169397,0.156042,0.186582,0.174892,0.18273,0.22764,0.24946,0.302772,0.304035,0.262109,0.290716,0.259534,0.009374,0.000395,0.000283,0.000818,0.000114,0.002521,0.006656,0.019231,0.017694,0.041787,0.172993,0.273693,0.184423,0.006089,0.084365,0.10802,0.001366,0.111226,0.420198,0.450472,0.286128,0.37542,0.361008,0.555291,0.599172,0.574868,0.571544,0.010792,0.009184,0.002932,0.002314,0.002944,0.007798,0.008753,0.006651,0.113585,0.118465,0.098259,0.312156,0.201444,0.087741,0.283477,0.138198,0.116492,0.037686,0.122195,0.004375,1,0,0,0,0,0
50,0.601438,0.554419,0.753511,0.749784,0.74724,0.740635,0.782495,0.645776,0.572166,0.64122,0.0245,0.020471,0.024341,0.031713,0.024076,0.019079,0.01052,0.011104,0.039955,0.055365,0.044711,0.035607,0.24533,0.133427,0.418442,0.245221,0.301475,0.276488,0.279492,0.242476,0.223326,0.122586,0.110041,0.319499,0.377888,0.388038,0.362641,0.409616,0.367325,0.479719,0.00098,0.002788,0.000638,0.023948,0.02591,0.025504,0.034309,0.016135,0.016438,0.004929,0.00171,0.001533,0.000892,0.052931,0.026462,0.096466,0.011294,0.298477,0.48043,0.471093,0.451389,0.497495,0.490908,0.539889,0.507012,0.539162,0.434291,0.027424,0.05744,0.057171,0.044387,0.070604,0.096696,0.089102,0.0113,0.015843,0.014971,0.005938,0.006862,0.007118,0.006588,0.00638,0.000933,0.005023,0.037359,0.411014,0.050006,1,0,0,0,0,0
51,0.857453,0.744006,0.700245,0.697471,0.473455,0.463349,0.796602,0.702369,0.327468,0.615481,0.064596,0.066737,0.011296,0.083128,0.042216,0.061902,0.007564,0.361525,0.09116,0.308698,0.344647,0.269491,0.553323,0.324982,0.439327,0.449493,0.241811,0.324218,0.220309,0.317743,0.33428,0.493093,0.488525,0.527305,0.381481,0.85751,0.391962,0.348909,0.261859,0.679294,0.003082,0.008693,0.006729,0.049057,0.044269,0.014109,0.017306,0.003539,0.001779,0.010332,0.063039,0.492793,0.006219,0.195335,0.027164,0.020787,0.371502,0.507213,0.587941,0.58538,0.589126,0.584474,0.589965,0.587381,0.569019,0.505681,0.62018,0.025152,0.026992,0.037549,0.047534,0.058097,0.052714,0.054459,0.039903,0.02144,0.027029,0.088037,0.169042,0.14874,0.071048,0.049489,0.418196,0.063289,0.164533,0.032278,0.05371,1,0,0,0,0,0
52,0.648736,0.615123,0.633038,0.678358,0.700553,0.648771,0.604135,0.751105,0.656266,0.592684,0.0,0.003458,0.014479,0.038894,0.07293,0.116819,0.357667,0.194643,0.151991,0.308072,0.17762,0.492279,0.083209,0.445529,0.294605,0.000579,0.195103,0.215302,0.247126,0.176077,0.370021,0.322586,0.383491,0.460069,0.392551,0.391022,0.391365,0.45963,0.512215,0.403004,0.000229,0.034607,0.00404,0.024345,0.032951,0.016063,0.051113,0.058408,0.073953,0.078968,0.589765,0.084484,0.10939,0.03006,0.066423,0.133736,0.011081,0.344516,0.518787,0.523394,0.542919,0.566604,0.533425,0.540056,0.606112,0.629048,0.618715,0.002091,0.001889,0.056506,0.009204,0.058417,0.069879,0.013344,0.141925,0.042531,0.211085,0.119733,0.07059,0.085552,0.045065,0.229256,0.061102,0.203143,0.221589,0.012692,0.022545,1,0,0,0,0,0
53,0.320939,0.164892,0.436141,0.825872,0.632638,0.385352,0.724094,0.648743,0.607072,0.644492,0.693992,0.769134,0.349087,0.490018,0.284586,0.260909,0.06637,0.018551,0.687997,0.053408,0.099657,0.501751,0.026519,0.368806,0.091834,0.035654,0.321262,0.309979,0.302339,0.405693,0.300357,0.391084,0.332901,0.293957,0.326591,0.304925,0.362387,0.3538,0.635521,0.445583,0.02788,0.0009,0.000261,0.07164,0.002847,0.000571,0.008889,0.000485,0.02371,0.037429,0.008811,0.016919,0.18137,0.060382,0.022314,0.009401,0.053466,0.588421,0.354715,0.505882,0.391673,0.36526,0.367586,0.468554,0.574521,0.687511,0.766562,0.15138,0.127219,0.001082,0.002071,0.175814,0.00166,0.075878,0.003357,0.005503,0.25157,0.047284,0.422254,0.053361,0.066595,0.08299,0.276543,0.281317,0.15289,0.036344,0.062974,1,0,0,0,0,0
54,0.252659,0.384473,0.611212,0.587676,0.650426,0.675127,0.651848,0.366505,0.695292,0.643312,0.024008,0.018582,0.010145,0.008508,0.011078,0.008023,0.202312,0.008457,0.162791,0.77435,0.02689,0.212652,0.349303,0.166157,0.087009,0.335315,0.193807,0.174451,0.212359,0.071091,0.079396,0.0,0.0,0.004211,0.48869,0.096488,0.226968,0.197593,0.190885,0.201708,0.012946,0.010757,0.01853,0.00622,0.008242,0.015541,0.007019,0.008022,0.002179,0.002126,0.306076,0.019183,0.109349,0.036483,0.004019,0.002848,0.009784,0.0,0.251342,0.0,0.0,0.188451,0.203659,0.578178,0.145878,0.220478,0.564323,0.016333,0.016661,0.017545,0.016761,0.01308,0.393857,0.011157,0.264178,0.12485,0.02656,1.0,0.415772,1.0,1.0,0.41576,0.455892,0.375787,0.041148,0.158181,0.310326,1,0,0,0,0,0
55,0.040507,0.160351,0.565309,0.077076,0.255362,0.529677,0.689312,0.517949,0.882399,0.829615,0.089882,0.321533,0.464371,0.009174,0.361623,0.137345,0.1117,0.153115,0.413941,0.104918,0.086863,0.222324,0.091434,0.479257,0.126436,0.355004,0.567401,0.141159,0.539945,0.440357,0.470535,0.055604,0.062469,0.553093,0.249287,0.440357,0.225185,0.164198,0.351406,0.383416,0.097951,0.164988,0.118366,0.355052,0.001644,0.221101,0.149665,0.265912,0.146006,0.140561,0.036399,0.147592,0.054686,0.021415,0.00316,0.00668,0.006351,0.221618,0.24603,0.260993,0.289139,0.466787,0.403561,0.445932,0.353216,0.499452,0.54898,0.351265,0.708103,0.310507,0.193951,0.391156,0.028336,0.315424,0.018808,0.257482,0.34677,0.169416,0.258792,0.480659,0.269778,0.203595,0.036943,0.019349,0.044569,0.03671,0.015463,1,0,0,0,0,0
56,0.405559,0.460265,0.484742,0.916168,0.9016,0.542985,0.825773,0.916269,0.769341,0.8017,0.230314,0.26525,0.328575,0.096198,0.579512,0.084689,0.01033,0.058263,0.014613,0.05374,0.28923,0.006374,0.070305,0.02484,0.052624,0.033402,0.19286,0.214877,0.395748,0.198011,0.480967,0.280137,0.179733,0.364211,0.393299,0.395274,0.412977,0.348121,0.41463,0.357545,0.002761,0.096127,0.050931,0.09277,0.029541,0.104396,0.043387,0.031272,0.032096,0.009048,0.030579,0.03637,0.027467,0.005892,0.005779,0.008987,0.004436,0.093856,0.878523,0.966631,0.979122,0.438395,0.395509,0.600644,0.831902,0.761485,0.812567,0.230555,0.541711,1.0,1.0,1.0,1.0,0.389858,0.139854,0.061507,0.317797,0.247555,0.098658,0.007505,0.065998,0.485794,0.233074,0.446823,0.135907,0.033396,0.377905,1,0,0,0,0,0
