,attr1,attr2,attr3,attr5,attr9,attr14,attr22,attr26,attr29,attr36,attr43,attr45,attr49,attr50,attr52,attr53,attr54,attr55,attr56,attr60,attr62,attr63,attr65,attr71,attr72,attr73,attr77,attr84,attr86,attr88,attr89,attr90,attr91,attr93,attr94,attr95,attr99,attr101,attr102,attr107,attr109,attr111,attr112,attr115,attr117,attr120,attr121,attr122,attr123,attr125,attr126,attr127,attr128,attr130,attr131,attr132,attr135,attr140,attr141,attr142,attr146,attr147,attr148,attr150,attr151,attr153,attr155,attr156,attr158,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr169,attr174,attr181,attr182,attr184,attr187,attr188,attr191,attr195,attr198,attr199,attr201,attr202,attr203,attr206,attr207,attr208,attr210,attr212,attr213,attr215,attr216,attr217,attr218,attr221,attr224,attr227,attr229,attr230,attr233,attr234,attr237,attr239,attr241,attr242,attr244,attr246,attr247,attr249,attr251,attr254,attr258,attr259,attr261,attr262,attr263,attr264,attr267,attr269,attr271,attr273,attr277,attr279,attr281,attr283,attr284,attr285,attr286,attr287,attr289,attr290,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
521,0.796365,0.738665,0.708617,0.638932,0.733405,0.586689,0.671954,0.585777,0.522965,0.735659,0.435815,0.397119,0.49486,0.144109,0.24351,0.310791,0.282719,0.380471,0.365813,0.232766,0.261118,0.287718,0.211435,0.179886,0.193626,0.202077,0.253271,0.25788,0.503449,0.279845,0.363727,0.523052,0.510108,0.056629,0.099181,0.354144,0.537352,0.56482,0.524505,0.602719,0.570103,0.515971,0.531239,0.568548,0.500226,0.377272,0.596882,0.580388,0.548177,0.430838,0.419287,0.40939,0.628302,0.448739,0.423831,0.398399,0.399043,0.340465,0.351976,0.444275,0.437175,0.386244,0.102619,0.081828,0.075514,0.070548,0.074525,0.084441,0.061401,0.095055,0.093571,0.088923,0.06184,0.056717,0.04586,0.063057,0.109632,0.037265,0.026841,0.033438,0.113505,0.191818,0.041881,0.027517,0.059544,0.989858,0.964841,0.976353,0.881334,0.74733,0.989257,0.91116,0.803947,0.914217,0.989468,1.0,0.796067,0.643806,0.753661,0.554509,0.856655,0.643064,0.417909,0.649616,0.596495,0.415109,0.432608,0.513427,0.30127,0.497256,0.549229,0.587599,0.81238,0.675719,0.788212,0.752563,0.40761,0.426953,0.715264,0.788026,0.418211,0.46126,0.756086,0.32752,0.673841,0.817639,0.456811,0.466922,0.338792,0.105215,0.196954,0.146978,0.457617,0.219357,0.235037,0.141756,0.084306,0.137774,0,0,1,0,0,0
522,0.85135,0.927694,0.969361,0.996144,0.950919,0.791912,0.820585,0.700358,0.699607,0.476177,0.346348,0.46866,0.199461,0.009252,0.001967,0.000934,0.000768,0.001541,0.014515,0.000933,0.093462,0.572631,0.003373,0.038757,0.048983,0.073986,0.333398,0.26565,0.318097,0.194385,0.170957,0.39141,0.246416,0.188651,0.258509,0.174273,0.229603,0.26371,0.272688,0.248006,0.268234,0.309861,0.266994,0.269048,0.396379,0.199097,0.217054,0.234107,0.884484,0.679702,0.465,0.271607,0.321062,1.0,1.0,0.602976,0.572123,0.598353,0.59372,0.643373,0.619355,0.661587,0.000863,0.000439,0.000416,0.000439,0.001013,0.001014,0.000719,0.001096,0.000972,0.000857,0.616945,0.509645,0.620556,0.155694,0.00319,0.793874,0.729949,0.255069,0.163735,0.458641,0.708398,0.16267,0.495528,0.38849,0.403694,0.422829,0.411119,0.39517,0.420338,0.440411,0.448758,0.487076,0.400298,0.434006,0.35855,0.374968,0.756211,0.322981,0.556823,0.812112,0.354571,0.708527,0.838703,0.620342,0.56753,0.880499,0.526139,0.704095,0.775573,0.811125,0.00423,0.001428,0.002124,0.001986,0.002499,0.015773,0.27235,0.002528,0.003292,0.042004,0.13037,0.02737,0.042539,0.349233,0.395655,0.395088,0.526048,0.329604,0.275497,0.379561,0.27556,0.327791,0.216201,0.202016,0.254776,0.21606,0,0,1,0,0,0
523,1.0,1.0,0.921948,1.0,1.0,0.968902,0.370379,0.631964,0.393776,0.650152,0.654133,0.561288,0.123966,0.0,0.033022,0.011753,0.009208,0.010709,0.00128,0.005513,0.007224,0.002103,0.276691,0.193468,0.194616,0.202133,0.207092,0.20118,0.185991,0.047101,0.013821,0.115636,0.179811,0.104494,0.011241,0.012638,0.319868,0.234644,0.261387,0.315018,0.307949,0.287336,0.237384,0.425807,0.312532,0.310138,0.429787,0.516337,0.302158,0.287268,0.313892,0.263585,0.433976,0.294196,0.253927,0.244086,0.104368,0.122282,0.091976,0.093413,0.159911,0.22935,0.006502,0.013586,0.004484,0.020262,0.006577,0.002842,0.003879,0.457164,0.251352,0.333454,0.005621,0.004198,0.005092,0.032436,0.148415,0.120618,0.106184,0.117257,0.048491,0.011252,0.048068,0.017696,0.052118,0.455707,0.344662,0.4512,0.431869,0.339512,0.450667,0.451145,0.457916,0.377359,0.492681,0.541172,0.46081,0.412566,0.443418,0.689229,0.514341,0.630987,0.787159,0.730158,0.72587,0.857527,0.877143,0.833845,0.87065,0.839285,0.813484,0.656192,0.001634,0.032064,0.028492,0.056103,0.010132,0.029409,0.010694,0.355706,0.642241,0.022386,0.014796,0.229884,0.56277,0.264755,0.131366,0.173798,0.223774,0.07874,0.029374,0.058112,0.02306,0.095067,0.142784,0.107687,0.020816,0.110604,0,0,1,1,0,0
524,0.656725,0.636884,0.645018,0.707464,0.722802,0.602434,0.302668,0.36045,0.246105,0.62251,0.733001,0.766082,0.856399,0.166338,0.210904,0.279769,0.248684,0.317027,0.372832,0.268229,0.301318,0.291826,0.254664,0.227023,0.27415,0.521637,0.449406,0.042466,0.85401,0.471085,0.872443,0.996705,0.759891,0.392956,0.389153,0.225643,0.786785,0.717132,0.66001,0.712801,0.738449,0.281431,0.228045,0.742508,0.63803,0.306185,0.360622,0.518682,0.442513,0.23083,0.23298,0.253476,0.249893,0.321899,0.248633,0.2495,0.417255,0.313585,0.441511,0.507663,0.454938,0.432432,0.136084,0.121104,0.180449,0.348342,0.10047,0.149706,0.152038,0.105864,0.109407,0.105248,0.212255,0.223121,0.149107,0.030308,0.092641,0.015994,0.012381,0.016637,0.11361,0.037045,0.051591,0.140789,0.056164,0.916804,0.936591,0.907103,0.906838,0.881949,1.0,0.90227,0.914663,0.954664,1.0,1.0,0.925432,0.826787,0.729475,0.575304,0.63096,0.594831,0.61128,0.521196,0.49764,0.660901,0.67451,0.640207,0.62453,0.699924,0.662709,0.649926,0.150382,0.25479,0.208231,0.180361,0.165276,0.203208,0.235173,0.25058,0.188527,0.246886,0.14722,0.221218,0.596951,0.298441,0.58448,0.075568,0.097384,0.143447,0.137566,0.08435,0.22805,0.258457,0.185518,0.118993,0.146735,0.198437,0,0,1,0,0,0
525,0.584176,0.602062,0.569697,0.659713,0.595426,0.345308,0.703014,0.461629,0.706451,0.468484,0.627793,0.77867,0.611295,0.213618,0.224641,0.136851,0.083419,0.281317,0.233918,0.06487,0.108475,0.554146,0.146397,0.508245,0.116073,0.045994,0.158005,0.06194,0.214462,0.198668,0.154231,0.13211,0.294461,0.073377,0.076258,0.113362,0.463752,0.631934,0.819016,0.463428,0.759623,0.272187,0.215304,0.581774,0.447609,0.302561,0.397969,0.291635,0.175395,0.17297,0.255078,0.31042,0.232985,0.22015,0.247829,0.251421,0.281348,0.222387,0.485201,0.519306,0.436073,0.374178,0.328077,0.302002,0.240732,0.102461,0.187375,0.388633,0.284677,0.03502,0.259028,0.363258,0.491549,0.263067,0.270371,0.073265,0.016258,0.052153,0.021019,0.018432,0.036344,0.017011,0.020685,0.04925,0.096136,0.767201,0.686117,0.920016,0.878876,0.704648,0.706506,0.680433,0.769274,0.643299,0.713313,0.756894,0.866501,0.780087,0.633235,0.580428,0.737349,0.658693,0.727025,0.557513,0.719119,0.761166,0.682048,0.786943,0.611697,0.557581,0.555081,0.652461,0.140148,0.152849,0.326834,0.344903,0.187391,0.179545,0.129481,0.165175,0.050631,0.122397,0.238748,0.075804,0.053662,0.082464,0.085107,0.140223,0.150169,0.174692,0.194597,0.1878,0.090993,0.157664,0.11921,0.1456,0.041949,0.166329,0,0,1,0,0,0
526,0.628013,0.64832,0.664907,0.68314,0.674927,0.859507,0.568346,0.590275,0.515895,0.439468,0.670721,0.620502,0.830103,0.120847,0.075868,0.094922,0.088467,0.078843,0.000869,0.081806,0.125527,0.062004,0.152005,0.201524,0.286056,0.300689,0.150595,0.071213,0.441516,0.24384,0.157533,0.180755,0.077715,0.174445,0.229038,0.207587,0.238712,0.45098,0.394702,0.488542,0.652706,0.673104,0.259693,0.458127,0.498658,0.312655,0.305329,0.340604,0.423254,0.664391,0.477237,0.265863,0.329266,0.383568,0.475597,0.455367,0.26089,0.336418,0.267831,0.300133,0.304096,0.308984,0.037522,0.152741,0.179212,0.214063,0.313009,0.212075,0.252885,0.127321,0.426873,0.535163,0.133582,0.48258,0.342265,0.338044,0.203341,0.268132,0.116251,0.076305,0.042035,0.098545,0.032665,0.019366,0.019873,0.956576,0.928025,0.82558,0.557913,0.168138,0.875932,0.900776,0.808341,0.374182,0.898111,0.911024,0.853807,0.845515,0.54884,0.950586,0.824288,0.663849,0.8962,0.876879,0.746727,0.767981,0.779795,0.601759,0.83253,0.802607,0.798241,0.824692,0.22837,0.164669,0.303831,1.0,0.143635,0.594751,0.613289,0.275169,0.26808,0.295572,0.221585,0.162956,0.443987,0.255003,0.415036,0.245429,0.547595,0.185812,0.874372,0.722276,0.723932,0.262511,0.033348,0.157676,0.310366,0.093921,0,0,1,0,0,0
527,0.829837,0.817286,0.832531,0.784306,0.707284,0.823071,0.560743,0.558941,0.577175,0.604283,0.47827,0.430049,0.580013,0.01752,0.016819,0.127123,0.073991,0.021043,7.9e-05,0.116825,0.066254,0.042051,0.098295,0.140706,0.117327,0.135385,0.215627,0.22934,0.16081,0.254956,0.140375,0.429341,0.550824,0.179128,0.135794,0.196292,0.189449,0.185926,0.32502,0.453344,0.557069,0.260012,0.247824,0.705244,0.803847,0.840848,0.779963,0.691242,0.765262,0.710233,0.331088,0.729998,0.707657,0.569552,0.597072,0.943472,0.594504,0.36434,0.45515,0.475203,0.616625,0.468348,0.068464,0.042311,0.155326,0.04558,0.463648,0.451659,0.167597,0.26482,0.112579,0.153951,0.22726,0.31136,0.272803,0.370461,0.612576,0.307935,0.183449,0.255397,0.116768,0.071466,0.441459,0.091045,0.135787,0.177713,0.204227,0.280872,0.171391,0.132876,0.781465,0.779427,0.640858,0.232606,0.809665,0.839575,0.65903,0.692956,0.395571,0.705393,0.759483,0.621968,0.854054,0.747552,0.727819,0.889442,0.886364,0.595266,0.772055,0.796298,0.643303,0.819976,0.068861,0.036253,0.566026,0.077401,0.769344,0.276969,0.198941,0.15186,0.179716,0.089513,0.144577,0.094475,0.182592,0.093654,0.309145,0.215813,0.090751,0.114558,0.130762,0.314524,0.205578,0.533527,0.400509,0.143061,0.213397,0.311348,0,0,1,0,0,0
528,0.724327,0.610243,0.632742,0.519763,0.540145,0.402159,0.690493,0.659871,0.670482,0.616604,0.779427,0.783527,0.475936,0.26869,0.243259,0.133997,0.151425,0.154065,0.278756,0.199819,0.178241,0.092074,0.137899,0.129878,0.226166,0.218367,0.253124,0.205801,0.019516,0.05985,0.024426,0.009145,0.212985,0.081528,0.100675,0.152771,0.370243,0.323231,0.366781,0.338617,0.367312,0.387767,0.245738,0.36573,0.302778,0.508623,0.406858,0.413471,0.41616,0.250303,0.319838,0.388855,0.505643,0.556299,0.529951,0.24997,0.214773,0.204579,0.266584,0.273962,0.291258,0.259569,0.117082,0.094513,0.039983,0.059744,0.10349,0.077547,0.068018,0.097067,0.073846,0.12655,0.050986,0.102497,0.26778,0.18328,0.288926,0.049191,0.174855,0.021712,0.08892,0.062034,0.009708,0.014242,0.017636,0.918257,1.0,0.991053,0.903962,0.888756,0.96659,0.933576,0.94792,0.913618,1.0,0.823004,0.725369,0.755162,0.899426,0.888056,0.889815,0.740337,0.975439,1.0,0.660071,0.509889,0.575376,0.435402,0.669,0.667165,0.661175,0.672374,1.0,0.812185,0.221174,0.343371,0.195583,0.604105,0.242633,0.478025,0.735098,0.442545,0.60028,1.0,0.465813,0.853585,0.398883,0.79159,0.968792,0.079984,0.381324,0.393063,0.116309,0.029912,0.086315,0.252205,0.276623,0.177876,0,0,1,0,0,0
529,0.642589,0.633509,0.653511,0.619565,0.636974,0.667821,0.547016,0.605398,0.544376,0.615667,0.640168,0.600553,0.511092,0.090868,0.101863,0.112544,0.116775,0.104273,0.151404,0.153496,0.124259,0.118306,0.205378,0.127471,0.146949,0.12159,0.193056,0.194764,0.162422,0.098777,0.111816,0.120942,0.159719,0.127597,0.176801,0.136369,0.668274,0.83503,0.777238,0.816724,0.62228,0.872091,0.899773,0.893325,0.743221,0.987118,0.865948,0.842138,0.781267,0.547071,0.69562,0.701287,0.788092,0.757336,0.682265,0.631411,0.750594,0.632809,0.548777,0.702426,0.451349,0.376782,0.41975,0.147697,0.194572,0.1564,0.351315,0.175189,0.144752,1.0,0.52053,0.181272,0.395864,0.240421,0.17782,0.264914,0.434845,0.103876,0.105795,0.233744,0.106839,0.096238,0.085693,0.164071,0.389949,0.655983,0.750532,0.85094,0.835231,0.753278,0.812375,0.900058,0.895746,0.725248,0.737775,0.767739,0.869063,0.934774,0.886562,0.759178,0.785521,0.812074,0.863324,0.854049,0.847691,0.878301,0.902028,0.901185,0.8603,0.861933,0.877368,0.912505,0.071075,0.09741,0.178647,0.161285,0.198967,0.242781,0.136866,0.163152,0.105537,0.169269,0.171093,0.17385,0.110566,0.205113,0.263684,0.110808,0.201577,0.161963,0.175673,0.095283,0.098886,0.110729,0.25138,0.105061,0.127998,0.459972,0,0,1,0,0,0
530,0.518807,0.601894,0.600839,0.541074,0.597931,0.571276,0.544976,0.588046,0.574894,0.520868,0.64497,0.627802,0.755324,0.200239,0.287695,0.306974,0.400332,0.533137,0.559374,0.303692,0.392258,0.473595,0.26783,0.174096,0.257774,0.273112,0.494627,0.31379,0.658439,0.68328,0.605195,0.759872,0.962996,0.319008,0.441783,0.417078,0.632922,0.665937,0.651872,0.724962,0.649211,0.629688,0.497291,0.798409,0.687251,0.907897,0.841277,0.787578,0.879373,0.867038,0.540813,0.791763,0.773738,0.826295,0.786014,0.338281,0.439466,0.273321,0.577607,0.547564,0.529112,0.465126,0.356635,0.299127,0.30596,0.205715,0.291764,0.32764,0.249293,0.256894,0.251697,0.277288,0.243145,0.201477,0.369622,0.42708,0.170715,0.270211,0.197167,0.035326,0.360537,0.11169,0.016879,0.1465,0.089948,0.870507,0.790591,0.763741,0.599771,0.496621,0.769345,0.868242,0.834069,0.819482,0.847413,0.861646,0.828739,0.781635,0.85256,0.902149,0.828909,0.841854,0.808853,0.811926,0.612285,0.762956,0.685435,0.656028,0.72855,0.71067,0.709055,0.7164,0.180563,0.151828,0.270303,0.385002,0.19669,0.200593,0.231231,0.199474,0.197883,0.156682,0.216055,0.13876,0.23297,0.185627,0.199975,0.176407,0.124707,0.239499,0.287826,0.350596,0.261621,0.353863,0.400961,0.155307,0.143699,0.159414,0,0,1,0,0,0
531,0.882976,0.857992,0.796325,0.810269,0.808597,0.825593,0.97219,0.438762,0.6608,0.479283,0.831327,0.829849,0.738363,0.000558,0.080464,0.077576,0.056224,0.000638,0.000416,0.158943,0.340646,0.098534,0.120923,0.032029,0.196782,0.209107,0.293356,0.298332,0.317144,0.4168,0.458932,0.592888,0.600416,0.01929,0.022454,0.11249,0.08347,0.439051,0.469853,0.603644,0.864677,0.421127,0.133658,0.699071,0.792506,0.128699,0.475919,0.602923,0.63842,0.764915,0.539737,0.16975,0.370058,0.59334,0.697816,0.467955,0.295463,0.2652,0.280036,0.284098,0.196417,0.154868,0.000266,0.841605,0.682141,0.002673,0.035526,0.586193,0.204481,0.317007,0.186583,0.129988,0.163105,0.230991,0.229842,0.331913,0.094589,0.248805,0.54247,0.160633,0.040747,0.051892,0.030266,0.027155,0.025418,0.228909,0.412182,0.208382,0.101732,0.085772,0.797873,0.798582,0.775708,0.176246,0.929721,0.931915,0.808835,0.711478,0.344412,0.432638,0.84394,0.593943,0.955633,0.884273,0.721649,0.779208,0.800121,0.650747,0.819025,0.829003,0.808489,0.885431,0.004356,0.219426,1.0,0.00673,0.895003,0.840614,0.124882,0.295675,0.211715,0.242633,0.325746,0.034494,0.250675,0.121338,0.396683,0.16142,0.208903,0.20598,0.241601,0.213809,0.229744,0.238243,0.291799,0.061961,0.070748,0.11755,0,0,1,0,0,0
532,0.493863,0.507799,0.678357,0.708314,0.571254,0.811184,0.393399,0.607153,0.277448,0.386694,0.367078,0.587756,0.425523,0.486906,0.354945,0.503638,0.253493,0.203051,0.909628,0.1683,0.216651,0.34323,0.236738,0.666703,0.432083,0.529922,0.389478,0.282551,0.147885,0.172331,0.146616,0.248797,0.287337,0.388626,0.169242,0.274542,0.227423,0.321002,0.30651,0.386642,0.456402,0.395079,0.237801,0.528501,0.58435,0.472735,0.513117,0.556158,0.564736,0.542613,0.371272,0.400242,0.413086,0.537582,0.5902,0.488052,0.266455,0.180004,0.32497,0.37436,0.349496,0.292032,0.108228,0.093144,0.070706,0.017564,0.212188,0.126349,0.121715,0.060141,0.079774,0.041442,0.080294,0.142069,0.196796,0.335472,0.102678,0.332556,0.484241,0.420444,0.059561,0.012121,0.022367,0.013578,0.011035,0.860457,0.83634,0.844246,0.742442,0.618051,1.0,0.969561,0.808539,0.693651,0.995832,1.0,0.966797,0.883385,0.835334,0.820514,0.960327,0.859532,0.632719,0.825409,0.78631,0.629851,0.598712,0.601198,0.725073,0.789545,0.719231,0.627061,0.626524,0.37579,0.353522,0.416956,0.404472,0.403748,0.361418,0.272008,0.137712,0.214293,0.189547,0.411156,0.310801,0.219883,0.229777,0.186643,0.331228,0.399088,0.449238,0.239625,0.404945,0.10814,0.347837,0.208092,0.252688,0.049764,0,0,1,0,0,0
533,0.76331,0.806239,0.882761,0.888439,0.818022,0.679605,0.545671,0.546008,0.336637,0.313911,0.620971,0.683932,0.641581,0.185618,0.116113,0.116203,0.132961,0.118664,0.163404,0.247168,0.233387,0.348577,0.48531,0.249887,0.19546,0.213155,0.196987,0.207531,0.226215,0.302337,0.296887,0.19706,0.334548,0.20552,0.388288,0.320356,0.507982,0.418328,0.416721,0.474824,0.567128,0.411913,0.325812,0.521816,0.664652,0.486076,0.403256,0.531038,0.618317,0.739512,0.47776,0.251993,0.180466,0.350459,0.288699,0.307269,0.235487,0.178953,0.375535,0.395952,0.314694,0.297885,0.066553,0.040823,0.035602,0.030125,0.10674,0.078681,0.190345,0.113481,0.110116,0.106264,0.130409,0.133901,0.250404,0.252444,0.219153,0.238408,0.341657,0.29195,0.060229,0.052682,0.022477,0.046262,0.007225,1.0,1.0,0.719244,0.547422,0.508763,0.99375,0.885243,0.869422,0.788406,0.918823,0.916947,0.856122,0.838834,0.939817,0.860152,0.831862,0.903262,0.795684,0.75606,0.766492,0.75435,0.72645,0.551819,0.711603,0.687688,0.657316,0.566204,0.198488,0.217523,0.22673,0.130901,0.204057,0.411008,0.522875,0.257098,0.189823,0.160013,0.13651,0.246889,0.184036,0.134985,0.573056,0.161394,0.206572,0.209449,0.45737,0.428295,0.237205,0.114532,0.463704,0.223337,0.20039,0.02345,0,0,1,0,0,0
534,0.679626,0.664451,0.724455,0.758517,0.54706,0.477679,0.455826,0.583973,0.304859,0.526425,0.505807,0.51852,0.327082,0.310018,0.215617,0.203223,0.311465,0.146225,0.167614,0.155506,0.200421,0.146076,0.151717,0.191505,0.20179,0.25714,0.472726,0.067727,0.550053,0.64093,0.501357,0.493435,0.638553,0.336612,0.425526,0.574864,0.335103,0.454888,0.527917,0.369046,0.732863,0.310255,0.1991,0.469675,0.523806,0.24734,0.410848,0.411993,0.512768,0.176154,0.169392,0.22766,0.316863,0.181779,0.184528,0.199141,0.326197,0.211613,0.128231,0.123063,0.138067,0.138411,0.0927,0.096076,0.161992,0.107316,0.159637,0.132036,0.159077,0.11784,0.163034,0.117613,0.109871,0.304056,0.393673,0.017531,0.062292,0.022886,0.009893,0.004977,0.056695,0.029486,0.018068,0.017419,0.013558,0.668986,0.700682,0.572661,0.483542,0.735824,0.726818,0.793687,0.75623,0.616498,0.83712,0.876031,0.842837,0.762346,0.866128,0.860569,0.900368,0.770974,0.606434,0.589976,0.446081,0.607691,0.566541,0.488922,0.723875,0.703545,0.671557,0.6317,0.326924,0.26965,0.352114,0.28427,0.385159,0.205153,0.389454,0.174029,0.153095,0.115233,0.262601,0.210864,0.253788,0.280883,0.60776,0.453489,0.105334,0.254107,0.307635,0.305919,0.197222,0.199721,0.243566,0.253672,0.28758,0.152213,0,0,1,0,0,0
535,0.677431,0.578524,0.618619,0.854936,0.411418,0.863977,0.484354,0.683338,0.641364,0.379015,0.436475,0.542707,0.723247,0.264089,0.315012,0.181277,0.161872,0.095833,0.113356,0.284533,0.092071,0.06258,0.237273,0.373715,0.360393,0.278005,0.185961,0.251443,0.247116,0.265464,0.156118,0.111056,0.115882,0.428263,0.245105,0.415255,0.158341,0.339754,0.377789,0.238698,0.416938,0.414547,0.450061,0.334998,0.418452,0.239491,0.384947,0.427005,0.36393,0.394458,0.302979,0.316158,0.340736,0.471648,0.52478,0.394584,0.270726,0.3354,0.159884,0.310701,0.380466,0.288743,0.121276,0.054422,0.049792,0.080105,0.156953,0.039841,0.050153,0.135572,0.064531,0.117436,0.044064,0.03759,0.04746,0.062713,0.079727,0.109367,0.094646,0.129753,0.031564,0.228887,0.092312,0.070857,0.109545,0.685601,0.692027,0.760591,0.767681,0.741998,0.723983,0.871513,0.81911,0.867838,0.640001,0.832288,0.898874,0.915942,0.813183,0.768973,0.785364,0.750487,0.864284,0.832526,0.829232,0.627563,0.796334,0.842693,0.712514,0.748257,0.742119,0.861731,0.416956,0.394155,0.336532,0.234633,0.276955,0.182534,0.106364,0.191635,0.312706,0.210097,0.177775,0.31194,0.194867,0.226876,0.271534,0.179346,0.246841,0.672814,0.238861,0.321861,0.204099,0.116459,0.11381,0.55337,0.278884,0.24645,0,0,1,0,0,0
536,0.702082,0.803265,0.78561,0.721892,0.773224,0.747741,0.658947,0.778634,0.642641,0.638318,0.752704,0.727687,0.680321,0.267269,0.050672,0.076843,0.121538,0.060645,0.052911,0.037379,0.050458,0.083981,0.089091,0.240179,0.238529,0.112105,0.131501,0.046857,0.019731,0.010855,0.023526,0.006316,0.025875,0.006729,0.003741,0.006719,0.19353,0.374872,0.335301,0.316786,0.449781,0.359505,0.251228,0.376363,0.289742,0.285353,0.289833,0.368782,0.334464,0.333782,0.319722,0.219272,0.271128,0.298394,0.260461,0.251542,0.361126,0.233431,0.408011,0.305448,0.314672,0.225038,0.053752,0.154828,0.162559,0.063959,0.037878,0.089943,0.058659,0.062117,0.043693,0.014961,0.042685,0.060918,0.034032,0.07501,0.04779,0.035892,0.038585,0.042973,0.015818,0.016947,0.011239,0.027956,0.020086,0.811464,0.814735,0.765289,0.790277,0.812007,0.8958,0.84338,0.932396,0.922816,0.911931,0.849603,0.890429,0.896702,0.941302,0.844959,0.785925,0.859838,0.656181,0.618648,0.62265,0.931915,0.870099,0.853394,0.865873,0.86979,0.835168,0.909665,0.250783,0.231318,0.106754,0.058475,0.091209,0.189818,0.082846,0.091219,0.128149,0.13689,0.132176,0.117299,0.150699,0.093611,0.21421,0.501338,0.845386,0.041783,0.052936,0.063497,0.103938,0.132761,0.270091,0.02526,0.01491,0.022264,0,0,1,0,0,0
537,0.819191,0.822264,0.849723,0.858912,0.798438,0.558117,0.624273,0.727984,0.507401,0.400141,0.487724,0.608986,0.395635,0.000535,0.027951,0.051383,0.051833,0.107869,0.09696,0.097628,0.14315,0.20745,0.115575,0.33479,0.307259,0.147256,0.140529,0.613258,0.305005,0.233663,0.151693,0.3628,0.145234,0.716725,0.57629,0.427683,0.073393,0.260111,0.422126,0.370623,0.440226,0.271224,0.13534,0.332048,0.287879,0.21051,0.275806,0.332604,0.381353,0.480319,0.299883,0.15626,0.271587,0.332695,0.316406,0.499591,0.203308,0.310935,0.239472,0.287331,0.325289,0.305167,0.000403,0.17022,0.026049,0.028137,0.173056,0.09639,0.098572,0.032856,0.042568,0.026793,0.037779,0.02057,0.046741,0.057557,0.107815,0.108555,0.19031,0.125884,0.051213,0.0939,0.018831,0.025247,0.012498,0.103289,0.497501,1.0,1.0,0.938399,1.0,1.0,1.0,0.970252,1.0,1.0,1.0,1.0,1.0,0.955701,1.0,0.938264,1.0,0.940539,1.0,0.756176,0.773025,0.591901,0.692525,0.687176,0.695248,0.603029,0.005691,0.228003,0.292229,0.140676,1.0,0.194241,0.3867,0.117466,0.14956,0.469882,0.215025,0.507565,0.193224,0.294265,0.423283,0.289946,0.239287,0.154135,0.247226,0.475047,0.51484,0.238355,0.227774,0.172705,0.162513,0.136651,0,0,1,0,0,0
538,0.676232,0.65557,0.676175,0.759189,0.586941,0.650486,0.67032,0.64319,0.637846,0.639073,0.676957,0.447456,0.485371,0.03653,0.060861,0.059799,0.064444,0.072188,0.067333,0.086174,0.126865,0.134337,0.065114,0.14396,0.080084,0.093087,0.146747,0.211594,0.146641,0.229815,0.237902,0.260067,0.228439,0.199216,0.165339,0.197413,0.214806,0.304119,0.617346,0.260387,0.642133,0.447549,0.368552,0.631824,0.510607,0.479301,0.51479,0.48567,0.421206,0.382492,0.304144,0.513428,0.511214,0.444884,0.452261,0.330922,0.575906,0.299632,0.31457,0.356324,0.298677,0.228134,0.001758,0.147619,0.097034,0.042962,0.004093,0.050708,0.082147,0.312745,0.148438,0.078651,0.072912,0.021663,0.022897,0.018342,0.126991,0.02451,0.03446,0.020538,0.068085,0.068925,0.050532,0.075328,0.064827,0.540359,0.530652,0.769496,0.653295,0.625486,0.628764,0.700542,0.776516,0.775812,0.670263,0.698513,0.777455,0.890878,0.911186,0.776066,0.784243,0.890655,0.819967,0.862228,0.8911,0.728992,0.789732,0.839018,0.76822,0.668456,0.676574,0.688365,0.072448,0.096985,0.145452,0.125429,0.076003,0.213487,0.275409,0.122425,0.13221,0.108239,0.244671,0.223389,0.086979,0.13285,0.200666,0.180229,0.206575,0.098334,0.245449,0.296488,0.214979,0.262687,0.168144,0.343519,0.304276,0.498431,0,0,1,0,0,0
