,attr1,attr3,attr5,attr8,attr9,attr13,attr22,attr26,attr30,attr31,attr33,attr34,attr38,attr41,attr42,attr43,attr44,attr45,attr49,attr51,attr53,attr56,attr57,attr59,attr60,attr61,attr66,attr70,attr71,attr72,attr76,attr77,attr78,attr79,attr80,attr81,attr84,attr86,attr87,attr89,attr90,attr93,attr101,attr102,attr103,attr105,attr106,attr110,attr113,attr114,attr116,attr117,attr118,attr121,attr122,attr124,attr127,attr128,attr129,attr130,attr131,attr133,attr134,attr135,attr137,attr142,attr143,attr155,attr156,attr160,attr167,attr172,attr173,attr174,attr175,attr176,attr178,attr181,attr182,attr184,attr185,attr191,attr193,attr197,attr200,attr202,attr204,attr205,attr212,attr213,attr214,attr216,attr217,attr218,attr219,attr222,attr223,attr226,attr228,attr230,attr231,attr233,attr237,attr238,attr239,attr240,attr244,attr248,attr250,attr254,attr256,attr268,attr269,attr270,attr272,attr273,attr274,attr275,attr278,attr279,attr280,attr283,attr284,attr285,attr288,attr289,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
157,0.746863,0.793961,0.770337,0.419569,0.542379,0.671276,0.372628,0.763349,0.33239,0.311329,0.664239,0.652842,0.310162,0.690256,0.652847,0.220684,0.273957,0.350357,0.715331,0.080223,0.032473,0.005094,0.117361,0.06833,0.077437,0.017332,0.261587,0.026578,0.260525,0.362907,0.112364,0.14018,0.242574,0.403003,0.216889,0.367704,0.116935,0.264456,0.234187,0.022932,0.025026,0.077509,0.225439,0.219568,0.196811,0.180364,0.309458,0.086722,0.393306,0.354108,0.223834,0.17773,0.04546,0.495082,0.328731,0.186235,0.513807,0.509239,0.459486,0.316879,0.076097,0.157894,0.460631,0.511228,0.332654,0.4519,0.436221,0.071954,0.105178,0.017915,0.107621,0.001951,0.087236,0.110066,0.100369,0.028288,0.041053,0.089317,0.079023,0.02496,0.027625,0.016724,0.029042,0.346574,0.333557,0.311415,0.498748,0.348094,0.422951,0.347155,0.379686,0.339305,0.292796,0.593756,0.508991,0.383488,0.35505,0.519011,0.421363,0.380345,0.383924,0.53621,0.470891,0.474716,0.498255,0.568841,0.586163,0.00364,0.003207,0.051123,0.028138,0.073538,0.086842,0.008277,0.016452,0.023002,0.069605,0.093303,0.012748,0.010842,0.018855,0.119839,0.074701,0.05491,0.014013,0.056123,0.111684,0.005545,1,0,0,0,0,0
158,0.423384,0.385215,0.428546,0.452578,0.472323,0.512722,0.203773,0.605719,0.675983,0.702944,0.590879,0.625416,0.854247,0.873808,0.555195,0.864528,0.892033,0.913945,0.457442,0.021677,0.006807,0.004332,0.012881,0.169201,0.125252,0.355446,0.248795,0.151841,0.012954,0.003733,0.169225,0.18337,0.558595,0.455979,0.253539,0.143927,0.310285,0.121418,0.242741,0.37385,0.089821,0.00254,0.245117,0.233093,0.238532,0.232058,0.16714,0.243553,0.433999,0.390892,0.165062,0.32823,0.39786,0.476756,0.40987,0.476715,0.356276,0.311104,0.223052,0.450521,0.192188,0.281077,0.400549,0.408374,0.379979,0.405734,0.405213,0.010324,0.007667,0.026632,0.034456,0.116837,0.099483,0.103586,0.076314,0.03262,0.157066,0.117376,0.268957,0.008438,0.013312,0.000288,0.023053,0.054818,0.0,0.0,0.0,0.0,0.461889,0.256989,0.362554,0.53016,0.569478,0.457931,0.439558,0.551765,0.486212,0.51626,0.381464,0.271348,0.345489,0.606347,0.573291,0.539743,0.625089,0.611816,0.543534,0.014451,0.237909,0.033376,0.323109,0.006381,0.055824,0.579797,0.348168,0.232934,0.127224,0.202571,0.118498,0.21151,0.334496,0.035077,0.055061,0.308648,0.003174,0.000788,0.01377,0.026568,1,0,0,0,0,0
159,0.827967,0.832107,0.810284,0.840935,0.845702,0.815279,0.737269,0.654691,0.6175,0.570407,0.624164,0.578306,0.680289,0.659183,0.633435,0.63975,0.671211,0.675565,0.740624,0.0,4.4e-05,0.000268,6.2e-05,9.3e-05,0.00019,0.000182,0.031569,0.013627,0.370864,0.269021,0.709383,0.290334,0.175576,0.217441,0.37696,0.531662,0.421762,0.020324,0.015562,0.482901,0.26588,0.067933,0.177366,0.184506,0.177311,0.166893,0.205556,0.200453,0.219986,0.225315,0.24059,0.228615,0.214211,0.298951,0.345432,0.297942,0.21225,0.219074,0.248813,0.303292,0.26415,0.301111,0.149095,0.156385,0.177174,0.192791,0.232867,0.00024,0.000231,0.000241,0.002767,0.047145,0.01928,0.007732,0.003324,0.023169,0.022356,0.012829,0.010551,0.001501,0.001327,0.006032,0.023189,0.325416,0.305086,0.295883,0.340311,0.341318,0.374161,0.402834,0.404578,0.358271,0.360709,0.446446,0.505312,0.505904,0.480028,0.424383,0.525094,0.515443,0.571133,0.389247,0.519245,0.663133,0.441347,0.490372,0.703491,0.000953,2.6e-05,0.001345,0.002576,0.041736,0.022157,0.025106,0.062431,0.020174,0.157557,0.105641,0.028745,0.121353,0.086562,0.005156,0.026705,0.05124,0.033,0.070347,0.167077,0.04355,1,0,0,0,0,1
160,0.539878,0.593401,0.619633,0.598878,0.626226,0.644132,0.512566,0.700183,0.547869,0.59414,0.628323,0.508306,0.812263,0.472156,0.55082,0.81651,0.839644,0.851326,0.55336,0.002786,0.001652,4.8e-05,0.002722,0.000791,0.001159,0.001143,0.064269,0.002353,0.474277,0.501561,0.293026,0.180924,0.799051,0.710824,0.88085,1.0,0.662667,0.065896,0.045195,0.248374,0.328415,0.001521,0.177771,0.17928,0.177119,0.174026,0.190158,0.194129,0.262167,0.244664,0.238704,0.211063,0.206207,0.361502,0.397764,0.333738,0.361701,0.360734,0.371783,0.360988,0.36168,0.383903,0.370706,0.376344,0.361529,0.345768,0.34214,0.000191,0.00035,0.000117,0.000289,0.010824,0.019716,0.030945,0.032341,0.008172,0.021162,0.012418,0.047106,0.00923,0.000379,0.000228,0.000537,0.0,0.0,0.0,0.0,0.0,0.114555,0.135132,0.160192,0.092235,0.068047,0.378634,0.386171,0.320909,0.223687,0.376208,0.450774,0.331801,0.343756,0.598285,0.301407,0.236905,0.639135,0.658056,0.296576,0.004014,0.002918,0.007505,0.00759,0.08354,0.101468,0.092242,0.170577,0.153006,0.085067,0.131082,0.084022,0.39753,0.10197,0.035037,0.088299,0.140346,0.003339,0.003448,0.009045,0.010918,1,0,0,0,0,1
161,0.295922,0.253617,0.399407,0.504907,0.490252,0.418352,0.426475,0.376966,0.661555,0.506979,0.44447,0.447003,0.756104,0.417735,0.327624,0.593027,0.784665,0.798714,0.260084,0.049216,0.025807,0.362915,0.058942,0.027489,0.035862,0.196316,0.3131,0.163723,0.043363,0.027733,0.018403,0.023549,0.118969,0.228017,0.050481,0.039506,0.038647,0.018418,0.125158,0.094094,0.085969,0.084898,0.226612,0.17832,0.090487,0.048663,0.112901,0.043251,0.314115,0.207387,0.262826,0.266413,0.312126,0.092942,0.067846,0.07441,0.446797,0.423978,0.387949,0.349986,0.262092,0.132702,0.500638,0.46452,0.522394,0.489979,0.483176,0.219096,0.01734,0.184718,0.068393,0.015377,0.011511,0.010264,0.011254,0.003835,0.037575,0.097384,0.03285,0.000934,0.006392,0.007497,0.013136,0.0,0.0,0.0,0.0,0.0,0.41887,0.233148,0.006609,0.124832,0.206332,0.042673,0.0,0.0,0.0,0.448884,0.434861,0.309212,0.181674,0.582785,0.586778,0.524244,0.922582,0.623736,0.597446,0.02486,0.04024,0.062124,0.081834,0.295116,0.286543,0.275159,0.061317,0.030717,0.113726,0.367782,0.28764,0.236196,0.285824,0.019205,0.06889,0.08601,0.161505,0.148802,0.014392,0.081581,1,0,0,0,1,0
162,0.465953,0.716711,0.655768,0.321008,0.397498,0.509135,0.504313,0.636868,0.645126,0.694447,0.694229,0.609699,0.707569,0.706193,0.696206,0.623043,0.621369,0.651228,0.656608,0.134841,0.335015,0.000824,0.31629,0.263657,0.417001,0.364523,0.361379,0.208751,0.272301,0.144559,0.109973,0.084275,0.285081,0.23326,0.151318,0.208862,0.235286,0.009151,0.010432,0.034198,0.07116,0.00998,0.267174,0.254348,0.251358,0.223937,0.314534,0.228032,0.621324,0.443978,0.413594,0.406008,0.382558,0.344348,0.27118,0.229506,0.367373,0.461948,0.400274,0.397407,0.384856,0.397401,0.41227,0.414472,0.394403,0.22441,0.216132,0.037341,0.026923,0.02418,0.07766,0.052875,0.0402,0.066941,0.041656,0.040884,0.107509,0.122438,0.084759,0.005154,0.014932,0.013685,0.00354,0.51872,0.286456,0.200461,0.693829,0.716799,0.603015,0.568539,0.538603,0.574812,0.391483,0.55276,0.435487,0.296442,0.304303,0.420883,0.439245,0.476919,0.493335,0.465255,0.369151,0.334854,0.230363,0.189222,0.17048,0.11233,0.194559,0.13493,0.413391,0.298779,0.186864,0.170932,0.356198,0.469398,0.152726,0.156175,0.092335,0.138264,0.166697,0.050946,0.146508,0.190181,0.214275,0.07349,0.01287,0.015995,1,0,0,0,0,0
163,0.621934,0.461801,0.598623,0.67331,0.809864,0.750937,0.522634,0.744043,0.498227,0.475917,0.665702,0.601712,0.603335,0.54736,0.408312,0.278276,0.525013,0.754361,0.222895,0.487349,0.551085,0.777094,0.156735,0.008627,0.079823,0.230365,0.002775,0.691993,0.287805,0.126583,0.048963,0.620973,0.236248,0.290343,0.530056,0.226629,0.691381,0.259924,0.27479,0.074626,0.13208,0.186112,0.220706,0.244444,0.225405,0.249383,0.240357,0.203354,0.250336,0.199801,0.168546,0.169945,0.160514,0.09808,0.065165,0.066269,0.31297,0.311694,0.335494,0.327929,0.308251,0.361612,0.333752,0.33166,0.308594,0.311447,0.34179,0.062462,0.001909,0.002935,0.039304,0.246542,0.103333,0.12921,0.191168,0.016795,0.026197,0.039445,0.016295,0.003647,0.005869,0.002667,0.00257,0.225051,0.425031,0.356168,0.293255,0.260445,0.204822,0.233181,0.26191,0.237475,0.306025,0.439468,0.393474,0.450371,0.434168,0.42823,0.445261,0.440978,0.496008,0.491893,0.466083,0.489186,0.442286,0.478887,0.484959,0.19174,0.061623,0.014836,0.015289,0.136774,0.141411,0.08446,0.039555,0.071488,0.100454,0.09627,0.041061,0.090938,0.117111,0.013995,0.008499,0.005031,0.028541,0.009993,0.002433,0.017245,1,0,0,0,0,0
164,0.750783,0.759992,0.76486,0.767506,0.780556,0.712954,0.466527,0.81047,0.713356,0.808897,0.933798,0.931913,0.815249,0.922989,0.916308,0.73274,0.768762,0.866646,0.908645,0.000568,0.000701,0.003069,0.000548,0.004659,0.09862,0.114861,0.21936,0.280006,0.272783,0.21225,0.262844,0.685694,0.107436,0.067766,0.019408,0.003357,0.001068,0.000943,0.012285,0.000503,0.000287,0.002209,0.224287,0.233244,0.237318,0.126049,0.231571,0.207421,0.219705,0.305802,0.238265,0.227647,0.248573,0.129225,0.184938,0.357373,0.07168,0.106303,0.33251,0.35725,0.347181,0.35808,0.079355,0.271502,0.360761,0.352538,0.377407,0.001319,0.002398,0.020394,0.088438,0.097037,0.023927,0.022613,0.031124,0.015243,0.039104,0.000442,0.000214,0.019565,0.006735,0.00309,0.000363,0.352076,0.378813,0.374665,0.368995,0.372585,0.45461,0.606045,0.703491,0.716564,0.710872,0.255233,0.405473,0.594013,0.630088,0.478608,0.584049,0.597088,0.594818,0.51267,0.589551,0.587896,0.514314,0.505591,0.581466,0.00177,0.003038,0.002996,0.113914,0.253097,0.15896,0.062593,0.093966,0.046896,0.09774,0.030826,0.00161,0.001701,0.001599,0.007432,0.001589,0.000981,0.002569,0.001627,0.000855,0.001598,1,0,0,0,0,0
165,0.558137,0.500726,0.391328,0.501137,0.573886,0.518629,0.654953,0.766443,0.797683,0.828332,0.846701,0.828938,0.781693,0.880385,0.843823,0.811182,0.800338,0.833269,0.854596,0.021459,0.021197,0.271385,0.012659,0.018282,0.018373,0.030755,0.039629,0.086057,0.030908,0.018031,0.007426,0.007109,0.010389,0.013857,0.023303,0.047765,0.013318,0.118543,0.354105,0.002679,0.002362,0.182712,0.0,0.007798,0.066626,0.173217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104232,0.277435,0.282785,0.317689,0.00801,0.004814,0.011623,0.073049,0.002612,0.002986,0.001709,0.002387,0.042828,0.131852,0.1426,0.118941,0.106543,0.1267,0.03233,0.009639,0.164408,0.0,0.0,0.094147,0.156345,0.299785,0.309693,0.309145,0.307636,0.286187,0.438193,0.467257,0.499542,0.4913,0.561695,0.583188,0.568818,0.551899,0.578156,0.593912,0.573548,0.577843,0.598821,0.589529,0.025272,0.10155,0.030348,0.042123,0.02204,0.018078,0.009572,0.007514,0.003602,0.00708,0.007531,0.004237,0.005192,0.006309,0.12792,0.339657,0.002322,0.005096,0.013097,0.019778,0.00152,1,0,0,0,0,0
166,0.634335,0.648015,0.641668,0.671567,0.675846,0.644802,0.692318,0.34352,0.548172,0.589736,0.301002,0.757716,0.756214,0.748078,0.758832,0.784022,0.724728,0.937606,0.945912,0.001214,0.000923,0.001655,0.00103,0.001295,0.096005,0.432968,0.007207,0.03972,0.003653,0.004128,0.067024,0.048262,0.140799,0.217686,0.058105,0.221377,0.042345,0.441779,0.160859,0.5095,0.203151,0.524578,0.089561,0.086687,0.088615,0.087401,0.17856,0.38716,0.195631,0.183594,0.314444,0.850069,0.518628,0.244294,0.243004,0.929383,0.041934,0.114266,0.04642,0.107771,1.0,1.0,0.072757,0.308436,0.052421,0.468484,0.327785,0.004147,0.004391,0.061096,1.0,0.341106,0.462813,0.235973,1.0,0.107295,0.1636,0.947237,1.0,0.48146,0.525304,0.185853,0.219043,0.096652,0.099973,0.092514,0.135478,0.140533,0.163759,0.173924,0.186426,0.238728,0.239824,0.184134,0.187131,0.508353,0.830817,0.302984,0.269413,1.0,0.413591,0.496164,0.643675,0.468565,0.450998,0.561057,0.49329,0.003571,0.006982,0.003955,0.029861,0.004838,0.003608,0.050907,1.0,0.180462,0.201376,0.288463,0.314722,1.0,0.060217,1.0,0.218879,0.057688,1.0,0.311006,0.700804,0.013927,1,0,0,0,0,0
167,0.306825,0.373471,0.386817,0.504244,0.549511,0.537058,0.418609,0.705768,0.717661,0.755911,0.869799,0.791138,0.820244,0.881981,0.838615,0.74272,0.828394,0.866313,0.807278,0.02631,0.044857,0.087394,0.027391,0.054363,0.048209,0.024709,0.099418,0.201168,0.332193,0.30877,0.240161,0.16373,0.012217,0.007271,0.02576,0.056554,0.01594,0.009024,0.022278,0.001414,0.002144,0.003422,0.064184,0.084966,0.105398,0.216845,0.009499,0.048649,0.17144,0.339342,0.228813,0.253148,0.2607,0.0,0.0,0.00808,0.040487,0.131276,0.218916,0.362524,0.415343,0.482092,0.387853,0.469636,0.471091,0.494554,0.4831,0.003633,0.009047,0.038549,0.075397,0.123924,0.233057,0.356214,0.269917,0.02836,0.094844,0.011552,0.001859,0.025815,0.00487,0.000464,0.000653,0.0,0.0,0.099034,0.103239,0.128355,0.376208,0.360485,0.253467,0.29113,0.53792,0.227925,0.301675,0.433765,0.455381,0.506374,0.48988,0.486961,0.502606,0.50766,0.567364,0.549103,0.506978,0.535035,0.565441,0.023878,0.067601,0.023498,0.060237,0.42791,0.200751,0.152088,0.051469,0.039027,0.030691,0.017268,0.008878,0.013489,0.008729,0.018523,0.007002,0.002083,0.001892,0.001872,0.002575,0.001382,1,0,0,0,0,0
168,0.815655,0.784977,0.683619,0.459847,0.624173,0.740169,0.756752,0.646403,0.813168,0.810902,0.794723,0.780798,0.803385,0.858826,0.836661,0.855207,0.839515,0.892442,0.901724,0.026498,0.01248,0.078946,1.0,0.008057,0.003045,0.004386,0.158481,0.060123,0.014208,0.06055,0.040237,0.033343,0.014863,0.129515,0.260639,0.056866,0.013733,0.026781,0.458119,0.019263,0.039045,0.279484,0.228896,0.160075,0.163951,0.276111,0.352387,0.194609,0.333978,0.319348,0.209232,0.233107,0.281475,0.166495,0.188162,0.029705,0.279774,0.531982,0.415137,0.194897,0.112531,0.105823,0.399684,0.382531,0.37668,0.477133,0.462654,0.025904,0.040759,0.008891,0.024586,0.059028,0.009777,0.020158,0.02768,0.035017,0.30617,0.013422,0.008616,0.004673,0.101564,0.12498,0.018804,0.308854,0.083803,0.072128,0.392356,0.262513,0.415996,0.323291,0.200819,0.234355,0.195205,0.442085,0.450069,0.316134,0.345153,0.418221,0.475823,0.498949,0.517098,0.531155,0.588914,0.597435,0.643843,0.632738,0.58198,0.131007,0.061295,0.142595,0.016327,0.194411,0.286427,0.111742,0.063317,0.057042,0.035766,0.371718,0.0218,0.008591,0.015295,0.102583,0.047826,0.020762,0.11289,0.161767,0.069121,0.014131,1,0,0,0,0,0
169,0.58825,0.594581,0.591183,0.719457,0.749463,0.716327,0.339626,0.341396,0.459165,0.481112,0.470137,0.438501,0.670079,0.703711,0.833829,0.844834,0.873976,0.843713,0.765956,0.012518,0.012575,0.012768,0.017416,0.104426,0.105732,0.018574,0.138711,0.225549,0.039218,0.038847,0.034922,0.0286,0.087373,0.09659,0.111861,0.191283,0.040789,0.160009,0.349578,0.382487,0.271626,0.011272,0.034911,0.036091,0.029938,0.026893,0.117421,0.052119,0.253162,0.277936,0.345391,0.330912,0.273848,0.171577,0.179246,0.163765,0.237311,0.251358,0.260796,0.273299,0.260535,0.249527,0.37559,0.376145,0.740761,0.388148,0.371413,0.022817,0.034298,0.002176,0.107598,0.009374,0.008689,0.008442,0.00519,0.005124,0.004825,0.127659,0.01712,0.005931,0.224606,0.001293,0.487026,0.0,0.0,0.0,0.10231,0.14486,0.417237,0.422191,0.57441,0.60817,0.610228,0.198168,0.210447,0.193919,0.183519,0.435912,0.449208,0.451601,0.482835,0.664218,0.665056,0.71331,0.728641,0.754842,0.517691,0.006038,0.005098,0.251438,0.428754,0.032093,0.04442,0.044706,0.042397,0.052997,0.262678,0.22083,0.187409,0.140104,0.105014,0.175771,0.210832,0.439093,0.039422,0.014798,0.42356,0.176377,1,0,0,0,0,0
170,0.555395,0.583531,0.584254,0.632169,0.700838,0.633591,0.694378,0.679504,0.767297,0.729378,0.683596,0.62472,0.623103,0.657499,0.705934,0.808518,0.764858,0.798708,0.817926,0.235492,0.002532,0.003115,0.047636,0.012019,0.001944,0.103631,0.025376,0.040391,0.018931,0.250734,0.485414,0.259656,0.129904,0.124556,0.201128,0.135297,0.440456,0.54728,0.47407,0.19135,0.618836,0.241442,0.0,0.0,0.0,0.0,0.0,0.051845,0.0,0.318999,0.0,0.205254,0.173628,0.330473,0.107277,0.12356,0.221317,0.342565,0.309424,0.324863,0.350418,0.580343,0.410034,0.374863,0.415007,0.406118,0.421632,0.084371,0.171357,0.17161,0.436022,0.003147,0.130966,0.104553,0.382291,0.131432,0.04923,0.280474,0.529027,0.011369,0.042194,0.008648,0.010605,0.0,0.0,0.0,0.008599,0.335246,0.476159,0.087751,0.065072,0.344236,0.0486,0.134662,0.485127,0.23383,0.552022,0.500883,0.438193,0.584228,0.476639,0.521862,0.548589,0.533805,0.544541,0.543791,0.549528,0.008166,0.01001,0.587976,0.009202,0.014298,0.265623,0.016395,0.178253,0.457636,0.300874,0.042715,0.15898,0.082718,0.082872,0.155336,0.007982,0.013174,0.002672,0.015068,0.03774,0.001989,1,0,0,0,0,0
171,0.877854,0.791198,0.453026,0.917808,0.922575,0.17464,0.762279,0.334585,0.670734,0.685302,0.288034,0.256021,0.660432,0.478512,0.340179,0.763926,0.79025,0.657577,0.649195,0.040806,0.181634,0.267531,0.019585,0.006481,0.03293,0.436966,0.003564,0.266788,0.01641,0.033126,0.356871,0.290066,0.088248,0.037262,0.056068,0.240894,0.235462,0.027374,0.2316,0.409781,0.8235,0.074792,0.283567,0.287469,0.230069,0.450734,0.347517,0.301879,0.344143,0.35061,0.340048,0.323553,0.436756,0.305857,0.28094,0.284808,0.273107,0.263951,0.260117,0.348313,0.448903,0.525528,0.271001,0.297984,0.454383,0.387888,0.403937,0.000133,8.2e-05,0.058041,0.070366,0.002148,0.063918,0.083974,0.10308,0.00222,0.004025,0.110796,0.093708,0.002342,0.011108,0.004234,0.017642,0.44261,0.361525,0.482108,0.458725,0.461543,0.460637,0.46057,0.463075,0.493033,0.43939,0.423276,0.425434,0.683172,0.603473,0.409733,0.463589,0.609244,0.443606,0.493659,0.5729,0.521135,0.543366,0.568002,0.686225,0.110207,0.346226,0.002886,0.033831,0.011899,0.005126,0.014424,0.215313,0.225676,0.011418,0.015673,0.286509,0.195268,0.207663,0.018234,0.064376,0.062207,0.010572,0.010866,0.037866,0.050059,1,0,0,0,0,0
172,0.777431,0.804084,0.763358,0.900658,0.943457,0.876545,0.651547,0.577955,0.711897,0.588291,0.681821,0.629019,0.502995,0.558504,0.479922,0.297587,0.359265,0.369114,0.272034,0.028067,0.007786,0.023105,0.00502,0.001509,0.009627,0.024346,0.505348,0.007413,0.231801,0.189723,0.265551,0.279476,0.077733,0.066841,0.388727,0.509767,0.105548,0.207917,0.223145,0.124079,0.103363,0.014761,0.174129,0.161104,0.148299,0.056886,0.293635,0.30168,0.310658,0.327476,0.452497,0.342942,0.304143,0.217215,0.380021,0.198546,0.230233,0.260665,0.426653,0.477791,0.283025,0.172771,0.291646,0.308361,0.491207,0.294465,0.371276,0.002001,0.000665,0.027255,0.006981,0.612193,0.061773,0.058051,0.04301,0.005246,0.332105,0.01052,0.009964,0.006171,0.172558,0.002978,0.012326,0.207327,0.201009,0.138553,0.386462,0.426563,0.475309,0.473374,0.484076,0.426888,0.393272,0.253243,0.275385,0.237419,0.168981,0.297884,0.416398,0.273439,0.214338,0.316817,0.20594,0.151604,0.282105,0.316906,0.338354,0.046211,0.016429,0.00218,0.033355,0.254713,0.345764,0.313645,0.249812,0.190028,0.048944,0.038587,0.064075,0.046765,0.053639,0.204683,0.225923,0.09011,0.005131,0.017036,0.03146,0.042604,1,0,0,0,0,0
173,0.573289,0.586654,0.583682,0.593027,0.596963,0.586509,0.536621,0.502216,0.515462,0.573934,0.685796,0.588197,0.751761,0.674086,0.730067,0.692045,0.673921,0.870639,0.794406,0.000478,0.000344,0.00045,0.0,0.004428,0.018137,0.028396,0.037532,0.004372,0.036365,0.056644,0.155945,0.14674,0.056628,0.137059,0.290863,0.293118,0.124758,0.653522,0.198691,0.181497,0.440747,0.25467,0.172229,0.177305,0.18061,0.175583,0.190219,0.230007,0.20786,0.225967,0.206584,0.246365,0.18965,0.211008,0.264856,0.221433,0.095,0.11201,0.142517,0.164417,0.205864,0.232359,0.275213,0.322064,0.303491,0.578004,0.40666,0.000441,0.000453,0.000975,0.003422,0.012147,0.00647,0.037765,0.0149,0.012803,0.045981,0.660883,0.015406,0.056922,0.009926,0.217992,0.000333,0.094572,0.117843,0.133655,0.126767,0.142199,0.18296,0.219315,0.23393,0.318628,0.217078,0.184615,0.254249,0.349347,0.365752,0.195283,0.255837,0.352277,0.336028,0.432244,0.646023,0.630658,0.561482,0.641606,0.655864,0.002635,0.005742,0.002489,0.005835,0.067472,0.086069,0.044113,0.058019,0.051068,0.050984,0.089626,0.143958,0.209766,0.096729,0.065421,0.173852,0.24732,0.185444,0.182243,0.002657,0.265291,1,0,0,0,1,0
174,0.928032,0.890147,0.930337,0.907612,0.86699,0.889679,0.82387,0.963519,0.793295,0.511951,0.872017,0.954034,0.727642,0.931063,0.947267,0.969643,0.973008,0.97515,0.957415,0.018324,0.017026,0.018086,0.012931,0.195641,0.165178,0.002872,0.136647,0.004094,0.274895,0.120993,0.002532,0.003241,0.02783,0.376726,0.134843,0.286688,0.003313,0.058748,0.771657,0.590181,0.056134,1.4e-05,0.377654,0.156653,0.143882,0.073642,0.230343,0.061831,0.516139,0.977963,0.302058,0.183642,0.155453,1.0,0.878402,0.275823,0.301475,0.550768,0.501337,0.297764,0.34725,0.295569,0.316481,0.311022,0.185391,0.32,0.32,0.201769,0.148592,0.002032,0.01003,0.022856,0.004419,0.006242,0.006547,0.022522,0.27178,0.000289,0.000439,0.001905,0.074525,0.0,9.8e-05,0.4566,0.457137,0.43296,0.458747,0.504786,0.516181,0.471607,0.486391,0.483964,0.475622,0.501868,0.498021,0.504305,0.505692,0.528292,0.644737,0.522075,0.51598,0.534644,0.537194,0.523718,0.543478,0.543478,0.533123,0.006345,0.00283,0.003316,0.003791,0.009216,0.011404,0.007516,0.001602,0.001832,0.001584,0.019671,0.064906,0.001469,0.00171,0.087079,0.102874,0.107956,0.0,0.0,0.000104,0.001872,1,0,0,0,0,0
175,0.560387,0.832155,0.920766,0.503805,0.751557,0.945228,0.814163,0.818889,0.806908,0.830846,0.795731,0.693792,0.775729,0.687371,0.582265,0.716164,0.785661,0.774528,0.648215,0.249071,0.044101,0.003117,0.190621,0.004331,0.000371,0.000271,0.274855,0.06101,0.117829,0.107673,0.020925,0.023633,0.014688,0.020251,0.062632,0.016518,0.072537,0.005758,0.060934,0.011341,0.023068,0.003728,0.245021,0.228244,0.176824,0.144074,0.316687,0.281715,0.345439,0.365041,0.333416,0.29061,0.27738,0.337915,0.278093,0.172016,0.38024,0.345844,0.304781,0.259609,0.194184,0.115898,0.391008,0.35976,0.32262,0.365638,0.352881,0.005205,0.004392,0.003912,0.01044,0.011473,0.002195,0.005504,0.008185,0.00073,0.010786,0.030162,0.028228,0.000762,0.014142,0.00066,0.022907,0.851091,0.45887,0.412529,0.82271,0.724134,0.750123,0.633846,0.546397,0.453212,0.441738,0.762402,0.581175,0.347826,0.306059,0.498043,0.413189,0.330034,0.333434,0.506374,0.275463,0.214797,0.54737,0.504831,0.360541,0.069807,0.00415,0.430232,0.002794,0.254839,0.186594,0.091572,0.019353,0.014481,0.027581,0.05829,0.009721,0.062826,0.016055,0.073183,0.042224,0.022765,0.004371,0.002282,0.154776,0.025543,1,0,0,0,0,0
176,0.327301,0.445701,0.464263,0.338555,0.308734,0.470688,0.326508,0.632064,0.730758,0.662735,0.628171,0.612145,0.760504,0.712536,0.680682,0.846947,0.836011,0.767983,0.73449,0.296148,0.229442,0.389402,0.312639,0.387841,0.342878,0.294889,0.252711,0.013486,0.342022,0.390965,0.007771,0.004352,0.359921,0.29122,0.231858,0.153004,0.011525,0.43641,0.382545,0.395421,0.340876,0.188863,0.495247,0.376043,0.35487,0.242606,0.429129,0.243347,0.402531,0.398457,0.444376,0.384904,0.057785,0.429842,0.394342,0.0,0.482332,0.404986,0.31323,0.196084,0.111591,0.0,0.490384,0.480665,0.478484,0.462373,0.491399,0.01205,0.015589,0.249301,0.186313,0.24135,0.112033,0.005466,0.002615,0.069554,0.157272,0.088168,0.050294,0.078132,0.083424,0.028791,0.070862,0.357108,0.197072,0.215032,0.368335,0.331063,0.54047,0.484009,0.471518,0.107376,0.0,0.510064,0.477512,0.11469,0.097513,0.402822,0.181361,0.086084,0.107141,0.555131,0.427615,0.367284,0.57271,0.591698,0.546967,0.123732,0.132293,0.092985,0.137525,0.051192,0.234349,0.286258,0.01793,0.012165,0.12379,0.12566,0.123343,0.035451,0.007568,0.159641,0.230966,0.254731,0.018634,0.13863,0.22773,0.045248,1,0,0,0,0,0
