,attr1,attr3,attr4,attr6,attr13,attr23,attr26,attr27,attr30,attr32,attr34,attr35,attr36,attr37,attr40,attr43,attr47,attr51,attr53,attr54,attr56,attr57,attr58,attr60,attr61,attr62,attr63,attr70,attr74,attr77,attr78,attr79,attr80,attr81,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr91,attr93,attr94,attr95,attr98,attr103,attr104,attr108,attr110,attr111,attr114,attr115,attr116,attr118,attr120,attr121,attr123,attr129,attr131,attr133,attr138,attr139,attr141,attr142,attr144,attr146,attr147,attr148,attr150,attr152,attr153,attr155,attr157,attr160,attr168,attr171,attr175,attr178,attr183,attr184,attr185,attr186,attr187,attr189,attr190,attr192,attr198,attr199,attr200,attr206,attr207,attr209,attr210,attr212,attr214,attr222,attr224,attr225,attr226,attr227,attr232,attr233,attr235,attr236,attr237,attr238,attr240,attr241,attr242,attr244,attr245,attr247,attr250,attr251,attr254,attr256,attr257,attr260,attr262,attr265,attr266,attr267,attr268,attr269,attr279,attr280,attr281,attr283,attr284,attr288,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
115,0.600715,0.610955,0.611003,0.616531,0.602499,0.63445,0.622775,0.596347,0.628895,0.667833,0.650651,0.646509,0.576336,0.74041,0.762773,0.740819,0.784612,0.000337,0.000296,0.000332,0.000201,0.286251,0.189191,0.010239,0.000116,0.00031,0.000393,0.091646,0.186778,0.017708,0.355785,0.384833,0.265796,0.464057,0.307008,0.22553,0.726578,0.240805,0.140881,0.315604,0.116215,0.456915,0.056675,0.001914,0.006239,0.026128,0.188409,0.188457,0.231468,0.201763,0.195693,0.317654,0.338374,0.302565,0.188628,0.344918,0.311043,0.219815,0.350775,0.310617,0.306811,0.32679,0.488381,0.336948,0.335981,0.33417,0.335686,0.314218,0.000894,0.000214,0.000128,0.000457,0.004715,0.009419,0.000216,0.014479,0.039351,0.010843,0.026237,0.007031,0.111511,0.015437,0.054308,0.003267,0.047921,0.014485,0.000548,0.038905,0.026246,0.018787,0.188048,0.11233,0.029936,0.013084,0.629563,0.472502,0.34143,0.108863,0.502169,0.527923,0.614902,0.423119,0.552514,0.573683,0.549338,0.51191,0.488896,0.571737,0.59153,0.603798,0.550512,0.527163,0.00338,0.002227,0.004237,0.297592,0.14881,0.003909,0.102826,0.056912,0.271881,0.034209,0.910984,1.0,1.0,1.0,1.0,0.350656,0.03899,0.081468,0.016837,0.024136,1,0,0,0,0,0
116,0.434234,0.449361,0.44576,0.414062,0.520273,0.551757,0.490134,0.471508,0.731188,0.645062,0.531611,0.487781,0.78427,0.81405,0.812893,0.758621,0.795348,0.008692,0.007842,0.006493,0.006698,0.008554,0.008842,0.009489,0.008762,0.009305,0.010694,0.005094,0.141087,0.15533,0.126579,0.163053,0.151838,0.136993,0.006224,0.011722,0.002599,0.00278,0.048356,0.146506,0.01781,0.168203,0.002337,0.002322,0.004218,0.009204,0.237394,0.236193,0.258573,0.258964,0.256262,0.316317,0.296646,0.295233,0.305796,0.435398,0.349808,0.312277,0.434739,0.368244,0.332339,0.468258,0.497037,0.481111,0.471207,0.476715,0.478532,0.481461,0.00064,0.000573,0.000489,0.000428,0.000562,0.000372,0.000215,0.001376,0.059195,0.040359,0.031606,0.000309,0.000315,0.012812,0.04287,0.00227,0.049631,0.000237,0.000232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16878,0.095455,0.15838,0.0,0.532173,0.517378,0.40327,0.518943,0.53782,0.539609,0.5157,0.464316,0.401223,0.51636,0.517747,0.524512,0.495348,0.461364,0.013322,0.008682,0.007726,0.013836,0.014196,0.012192,0.294332,0.058986,0.17374,0.020184,0.446739,0.507271,0.466249,0.056109,0.047861,0.001675,0.01444,0.023684,0.003466,0.003004,1,0,0,0,0,0
117,0.326648,0.396003,0.384496,0.389346,0.516167,0.688843,0.503068,0.487868,0.574099,0.556773,0.530205,0.457403,0.625106,0.618487,0.61358,0.647296,0.639582,0.006793,0.007798,0.00833,0.012359,0.009563,0.009309,0.00836,0.110511,0.016589,0.226012,0.514726,0.236289,0.24816,0.002042,0.217123,0.063905,0.015112,0.01762,0.04515,0.009516,0.024815,0.005599,0.00324,0.004305,0.004991,0.004978,0.00483,0.014469,0.009442,0.099883,0.09904,0.04415,0.104211,0.033114,0.32823,0.254623,0.302483,0.229396,0.37417,0.376365,0.334012,0.378635,0.229465,0.195082,0.419012,0.354115,0.520473,0.531392,0.545652,0.519012,0.497764,0.003193,0.002734,0.003149,0.003735,0.001941,0.001077,0.007242,0.02388,0.044791,0.105698,0.122842,0.003448,0.007508,0.021001,0.040047,0.036256,0.02071,0.000711,0.000526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435957,0.455761,0.622439,0.451523,0.546408,0.611827,0.55966,0.765555,0.769872,0.695563,0.704475,0.521515,0.545033,0.826087,0.823638,0.839327,0.668288,0.637536,0.006621,0.000876,0.001405,0.014386,0.11298,1.0,0.266584,1.0,0.623801,0.782783,0.395117,0.246449,0.216099,0.190261,0.338451,0.048765,0.050679,0.029446,0.003625,0.099375,1,0,0,0,0,0
118,0.309662,0.853985,0.560385,0.468201,0.473136,0.463209,0.601833,0.607933,0.476523,0.640012,0.711985,0.684538,0.384826,0.564886,0.786135,0.596708,0.789545,0.237756,0.233169,0.149187,0.00789,0.011438,0.192314,0.138167,0.014358,0.055267,0.257841,0.520852,0.186135,0.406723,0.029886,0.166293,0.476374,0.561734,0.363936,0.448918,0.136554,0.179607,0.228144,0.425019,0.173451,0.560815,0.014442,0.05952,0.035018,0.310854,0.121159,0.078484,0.159794,0.049561,0.075124,0.021509,0.094952,0.129204,0.147997,0.125796,0.08142,0.136029,0.244664,0.244486,0.387599,0.487874,0.538971,0.395295,0.4543,0.46786,0.547497,0.525075,0.00771,0.012989,0.045843,0.012933,0.006872,0.055985,0.013802,0.117245,0.033542,0.162448,0.081017,0.105193,0.054037,0.01771,0.030011,0.02587,0.200609,0.012175,0.005026,0.0,0.284946,0.0,0.052715,0.0,0.0,0.0,0.0,0.0,0.085313,0.135031,0.050825,0.211688,0.318181,0.327675,0.415895,0.59607,0.649557,0.599928,0.565967,0.573806,0.630211,0.666544,0.598956,0.574096,0.574341,0.366801,0.169843,0.445205,0.171887,0.037974,0.026424,0.150914,0.343635,0.365713,0.098867,0.138928,0.158292,0.483622,0.541755,0.045477,0.040122,0.063566,0.042671,0.048449,1,0,0,0,0,0
119,0.622416,0.659171,0.667569,0.67139,0.722982,0.667312,0.665562,0.647811,0.836094,0.572168,0.687224,0.647195,0.815302,0.872467,0.8415,0.831645,0.942777,0.00333,0.005038,0.005243,0.004134,0.551318,0.007798,0.004576,0.002689,0.004182,0.00487,0.349934,0.453947,0.062162,0.039796,0.036066,0.044215,0.487371,0.020179,0.0193,0.013632,0.012708,0.013498,0.354765,0.020729,0.027215,0.010468,0.19656,0.072631,0.049448,0.0,0.0,0.004877,0.047915,0.060412,0.013669,0.057984,0.194376,0.094945,0.099252,0.0,0.306701,0.184444,0.0,0.0,0.318532,0.250802,0.366749,0.364931,0.36404,0.342936,0.336866,0.010907,0.009299,0.015585,0.015248,0.215877,0.007678,0.014066,0.089298,0.015686,0.08614,0.119519,0.000412,0.003063,0.000941,0.299295,0.010783,0.127515,0.000364,0.005617,0.0,0.0,0.012961,0.084955,0.099928,0.117071,0.116031,0.07318,0.17247,0.261295,0.296486,0.414699,0.389303,0.364745,0.398797,0.450159,0.471048,0.426362,0.388408,0.350488,0.414262,0.407553,0.473877,0.446715,0.424808,0.017576,0.023244,0.023,0.013702,0.008487,0.004768,0.717969,0.056824,0.238863,0.377036,0.084891,0.028631,0.023586,0.066688,0.040893,0.009388,0.007289,0.063545,0.005547,0.007054,1,0,0,0,0,0
120,0.698135,0.724918,0.742316,0.628121,0.605301,0.858847,0.351877,0.508449,0.83171,0.553199,0.513388,0.479341,0.786038,0.750595,0.688717,0.798352,0.744082,0.004725,0.001718,0.014912,0.376656,0.004533,0.001492,0.001222,0.322354,0.432349,0.399568,0.494285,0.245367,0.305364,0.002392,0.004617,0.389492,0.230866,0.307068,0.600438,0.130899,0.13105,0.476923,0.487566,0.747477,0.172808,0.033604,0.019102,0.01537,0.055711,0.104575,0.197545,0.102339,0.161722,0.236187,0.171968,0.180542,0.186626,0.218388,0.191125,0.220816,0.274259,0.260549,0.317997,0.259774,0.411173,0.432901,0.257284,0.258964,0.232257,0.358176,0.384719,0.004285,0.001144,0.010188,0.040098,0.00839,0.001856,0.02,0.012795,0.010275,0.009418,0.007954,0.047996,0.020428,0.039281,0.026942,0.011505,0.011067,0.002265,0.00336,0.090479,0.07394,0.096909,0.13285,0.146191,0.338925,0.368894,0.220847,0.23676,0.257671,0.434156,0.237341,0.273126,0.303643,0.286243,0.287831,0.427849,0.514403,0.580348,0.55276,0.369107,0.339036,0.330493,0.430198,0.501308,0.014548,0.051921,0.188705,0.006791,0.006825,0.085613,0.058499,0.021922,0.074676,0.039032,0.010331,0.011428,0.020038,0.183908,0.102519,0.158834,0.102019,0.15177,0.007185,0.04427,1,0,0,0,0,1
121,0.856181,0.888861,0.80833,0.740364,0.742927,0.588843,0.723465,0.652188,0.64987,0.724328,0.894281,0.655556,0.845445,0.820473,0.708529,0.920961,0.486224,0.021567,0.027949,0.240538,0.004346,0.023498,0.025287,0.005751,0.122429,0.102429,0.002581,0.002862,0.11609,0.268478,0.133893,0.35746,0.040185,0.092256,0.079475,0.122163,0.032625,0.091743,0.011688,0.047036,0.489497,0.028207,0.01673,0.007823,0.648968,0.25189,0.277792,0.17548,0.21677,0.296283,0.21939,0.258155,0.192229,0.188285,0.271344,0.133498,0.513855,0.079054,0.053484,0.339403,0.0,0.33631,0.354856,0.353176,0.362215,0.39118,0.372318,0.371358,0.007518,0.003415,0.024899,0.035835,0.006446,0.003506,0.061263,0.002392,0.036173,0.048297,0.04744,0.013941,0.030868,0.001314,0.002318,0.007595,0.005062,0.000754,0.000439,0.365562,0.352802,0.253299,0.268988,0.231481,0.348732,0.166074,0.531356,0.23506,0.607756,0.229927,0.387972,0.415671,0.369755,0.452373,0.479223,0.472904,0.542002,0.534554,0.483047,0.527711,0.528404,0.714238,0.661791,0.582215,0.037934,0.280052,0.256095,0.035287,0.011618,0.201333,0.005227,0.002314,0.39172,0.002907,0.051773,1.0,0.072449,0.030423,0.095807,0.002368,0.004005,0.009526,0.009566,0.277822,1,0,0,0,0,0
122,0.285576,0.861991,0.875999,0.90583,0.936641,0.885637,0.87822,0.727658,0.79549,0.875854,0.862078,0.81823,0.681527,0.780809,0.863614,0.609471,0.847985,0.198285,0.004693,0.004469,0.006716,0.363889,0.308859,0.551749,0.134178,0.028732,0.01356,0.307407,0.133509,0.583212,0.761448,0.292804,0.464044,0.010499,0.067547,0.115575,0.025649,0.058722,0.003277,0.000857,0.004654,0.075467,0.01271,0.004319,0.001495,1.0,0.218244,0.227257,0.24904,0.271701,0.279005,0.328896,0.320768,0.31904,0.253724,0.330048,0.345281,0.348765,0.318628,0.347154,0.335885,0.355171,0.287181,0.283189,0.328086,0.360151,0.335631,0.343889,0.044675,0.000734,0.001262,0.001755,0.042359,0.016449,0.005875,0.009872,0.000208,0.00426,0.004635,0.002009,0.004493,0.00047,0.000254,0.000341,0.003347,0.008741,0.00093,0.437288,0.343073,0.363672,0.469203,0.41509,0.436259,0.446692,0.586028,0.523976,0.53215,0.453279,0.592145,0.595992,0.629384,0.543657,0.602534,0.587147,0.581197,0.63313,0.587829,0.592123,0.588779,0.587225,0.545916,0.517177,0.366948,0.009658,0.008675,0.127572,0.025996,0.045895,0.030021,0.037504,0.094932,0.049309,0.016777,0.003377,0.002154,0.040742,0.02304,0.008744,0.000973,9.5e-05,0.038962,0.068289,1,0,0,0,0,0
123,0.404665,0.393512,0.403685,0.419342,0.483606,0.676534,0.662701,0.696311,0.777002,0.812443,0.820751,0.908142,0.790029,0.805893,0.837708,0.800513,0.904344,0.000571,0.001582,0.00304,0.000824,0.002661,0.085924,0.003653,0.006425,0.009534,0.006174,0.015193,0.020696,0.006636,0.01936,0.033021,0.160119,0.049206,0.133553,0.018302,0.000417,0.001265,0.001514,0.000554,0.010271,0.004625,0.001081,0.004654,0.007716,0.00553,0.038992,0.032826,0.046365,0.006886,0.004719,0.024918,0.0712,0.049211,0.105185,0.143258,0.113978,0.167812,0.227119,0.19321,0.314403,0.157901,0.263971,0.098333,0.113436,0.223128,0.303532,0.306118,0.00062,0.000401,0.001754,0.001819,0.002224,0.016706,0.003195,0.006677,0.072916,0.005397,0.074492,0.000246,0.001256,0.002259,0.001027,0.019834,0.000762,0.000598,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089752,0.006698,0.26456,0.232164,0.350577,0.359758,0.413066,0.409991,0.418735,0.412484,0.427525,0.462314,0.479021,0.457886,0.471193,0.471406,0.494688,0.500011,0.002463,0.003692,0.004211,0.322581,0.004521,0.009193,0.068,1.0,0.036031,0.025689,0.015518,0.522268,0.808622,0.073066,0.025022,0.003267,0.008353,0.004375,0.001473,0.001184,1,0,0,0,0,0
124,0.408312,0.439264,0.439475,0.42698,0.505617,0.652608,0.584948,0.558355,0.716699,0.764086,0.73471,0.787953,0.718474,0.765845,0.86589,0.741177,0.914053,0.000718,0.002678,0.001376,0.002679,0.002731,0.001777,0.004604,0.006529,0.004911,0.007089,0.002782,0.012623,0.113252,0.019584,0.039938,0.238852,0.207168,0.370314,0.440132,0.013196,0.009187,0.047908,0.022011,0.021718,5e-06,0.003984,0.007947,0.000816,0.000136,0.140103,0.156564,0.06522,0.045398,0.051667,0.002819,0.041461,0.0,0.0,1.4e-05,0.050014,0.095576,0.233299,0.179287,0.290535,0.25227,0.30808,0.0,0.051914,0.306674,0.312037,0.306667,0.001365,0.001724,0.001877,0.002082,0.004086,0.004638,0.006156,0.002057,0.606081,0.0384,0.338661,0.02339,0.007813,0.05132,0.053819,0.051825,2.4e-05,0.005515,0.03105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253433,0.165526,0.196502,0.246813,0.387357,0.321066,0.345455,0.382582,0.432647,0.481101,0.492239,0.383857,0.446871,0.468666,0.499038,0.497965,0.00301,0.003864,0.003129,0.004412,0.009888,0.017275,0.025282,0.798994,0.01863,0.009632,0.040356,0.055324,1.0,0.139868,0.045122,0.009481,0.026972,0.017988,0.002723,0.000271,1,0,0,0,0,0
125,0.413989,0.490856,0.531351,0.608672,0.69712,0.519961,0.476041,0.544404,0.681306,0.525553,0.523033,0.500948,0.552701,0.473497,0.637013,0.691324,0.666958,0.00644,0.005465,0.006522,0.006511,0.007495,0.011641,0.008227,0.006607,0.006217,0.008515,0.001432,0.269509,0.588278,0.481515,0.230494,0.161313,0.127927,0.007281,0.008786,0.724495,0.784545,0.373046,0.219544,0.236097,0.030616,0.997128,0.587061,0.520984,0.24086,0.0,0.0,0.0,0.00441,0.044815,0.32939,0.289177,0.324294,0.207469,0.483155,0.564115,0.312263,0.464486,0.0,0.0,0.406207,0.125096,0.545638,0.515706,0.565967,0.579568,0.491879,0.011925,0.007486,0.005529,0.004025,0.013222,0.014779,0.015667,0.007081,0.312361,0.031095,0.302609,0.085319,0.218168,0.137027,0.098561,0.372263,0.062985,0.023255,0.154026,0.0,0.0,0.0,0.0,0.0,0.053621,0.103563,0.407732,0.325002,0.174741,0.0,0.752281,0.687411,0.600845,0.772075,0.664911,0.708568,0.55947,0.350141,0.215893,0.70197,0.731157,0.710011,0.72116,0.66632,0.020035,0.018374,0.019724,0.02776,0.024038,0.021295,0.567033,0.677005,0.010636,0.00773,0.161949,0.074503,0.427491,0.102443,0.076421,0.256963,0.106883,0.08972,0.079514,0.202848,1,0,0,0,1,0
126,0.625312,0.668752,0.650233,0.67712,0.71503,0.634886,0.604385,0.592698,0.782798,0.771534,0.752988,0.733971,0.820698,0.831859,0.839244,0.83086,0.733337,0.005194,0.012476,0.014583,0.002654,0.010818,0.002376,0.014999,0.00145,0.001749,0.000241,0.219219,0.03328,0.027213,0.042825,0.036516,0.048789,0.033874,0.041943,0.030284,0.06112,0.057017,0.043289,0.044317,0.087988,0.074616,0.068499,0.100554,0.088643,0.387434,0.166811,0.232353,0.154348,0.175734,0.208813,0.246557,0.25511,0.283388,0.282483,0.0,0.0,0.045329,0.203875,0.179986,0.187558,0.342167,0.330357,0.505857,0.484088,0.484232,0.573868,0.575631,0.013443,0.076477,0.029283,0.025741,0.021972,0.021049,0.011447,0.356991,0.013977,0.012307,0.013917,0.060522,0.043939,0.027984,0.006518,0.022846,0.016506,0.019116,0.034412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134047,0.143843,0.036534,0.015365,0.275877,0.28565,0.302827,0.388117,0.372484,0.345746,0.357589,0.386988,0.390376,0.522924,0.524524,0.535717,0.569277,0.467749,0.022504,0.042532,0.040352,0.014656,0.10927,0.012199,1.0,1.0,1.0,0.835376,0.192967,0.216092,0.219422,0.011538,0.012375,0.074797,0.057019,0.043751,0.04701,0.6223,1,0,0,0,0,0
127,0.486772,0.734586,0.708097,0.772478,0.86062,0.572221,0.630842,0.657465,0.510267,0.540061,0.46443,0.418148,0.685353,0.634381,0.629322,0.628252,0.650254,0.452063,0.003987,0.008602,0.000953,0.252683,0.514872,0.015681,0.02649,0.025107,0.015712,0.035534,0.214792,0.293946,0.497048,0.281984,0.280931,0.156147,0.288835,0.191085,0.354627,0.566477,0.543294,0.194188,0.461106,0.092706,0.202689,0.367189,0.263332,0.233397,0.0,0.0,0.070405,0.129294,0.13989,0.16238,0.14583,0.196756,0.250844,0.093484,0.197894,0.162627,0.331619,0.55358,0.139712,0.611619,0.581344,0.585789,0.615206,0.600055,0.561241,0.563594,0.087803,0.13678,0.039247,0.004533,0.104455,0.046505,0.030378,0.000897,0.039513,0.027076,0.64143,0.23679,0.131783,0.307903,0.08722,0.168687,0.081394,0.037709,0.091485,0.446547,0.134393,0.085201,0.230341,0.218633,0.280764,0.301597,0.367351,0.324689,0.357823,0.355453,0.570194,0.506251,0.454889,0.76343,0.774904,0.800646,0.767602,0.769682,0.757593,0.870952,0.831365,0.84635,0.856068,0.836845,0.853298,0.019017,0.002784,0.421731,0.060781,0.106469,0.73714,0.031359,0.053357,0.003857,0.178881,0.157735,0.12852,0.658727,0.320793,0.263256,0.210038,0.114721,0.096781,0.068751,1,0,0,0,0,0
128,0.610693,0.64503,0.649028,0.64376,0.591166,0.489464,0.557824,0.644825,0.681876,0.736968,0.668391,0.736299,0.587651,0.539467,0.530405,0.806157,0.872839,0.017774,0.014076,0.013103,0.014303,0.077679,0.082073,0.009271,0.196553,0.347067,0.276756,0.381013,0.008679,0.011922,0.086856,0.033905,0.096826,0.023846,0.124764,0.019329,0.301111,0.099923,0.246541,0.210927,0.307196,0.154655,0.243063,0.286071,0.18507,0.082965,0.286529,0.287785,0.296001,0.26369,0.285693,0.198765,0.188635,0.17939,0.185364,0.231049,0.298265,0.234479,0.708711,0.769451,0.301975,1.0,0.766968,0.373498,0.349829,0.413813,0.333402,0.343875,0.002809,0.002888,0.002212,0.002265,0.009872,0.029333,0.015104,0.040919,0.270216,0.00271,0.093034,0.09293,0.075455,0.043512,0.075421,1.0,0.103887,0.043142,0.014688,0.245292,0.237811,0.23761,0.261082,0.263967,0.333121,0.2865,0.268228,0.249866,0.447441,0.320921,0.518451,0.76863,0.74461,0.542528,0.75123,0.683631,0.607712,0.538849,0.530562,0.474671,0.474067,0.524211,0.456108,0.451791,0.002278,0.002128,0.002531,0.012236,0.006013,0.115855,0.039257,0.018883,0.076468,0.112458,0.014174,0.172436,0.406732,0.435984,0.022279,0.411725,0.172394,0.203231,0.110156,0.002903,1,0,0,0,0,0
129,0.800749,0.885954,0.902902,0.893659,0.910512,0.452243,0.570205,0.724916,0.420706,0.395725,0.811189,0.837618,0.490637,0.493963,0.732122,0.724569,0.763078,0.001649,0.000388,0.000417,0.001303,0.002059,0.001094,0.0,0.0,0.000152,0.000328,0.038879,0.714855,0.178244,0.170358,0.704864,0.509015,0.535741,0.427476,0.350522,0.249145,0.434416,0.358214,0.375092,0.278161,0.230379,0.005058,0.003793,0.005703,0.013798,0.308121,0.312394,0.320316,0.321379,0.321509,0.216571,0.223278,0.229643,0.218443,0.340576,0.365528,0.318457,0.384294,0.383471,0.352277,0.478587,0.394294,0.511255,0.521344,0.527894,0.472016,0.449698,0.000414,0.000666,0.000531,0.000368,8.9e-05,8.8e-05,9.9e-05,0.008813,0.028399,0.016548,0.017088,0.041208,0.05101,0.027065,0.03023,0.019603,0.005818,0.001938,0.000493,0.346786,0.376197,0.40015,0.390768,0.41027,0.412619,0.390947,0.317309,0.317186,0.495683,0.420301,0.544205,0.546486,0.552782,0.712046,0.687165,0.651358,0.582383,0.52146,0.475857,0.661008,0.697665,0.631631,0.577429,0.486626,0.002482,0.001326,0.003926,0.001785,0.000713,3.3e-05,0.011405,0.014681,0.013935,0.011813,0.091596,0.149712,0.08726,0.045571,0.024898,0.049925,0.045072,0.058063,0.04152,0.084575,1,0,0,0,0,0
130,0.921241,0.924918,0.952241,0.937126,0.896072,0.547702,0.57012,0.657837,0.781489,0.81236,0.816124,0.795821,0.873376,0.878325,0.879499,0.859917,0.849266,0.002235,0.000806,0.162692,0.001523,0.004869,0.023815,0.004097,0.099374,0.001332,0.000306,0.000794,0.521314,0.365705,0.009836,0.039755,0.062849,0.035523,0.044362,0.084384,0.006501,0.008704,0.002404,0.003575,0.003524,0.004593,0.004235,0.006119,0.006142,0.010008,0.297311,0.291276,0.301139,0.310171,0.302565,0.346859,0.360158,0.345206,0.296468,0.302634,0.332161,0.373827,0.3581,0.364609,0.377394,0.428196,0.426694,0.427455,0.427579,0.43094,0.430322,0.435171,0.000319,0.000363,0.001234,0.000547,0.000433,0.001211,0.000265,0.000188,0.00414,0.008999,0.006964,0.000478,0.00053,0.000226,0.000179,0.000126,0.000455,0.000199,0.000373,0.418355,0.424103,0.450707,0.399445,0.396784,0.407296,0.403247,0.492217,0.486201,0.573627,0.473039,0.556528,0.562657,0.556439,0.738415,0.737788,0.740215,0.740741,0.743134,0.749307,0.755535,0.751252,0.75719,0.752013,0.75558,0.004613,0.005082,0.001736,0.027705,0.008199,0.032919,0.059625,0.031917,0.005226,0.000976,0.027369,0.059445,0.007248,0.13201,0.143349,0.002591,0.002244,0.004076,0.002379,0.003005,1,0,0,0,0,0
131,0.970557,0.895886,0.897953,0.967457,0.920679,0.673965,0.816804,0.846386,0.805647,0.703178,0.816053,0.813788,0.606518,0.737372,0.517269,0.591403,0.762568,0.006557,0.014617,0.011653,0.005523,0.009264,0.010995,0.004852,0.006308,0.007748,0.006633,0.422413,0.394469,0.032001,0.257946,0.039936,0.00931,0.323144,0.008004,0.00644,0.779491,0.369768,0.134015,0.32231,0.699288,0.40851,0.164778,0.151754,0.137762,0.338229,0.307277,0.333985,0.317682,0.310981,0.300727,0.277215,0.260384,0.266289,0.268669,0.339712,0.29917,0.432819,0.266214,0.317963,0.273882,0.510919,0.306276,0.31358,0.361859,0.34915,0.394671,0.300048,0.000474,0.005041,0.004456,0.0013,0.003245,0.001856,0.00324,0.012524,0.037054,0.001756,0.000589,0.35533,0.057672,0.004808,0.30056,0.586297,0.005282,0.008734,0.111481,0.446927,0.370348,0.371902,0.441392,0.459787,0.411366,0.4254,0.401179,0.385836,0.392937,0.379126,0.511373,0.364533,0.364757,0.611357,0.386518,0.327306,0.343051,0.412071,0.371489,0.524032,0.520106,0.479502,0.531412,0.360284,0.01293,0.031056,0.009742,0.025636,0.011667,0.01421,0.023228,0.032368,0.071764,0.081615,0.102253,0.122553,0.065689,0.001437,0.001056,1.0,0.009068,0.244694,0.070815,0.097757,1,0,0,0,0,0
132,0.706286,0.594672,0.594146,0.561741,0.616777,0.776295,0.709252,0.642624,0.846476,0.835111,0.717063,0.759296,0.871574,0.854959,0.677127,0.818299,0.809081,0.396652,0.427768,0.3872,0.277693,0.437978,0.396099,0.250805,0.212257,0.185302,0.134902,0.06214,0.272424,0.251868,0.204615,0.099015,0.255509,0.141289,0.362362,0.161493,0.006472,0.060286,0.104724,0.253428,0.438914,0.278975,0.027422,0.0466,0.002108,0.172094,0.511866,0.489608,0.521423,0.55207,0.536943,0.500232,0.53329,0.526282,0.494118,0.482121,0.491656,0.490559,0.486057,0.489789,0.503653,0.495519,0.460901,0.478475,0.432941,0.432687,0.473856,0.467495,0.013704,0.042099,0.073212,0.072693,0.175044,0.054366,0.049629,0.072976,0.098064,0.102753,0.051553,0.001542,0.01321,0.016349,0.026286,0.214433,0.091104,0.101893,0.010586,0.363041,0.396668,0.391435,0.497028,0.469925,0.440857,0.305946,0.60718,0.541193,0.527198,0.421154,0.620856,0.642216,0.60525,0.641967,0.647307,0.555958,0.431384,0.646656,0.631856,0.656531,0.65157,0.652316,0.658201,0.6232,0.101865,0.12872,0.129248,0.150129,0.173168,0.186592,0.19063,0.079386,0.412527,0.109136,0.106017,0.159812,0.159522,0.108114,0.097623,0.014606,0.018873,0.450195,0.033235,0.0271,1,0,0,0,0,1
133,0.765028,0.813841,0.806596,0.782952,0.773543,0.675205,0.690012,0.753192,0.808853,0.738373,0.782437,0.88896,0.688931,0.711679,0.853526,0.542992,0.893787,0.001408,0.001139,0.001802,0.001067,0.390818,0.098179,0.000132,9.1e-05,0.000126,0.0,0.066955,0.490586,0.069636,0.697073,0.348883,0.304356,0.526448,0.466747,0.149761,0.849188,0.893355,0.026748,0.383499,0.195472,0.081536,0.489751,0.036668,0.168559,0.103374,0.248635,0.235501,0.244232,0.229294,0.221351,0.428285,0.325823,0.199842,0.066427,0.493546,0.558038,0.518525,0.435226,0.562497,0.402949,0.45347,0.411543,0.670075,0.625686,0.418985,0.383999,0.372359,0.004737,0.001576,0.002723,0.002106,0.018196,0.000581,0.000459,0.122765,0.205091,0.147477,0.076865,0.17716,0.136423,0.012871,0.057148,0.054569,0.000967,0.340344,0.013157,0.319243,0.292092,0.275094,0.282307,0.25397,0.217313,0.189927,0.426351,0.287619,0.485686,0.338969,0.518306,0.534644,0.518317,0.541644,0.518004,0.472032,0.535785,0.601405,0.53243,0.533022,0.540358,0.559581,0.538547,0.527644,0.002596,0.005181,0.003982,0.010092,0.001771,0.002353,0.138626,0.18818,0.081668,0.069761,0.110544,0.098292,0.053536,0.307564,0.026055,0.078764,0.003317,0.747973,0.351914,0.014571,1,0,0,0,0,0
134,0.71438,0.70497,0.707426,0.678753,0.747421,0.936057,0.742262,0.88708,0.943941,0.953912,0.67525,0.903668,0.980886,0.979044,0.736456,0.971011,0.73039,0.163468,0.114751,0.125581,0.091131,0.008376,0.003339,0.012415,0.005636,0.148162,0.010036,0.001041,0.000674,0.002321,0.003948,0.000388,0.00024,0.000108,0.187972,0.002758,0.0,0.000447,0.026421,0.004187,0.45164,0.323685,0.005073,0.04152,0.009444,0.259031,0.090596,0.090166,0.103259,0.116959,0.182222,0.159471,0.144854,0.128578,0.171175,0.312381,0.296402,0.259471,0.330857,0.462384,0.27521,0.484564,0.6023,0.3337,0.335675,0.349453,0.519894,0.392522,0.014316,0.016863,0.01489,0.01089,0.00517,0.002845,0.052587,0.001006,0.00418,0.011832,0.000245,0.000109,0.000254,0.00174,0.000591,0.150771,0.038412,2.6e-05,0.002353,0.167495,0.152761,0.138797,0.331148,0.332471,0.317184,0.317874,0.389556,0.38369,0.415781,0.387267,0.471176,0.478341,0.478813,0.499816,0.500794,0.531286,0.543168,0.531447,0.448528,0.526674,0.544007,0.559213,0.555015,0.531424,0.312513,0.227872,0.193159,0.00318,0.016273,0.022291,0.027865,0.005268,0.006237,0.006127,0.008433,0.002119,0.002746,0.127546,0.003765,5.4e-05,0.013579,0.025829,0.003158,0.140139,1,0,0,0,0,0
