,attr2,attr6,attr7,attr8,attr13,attr23,attr27,attr29,attr31,attr33,attr34,attr37,attr38,attr39,attr43,attr45,attr47,attr48,attr49,attr50,attr52,attr53,attr56,attr57,attr59,attr62,attr64,attr65,attr70,attr71,attr72,attr76,attr78,attr79,attr81,attr82,attr83,attr85,attr88,attr89,attr91,attr92,attr93,attr94,attr98,attr99,attr102,attr103,attr105,attr106,attr109,attr110,attr111,attr112,attr114,attr115,attr116,attr119,attr122,attr123,attr124,attr127,attr128,attr135,attr136,attr139,attr144,attr146,attr147,attr156,attr157,attr159,attr161,attr163,attr165,attr167,attr168,attr169,attr171,attr175,attr176,attr178,attr179,attr183,attr185,attr188,attr190,attr191,attr195,attr198,attr201,attr203,attr205,attr206,attr207,attr211,attr213,attr215,attr217,attr218,attr225,attr228,attr230,attr231,attr232,attr236,attr237,attr240,attr244,attr245,attr249,attr252,attr254,attr255,attr256,attr257,attr261,attr262,attr264,attr265,attr266,attr267,attr268,attr271,attr272,attr274,attr276,attr278,attr282,attr284,attr286,attr287,attr288,attr289,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
281,0.098214,0.098669,0.098214,0.098214,0.161201,0.098214,0.098717,0.098214,0.098214,0.098214,0.098214,0.098214,0.098433,0.099865,0.098589,0.102536,0.104596,0.098065,0.098607,0.0,0.0,0.000322,0.0,0.0,0.339921,0.142268,0.0,0.001452,0.000112,0.0,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,4.4e-05,0.0,0.000497,3.5e-05,0.346667,0.347538,0.34594,0.346667,0.346667,1.0,1.0,0.554561,0.346667,0.351296,1.0,1.0,0.346756,0.352284,0.478717,0.430919,0.346667,0.346667,0.346667,0.346667,0.346667,0.357908,0.346667,0.346667,0.000343,1.0,0.877917,0.0,0.000876,0.181795,1.0,7e-06,0.0,0.012418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.486368,0.499597,0.49811,0.500827,0.569254,0.5,0.373054,0.326803,0.4965,0.5,0.5,0.499105,0.5,0.5,0.5,0.5,0.5,0.5,0.499284,0.5,0.004666,0.000235,0.002263,0.042165,0.084778,0.078657,0.0053,0.08514,0.053049,0.109358,0.003385,0.0,0.000692,0.042626,0.004144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
282,0.405329,0.161022,0.148408,0.562994,0.285048,0.416281,0.677138,0.575319,0.720468,0.879161,0.853503,0.227019,0.390191,0.504829,0.130821,0.16051,0.525803,0.220025,0.14739,0.060215,0.234823,0.033135,0.003081,0.119443,0.103062,0.038286,0.239269,0.057881,0.099802,0.078636,0.285198,0.376909,0.168604,0.417171,0.029488,0.168954,0.176757,0.284229,0.541536,0.468777,0.588324,0.001226,0.00104,0.018541,0.008484,0.519321,0.537826,0.546173,0.421385,0.630466,0.611077,0.628642,0.665048,0.618203,0.543477,0.614376,0.614019,0.617071,0.722695,0.585754,0.714129,0.840247,0.785425,0.530569,0.781372,0.706317,0.659438,0.614088,0.461454,0.053336,0.057878,0.033402,0.009402,0.00975,0.015125,0.023685,0.028017,0.089069,0.076971,0.058389,0.07791,0.034976,0.115774,0.242945,0.195719,0.084492,0.002849,0.004331,0.110952,0.786221,0.555276,0.522175,0.832416,0.997462,1.0,0.775396,0.845925,0.886429,0.785471,0.874799,0.850163,1.0,1.0,1.0,0.594538,0.956153,0.840792,0.505748,0.584329,0.516741,0.091703,0.015815,0.107547,0.107189,0.239538,0.311785,0.068116,0.09904,0.077287,0.072018,0.105467,0.029576,0.117636,0.553229,0.358318,0.080849,0.043341,0.145306,0.175608,0.475284,0.54702,0.500766,0.002546,0.003331,0.013052,0,1,0,0,0,0
283,0.679586,0.684747,0.647831,0.543791,0.593539,0.361242,0.374557,0.449979,0.32987,0.473818,0.461022,0.449026,0.513802,0.761468,0.449088,0.583221,0.588167,0.493363,0.429458,0.073204,0.011515,0.054465,0.003128,0.123451,0.059173,0.135727,0.080443,0.296167,0.004942,0.247373,0.252301,0.225656,0.001909,0.007026,0.410774,0.0674,0.012517,0.011361,0.234286,0.233041,0.001266,0.031984,0.125218,0.049708,0.068085,0.560947,0.653724,0.773402,0.555357,0.527332,0.578978,0.735748,0.597359,0.531036,0.49406,0.507942,0.518889,0.452839,0.447126,0.495521,0.476879,0.499801,0.521077,0.605412,0.754047,0.596975,0.662894,0.593278,0.57308,0.064193,0.086652,0.092259,0.033823,0.031936,0.018616,0.012737,0.001005,0.01327,0.024796,0.010968,0.001961,0.080302,0.089849,0.003543,0.117367,0.016742,0.00831,0.052438,0.015621,0.704039,0.813898,0.644972,0.613001,0.752572,0.915492,0.565508,0.554471,0.55947,0.559693,0.48686,0.547593,0.625391,0.552234,0.544608,0.575651,0.69752,0.601203,0.631195,0.649266,0.605229,0.425948,0.006933,0.047901,0.286908,0.826634,0.307827,0.010733,0.013361,0.010229,0.005234,0.001954,0.090894,0.055228,0.043496,0.031855,0.001195,0.047946,0.048632,0.020092,0.358088,0.014315,0.005796,0.006105,0.021788,0.011517,0,1,0,0,0,0
284,0.815981,0.672066,0.56673,0.658131,0.538984,0.665509,0.510757,0.11301,0.304789,0.125243,0.08927,0.543775,0.608668,0.528288,0.485588,0.724831,0.610542,0.54504,0.467262,0.081079,0.205616,0.214028,0.032902,0.119705,0.001503,0.00453,0.012935,0.022948,0.000721,0.107636,0.130633,0.146161,0.375335,0.624906,0.384819,0.330578,0.258573,0.69336,0.702163,0.642309,0.491446,0.158901,0.091784,0.071926,0.028694,0.41011,0.414156,0.438882,0.400171,0.46273,0.45893,0.448621,0.408121,0.394925,0.575658,0.612174,0.515556,0.42869,0.6588,0.701927,0.644239,0.434808,0.73511,0.567188,0.601392,0.490912,0.537901,0.535329,0.46454,0.005058,0.001628,0.005524,0.002131,0.036302,0.014683,0.004575,0.00824,0.052527,0.257405,0.07214,0.075513,0.092,0.11143,0.059646,0.040783,0.037106,0.030742,0.015507,0.00204,0.633275,0.581354,0.379607,0.421453,0.394503,0.399143,0.405227,0.462717,0.382023,0.34181,0.457338,0.413401,0.458725,0.392076,0.337393,0.517087,0.558608,0.528516,0.59389,0.569008,0.466105,0.326587,0.050468,0.033235,0.001042,0.003173,0.017393,0.107817,0.069537,0.006528,0.003569,0.004646,0.129545,0.893218,0.30752,0.320508,0.055462,0.184823,0.107329,0.020662,0.052896,0.063836,0.056867,0.008525,0.043989,0.088692,0,1,0,0,0,0
285,0.442065,0.496257,0.393183,0.354259,0.55317,0.397365,0.425804,0.216727,0.276634,0.054674,0.207387,0.0,0.019887,0.0,0.310238,0.0,0.0,0.0,0.238284,0.01141,0.001838,0.001302,0.011306,0.010057,0.002762,0.017536,0.01103,0.003999,0.011652,0.075843,0.042782,0.02957,0.375335,0.528831,0.356913,0.21206,0.578742,0.236776,0.011762,0.009023,0.410416,0.042572,0.427346,0.002233,0.202221,0.923498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.821571,1.0,1.0,0.442154,0.454081,0.356111,0.530281,0.405754,0.336797,0.367332,0.498148,0.081816,0.006899,0.565958,0.084447,0.095746,0.050965,0.087842,0.056528,0.207667,0.581353,0.503156,0.051961,0.039138,0.218319,0.031412,0.075242,0.07172,0.005147,0.067853,0.046177,0.602668,0.556674,0.557121,0.535002,0.513017,0.601438,0.530137,0.501532,0.849895,0.43296,0.514627,0.563786,0.411623,0.547504,0.556663,0.527196,0.414553,0.495706,0.547392,0.511172,0.563283,0.011588,0.031789,0.023235,0.010496,0.018869,0.529439,0.023526,0.018793,1.0,0.020457,0.017105,0.086558,0.05096,0.072636,0.052437,0.016961,0.058236,0.080005,0.079824,0.083851,0.062982,0.034343,0.010833,0.04347,0.027875,0,1,0,0,0,0
286,0.419824,0.472982,0.303275,0.192757,0.282527,0.665342,0.670251,0.629614,0.741131,0.749072,0.699751,0.710653,0.713983,0.72888,0.063802,0.169078,0.113894,0.080945,0.085924,0.107246,0.05273,0.070926,0.070637,0.336286,0.669617,0.598054,0.024035,0.012832,0.02537,0.013338,0.00474,0.005176,0.008353,0.002457,0.101469,0.001209,0.002676,0.017489,0.1519,0.000985,0.006825,0.619896,1.0,1.0,0.695694,0.971571,1.0,1.0,1.0,0.834602,1.0,1.0,1.0,0.86107,1.0,1.0,0.973669,1.0,0.985652,0.861283,0.952929,1.0,1.0,0.979376,0.929822,1.0,0.498992,0.441831,0.460069,0.719987,0.606462,0.531866,0.647856,0.010869,0.014423,0.071072,0.032928,0.00473,0.027547,0.007577,0.011042,0.017661,0.017506,0.069327,0.036794,0.020199,0.247497,0.324465,0.296441,0.627527,0.686706,0.615249,0.585145,0.590837,0.709105,0.677738,0.793993,0.847625,0.656032,0.764247,0.833166,1.0,0.887569,0.814792,0.896862,0.983405,0.914877,0.645263,0.598855,0.599257,0.28951,0.01971,0.085083,0.136419,0.424662,0.227989,0.018184,0.047605,0.051249,0.039724,0.014211,0.014361,0.022014,0.027457,0.027423,0.009671,0.036435,0.013983,0.0104,0.144658,0.011067,0.00858,0.212106,0.395344,0.255558,0,1,0,0,0,0
287,0.108348,0.105822,0.134422,0.253883,0.312068,0.78794,0.64943,0.520096,0.495527,0.378231,0.332534,0.319885,0.168446,0.172091,0.073734,0.134392,0.037225,0.071603,0.017572,0.047592,0.026265,0.071591,0.075781,0.051871,0.031045,0.031983,0.253148,0.329736,0.141067,0.072299,0.070559,0.088188,0.233286,0.489593,0.208364,0.145086,0.236633,0.461406,0.435235,0.43868,0.323824,0.540834,0.802269,0.672981,0.213526,0.390075,0.408779,0.41441,0.374657,0.472291,0.453532,0.430631,0.387277,0.375034,0.54323,0.570761,0.553875,0.531084,0.750528,0.727483,0.653752,0.797318,0.78463,0.728498,0.548731,0.401008,0.401632,0.387586,0.359595,0.002788,0.006723,0.035845,0.005953,0.011045,0.009424,0.011723,0.013081,0.073815,0.053362,0.021005,0.095097,0.112992,0.071404,0.137352,0.104535,0.054714,0.208312,0.314921,0.051496,0.171386,0.171274,0.197777,0.450271,0.399266,0.49007,0.991233,0.908973,0.942946,0.873043,1.0,0.849727,0.725063,0.63729,0.615774,0.625682,0.556405,0.543657,0.636764,0.549729,0.530473,0.031466,0.105734,0.180781,0.133155,0.634056,0.353902,0.559225,0.350664,0.092381,0.169203,0.166565,0.088466,0.137857,0.151974,0.22177,0.141656,0.204862,0.10095,0.19349,0.14461,0.084434,0.090274,0.197586,0.320477,0.05248,0,1,0,0,0,0
288,0.539577,0.519864,0.41686,0.465836,0.381526,0.630493,0.217083,0.64756,0.463298,0.462331,0.426619,0.598033,0.416462,0.418433,0.507964,0.330835,0.341745,0.307939,0.193,0.104749,0.166996,0.189521,0.071077,0.016244,0.005449,0.001574,0.1274,0.119439,0.051247,0.280957,0.203364,0.498345,0.33956,0.27137,0.00159,0.001994,0.004984,0.324951,0.003002,0.003515,0.006789,0.376249,0.280818,0.01793,0.12859,0.2638,0.304588,0.318724,0.155466,0.432661,0.298251,0.237318,0.191406,0.164012,0.69928,0.810309,0.713395,0.5219,0.433615,0.378882,0.333525,0.523923,0.528813,0.540508,0.292332,0.186351,0.122819,0.099294,0.132483,0.08537,0.041844,0.01584,0.003719,0.167541,0.198005,0.145437,0.107367,0.154939,0.060325,0.017804,0.141564,0.005553,0.006006,0.12729,0.010658,0.008386,0.146662,0.291548,0.002823,0.557445,0.560118,0.476639,0.588388,0.556976,0.537305,1.0,0.839338,0.737565,0.750414,0.860832,0.927603,0.650217,0.646135,0.656166,0.901727,0.657899,0.660773,0.781535,0.646851,0.595221,0.097614,0.044734,0.047132,0.014864,0.010925,0.014887,0.345151,0.172195,0.202576,0.171127,0.124984,0.611062,0.517253,0.021894,0.054262,0.60997,0.007314,0.003764,0.341097,0.003659,0.003782,0.005502,0.250298,0.187629,0.03254,0,1,0,0,0,0
289,0.905152,0.465094,0.362418,0.619987,0.47465,0.707215,0.43316,0.344742,0.336948,0.175593,0.246043,0.811811,0.672183,0.4056,0.429421,0.527484,0.271963,0.281018,0.166269,0.367352,0.052112,0.043785,0.32188,0.301978,0.241784,0.286487,0.100346,0.11517,0.200864,0.221261,0.537544,0.150471,0.763789,0.810964,0.509641,0.448008,0.423695,0.035253,0.172931,0.060328,0.118729,0.490402,0.457584,0.689516,0.275844,0.70225,0.539122,0.621077,0.506461,0.682709,0.549815,0.57382,0.582119,0.622476,0.367099,0.501152,0.613196,0.580233,0.58404,0.638299,0.589294,0.676413,0.64703,0.689856,0.678635,0.509815,0.571344,0.474088,0.435631,0.077681,0.022614,0.019546,0.088319,0.023624,0.033476,0.073983,0.05711,0.066718,0.059907,0.045497,0.098101,0.049608,0.027896,0.019224,0.050124,0.004613,0.07781,0.056339,0.016254,0.936986,0.619375,0.537652,0.929504,0.556942,0.665649,1.0,0.731068,0.630379,0.589551,0.819411,0.637335,0.576367,0.557591,0.562623,0.796039,0.619688,0.606929,0.862419,0.592101,0.575673,0.056539,0.034872,0.306866,0.111745,0.145253,0.014239,0.280014,0.178022,0.093407,0.184072,0.057146,0.375513,0.47527,0.026361,0.012527,0.247603,0.376883,0.07985,0.073973,0.04275,0.003677,0.004121,0.164795,0.268825,0.029029,0,1,0,0,0,0
290,0.748264,0.783577,0.741901,0.742049,0.827062,0.649977,0.732298,0.17029,0.339937,0.343633,0.353958,0.246226,0.198756,0.264417,0.411932,0.537453,0.577624,0.558595,0.505352,0.016972,0.003224,0.002182,0.006572,0.00417,0.00037,0.000943,0.00677,0.002795,0.002069,0.203791,0.101684,0.027036,0.235543,0.279574,0.406577,0.476596,0.388913,0.225356,0.505736,0.784099,0.509802,0.017047,0.089297,0.059855,0.013095,0.444575,0.445788,0.448148,0.455527,0.468475,0.456761,0.459136,0.456558,0.466819,0.501576,0.491895,0.492665,0.499789,0.544321,0.542999,0.520487,0.395105,0.379027,0.319237,0.306899,0.309194,0.243893,0.238896,0.231917,0.000345,0.000364,0.004383,0.000455,0.001256,0.003255,0.002358,0.001175,0.070257,0.115609,0.010173,0.05749,0.116413,0.133882,0.019759,0.020261,0.018559,0.001996,0.002139,0.000762,0.702555,0.685268,0.709612,0.741996,0.722435,0.713591,0.803507,0.769975,0.768282,0.782242,0.64134,0.52676,0.589834,0.576703,0.583985,0.48012,0.537605,0.508111,0.516494,0.543691,0.528429,0.001595,0.005237,0.004197,0.003747,0.004696,0.011976,0.002813,0.002021,0.012774,0.008647,0.00276,0.05588,0.052744,0.20062,0.026778,0.062741,0.166599,0.103695,0.087482,0.071738,0.049863,0.029929,0.005025,0.007346,0.002385,0,1,0,0,0,0
291,0.896667,0.93459,0.914859,0.762826,0.77651,0.662921,0.0,0.104387,0.710549,0.651386,0.52832,0.234304,0.663305,0.685617,0.0,0.617452,0.313993,0.0,0.0,0.003974,0.00101,0.000419,0.012195,0.110744,0.079193,0.182194,0.019158,0.035332,0.023692,0.729109,0.014022,0.02372,0.750525,0.216595,0.007881,0.042575,0.202625,0.001499,0.005918,0.151718,0.806306,0.090067,0.204981,0.007352,0.001288,0.649321,0.416296,0.406488,0.470336,0.746564,0.743779,0.711948,0.727723,0.709026,0.724342,0.718676,0.753855,0.583265,0.681337,0.705617,0.643813,0.420226,0.58692,0.44714,0.559582,0.434959,0.480501,0.354314,0.333484,0.098106,0.113164,0.181605,0.466449,0.00759,0.009025,0.125092,0.276273,0.086929,0.002813,0.014115,0.109448,0.003259,0.001142,0.003088,0.005492,0.009272,0.015044,0.004109,0.004667,0.935957,0.910885,1.0,0.912809,0.899859,0.908168,0.503601,0.502304,0.51711,0.495851,0.464775,0.488482,0.384505,0.33623,0.322922,0.503936,0.305589,0.291633,0.312958,0.447878,0.509908,0.124133,0.174703,0.580045,0.574799,0.571991,0.678996,0.008223,0.009708,0.018795,0.031602,0.025239,0.018591,0.005963,0.122813,0.170436,0.044286,0.003462,0.00807,0.114235,0.008885,0.041475,0.129566,0.236663,0.040964,0.003549,0,1,0,0,0,0
292,0.655543,0.807769,0.767352,0.72135,0.630661,0.646389,0.47208,0.447731,0.325528,0.568154,0.234152,0.499192,0.485105,0.601048,0.556738,0.654238,0.699088,0.66666,0.631359,0.016381,0.023086,0.024834,0.002935,0.051346,0.039845,0.358831,0.188316,0.111013,0.153023,0.075376,0.049436,0.598222,0.137456,0.167432,0.021446,0.080498,0.403812,0.42317,0.017104,0.01833,0.03006,0.017945,0.010614,0.012446,0.004803,0.869986,0.666214,0.606351,0.631454,0.801447,0.453813,0.484403,0.542044,0.590981,0.684726,0.713141,0.673059,0.765055,0.824273,0.806653,0.83522,0.73762,0.740384,0.560734,0.564918,0.606639,0.686948,0.696831,0.701241,0.065767,0.049078,0.032961,0.039275,0.046749,0.030408,0.236883,0.211848,0.042349,0.108435,0.028722,0.069223,0.20153,0.045169,0.044961,0.021635,0.028911,0.028751,0.012954,0.00244,0.804784,0.908582,0.908257,1.0,1.0,1.0,0.864589,0.821524,0.766181,0.713265,0.830773,0.758499,0.727545,0.578402,0.712258,0.587449,0.606168,0.594248,0.734579,0.74281,0.754216,0.085211,0.030672,0.044598,0.027639,0.021376,0.229906,0.173663,0.180662,0.273758,0.146915,0.129039,0.053355,0.034737,0.015186,0.258447,0.086871,0.244363,0.088155,0.008633,0.006308,0.041078,0.020813,0.058566,0.035533,0.008016,0,1,0,0,0,0
293,0.828738,0.843975,0.82505,0.849964,0.89068,0.410517,0.512031,0.420888,0.076258,0.090815,0.496376,0.470387,0.486536,0.481279,0.387752,0.508001,0.446927,0.32404,0.306394,0.002321,0.001785,0.0016,0.002785,0.000446,0.000334,0.000575,0.002704,0.00085,0.002234,1.0,1.0,1.0,0.369235,0.681192,0.513741,0.648111,0.360345,0.177754,0.256554,0.156576,0.104793,0.176904,0.04429,0.104704,0.550392,0.450686,0.435178,0.43677,0.464424,0.482181,0.441612,0.433882,0.441948,0.47142,0.545617,0.507833,0.467963,0.563429,0.610665,0.526673,0.418711,0.355418,0.350267,0.390336,0.418834,0.451379,0.426982,0.365096,0.36404,0.001014,0.000484,0.000322,0.001258,0.011334,0.004546,0.008136,0.017836,0.349684,0.242516,0.355644,0.014368,0.0193,0.020326,0.006193,0.02125,0.018385,0.008025,0.017149,0.017602,0.684223,0.705974,0.698571,0.883577,0.902174,0.91159,1.0,1.0,1.0,1.0,0.727154,0.488717,0.503131,0.532519,0.508421,0.467704,0.492854,0.540694,0.526235,0.431059,0.415258,0.030754,0.040572,0.070834,0.074964,0.089009,0.094715,0.034299,0.031539,0.600451,0.03587,0.026763,0.66175,0.960837,1.0,1.0,0.019143,0.02709,0.030521,0.05591,0.029262,0.045396,0.049611,0.054086,0.044037,0.164529,0,1,0,0,0,0
294,0.454579,0.474854,0.391201,0.531845,0.684696,0.433573,0.349939,0.247332,0.412423,0.389592,0.284867,0.582339,0.627627,0.699588,0.591061,0.671354,0.700151,0.606011,0.566815,0.063327,0.046953,0.055092,0.06424,0.013182,0.042662,0.018368,0.0075,0.01014,0.027469,0.048313,0.029834,0.054945,0.158329,0.10669,0.213433,0.213067,0.202203,0.009228,0.007414,0.014837,0.006984,0.003061,0.002066,0.010851,0.003342,1.0,1.0,1.0,1.0,1.0,0.552709,0.721667,1.0,1.0,1.0,1.0,0.940624,1.0,1.0,1.0,1.0,0.77094,0.822709,0.805151,0.941941,0.842064,0.865686,0.967147,0.903203,0.129407,0.226121,0.321748,0.090415,0.085622,1.0,0.202491,0.038795,0.269227,0.139713,0.452732,0.120104,0.157549,0.22906,0.006571,0.076126,0.013017,0.014533,0.009041,0.030115,0.507526,0.596674,0.511451,0.766293,1.0,0.939021,0.601852,0.820697,0.826691,0.602646,0.571838,0.517356,0.629898,0.554784,0.527733,0.673589,0.79264,0.723061,0.69554,0.72523,0.718543,0.225859,0.030022,0.136864,0.164002,1.0,0.523424,0.04381,0.27615,0.485499,0.111584,0.022391,0.022428,0.013753,0.01876,0.025921,0.0554,0.08047,0.119788,0.005593,0.049193,0.004302,0.005968,0.005169,0.006595,0.007095,0,1,0,0,0,0
295,0.308803,0.417792,0.355751,0.395884,0.582082,0.551427,0.64195,0.342726,0.60396,0.351333,0.645803,0.0,0.0,0.356578,0.0,0.0,0.0,0.0,0.0,0.009684,0.006059,0.007921,0.053214,0.036657,0.016529,0.013654,0.016126,0.005252,0.01306,0.005894,0.010614,0.016047,0.749605,0.841016,0.024971,0.95158,0.467769,0.072838,1.0,0.09776,1.0,0.0,0.0,0.0,0.0,0.501708,0.683032,0.695686,0.610103,0.564122,0.772641,0.770535,0.700871,0.630274,0.725514,0.842449,0.955274,0.792661,1.0,1.0,1.0,0.80631,0.617572,0.303313,0.326667,0.402174,0.308272,0.306488,0.302126,0.003967,0.005866,0.003896,0.005218,0.036631,0.056643,0.101208,0.051695,0.027341,0.027623,0.041465,0.459722,0.244445,0.12967,0.114964,0.028853,0.122927,0.0,8.3e-05,0.00016,0.583233,0.682155,0.609132,0.649322,0.678319,0.726315,0.666745,0.721954,0.747193,0.697374,0.725957,0.649814,1.0,0.892479,0.842369,0.522354,0.54217,0.67975,0.521739,0.521896,0.548958,0.010748,0.018414,0.003092,0.006358,0.005086,0.009315,0.00848,0.003912,0.013261,0.00577,0.00639,0.00438,0.006286,0.061172,0.04135,0.184922,0.17633,0.847686,0.005024,0.878928,0.548208,0.724069,0.0,0.0,0.022042,0,1,0,0,0,0
296,0.802811,0.853345,0.828692,0.251275,0.866538,0.0,0.27931,0.055765,0.268845,0.386011,0.451267,0.438207,0.571112,0.466155,0.496032,0.537253,0.596639,0.464205,0.045141,0.04591,0.002806,0.000697,0.001127,0.623574,0.092086,0.004796,0.108753,0.786863,1.0,0.01478,0.049295,0.019459,0.060711,0.344484,0.156106,0.259288,0.429842,0.379589,0.320999,0.053559,0.039975,0.02931,0.011733,0.005947,0.116767,0.647531,0.63406,0.615165,0.502572,0.529081,0.535178,0.559938,0.55727,0.557558,0.623937,0.702936,0.638402,0.610624,0.498567,0.559273,0.574005,0.462291,0.531852,0.530885,0.538649,0.583971,0.624191,0.559328,0.315569,0.038383,0.021902,0.008336,0.020888,0.198334,0.208144,0.072091,0.274433,0.00802,0.063937,0.049214,0.037047,0.048586,0.052325,0.061039,0.026406,0.11353,0.04912,0.030629,0.19787,0.382559,0.450405,0.341519,0.478585,0.389347,0.424718,0.534264,0.66065,0.865662,0.732108,0.49508,0.536534,0.530954,0.719505,0.609311,0.468208,0.465099,0.533324,0.389649,0.483394,0.521146,0.02118,0.020551,0.125952,0.062168,0.148865,0.111709,0.202849,0.280879,0.674516,0.695295,0.607507,0.028491,0.030408,0.071399,0.073573,0.032034,0.033246,0.074793,0.025113,0.05191,0.08545,0.027143,0.01363,0.011959,0.011177,0,1,0,0,0,0
297,0.0,0.141538,0.077691,0.17523,0.154554,0.329236,0.330264,0.158153,0.1619,0.224905,0.22295,0.0,0.0,0.001579,0.0,0.0,0.0,0.0,0.0,1.0,0.032646,0.398597,1.0,0.585907,0.696749,0.687765,0.043938,0.211338,0.295961,0.35002,0.400973,0.468435,0.127912,0.104539,0.109264,0.096037,0.109405,0.023811,0.031262,0.025967,0.025567,0.002407,0.00211,0.000888,0.000578,0.343604,0.330363,0.334865,0.351595,0.821902,0.646353,0.778376,0.778925,0.688276,0.969672,0.994416,0.926496,0.961118,0.818006,0.905919,0.910613,0.89896,0.950406,0.630933,0.639067,0.668212,0.335641,0.321845,0.325997,0.535412,0.569591,0.62736,0.536797,0.111602,0.210262,0.166785,0.148022,0.171908,0.347897,0.200811,0.134614,0.163694,0.073827,0.073025,0.080527,0.122015,0.00734,0.010094,0.006144,0.57366,0.692087,0.639574,0.5589,0.555451,0.555672,1.0,0.913125,1.0,0.993752,0.631352,0.426735,0.440415,0.431972,0.414344,0.460784,0.40193,0.439846,0.50929,0.50763,0.510382,0.315664,0.913873,0.220174,0.211296,0.239409,0.269084,0.327675,0.595972,0.211784,0.289986,0.421349,0.230487,0.18583,0.272332,0.255194,0.050907,0.056331,0.088504,0.024226,0.049137,0.03723,0.023837,0.017565,0.007034,0.007469,0,1,0,0,0,0
298,0.836796,0.373799,0.411571,0.910234,0.616742,0.585563,0.272703,0.266681,0.324912,0.276689,0.188462,0.267586,0.272788,0.28478,0.190104,0.527077,0.268835,0.010277,0.0,0.020792,0.016103,0.143231,0.055347,0.012568,0.151869,0.065364,0.00643,0.095282,0.036573,0.659689,0.561188,0.763861,0.085293,0.077189,0.040236,0.036381,0.040994,0.195978,0.269803,0.294458,0.265305,0.911955,0.757829,0.278487,0.061303,0.640727,0.793752,0.827599,0.763841,0.489101,1.0,1.0,1.0,0.925226,0.75976,1.0,1.0,1.0,0.641756,0.689602,0.616125,0.417634,0.411653,0.442791,0.46406,0.580768,0.919225,0.466461,0.360254,0.097321,0.397018,0.06454,0.175733,0.417523,0.071387,0.046995,0.043632,0.131577,0.113035,0.57389,0.006376,0.005788,0.005451,0.035991,0.025169,0.129693,0.180606,0.103956,0.245849,0.670871,0.509908,0.510132,0.859601,0.707025,0.621041,1.0,0.833792,0.871567,0.623155,0.820932,0.38947,0.37973,0.258242,0.191246,0.440441,0.446614,0.430913,0.645308,0.463723,0.500861,0.030043,0.056155,0.079985,0.060993,0.03584,0.102667,0.432196,0.105534,0.376624,0.100564,0.037383,1.0,1.0,1.0,0.403335,0.050999,0.02449,0.031412,0.044523,0.025435,0.091453,0.198771,0.168124,0.19178,0.046263,0,1,0,0,0,0
299,0.757941,0.632927,0.569183,0.831156,0.678204,0.665247,0.436143,0.109747,0.074421,0.0,0.052908,0.0,0.0,0.0,0.138136,0.248744,0.0,0.074035,0.081616,0.003633,0.003454,0.003148,0.005528,0.001305,0.001927,0.003305,0.012703,0.009782,0.012271,0.021344,0.018422,0.363069,0.716033,0.685528,0.524093,0.199399,0.531114,0.002207,0.075779,0.003942,0.187807,0.200096,0.263915,0.135693,0.043774,0.637209,0.608176,0.620528,0.586742,0.6657,0.685809,0.703306,0.657695,0.646687,0.752874,0.787572,0.851783,0.788155,0.821591,0.799925,0.781509,0.595837,0.593354,0.409314,0.447428,0.391358,0.667956,0.629877,0.696468,0.00064,0.002266,0.071306,0.003828,0.052407,0.043653,0.021794,0.019955,0.253754,0.221984,0.104816,0.098084,0.176008,0.192475,0.011645,0.071657,0.052361,0.042105,0.049453,0.03285,0.636127,0.573493,0.536075,0.845556,0.806148,0.776414,1.0,0.993615,0.728663,0.809369,0.74395,0.535483,0.487934,0.520755,0.511887,0.48156,0.49745,0.486558,0.494084,0.433183,0.437399,0.020178,0.018982,0.084902,0.07929,0.065673,0.119303,0.031524,0.03131,0.406403,0.007239,0.004772,0.053443,0.091051,0.186759,0.164839,0.086618,0.102302,0.052811,0.032541,0.037504,0.01897,0.016725,0.031549,0.042415,0.017173,0,1,0,0,0,0
