,attr8,attr9,attr13,attr14,attr22,attr23,attr27,attr30,attr33,attr35,attr36,attr38,attr39,attr40,attr45,attr46,attr50,attr61,attr62,attr63,attr66,attr76,attr86,attr88,attr92,attr94,attr96,attr97,attr99,attr111,attr113,attr114,attr115,attr118,attr119,attr122,attr125,attr128,attr129,attr131,attr132,attr134,attr136,attr137,attr138,attr143,attr145,attr147,attr149,attr150,attr152,attr156,attr157,attr158,attr159,attr161,attr168,attr169,attr170,attr175,attr176,attr179,attr180,attr181,attr190,attr191,attr193,attr195,attr201,attr204,attr206,attr207,attr217,attr218,attr219,attr223,attr225,attr235,attr244,attr246,attr254,attr258,attr259,attr264,attr270,attr271,attr277,attr279,attr280,attr288,attr290,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
27,0.80277,0.814314,0.797102,0.781016,0.660875,0.67438,0.628927,0.698658,0.676064,0.662577,0.645291,0.673815,0.681796,0.688818,0.67531,0.665636,0.00134,0.0,0.000175,0.006204,0.085086,0.161459,0.000397,0.000482,0.000267,0.000196,0.082308,0.167036,0.148052,0.201475,0.184733,0.212936,0.232449,0.247394,0.217016,0.241783,0.285295,0.333594,0.337586,0.40155,0.393203,0.310315,0.332517,0.342229,0.471221,0.332215,0.35559,0.217778,0.002524,0.002175,0.001275,0.000735,0.000455,0.001427,0.001088,0.00098,0.020952,0.032992,0.028345,0.004303,0.00052,0.000374,0.070879,0.123859,0.000183,5.4e-05,0.013226,0.063713,0.261541,0.268608,0.290973,0.288849,0.313752,0.205415,0.229223,0.293232,0.42133,0.460536,0.887044,0.006423,0.001598,0.001317,0.002874,0.103704,0.043793,0.053214,0.017807,0.132498,0.263771,0.001487,0.002277,0.114449,0.109488,1,0,0,0,0,0
28,0.758012,0.709215,0.659617,0.650334,0.754584,0.72179,0.546579,0.708058,0.654734,0.544999,0.829891,0.78568,0.694734,0.656898,0.785294,0.705957,3.5e-05,0.016985,0.019218,0.018669,0.342475,0.039474,0.116293,0.031198,0.107513,0.061728,0.029132,0.034414,0.128909,0.011879,0.486084,0.391139,0.394136,0.0,0.0,0.274184,0.0,0.517236,0.347394,0.160096,0.283546,0.417428,0.367737,0.250055,0.197702,0.394952,0.221722,0.153779,0.001019,0.001119,0.000918,0.019769,0.107584,0.024021,0.027549,0.028039,0.128449,0.112004,0.208723,0.046234,0.043791,0.012521,0.003664,0.321542,0.017644,0.036495,0.011308,0.004412,0.259427,0.352008,0.297034,0.29047,0.305332,0.644078,0.643105,0.374597,0.659219,0.574175,0.548018,0.001975,0.02312,0.003333,0.004329,0.073848,0.07149,0.03433,0.020434,0.0885,0.267114,0.043747,0.062542,0.005728,0.006494,1,0,0,0,0,0
29,0.564006,0.616802,0.649425,0.620706,0.499417,0.478048,0.641909,0.223017,0.650553,0.463248,0.719313,0.836801,0.867895,0.857797,0.823286,0.839862,0.02273,0.010042,0.009468,0.007937,0.004441,0.281749,0.553889,0.000883,0.007421,0.003842,0.003208,0.003262,0.03083,0.12906,0.215645,0.199808,0.188196,0.16024,0.162346,0.395165,0.186797,0.321139,0.36882,0.196152,0.154232,0.31452,0.296255,0.294396,0.292078,0.302366,0.294492,0.305631,0.007163,0.006559,0.003819,0.002179,0.001464,0.001031,0.000801,0.002463,0.00105,0.235038,0.198287,0.034005,0.254403,0.019681,0.027703,0.042683,0.000179,0.000446,0.000247,0.000232,0.137178,0.214361,0.207394,0.211677,0.30673,0.565844,0.561661,0.410326,0.647153,0.714842,0.686348,0.010786,0.010539,0.015642,0.010165,0.027138,0.232311,0.27493,0.299024,0.177998,0.157695,0.001931,0.001648,0.001701,0.001368,1,0,0,0,0,0
30,0.615851,0.623211,0.921912,0.965338,0.535675,0.316707,0.885518,0.660097,0.822639,0.774211,0.449297,0.702865,0.6822,0.799057,0.726163,0.565423,0.095091,0.016071,0.011185,0.000237,0.274575,0.101805,0.088972,0.089187,0.095357,0.026885,0.05754,0.040582,0.084499,0.223944,0.40823,0.366872,0.312133,0.256824,0.298265,0.520405,0.234122,0.355816,0.417359,0.367455,0.315919,0.212785,0.398676,0.385535,0.363388,0.396221,0.347716,0.329856,0.014575,0.022201,0.000413,0.008029,0.020535,0.015215,0.015697,0.002207,0.001476,0.10211,0.141958,0.020912,0.080407,0.011556,0.001785,0.02737,0.025916,0.00176,0.004416,0.00156,0.27392,0.2813,0.309559,0.326467,0.47589,0.750347,0.589551,0.476237,0.8525,0.734478,0.71596,0.106583,0.061418,0.022965,0.001722,0.009009,0.250207,0.065995,0.062184,0.05358,0.06201,0.142132,0.035061,0.037392,0.011596,1,0,0,0,0,0
31,0.534088,0.670571,0.694481,0.693723,0.271759,0.396171,0.559519,0.816413,0.816969,0.790096,0.907109,0.813405,0.837106,0.852033,0.793267,0.791304,0.24613,0.001116,0.001494,0.001463,0.312208,0.474505,0.048757,0.02114,0.007055,0.012564,0.026219,0.017668,0.274952,0.041914,0.27917,0.325089,0.354225,0.082654,0.053793,0.41439,0.276447,0.344733,0.352737,0.279115,0.203086,0.298711,0.290103,0.240487,0.178779,0.269657,0.235316,0.098224,0.064115,0.000228,0.00137,0.238128,0.316272,0.000528,0.000525,0.000413,0.000516,0.034716,0.035179,0.082215,0.004343,0.04167,0.045359,0.093978,0.000383,0.000647,0.001334,0.009503,0.323649,0.668176,0.435286,0.330538,0.417818,0.629708,0.673824,0.608886,0.717436,0.601494,0.680544,0.489131,0.376215,0.008731,0.00838,0.056903,0.159571,0.10071,0.035547,0.046971,0.070146,0.002439,0.019872,0.04848,0.024836,1,0,0,0,0,1
32,0.535221,0.644203,0.476797,0.447219,0.617895,0.710526,0.346954,0.673579,0.845087,0.3418,0.759778,0.930262,0.914437,0.828084,0.897997,0.854812,0.015606,0.006265,0.377794,0.190965,0.00096,0.463282,0.035258,0.080059,0.016782,0.012101,0.182508,0.308523,0.33559,0.287202,0.27369,0.230021,0.215247,0.364883,0.385953,0.233896,0.605995,0.158141,0.144424,0.304918,0.533326,0.275754,0.337579,0.335007,0.305069,0.361159,0.342119,0.486132,0.002616,0.000923,0.001395,0.001194,0.000332,0.000309,0.001201,0.005604,0.123807,0.00218,0.001047,0.229167,0.103396,0.055609,0.018691,0.301063,0.001277,0.00126,0.003658,0.084751,0.097826,0.071323,0.129987,0.125816,0.255815,0.172996,0.196961,0.489567,0.203256,0.585167,0.648394,0.007799,0.004821,0.335331,0.059051,0.109649,0.018174,0.139643,0.168213,0.185524,0.12412,0.002614,0.003836,0.151305,0.051714,1,0,0,0,0,0
33,0.852268,0.864457,0.88343,0.878309,0.48939,0.372299,0.67585,0.881559,0.905377,0.879056,0.890072,0.859003,0.843194,0.868111,0.856824,0.854229,0.001475,3e-05,0.000147,0.0,0.048974,0.438613,0.01083,0.00707,0.002233,0.000723,0.000458,0.000243,0.224636,0.253834,0.231879,0.212654,0.129081,0.242956,0.195837,0.507613,0.432209,0.292229,0.388724,0.353745,0.357202,0.30618,0.356804,0.381187,0.359143,0.345624,0.344451,0.337963,0.000579,0.001314,0.001746,0.000287,0.000421,0.000579,0.000935,0.000438,0.084572,0.07101,0.064982,0.046163,0.001922,0.129361,0.001089,0.002774,0.001195,0.001073,0.000412,0.00084,0.469673,0.482354,0.487822,0.484769,0.558564,0.608349,0.550288,0.674673,0.615271,0.705773,0.634707,0.001852,0.001204,0.001442,0.001633,0.117475,0.0511,0.080911,0.034748,0.025798,0.024869,0.011215,0.005446,0.00516,0.007282,1,0,0,0,0,0
34,0.891629,0.866055,0.742325,0.712249,0.777192,0.780256,0.649404,0.708044,0.654569,0.625586,0.668603,0.578219,0.666462,0.691624,0.711569,0.646584,0.003192,0.072461,0.089663,0.093048,0.046376,0.252894,0.166184,0.165144,0.198248,0.170787,0.333702,0.375324,0.266653,0.264588,0.304115,0.282517,0.278402,0.23784,0.228807,0.33061,0.294095,0.388711,0.315158,0.332483,0.32286,0.427778,0.432647,0.325569,0.318875,0.424342,0.245706,0.336029,0.002015,0.001594,0.000898,0.002652,0.001225,0.001574,0.002961,0.008559,0.002096,0.007393,0.002599,0.010597,0.010357,0.000241,0.000275,0.000644,0.02649,0.008985,0.048888,0.032492,0.259897,0.373311,0.281379,0.227064,0.037115,0.810487,0.338187,0.235261,0.917785,0.521515,0.699723,0.015055,0.101025,0.249209,0.275344,0.024988,0.075951,0.208478,0.00527,0.014257,0.084778,0.138403,0.117938,0.292682,0.014214,1,0,0,0,0,0
35,0.624945,0.645369,0.660048,0.646035,0.603103,0.671186,0.646913,0.714812,0.715939,0.616147,0.666664,0.712357,0.724863,0.718798,0.700812,0.674206,0.01184,0.001988,0.00169,0.00123,0.001029,0.058933,0.068573,0.00429,0.003819,0.022071,0.006085,0.017341,0.268875,0.272593,0.315007,0.311481,0.303553,0.290782,0.278251,0.285624,0.255322,0.329801,0.292202,0.258909,0.221427,0.447586,0.360617,0.327764,0.309321,0.433326,0.351516,0.30594,0.000176,0.000164,0.000583,0.000345,0.000289,0.000228,0.000168,0.00057,0.000382,0.018821,0.01933,0.047478,0.055261,0.007052,0.021031,0.019925,0.001873,0.001795,0.010056,0.001164,0.0,0.001532,0.034588,0.042863,0.114287,0.375347,0.332707,0.181327,0.475275,0.607633,0.662686,0.04647,0.034449,0.013897,0.014333,0.008118,0.036799,0.042418,0.073099,0.103478,0.119273,0.02768,0.018431,0.028099,0.023843,1,0,0,0,0,0
36,0.526804,0.572692,0.663583,0.705215,0.732568,0.808865,0.898906,0.876167,0.93347,0.922125,0.402296,0.787701,0.882147,0.863185,0.433578,0.442658,0.06043,0.045947,0.071202,0.112839,0.039147,0.03589,0.718305,0.183867,0.141422,0.233284,0.179395,0.186624,0.316783,0.251461,0.161557,0.227853,0.278772,0.380158,0.394307,0.375206,0.376735,0.381646,0.373628,0.369081,0.357092,0.482833,0.391276,0.356975,0.355583,0.403971,0.391097,0.329314,0.012527,0.010005,0.016449,0.050159,0.069662,0.065034,0.07234,0.066825,0.008237,0.022828,0.006178,0.001176,0.001141,0.005231,0.010684,0.000397,0.107883,0.112158,0.045974,0.026904,0.137111,0.026212,0.093208,0.112095,0.436147,0.327474,0.409174,0.471171,0.478552,0.515399,0.672001,0.058069,0.105105,0.164837,0.288289,0.238656,0.00365,0.002624,0.002272,0.001032,0.004939,0.121236,0.121751,0.095791,0.210404,1,0,0,0,0,0
37,0.738426,0.814893,0.787251,0.727059,0.68087,0.763115,0.654518,0.758752,0.799677,0.735268,0.696394,0.811788,0.784162,0.807436,0.742426,0.73993,0.005901,0.004617,0.007443,0.008543,0.115679,0.235191,0.038026,0.145625,0.032722,0.005091,0.01207,0.069641,0.055487,0.044794,0.0,0.03168,0.082997,0.099671,0.073573,0.04832,0.28406,0.081214,0.110254,0.224019,0.269115,0.128258,0.201488,0.284417,0.178381,0.195864,0.18251,0.173855,0.000242,0.000197,0.000169,0.001852,0.020961,0.006542,0.004138,0.005267,0.010804,0.002817,0.001546,0.004977,0.001492,0.955835,0.089531,0.065315,0.004282,0.001045,0.018452,0.030254,0.412719,0.436583,0.41689,0.378455,0.474056,0.523115,0.498736,0.673902,0.530652,0.610899,0.578525,0.005342,0.001434,0.00331,0.005997,0.027922,0.279287,0.059397,0.469987,0.227908,0.001922,0.003882,0.001719,0.0483,0.002882,1,0,0,0,0,0
38,0.768066,0.778501,0.563533,0.357428,0.638724,0.659334,0.614255,0.613633,0.656516,0.554143,0.499205,0.676401,0.726886,0.670421,0.712534,0.767814,0.005255,0.293577,0.146232,0.190546,0.063857,0.048404,0.036413,0.254788,0.138352,0.281042,0.004677,0.007722,0.224801,0.426063,0.211866,0.235151,0.272112,0.494973,0.529753,0.139081,0.232723,0.099541,0.194492,0.180453,0.115542,0.029719,0.40596,0.395261,0.299417,0.452167,0.383457,0.399101,0.001917,0.001237,0.001139,0.016879,0.01872,0.027447,0.031517,0.01794,0.050331,0.004271,0.00215,0.061198,0.002852,0.051342,0.059591,0.034748,0.141923,0.096417,0.015238,0.000189,0.337706,0.481918,0.495952,0.555209,0.53754,0.391808,0.408962,0.535807,0.431405,0.627013,0.64249,0.017035,0.141524,0.052188,0.032341,0.057611,0.09432,0.033952,0.04078,0.025636,0.030053,0.04853,0.031957,0.003819,0.009643,1,0,0,0,1,0
39,0.350325,0.380362,0.782012,0.74625,0.695016,0.843417,0.759124,0.891337,0.737193,0.703853,0.514814,0.756722,0.637183,0.719207,0.594848,0.554088,0.2706,0.174855,0.011062,0.005715,0.416109,0.011619,0.158213,0.1647,0.264709,0.189024,0.146683,0.228537,0.212812,0.19452,0.439931,0.474568,0.405185,0.232373,0.086687,0.387051,0.358992,0.356804,0.349486,0.405809,0.348512,0.453663,0.339273,0.313834,0.398278,0.271145,0.266084,0.199156,0.010926,0.001938,0.001792,0.04337,0.019658,0.052659,0.026547,0.001589,0.048716,0.040236,0.012914,0.063673,0.148102,0.004886,0.000656,0.026085,0.023096,0.017453,0.042921,0.027035,0.110854,0.590669,0.585167,0.535069,0.172582,0.661019,0.660158,0.633957,0.618413,0.810543,0.869342,0.503737,0.071363,0.057966,0.003137,0.034278,0.016608,0.01751,0.01871,0.08808,0.133464,0.164654,0.151673,0.165723,0.142827,1,0,0,0,0,0
40,0.733348,0.762736,0.800281,0.786334,0.696778,0.730372,0.73488,0.656395,0.596871,0.583147,0.713317,0.753975,0.752894,0.723051,0.73201,0.733374,0.006785,0.001521,0.00153,0.000153,0.027272,0.121581,0.011439,0.011415,0.00304,0.001229,0.000139,0.001087,0.293422,0.252579,0.234472,0.238512,0.236584,0.235809,0.241749,0.240816,0.228176,0.316036,0.318944,0.343025,0.321667,0.449431,0.448114,0.454218,0.46332,0.47585,0.484774,0.500219,0.000271,0.000631,0.000853,0.000308,0.000111,0.00016,0.000262,0.000235,0.003766,0.004459,0.007813,0.010905,0.004071,0.005602,0.033061,0.001907,0.000762,0.000395,0.000299,0.000481,0.392277,0.347893,0.378724,0.377829,0.307076,0.456902,0.469762,0.444478,0.460693,0.561818,0.563596,0.006775,0.00462,0.004043,0.001466,0.012689,0.004667,0.006044,0.007461,0.010535,0.020255,0.001809,0.001883,0.000535,0.002332,1,0,0,0,0,0
41,0.680895,0.733105,0.767696,0.745274,0.596924,0.67224,0.745676,0.52273,0.545796,0.477493,0.561701,0.670878,0.693468,0.69734,0.849475,0.844678,0.003652,0.058434,0.122797,0.059785,0.22118,0.138666,0.081604,0.066092,0.081202,0.094827,0.11415,0.379467,0.234794,0.242695,0.138272,0.156296,0.363964,0.405988,0.342785,0.259383,0.332085,0.117517,0.155281,0.181043,0.200165,0.077634,0.05262,0.048642,0.035151,0.36701,0.391344,0.544966,0.000803,0.000726,0.000815,0.019751,0.015357,0.022581,0.01956,0.01769,0.057225,0.072833,0.10399,0.106288,0.002773,0.002863,0.003631,0.007595,0.025,0.031957,0.036928,0.243051,0.337907,0.294418,0.306249,0.322911,0.518217,0.358819,0.424036,0.566906,0.236983,0.469885,0.542483,0.001636,0.018918,0.102665,0.044875,0.012655,0.120021,0.097012,0.003716,0.014204,0.060214,0.009812,0.018058,0.043286,0.032387,1,0,0,0,0,0
42,0.349126,0.80514,0.776917,0.725922,0.521548,0.666125,0.67086,0.703917,0.779741,0.544974,0.734637,0.750912,0.791816,0.812803,0.793511,0.801369,0.026754,0.019868,0.028165,0.02305,0.316338,0.296566,0.361023,0.234918,0.326137,0.270225,0.284566,0.15114,0.270199,0.222394,0.400021,0.349993,0.374431,0.320878,0.260727,0.443141,0.439424,0.431941,0.463772,0.407229,0.440364,0.405953,0.438512,0.416667,0.384204,0.387202,0.418999,0.398224,0.000972,0.000656,0.000475,0.010983,0.014284,0.015884,0.008693,0.004308,0.002294,0.069958,0.044134,0.07223,0.037109,0.032977,0.024701,0.039011,0.057562,0.090681,0.063848,0.040512,0.298578,0.311225,0.389224,0.400921,0.357644,0.563439,0.572497,0.571357,0.600532,0.578883,0.606079,0.039315,0.085924,0.028881,0.015396,0.068362,0.058785,0.050897,0.078595,0.057078,0.17294,0.097415,0.102863,0.023458,0.072583,1,0,0,0,0,0
43,0.764663,0.829693,0.959442,0.966846,0.746103,0.751984,0.693694,0.706129,0.756164,0.614815,0.614808,0.474684,0.805073,0.774138,0.765154,0.772544,0.019455,0.003546,0.00353,0.000473,0.201111,0.152922,0.269023,0.07405,0.13431,0.074994,0.161165,0.173262,0.018333,0.322593,0.223395,0.245679,0.269636,0.3031,0.302442,0.372359,0.359266,0.362634,0.391324,0.379246,0.36046,0.334925,0.39666,0.377737,0.363285,0.335837,0.326879,0.304074,0.00433,0.004833,0.016599,0.023699,0.018087,0.012125,0.007255,0.004308,0.019803,0.00077,0.000926,0.00123,0.00111,0.005742,0.002555,0.000886,0.002126,0.0017,0.001504,0.001356,0.362632,0.27846,0.38247,0.417293,0.459597,0.499396,0.487788,0.460603,0.515566,0.592414,0.476908,0.072596,0.047157,0.005522,0.003303,0.045047,0.012288,0.007756,0.07836,0.011545,0.017672,0.055843,0.008907,0.031377,0.03348,1,0,0,0,0,0
44,0.718977,0.734283,0.7082,0.639282,0.475692,0.570956,0.671177,0.654576,0.816526,0.741466,0.427187,0.898015,0.910149,0.911688,0.904633,0.936786,0.011688,0.003885,0.00508,0.005437,0.010655,0.022832,0.178254,0.022248,0.01168,0.060607,0.035936,0.001712,0.157064,0.236289,0.162298,0.150206,0.144767,0.197188,0.15537,0.158148,0.178909,0.191934,0.201344,0.242702,0.229218,0.285912,0.294657,0.288553,0.288018,0.350727,0.355514,0.359479,0.000717,0.002164,0.000933,0.000183,0.004107,0.001803,0.001137,0.00303,0.03224,0.02211,0.01892,0.002753,0.026746,0.003024,0.002996,0.001755,0.001135,0.000892,0.000432,0.000542,0.154232,0.036131,0.078558,0.131385,0.184682,0.515376,0.404947,0.424595,0.560465,0.769301,0.760534,0.026896,0.006199,0.012021,0.005355,0.21912,0.053149,0.108668,0.054092,0.059603,0.081136,0.027999,0.054322,0.012272,0.019525,1,0,0,0,0,0
45,0.572003,0.612716,0.660898,0.650663,0.576488,0.573897,0.594225,0.354936,0.632698,0.574894,0.56699,0.341065,0.708411,0.661162,0.039735,0.054949,0.014418,0.162058,0.156623,0.143426,0.028904,0.00153,0.825037,0.296681,0.002711,0.504886,0.386529,0.01825,0.143676,0.249088,0.274595,0.278477,0.28703,0.296605,0.284582,0.345679,0.309431,0.334431,0.397908,0.339383,0.323937,0.317503,0.348196,0.373944,0.352599,0.310069,0.356104,0.319897,0.008546,0.00936,0.009739,0.01226,0.011342,0.013068,0.012547,0.012028,0.001539,0.000806,0.002126,0.001188,0.000109,0.005066,0.000364,0.000265,0.000196,0.002433,0.012067,0.000842,0.243525,0.359803,0.358517,0.365551,0.452798,0.576914,0.565486,0.548332,0.62396,0.471909,0.65006,0.044773,0.029267,0.027801,0.028871,0.012927,0.042941,0.010608,0.046027,0.007934,0.005041,0.001787,0.070997,0.008668,0.002036,1,0,0,0,0,0
46,0.802618,0.805721,0.753844,0.729534,0.727681,0.730331,0.644368,0.579599,0.581198,0.533168,0.493444,0.460715,0.544397,0.545116,0.499284,0.503514,0.003429,0.005629,0.009751,0.015112,0.159168,0.058338,0.456769,0.00149,0.008649,0.00456,0.002943,0.003834,0.173457,0.16716,0.174012,0.265645,0.189067,0.149314,0.121543,0.293395,0.258553,0.54334,0.464177,0.242407,0.22415,0.230034,0.323861,0.234733,0.232737,0.230343,0.236495,0.212455,0.001311,0.001096,0.001786,0.003485,0.000666,0.002237,0.001372,0.006657,0.006416,0.106067,0.342038,0.072871,0.336405,0.000273,0.000463,0.000747,0.002027,0.000722,0.000286,0.000354,0.404779,0.402219,0.413659,0.417103,0.376487,0.655149,0.578581,0.653751,0.556204,0.574376,0.577049,0.010189,0.01178,0.00184,0.00446,0.004727,0.061619,0.055882,0.001715,0.002161,0.001842,0.005511,0.001313,0.002889,0.004302,1,0,0,0,0,0
47,0.75778,0.844896,0.887118,0.833946,0.678613,0.747224,0.71305,0.716973,0.706813,0.67709,0.53531,0.619879,0.594388,0.594963,0.509693,0.530377,0.014864,0.02364,0.069668,0.06674,0.140791,0.18994,0.067711,0.014784,0.046068,0.030824,0.020336,0.010272,0.136783,0.285816,0.286632,0.292668,0.293203,0.301536,0.294383,0.281756,0.30142,0.303841,0.297387,0.299554,0.307723,0.321365,0.374355,0.316996,0.314417,0.326845,0.315823,0.316084,0.001241,0.007688,0.003423,0.036657,0.016462,0.001129,0.017963,0.018082,0.01073,0.004238,0.001261,0.000948,0.001497,0.001851,0.001281,0.000828,0.012555,0.069194,0.000277,0.000418,0.066112,0.182513,0.402934,0.458825,0.408828,0.338343,0.369543,0.420323,0.353037,0.532888,0.639459,0.002585,0.308608,0.203469,0.150722,0.073432,0.039701,0.051291,0.017617,0.00793,0.027184,0.013923,0.008451,0.026907,0.048103,1,0,0,0,0,0
48,0.657403,0.669905,0.667675,0.643665,0.879345,0.903067,0.890037,0.910512,0.830692,0.622221,0.696957,0.601776,0.585772,0.549024,0.509073,0.419179,0.002337,0.015766,0.017623,0.058295,0.057922,0.059618,0.232145,0.193193,0.296932,0.345059,0.391573,0.390004,0.305089,0.212929,0.350727,0.345837,0.362126,0.372064,0.355048,0.434067,0.397037,0.438724,0.433038,0.408779,0.458196,0.50607,0.535816,0.550089,0.523553,0.527209,0.492764,0.502037,0.00304,0.003173,0.001238,0.008926,0.009718,0.007746,0.008526,0.008036,0.005199,0.002826,0.001397,0.036962,0.003918,0.005108,0.013939,0.055893,0.049631,0.058187,0.084429,0.069067,0.069176,0.25047,0.200763,0.185599,0.276749,0.486782,0.475868,0.40308,0.528907,0.719583,0.650306,0.008603,0.045774,0.132555,0.094222,0.070537,0.010701,0.01767,0.025547,0.392947,0.119159,0.147973,0.282228,0.332577,0.218177,1,0,0,0,0,0
49,0.591617,0.622416,0.628923,0.777801,0.277662,0.253536,0.141726,0.569508,0.498864,0.612592,0.72787,0.721601,0.851339,0.820207,0.621844,0.627783,0.011191,0.153128,0.462835,0.003551,0.001913,0.472413,0.76256,0.06529,0.219839,0.699635,0.056651,0.076187,0.079407,0.186582,0.169623,0.174892,0.18273,0.30879,0.208402,0.240141,0.25322,0.368219,0.24946,0.303979,0.263443,0.311704,0.33478,0.262109,0.274638,0.342504,0.259534,0.260113,0.004164,0.000435,0.000395,0.000818,0.000114,0.00055,0.002521,0.000447,0.007218,0.041787,0.041384,0.009811,0.091603,0.01115,0.079077,0.035615,0.075997,0.084365,0.037044,0.001366,0.118841,0.111226,0.146871,0.148114,0.286128,0.336197,0.37542,0.586186,0.417863,0.591902,0.571544,0.010792,0.002944,0.115915,0.008753,0.113585,0.098259,0.037727,0.085538,0.088875,0.283477,0.037686,0.164955,0.004375,0.024819,1,0,0,0,0,0
50,0.554419,0.594708,0.609804,0.592673,0.753511,0.768243,0.765255,0.766036,0.757829,0.729158,0.740635,0.782495,0.731399,0.55108,0.55125,0.510584,0.0245,0.033849,0.029716,0.024076,0.012158,0.009092,0.019316,0.139072,0.133427,0.177779,0.245221,0.391123,0.301475,0.223326,0.138491,0.122586,0.110041,0.096543,0.122627,0.331406,0.317469,0.377483,0.377888,0.378436,0.384794,0.38085,0.36679,0.409616,0.538999,0.537414,0.479719,0.374973,0.001933,0.000631,0.002788,0.023948,0.02591,0.033479,0.025504,0.041631,0.021223,0.004929,0.006047,0.004834,0.001413,0.000687,0.001714,0.001409,0.001805,0.026462,0.084703,0.011294,0.281479,0.298477,0.319075,0.318069,0.451389,0.499519,0.497495,0.482298,0.543948,0.520051,0.434291,0.027424,0.070604,0.091409,0.089102,0.015843,0.005938,0.009206,0.003451,0.00469,0.00638,0.037359,0.074671,0.050006,0.012996,1,0,0,0,0,0
51,0.744006,0.709296,0.725017,0.728342,0.700245,0.822241,0.775479,0.735822,0.721917,0.417546,0.463349,0.796602,0.703497,0.599909,0.657196,0.69562,0.064596,0.070755,0.073517,0.042216,0.269929,0.239934,0.313987,0.268815,0.324982,0.141278,0.449493,0.132206,0.241811,0.33428,0.37072,0.493093,0.488525,0.366447,0.380425,0.376948,0.440398,0.398347,0.381481,0.408354,0.673011,0.261488,0.383066,0.348909,0.505123,0.331193,0.679294,0.44882,0.003753,0.022797,0.008693,0.049057,0.044269,0.015357,0.014109,0.015864,0.037201,0.010332,0.000575,0.257309,0.005274,0.005671,0.031995,0.556391,0.008954,0.027164,0.079612,0.371502,0.384013,0.507213,0.516439,0.520677,0.589126,0.551597,0.584474,0.563283,0.50993,0.551832,0.62018,0.025152,0.058097,0.089701,0.054459,0.02144,0.088037,0.028443,0.003375,0.101044,0.049489,0.164533,0.062422,0.05371,0.060119,1,0,0,0,0,0
52,0.615123,0.65309,0.632406,0.654071,0.633038,0.648787,0.609908,0.652449,0.717595,0.715795,0.648771,0.604135,0.674849,0.747747,0.713289,0.768849,0.0,0.086209,0.094327,0.07293,0.094336,0.339957,0.342914,0.170349,0.445529,0.204294,0.000579,0.039781,0.195103,0.370021,0.314376,0.322586,0.383491,0.418759,0.429835,0.44142,0.496289,0.465082,0.392551,0.383128,0.459774,0.383436,0.474026,0.45963,0.421824,0.457257,0.403004,0.367764,0.000854,0.000259,0.034607,0.024345,0.032951,0.029389,0.016063,0.020114,0.09947,0.078968,0.171806,0.091556,0.201801,0.099431,0.120116,0.084707,0.346171,0.066423,0.005134,0.011081,0.52799,0.344516,0.440933,0.449007,0.542919,0.582036,0.566604,0.573672,0.627885,0.50804,0.618715,0.002091,0.058417,0.025423,0.013344,0.042531,0.119733,0.061152,0.11788,0.036868,0.229256,0.221589,0.045321,0.022545,0.107378,1,0,0,0,0,0
