,attr4,attr5,attr7,attr8,attr13,attr14,attr22,attr26,attr27,attr30,attr31,attr37,attr40,attr41,attr43,attr44,attr47,attr49,attr50,attr51,attr56,attr60,attr61,attr74,attr79,attr85,attr89,attr95,attr97,attr102,attr104,attr111,attr114,attr115,attr117,attr119,attr122,attr123,attr124,attr130,attr133,attr138,attr141,attr144,attr146,attr153,attr155,attr158,attr162,attr163,attr164,attr167,attr168,attr169,attr175,attr176,attr177,attr184,attr189,attr192,attr193,attr195,attr197,attr201,attr210,attr211,attr214,attr216,attr218,attr220,attr221,attr223,attr227,attr231,attr234,attr236,attr237,attr240,attr243,attr245,attr247,attr251,attr252,attr256,attr259,attr262,attr265,attr266,attr271,attr273,attr274,attr276,attr277,attr279,attr280,attr283,attr286,attr287,attr288,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
25,0.839497,0.806768,0.756382,0.624405,0.499033,0.554926,0.632714,0.696275,0.726393,0.75025,0.777596,0.816742,0.848697,0.825167,0.686515,0.734885,0.838856,0.81146,0.011881,0.010094,0.020209,0.355171,0.612412,0.06572,0.053117,0.027617,0.024122,0.014385,0.057354,0.182291,0.213813,0.450412,0.34692,0.38762,0.45655,0.614897,0.305007,0.387572,0.450947,0.490329,0.527716,0.483663,0.513148,0.473704,0.502963,0.009669,0.008281,0.171529,0.14991,0.142031,0.125635,0.085646,0.074263,0.010927,0.003637,0.070005,0.054114,0.002139,0.01077,0.023472,0.003009,0.015815,0.301507,0.302939,0.538882,0.279791,0.401928,0.471484,0.215971,0.291398,0.397846,0.522041,0.545514,0.602903,0.617687,0.591586,0.595959,0.617407,0.57413,0.583892,0.018331,0.061424,0.069347,0.274034,0.167894,0.292154,0.20837,0.102025,0.318371,0.035584,0.270129,0.095735,0.029308,0.006221,0.002585,0.014956,0.009199,0.011032,0.015803,0.001165,1,0,0,0,0,0
26,0.930799,0.947285,0.959006,0.827716,0.914124,0.901028,0.641872,0.650922,0.655258,0.399877,0.656383,0.667457,0.714846,0.659104,0.626222,0.656732,0.673501,0.609676,0.175564,0.125754,0.012558,0.000953,0.000465,0.137075,0.371704,0.217781,0.112319,0.463222,0.097547,0.325391,0.30987,0.284506,0.315569,0.319746,0.301605,0.297154,0.476022,0.303594,0.06596,0.363937,0.348964,0.357277,0.360508,0.372442,0.350871,0.004655,0.006617,0.000264,0.045916,0.082368,0.05043,0.003847,0.003918,1.0,0.010252,0.91465,1.0,0.001665,0.00038,0.001065,0.011605,0.001364,0.502505,0.474705,0.457819,0.455213,0.482712,0.469583,0.476024,0.512189,0.483047,0.521974,0.490976,0.427984,0.45045,0.497831,0.449141,0.44298,0.546844,0.401458,0.020185,0.001919,0.005233,0.001492,0.002186,0.024199,0.003562,0.002426,0.032233,0.004791,0.065884,0.039147,0.021139,0.144625,0.004563,0.00685,0.003515,0.004862,0.01007,0.00854,1,0,0,0,0,0
27,0.795373,0.788599,0.776675,0.80277,0.797102,0.781016,0.660875,0.64658,0.628927,0.698658,0.702491,0.658374,0.688818,0.498895,0.638535,0.65814,0.646463,0.530513,0.00134,0.001576,0.00033,0.00063,0.0,0.007726,0.002414,0.00093,0.059685,0.020427,0.167036,0.157298,0.154163,0.201475,0.212936,0.232449,0.254678,0.217016,0.241783,0.263134,0.284595,0.340995,0.278361,0.471221,0.317682,0.319877,0.156413,0.001628,0.001673,0.001427,0.029598,0.026467,0.026124,0.005939,0.020952,0.032992,0.004303,0.00052,0.000408,0.000259,0.024014,0.000573,0.013226,0.063713,0.247573,0.261541,0.271471,0.190743,0.27695,0.308575,0.205415,0.24045,0.23941,0.293232,0.422817,0.57791,0.454878,0.631553,0.793467,0.477959,0.789732,0.877013,0.006003,0.002538,0.002672,0.002961,0.002874,0.169605,0.074748,0.04475,0.053214,0.059204,0.014075,0.014486,0.017807,0.132498,0.263771,0.001589,0.312586,0.135442,0.001487,0.109488,1,0,0,0,0,0
28,0.71308,0.704374,0.682574,0.758012,0.659617,0.650334,0.754584,0.592657,0.546579,0.708058,0.762265,0.778751,0.656898,0.636964,0.773084,0.754269,0.673359,0.63292,3.5e-05,0.000166,0.001414,0.012816,0.016985,0.122448,0.394571,0.051598,0.020774,0.039009,0.034414,0.084156,0.065322,0.011879,0.391139,0.394136,0.07644,0.0,0.274184,0.248909,0.0,0.237922,0.211399,0.197702,0.464602,0.298038,0.185713,0.001278,0.045872,0.024021,0.392272,0.104267,0.153814,0.146954,0.128449,0.112004,0.046234,0.043791,0.152036,0.012198,0.227867,0.009439,0.011308,0.004412,0.265924,0.259427,0.251118,0.643116,0.498401,0.321994,0.644078,0.553006,0.495851,0.374597,0.651816,0.473094,0.663066,0.547359,0.565329,0.728339,0.557703,0.536444,0.00147,0.004543,0.0027,0.002377,0.004329,0.163049,0.057122,0.110406,0.03433,0.060973,0.203413,0.068058,0.020434,0.0885,0.267114,0.061933,0.062051,0.06569,0.043747,0.006494,1,0,0,0,0,0
29,0.545557,0.549456,0.507688,0.564006,0.649425,0.620706,0.499417,0.670734,0.641909,0.223017,0.363807,0.707298,0.857797,0.832835,0.718863,0.779004,0.836025,0.76734,0.02273,0.019151,0.010491,0.011361,0.010042,0.165876,1.0,0.201471,0.018164,0.003024,0.003262,0.076852,0.057257,0.12906,0.199808,0.188196,0.161667,0.162346,0.395165,0.210556,0.184726,0.236584,0.092435,0.292078,0.32107,0.30037,0.298354,0.004289,0.00911,0.001031,0.002508,0.001734,0.000836,0.000956,0.00105,0.235038,0.034005,0.254403,0.049804,0.003914,0.001954,0.000258,0.000247,0.000232,0.116188,0.137178,0.17625,0.318885,0.361737,0.335581,0.565844,0.570798,0.46331,0.410326,0.609948,0.336151,0.708255,0.712572,0.699231,0.692063,0.704039,0.67199,0.010816,0.003199,0.006709,0.018857,0.010165,0.026237,0.028326,0.023319,0.27493,0.397663,0.074527,0.146201,0.299024,0.177998,0.157695,0.007464,0.003104,0.008744,0.001931,0.001368,1,0,0,0,0,0
30,0.694222,0.786098,0.914322,0.615851,0.921912,0.965338,0.535675,0.836884,0.885518,0.660097,0.715356,0.8261,0.799057,0.706358,0.860388,0.78715,0.789384,0.715882,0.095091,0.049049,0.012112,0.02861,0.016071,0.224725,0.128407,0.701832,0.057485,0.046596,0.040582,0.099026,0.164492,0.223944,0.366872,0.312133,0.212716,0.298265,0.520405,0.378162,0.27214,0.399726,0.247593,0.363388,0.335117,0.391262,0.366776,0.02935,0.014522,0.015215,0.116465,0.080414,0.19773,0.005167,0.001476,0.10211,0.020912,0.080407,0.048913,0.011798,0.007505,0.001439,0.004416,0.00156,0.114365,0.27392,0.486435,0.631251,0.374653,0.455314,0.750347,0.644536,0.587493,0.476237,0.752438,0.548175,0.781815,0.648506,0.708971,0.793948,0.637838,0.723866,0.105355,0.050156,0.025295,0.061515,0.001722,0.351626,0.003264,0.001784,0.065995,0.038232,0.256602,0.072167,0.062184,0.05358,0.06201,0.046647,0.020251,0.085899,0.142132,0.011596,1,0,0,0,0,0
31,0.650429,0.65117,0.647976,0.534088,0.694481,0.693723,0.271759,0.695655,0.559519,0.816413,0.834656,0.87773,0.852033,0.816397,0.893615,0.878077,0.819279,0.809113,0.24613,0.026068,0.002861,0.000895,0.001116,0.533956,0.259067,0.021588,0.013402,0.007847,0.017668,0.030412,0.031276,0.041914,0.325089,0.354225,0.11823,0.053793,0.41439,0.393368,0.418793,0.339698,0.090418,0.178779,0.28059,0.258436,0.179451,0.001658,0.019767,0.000528,0.020613,0.030967,0.080374,0.008316,0.000516,0.034716,0.082215,0.004343,0.007419,0.001572,0.007415,0.003177,0.001334,0.009503,0.532698,0.323649,0.348486,0.618145,0.514381,0.436371,0.629708,0.714752,0.667226,0.608886,0.670301,0.737788,0.717872,0.628467,0.700662,0.668344,0.646381,0.71256,0.145962,0.045929,0.044817,0.007645,0.00838,0.086712,0.026088,0.003618,0.10071,0.279911,0.038719,0.021695,0.035547,0.046971,0.070146,0.049911,0.008708,0.017715,0.002439,0.024836,1,0,0,0,0,1
32,0.638606,0.612719,0.428537,0.535221,0.476797,0.447219,0.617895,0.685086,0.346954,0.673579,0.755909,0.874396,0.828084,0.581349,0.767051,0.840834,0.748971,0.552049,0.015606,0.013627,0.014592,0.002087,0.006265,0.013229,0.043351,0.071328,0.193699,0.087891,0.308523,0.228416,0.277785,0.287202,0.230021,0.215247,0.252195,0.385953,0.233896,0.235206,0.308738,0.179191,0.586139,0.305069,0.3912,0.346461,0.436447,0.002579,0.003178,0.000309,0.002509,0.000312,0.000396,0.061157,0.123807,0.00218,0.229167,0.103396,0.067206,0.034879,0.021092,0.000818,0.003658,0.084751,0.011719,0.097826,0.112252,0.128791,0.149904,0.395733,0.172996,0.180522,0.190911,0.489567,0.302626,0.552872,0.514582,0.71435,0.738191,0.579229,0.725085,0.582148,0.009709,0.009919,0.006077,0.001079,0.059051,0.001468,0.307235,0.23095,0.139643,0.204148,0.114838,0.12953,0.168213,0.185524,0.12412,0.040279,0.280054,0.177511,0.002614,0.051714,1,0,0,0,0,0
33,0.893227,0.890264,0.871702,0.852268,0.88343,0.878309,0.48939,0.533767,0.67585,0.881559,0.755927,0.877342,0.868111,0.868423,0.814672,0.838128,0.87461,0.858803,0.001475,0.000689,0.001625,7.9e-05,3e-05,0.333655,0.020104,0.010894,0.004829,0.001584,0.000243,0.253772,0.245974,0.253834,0.212654,0.129081,0.136235,0.195837,0.507613,0.6831,0.448841,0.470871,0.372284,0.359143,0.35476,0.352833,0.343265,0.000794,0.000307,0.000579,0.144849,0.107374,0.058785,0.121363,0.084572,0.07101,0.046163,0.001922,0.003474,0.010567,0.000561,0.000592,0.000412,0.00084,0.484993,0.469673,0.468454,0.5486,0.558072,0.539542,0.608349,0.58415,0.620683,0.674673,0.614276,0.648752,0.69355,0.63285,0.599537,0.648707,0.646023,0.624016,0.001508,0.002162,0.003198,0.00149,0.001633,0.105163,0.105955,0.127469,0.080911,0.032669,0.018361,0.072969,0.034748,0.025798,0.024869,0.009219,0.005566,0.004058,0.011215,0.007282,1,0,0,0,0,0
34,0.853554,0.831223,0.736348,0.891629,0.742325,0.712249,0.777192,0.752335,0.649404,0.708044,0.637348,0.683858,0.691624,0.654018,0.581992,0.735927,0.557,0.720532,0.003192,0.001443,0.017267,0.055517,0.072461,0.100593,0.109756,0.098967,0.040818,0.241331,0.375324,0.239877,0.232956,0.264588,0.282517,0.278402,0.252263,0.228807,0.33061,0.320741,0.297599,0.334122,0.313957,0.318875,0.473471,0.328642,0.232737,0.000926,0.003032,0.001574,0.006531,0.00303,0.001213,0.002287,0.002096,0.007393,0.010597,0.010357,0.029267,0.01257,0.001204,0.016589,0.048888,0.032492,0.366244,0.259897,0.13096,0.353977,0.130949,0.056405,0.810487,0.379753,0.361693,0.235261,0.407072,0.25435,0.745247,0.447542,0.335369,0.926552,0.804907,0.457942,0.008715,0.020169,0.065835,0.161582,0.275344,0.06707,0.027668,0.034935,0.208478,0.393166,0.077119,0.491853,0.00527,0.014257,0.084778,0.44518,0.084196,0.135353,0.138403,0.014214,1,0,0,0,0,0
35,0.599213,0.611524,0.596276,0.624945,0.660048,0.646035,0.603103,0.670355,0.646913,0.714812,0.731658,0.715239,0.718798,0.694844,0.675662,0.687851,0.677692,0.601636,0.01184,0.007305,0.002659,0.002946,0.001988,0.034776,0.068264,0.046699,0.003374,0.013244,0.017341,0.269739,0.25463,0.272593,0.311481,0.303553,0.295981,0.278251,0.285624,0.265617,0.267764,0.250912,0.152428,0.309321,0.457311,0.393621,0.329993,9.5e-05,0.001243,0.000228,0.000525,0.000333,0.000431,0.000551,0.000382,0.018821,0.047478,0.055261,0.048752,0.047657,0.003677,0.008579,0.010056,0.001164,0.0,0.0,0.031725,0.12084,0.17691,0.13899,0.375347,0.30163,0.223788,0.181327,0.502818,0.404187,0.616177,0.606146,0.603093,0.684145,0.689267,0.624765,0.028623,0.008094,0.009311,0.025811,0.014333,0.012926,0.006364,0.006474,0.042418,0.033181,0.104504,0.085831,0.073099,0.103478,0.119273,0.026369,0.00486,0.005658,0.02768,0.023843,1,0,0,0,0,0
36,0.608394,0.595151,0.572216,0.526804,0.663583,0.705215,0.732568,0.923,0.898906,0.876167,0.906213,0.469427,0.863185,0.763466,0.309037,0.365787,0.493726,0.365238,0.06043,0.062865,0.094583,0.050685,0.045947,0.02193,0.02231,0.282583,0.196702,0.320172,0.186624,0.312318,0.328182,0.251461,0.227853,0.278772,0.353909,0.394307,0.375206,0.370439,0.366536,0.378402,0.365165,0.355583,0.447181,0.433649,0.425315,0.011976,0.033278,0.065034,0.026614,0.019333,0.022229,0.017529,0.008237,0.022828,0.001176,0.001141,0.001916,0.034992,0.058388,0.037779,0.045974,0.026904,0.136283,0.137111,0.243838,0.144346,0.295312,0.419563,0.327474,0.471909,0.485608,0.471171,0.489779,0.489242,0.540604,0.541689,0.547918,0.719248,0.698358,0.726695,0.073796,0.108088,0.121343,0.115841,0.288289,0.064653,0.167215,0.126973,0.002624,0.003485,0.003092,0.001841,0.002272,0.001032,0.004939,0.077256,0.081051,0.192849,0.121236,0.210404,1,0,0,0,0,0
37,0.842324,0.832787,0.740151,0.738426,0.787251,0.727059,0.68087,0.788948,0.654518,0.758752,0.813278,0.740422,0.807436,0.667218,0.622017,0.693051,0.743763,0.639548,0.005901,0.004077,0.003484,0.006609,0.004617,0.108475,0.006653,0.030187,0.007255,0.043671,0.069641,0.089568,0.075967,0.044794,0.03168,0.082997,0.022648,0.073573,0.04832,0.303608,0.134486,0.524156,0.141872,0.178381,0.178169,0.236084,0.231248,0.000243,0.00274,0.006542,0.048783,0.047266,0.056962,0.057032,0.010804,0.002817,0.004977,0.001492,0.00201,0.010887,0.001078,0.001078,0.018452,0.030254,0.437612,0.412719,0.413256,0.483718,0.452205,0.488068,0.523115,0.487844,0.614723,0.673902,0.505457,0.529086,0.529858,0.53054,0.634695,0.550188,0.539385,0.559022,0.000533,0.001583,0.002143,0.005856,0.005997,0.124464,0.107014,0.010958,0.059397,0.006987,0.002461,0.002762,0.469987,0.227908,0.001922,0.003841,0.218194,0.00326,0.003882,0.002882,1,0,0,0,0,0
38,0.896982,0.892024,0.779656,0.768066,0.563533,0.357428,0.638724,0.65978,0.614255,0.613633,0.645686,0.540314,0.670421,0.663927,0.522875,0.690596,0.882303,0.778722,0.005255,0.004239,0.221965,0.242646,0.293577,0.082464,0.009931,0.025537,0.041542,0.208849,0.007722,0.249684,0.239952,0.426063,0.235151,0.272112,0.42179,0.529753,0.139081,0.244321,0.177112,0.395295,0.186207,0.299417,0.219883,0.406475,0.389383,0.006181,0.019913,0.027447,0.024812,0.033338,0.057491,0.086131,0.050331,0.004271,0.061198,0.002852,0.001726,0.02384,0.055797,0.156819,0.015238,0.000189,0.309469,0.337706,0.628791,0.384416,0.543657,0.578581,0.391808,0.439323,0.500201,0.535807,0.48402,0.543981,0.610205,0.629898,0.622517,0.616154,0.639202,0.669541,0.009732,0.036732,0.156496,0.178066,0.032341,0.138834,0.058663,0.048294,0.033952,0.024792,0.001619,0.067501,0.04078,0.025636,0.030053,0.08235,0.023195,0.04528,0.04853,0.009643,1,0,0,0,1,0
39,0.781011,0.776065,0.732506,0.350325,0.782012,0.74625,0.695016,0.767439,0.759124,0.891337,0.803105,0.780559,0.719207,0.641112,0.477369,0.550632,0.594623,0.474073,0.2706,0.075777,0.00551,0.201803,0.174855,0.003522,0.034797,0.644882,0.010989,0.247025,0.228537,0.141468,0.117476,0.19452,0.474568,0.405185,0.388025,0.086687,0.387051,0.405741,0.400981,0.388471,0.296502,0.398278,0.207387,0.242737,0.147963,0.002072,0.033769,0.052659,0.023448,0.045077,0.012532,0.069051,0.048716,0.040236,0.063673,0.148102,0.002826,0.036118,0.037547,0.061758,0.042921,0.027035,0.235351,0.110854,0.158559,0.625559,0.665627,0.36876,0.661019,0.723732,0.704867,0.633957,0.748524,0.790023,0.741915,0.751812,0.812299,0.866669,0.842391,0.822151,0.105051,0.022032,0.016364,0.36798,0.003137,0.033381,0.616464,0.324614,0.01751,0.400669,0.183162,0.063743,0.01871,0.08808,0.133464,0.065999,0.118144,0.124674,0.164654,0.142827,1,0,0,0,0,0
40,0.808752,0.805184,0.794319,0.733348,0.800281,0.786334,0.696778,0.820556,0.73488,0.656395,0.669416,0.739625,0.723051,0.710492,0.682115,0.712853,0.725754,0.6679,0.006785,0.002652,0.001491,0.003077,0.001521,0.076476,0.029836,0.01151,0.024009,9.9e-05,0.001087,0.272551,0.272311,0.252579,0.238512,0.236584,0.23666,0.241749,0.240816,0.23786,0.256358,0.315,0.309458,0.46332,0.473909,0.490295,0.489321,0.000625,0.000289,0.00016,0.002904,0.00295,0.003022,0.002683,0.003766,0.004459,0.010905,0.004071,0.004137,0.003669,0.020653,0.000377,0.000299,0.000481,0.351427,0.392277,0.361872,0.32801,0.327943,0.326009,0.456902,0.470992,0.465949,0.444478,0.471753,0.476919,0.568069,0.563965,0.563383,0.552469,0.566157,0.557993,0.002479,0.002986,0.004782,0.007993,0.001466,0.011081,0.009282,0.013181,0.006044,0.014066,0.006527,0.004016,0.007461,0.010535,0.020255,0.013235,0.013678,0.015779,0.001809,0.002332,1,0,0,0,0,0
41,0.880541,0.878144,0.80539,0.680895,0.767696,0.745274,0.596924,0.711066,0.745676,0.52273,0.532708,0.639647,0.69734,0.660813,0.81388,0.842517,0.823684,0.558111,0.003652,0.001597,0.009058,0.076985,0.058434,0.132716,0.025088,0.096887,0.061647,0.07177,0.379467,0.231029,0.212503,0.242695,0.156296,0.363964,0.392942,0.342785,0.259383,0.305761,0.321639,0.174575,0.242833,0.035151,0.357764,0.379108,0.728656,0.000191,0.020552,0.022581,0.006016,0.031182,0.072097,0.008077,0.057225,0.072833,0.106288,0.002773,0.003228,0.040868,0.003266,0.028706,0.036928,0.243051,0.360787,0.337907,0.350286,0.260825,0.543691,0.586554,0.358819,0.489376,0.524389,0.566906,0.299002,0.314669,0.448135,0.470209,0.48667,0.550579,0.555119,0.615808,0.001306,0.001663,0.004234,0.027641,0.044875,0.17065,0.013458,0.207041,0.097012,0.071696,0.01529,0.005521,0.003716,0.014204,0.060214,0.139775,0.135997,0.028355,0.009812,0.032387,1,0,0,0,0,0
42,0.841206,0.829487,0.764851,0.349126,0.776917,0.725922,0.521548,0.697864,0.67086,0.703917,0.698429,0.729569,0.812803,0.803643,0.744103,0.708751,0.77426,0.649726,0.026754,0.000592,0.003203,0.02168,0.019868,0.314243,0.354966,0.316283,0.239876,0.266488,0.15114,0.221557,0.218553,0.222394,0.349993,0.374431,0.380528,0.260727,0.443141,0.449691,0.428395,0.423772,0.470226,0.384204,0.423868,0.412791,0.36642,0.000431,0.036051,0.015884,0.053938,0.036309,0.021666,0.020328,0.002294,0.069958,0.07223,0.037109,0.052698,0.043365,0.149004,0.023608,0.063848,0.040512,0.306327,0.298578,0.23601,0.451143,0.557926,0.447352,0.563439,0.585011,0.582897,0.571357,0.584329,0.568684,0.625212,0.584563,0.585514,0.616166,0.59994,0.59711,0.003529,0.001591,0.001467,0.099951,0.015396,0.046783,0.085794,0.028238,0.050897,0.163686,0.114369,0.117279,0.078595,0.057078,0.17294,0.122906,0.071444,0.113563,0.097415,0.072583,1,0,0,0,0,0
43,0.83944,0.886303,0.92199,0.764663,0.959442,0.966846,0.746103,0.736984,0.693694,0.706129,0.618797,0.419289,0.774138,0.732276,0.582314,0.723134,0.754283,0.652583,0.019455,0.011277,0.001791,0.002549,0.003546,0.196855,0.183446,0.198599,0.125751,0.07851,0.173262,0.10666,0.213093,0.322593,0.245679,0.269636,0.296221,0.302442,0.372359,0.370137,0.366036,0.403374,0.338436,0.363285,0.30893,0.331653,0.319918,0.012735,0.021072,0.012125,0.054928,0.066907,0.059598,0.026335,0.019803,0.00077,0.00123,0.00111,0.001662,0.00331,0.001077,0.001385,0.001504,0.001356,0.041376,0.362632,0.486804,0.370024,0.436717,0.452999,0.499396,0.473083,0.471674,0.460603,0.501029,0.453793,0.553118,0.527644,0.490338,0.48837,0.480117,0.441503,0.044893,0.009246,0.004486,0.01489,0.003303,0.106486,0.021321,0.027976,0.007756,0.014611,0.018463,0.041712,0.07836,0.011545,0.017672,0.146024,0.019435,0.008367,0.055843,0.03348,1,0,0,0,0,0
44,0.806796,0.787965,0.617831,0.718977,0.7082,0.639282,0.475692,0.706175,0.671177,0.654576,0.736855,0.804155,0.911688,0.908154,0.873395,0.904626,0.913622,0.886811,0.011688,0.000709,0.018627,0.001832,0.003885,0.019023,0.176392,0.858165,0.018264,0.018061,0.001712,0.245898,0.248093,0.236289,0.150206,0.144767,0.167778,0.15537,0.158148,0.174616,0.178258,0.234465,0.207819,0.288018,0.368169,0.355158,0.359486,0.000739,0.000591,0.001803,0.010901,0.011358,0.017619,0.039605,0.03224,0.02211,0.002753,0.026746,0.006282,0.021763,0.00578,0.001386,0.000432,0.000542,0.004015,0.154232,0.017702,0.134707,0.178889,0.243503,0.515376,0.385724,0.433944,0.424595,0.54699,0.616278,0.744353,0.779623,0.730687,0.770968,0.753355,0.714931,0.002351,0.006762,0.00645,0.008545,0.005355,0.213823,0.447967,0.199456,0.108668,0.084707,0.28285,0.083305,0.054092,0.059603,0.081136,0.041056,0.055271,0.099743,0.027999,0.019525,1,0,0,0,0,0
45,0.635814,0.640081,0.639305,0.572003,0.660898,0.650663,0.576488,0.624178,0.594225,0.354936,0.638503,0.215397,0.661162,0.576524,0.549713,0.480276,0.499265,0.542856,0.014418,0.01659,0.034496,0.175899,0.162058,0.138078,0.809795,0.001672,0.10548,0.539462,0.01825,0.17882,0.186433,0.249088,0.278477,0.28703,0.29548,0.284582,0.345679,0.388272,0.322668,0.362531,0.320144,0.352599,0.316358,0.31561,0.334781,0.00844,0.009767,0.013068,0.001267,0.001145,0.001435,0.00217,0.001539,0.000806,0.001188,0.000109,0.004342,0.005536,0.00028,0.007266,0.012067,0.000842,0.222949,0.243525,0.380815,0.478965,0.46379,0.452708,0.576914,0.457237,0.507615,0.548332,0.411981,0.604167,0.423913,0.574656,0.649848,0.638151,0.559011,0.657407,0.044578,0.051834,0.044672,0.031803,0.028871,0.018513,0.020428,0.018914,0.010608,0.006488,0.003768,0.110578,0.046027,0.007934,0.005041,0.072847,0.001213,0.001785,0.001787,0.002036,1,0,0,0,0,0
46,0.814206,0.835977,0.776129,0.802618,0.753844,0.729534,0.727681,0.673457,0.644368,0.579599,0.54724,0.581384,0.545116,0.528412,0.421475,0.469882,0.496408,0.425581,0.003429,0.005057,0.001346,0.012746,0.005629,0.105236,0.404563,0.247605,0.001279,0.004656,0.003834,0.202545,0.202757,0.16716,0.265645,0.189067,0.172332,0.121543,0.293395,0.299733,0.257805,0.235309,0.217915,0.232737,0.216859,0.241797,0.217702,0.001414,0.001882,0.002237,0.018745,0.057347,0.014978,0.003348,0.006416,0.106067,0.072871,0.336405,0.9281,0.016319,0.000494,0.000671,0.000286,0.000354,0.371835,0.404779,0.387603,0.494297,0.409387,0.387413,0.655149,0.672694,0.637446,0.653751,0.578603,0.571077,0.59919,0.577776,0.578447,0.592302,0.599805,0.56335,0.0021,0.002993,0.002493,0.001738,0.00446,0.334466,0.002393,0.00397,0.055882,0.430017,0.036298,0.012405,0.001715,0.002161,0.001842,0.069432,0.001738,0.003698,0.005511,0.004302,1,0,0,0,0,0
47,0.702057,0.650934,0.842002,0.75778,0.887118,0.833946,0.678613,0.788045,0.71305,0.716973,0.731383,0.581352,0.594963,0.585272,0.415721,0.469861,0.500165,0.466311,0.014864,0.011307,0.109371,0.002087,0.02364,0.147535,0.040228,0.013464,0.022406,0.016892,0.010272,0.193018,0.18142,0.285816,0.292668,0.293203,0.301413,0.294383,0.281756,0.280652,0.290453,0.295412,0.318525,0.314417,0.345171,0.316461,0.313395,0.003453,0.020807,0.001129,0.003546,0.00439,0.008901,0.011831,0.01073,0.004238,0.000948,0.001497,0.001919,0.06146,0.000622,0.007675,0.000277,0.000418,0.01456,0.066112,0.320697,0.348844,0.410304,0.395229,0.338343,0.389224,0.386865,0.420323,0.428621,0.42549,0.540202,0.520654,0.536433,0.595288,0.624609,0.625235,0.004994,0.032715,0.187897,0.005679,0.150722,0.032647,0.13747,0.130084,0.051291,0.066516,0.025517,0.007389,0.017617,0.00793,0.027184,0.031025,0.01989,0.006911,0.013923,0.048103,1,0,0,0,0,0
48,0.693765,0.6835,0.658785,0.657403,0.667675,0.643665,0.879345,0.868228,0.890037,0.910512,0.909504,0.666961,0.549024,0.54242,0.412191,0.479422,0.462788,0.392611,0.002337,0.003128,0.0014,0.016201,0.015766,0.009833,0.009446,0.318223,0.295466,0.319012,0.390004,0.289396,0.257599,0.212929,0.345837,0.362126,0.361818,0.355048,0.434067,0.444225,0.438992,0.422442,0.62107,0.523553,0.501797,0.460233,0.505789,0.001829,0.014795,0.007746,0.02191,0.015461,0.023331,0.014556,0.005199,0.002826,0.036962,0.003918,0.003796,0.059132,0.037136,0.057249,0.084429,0.069067,0.154925,0.069176,0.164419,0.374016,0.343845,0.323571,0.486782,0.444769,0.401749,0.40308,0.464584,0.768205,0.648148,0.72466,0.704095,0.671811,0.632738,0.597435,0.006147,0.003873,0.007422,0.068446,0.094222,0.117401,0.087392,0.087847,0.01767,0.382427,0.005631,0.021287,0.025547,0.392947,0.119159,0.346666,0.213727,0.256435,0.147973,0.218177,1,0,0,0,0,0
49,0.629778,0.669244,0.721733,0.591617,0.628923,0.777801,0.277662,0.021559,0.141726,0.569508,0.67847,0.669078,0.820207,0.739957,0.696327,0.785006,0.834368,0.773906,0.011191,0.008306,0.001853,0.018351,0.153128,0.594901,0.545978,0.259157,0.067918,0.844219,0.076187,0.188952,0.169397,0.186582,0.174892,0.18273,0.291365,0.208402,0.240141,0.294406,0.302674,0.261559,0.302772,0.274638,0.290716,0.297862,0.255168,0.000205,0.00116,0.00055,0.000399,0.000165,0.000239,0.017694,0.007218,0.041787,0.009811,0.091603,0.172993,0.0963,0.154355,0.10802,0.037044,0.001366,0.036232,0.118841,0.168473,0.183,0.254946,0.450472,0.336197,0.361008,0.440603,0.586186,0.555291,0.445457,0.571014,0.599172,0.596687,0.63369,0.580998,0.580469,0.009184,0.002314,0.002179,0.007798,0.008753,0.006651,0.069582,0.169911,0.037727,0.247606,0.312156,0.07034,0.085538,0.088875,0.283477,0.412643,0.017411,0.116492,0.037686,0.024819,1,0,0,0,0,0
