,attr2,attr5,attr21,attr22,attr31,attr32,attr42,attr44,attr46,attr48,attr49,attr54,attr55,attr58,attr59,attr62,attr63,attr65,attr70,attr72,attr73,attr76,attr79,attr85,attr87,attr90,attr92,attr96,attr99,attr100,attr101,attr102,attr105,attr108,attr111,attr112,attr113,attr115,attr116,attr118,attr124,attr129,attr130,attr132,attr143,attr150,attr151,attr152,attr155,attr156,attr157,attr162,attr163,attr165,attr170,attr179,attr180,attr185,attr188,attr191,attr192,attr197,attr199,attr200,attr202,attr206,attr207,attr208,attr212,attr220,attr222,attr226,attr227,attr228,attr233,attr235,attr236,attr240,attr241,attr243,attr247,attr248,attr249,attr250,attr253,attr255,attr256,attr259,attr260,attr262,attr263,attr270,attr272,attr275,attr276,attr278,attr283,attr284,attr289,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
25,0.83862,0.806768,0.609945,0.632714,0.777596,0.808277,0.85624,0.734885,0.859435,0.835396,0.81146,0.028847,0.022316,0.128997,0.45067,0.538532,0.270155,0.121292,0.132095,0.057997,0.028556,0.125258,0.053117,0.027617,0.080702,0.077446,0.129242,0.106585,0.191008,0.185679,0.185096,0.182291,0.232147,0.358711,0.450412,0.513045,0.276619,0.38762,0.446495,0.510734,0.450947,0.47692,0.490329,0.495089,0.512497,0.002628,0.003752,0.013876,0.008281,0.02158,0.137137,0.14991,0.142031,0.138621,0.007298,0.00533,0.00654,0.007268,0.012131,0.008715,0.023472,0.301507,0.321457,0.306651,0.299193,0.292203,0.383018,0.420312,0.325662,0.291398,0.469572,0.483483,0.545514,0.601382,0.594605,0.600666,0.591586,0.617407,0.611491,0.57413,0.018331,0.016559,0.017728,0.034451,0.058213,0.233497,0.274034,0.167894,0.284694,0.292154,0.293044,0.270362,0.219487,0.181719,0.095735,0.008436,0.014956,0.005002,0.012935,0.040586,0.018594,0.001165,1,0,0,0,0,0
26,0.873843,0.947285,0.867247,0.641872,0.656383,0.718208,0.643411,0.656732,0.480391,0.653044,0.609676,0.056562,0.010464,0.038586,0.00826,0.019615,0.017465,0.233481,0.034634,0.348884,0.272974,0.169196,0.371704,0.217781,0.083826,0.06392,0.129305,0.136179,0.283422,0.30299,0.318889,0.325391,0.299246,0.288237,0.284506,0.276639,0.398868,0.319746,0.327243,0.302661,0.06596,0.39417,0.363937,0.234979,0.350309,0.00168,0.001305,0.002626,0.006617,0.001653,0.00076,0.045916,0.082368,0.014557,1.0,0.002691,0.128224,0.000809,0.000624,0.005828,0.001065,0.502505,0.495203,0.483774,0.472323,0.486268,0.484847,0.480072,0.485351,0.512189,0.576937,0.524087,0.490976,0.484121,0.448079,0.62755,0.497831,0.44298,0.427547,0.546844,0.020185,0.013837,0.003601,0.00333,0.004084,0.002303,0.001492,0.002186,0.017463,0.024199,0.007823,0.021848,0.055868,0.112428,0.039147,0.037004,0.00685,0.282855,0.005944,0.365768,0.007404,0.00854,1,0,0,0,0,0
27,0.792875,0.788599,0.604941,0.660875,0.702491,0.705082,0.58374,0.65814,0.665636,0.527093,0.530513,0.000712,0.000469,5.2e-05,0.000155,0.000175,0.006204,0.069561,0.06467,0.017963,0.01157,0.161459,0.002414,0.00093,0.00031,0.555242,0.000267,0.082308,0.148052,0.154287,0.156214,0.157298,0.141433,0.198553,0.201475,0.192853,0.184733,0.232449,0.243999,0.247394,0.284595,0.337586,0.340995,0.393203,0.332215,0.002175,0.001233,0.001275,0.001673,0.000735,0.000455,0.029598,0.026467,0.022907,0.028345,0.000374,0.070879,0.000325,0.241926,5.4e-05,0.000573,0.247573,0.273998,0.269413,0.258018,0.290973,0.288849,0.286489,0.24045,0.24045,0.261116,0.423365,0.422817,0.414128,0.468029,0.460536,0.631553,0.477959,0.468308,0.789732,0.006003,0.005662,0.004893,0.003502,0.002142,0.001709,0.002961,0.002874,0.142423,0.169605,0.136285,0.043793,0.082726,0.012658,0.014486,0.190135,0.001589,0.002963,0.000121,0.173295,0.114449,0.109488,1,0,0,0,0,0
28,0.73229,0.704374,0.531278,0.754584,0.762265,0.688738,0.583816,0.754269,0.705957,0.646511,0.63292,0.0,0.0,0.019735,0.052811,0.019218,0.018669,0.317925,0.120578,0.306919,0.117732,0.039474,0.394571,0.051598,0.075067,0.043473,0.107513,0.029132,0.128909,0.113141,0.09225,0.084156,0.048999,0.086612,0.011879,0.0,0.486084,0.394136,0.301351,0.0,0.0,0.347394,0.237922,0.283546,0.394952,0.001119,0.000966,0.000918,0.045872,0.019769,0.107584,0.392272,0.104267,0.355519,0.208723,0.012521,0.003664,0.013648,0.059718,0.036495,0.009439,0.265924,0.264168,0.255345,0.260601,0.297034,0.29047,0.277655,0.633376,0.553006,0.418579,0.684223,0.651816,0.558005,0.741848,0.574175,0.547359,0.728339,0.667908,0.557703,0.00147,0.002804,0.003813,0.002633,0.182547,0.030442,0.002377,0.004329,0.040699,0.163049,0.246599,0.07149,0.060092,0.055815,0.068058,0.010288,0.061933,0.020329,0.064267,0.008441,0.005728,0.006494,1,0,0,0,0,0
29,0.484063,0.549456,0.720181,0.499417,0.363807,0.664722,0.78776,0.779004,0.839862,0.808527,0.76734,0.01007,0.009952,0.010018,0.011059,0.009468,0.007937,0.005749,0.004553,0.82206,0.565451,0.281749,1.0,0.201471,0.083106,0.005011,0.007421,0.003208,0.03083,0.049623,0.072977,0.076852,0.029019,0.153752,0.12906,0.117695,0.215645,0.188196,0.169492,0.16024,0.184726,0.36882,0.236584,0.154232,0.302366,0.006559,0.005186,0.003819,0.00911,0.002179,0.001464,0.002508,0.001734,0.000746,0.198287,0.019681,0.027703,0.001204,0.00044,0.000446,0.000258,0.116188,0.13096,0.13332,0.134584,0.207394,0.211677,0.216687,0.340703,0.570798,0.434414,0.581153,0.609948,0.51513,0.682166,0.714842,0.712572,0.692063,0.704934,0.704039,0.010816,0.005849,0.004246,0.003073,0.007371,0.017855,0.018857,0.010165,0.017109,0.026237,0.02847,0.232311,0.343762,0.12756,0.146201,0.266208,0.007464,0.001073,0.00271,0.001552,0.001701,0.001368,1,0,0,0,0,0
30,0.538323,0.786098,0.960363,0.535675,0.715356,0.850212,0.690839,0.78715,0.565423,0.741758,0.715882,0.005168,0.020133,0.034764,0.095578,0.011185,0.000237,0.31513,0.00026,0.517034,0.477595,0.101805,0.128407,0.701832,0.05489,0.042292,0.095357,0.05754,0.084499,0.078505,0.094589,0.099026,0.229575,0.177154,0.223944,0.33917,0.40823,0.312133,0.17085,0.256824,0.27214,0.417359,0.399726,0.315919,0.396221,0.022201,0.002153,0.000413,0.014522,0.008029,0.020535,0.116465,0.080414,0.009256,0.141958,0.011556,0.001785,0.002733,0.001114,0.00176,0.001439,0.114365,0.143664,0.177424,0.381027,0.309559,0.326467,0.351002,0.597491,0.644536,0.499016,0.767255,0.752438,0.670961,0.706309,0.734478,0.648506,0.793948,0.823034,0.637838,0.105355,0.150137,0.027063,0.013218,0.085536,0.132961,0.061515,0.001722,0.208176,0.351626,0.020466,0.250207,0.003219,0.159905,0.072167,0.018253,0.046647,0.09226,0.151284,0.207913,0.037392,0.011596,1,0,0,0,0,0
31,0.645967,0.65117,0.716336,0.271759,0.834656,0.817635,0.788348,0.878077,0.791304,0.822003,0.809113,0.001315,0.001864,0.251606,0.107954,0.001494,0.001463,0.690157,5e-05,0.529245,0.351958,0.474505,0.259067,0.021588,0.039295,0.004138,0.007055,0.026219,0.274952,0.071591,0.030268,0.030412,0.026344,0.178196,0.041914,0.035576,0.27917,0.354225,0.210384,0.082654,0.418793,0.352737,0.339698,0.203086,0.269657,0.000228,0.000405,0.00137,0.019767,0.238128,0.316272,0.020613,0.030967,0.103615,0.035179,0.04167,0.045359,0.002078,0.009766,0.000647,0.003177,0.532698,0.286757,0.294406,0.351069,0.435286,0.330538,0.332707,0.676642,0.714752,0.672247,0.700673,0.670301,0.658638,0.680701,0.601494,0.628467,0.668344,0.708043,0.646381,0.145962,0.005402,0.00471,0.029913,0.077819,0.394897,0.007645,0.00838,0.110048,0.086712,0.197252,0.159571,0.175612,0.031469,0.021695,0.046691,0.049911,0.052221,0.013145,0.096767,0.04848,0.024836,1,0,0,0,0,1
32,0.552053,0.612719,0.43939,0.617895,0.755909,0.811432,0.411536,0.840834,0.854812,0.662294,0.552049,0.00729,0.012202,0.009859,0.003063,0.377794,0.190965,0.004474,0.420415,0.00366,0.0009,0.463282,0.043351,0.071328,0.007915,0.423643,0.016782,0.182508,0.33559,0.275453,0.236529,0.228416,0.319074,0.213724,0.287202,0.311975,0.27369,0.215247,0.219266,0.364883,0.308738,0.144424,0.179191,0.533326,0.361159,0.000923,0.000611,0.001395,0.003178,0.001194,0.000332,0.002509,0.000312,0.000438,0.001047,0.055609,0.018691,0.01013,0.151648,0.00126,0.000818,0.011719,0.098687,0.104838,0.066604,0.129987,0.125816,0.143865,0.166119,0.180522,0.284185,0.275362,0.302626,0.328603,0.495247,0.585167,0.71435,0.579229,0.573739,0.725085,0.009709,0.00615,0.005486,0.005263,0.009697,0.000367,0.001079,0.059051,0.007973,0.001468,0.00271,0.018174,0.272176,0.124947,0.12953,0.239811,0.040279,0.178936,0.003183,0.344065,0.151305,0.051714,1,0,0,0,0,0
33,0.86597,0.890264,0.772976,0.48939,0.755927,0.759347,0.865125,0.838128,0.854229,0.871498,0.858803,0.000177,0.000396,0.0,0.000146,0.000147,0.0,0.484443,0.127765,1.0,0.807209,0.438613,0.020104,0.010894,0.004706,0.001763,0.002233,0.000458,0.224636,0.232387,0.244239,0.253772,0.242373,0.232332,0.253834,0.239973,0.231879,0.129081,0.232798,0.242956,0.448841,0.388724,0.470871,0.357202,0.345624,0.001314,0.001298,0.001746,0.000307,0.000287,0.000421,0.144849,0.107374,0.223748,0.064982,0.129361,0.001089,0.00345,0.000791,0.001073,0.000592,0.484993,0.487039,0.484758,0.45953,0.487822,0.484769,0.476371,0.550367,0.58415,0.658145,0.621198,0.614276,0.629305,0.664665,0.705773,0.63285,0.648707,0.646247,0.646023,0.001508,0.002157,0.002755,0.003451,0.001191,0.001579,0.00149,0.001633,0.071931,0.105163,0.100008,0.0511,0.052336,0.022967,0.072969,0.00584,0.009219,0.010116,0.00632,0.005693,0.00516,0.007282,1,0,0,0,0,0
34,0.891835,0.831223,0.634186,0.777192,0.637348,0.670763,0.607265,0.735927,0.646584,0.553514,0.720532,0.002511,0.004035,0.034864,0.041782,0.089663,0.093048,0.063792,0.037246,0.089905,0.133236,0.252894,0.109756,0.098967,0.638345,0.014256,0.198248,0.333702,0.266653,0.253477,0.244925,0.239877,0.232743,0.280034,0.264588,0.258628,0.304115,0.278402,0.269348,0.23784,0.297599,0.315158,0.334122,0.32286,0.424342,0.001594,0.000707,0.000898,0.003032,0.002652,0.001225,0.006531,0.00303,0.000667,0.002599,0.000241,0.000275,0.039997,0.000577,0.008985,0.016589,0.366244,0.327228,0.29312,0.221439,0.281379,0.227064,0.184369,0.240484,0.379753,0.289855,0.795804,0.407072,0.28016,0.890197,0.521515,0.447542,0.926552,0.892903,0.804907,0.008715,0.008754,0.008262,0.012719,0.077105,0.119321,0.161582,0.275344,0.147444,0.06707,0.023158,0.075951,0.215094,0.598995,0.491853,0.00472,0.44518,0.400297,0.09536,0.174682,0.292682,0.014214,1,0,0,0,0,0
35,0.553845,0.611524,0.675398,0.603103,0.731658,0.723308,0.652064,0.687851,0.674206,0.643316,0.601636,0.001898,0.001657,0.00393,0.003164,0.00169,0.00123,0.001144,0.000674,0.089974,0.042341,0.058933,0.068264,0.046699,0.010036,0.002432,0.003819,0.006085,0.268875,0.269767,0.269177,0.269739,0.249822,0.287181,0.272593,0.25751,0.315007,0.303553,0.300741,0.290782,0.267764,0.292202,0.250912,0.221427,0.433326,0.000164,0.000366,0.000583,0.001243,0.000345,0.000289,0.000525,0.000333,0.000244,0.01933,0.007052,0.021031,0.017618,0.002837,0.001795,0.008579,0.0,0.0,0.0,0.0,0.034588,0.042863,0.052615,0.154791,0.30163,0.209038,0.511328,0.502818,0.505301,0.61337,0.607633,0.606146,0.684145,0.679191,0.689267,0.028623,0.025842,0.014638,0.009048,0.05161,0.027322,0.025811,0.014333,0.016591,0.012926,0.00981,0.036799,0.057702,0.082592,0.085831,0.062161,0.026369,0.011668,0.011034,0.015331,0.028099,0.023843,1,0,0,0,0,0
36,0.593171,0.595151,0.822223,0.732568,0.906213,0.904796,0.622986,0.365787,0.442658,0.489452,0.365238,0.063759,0.084874,0.038805,0.045617,0.071202,0.112839,0.022121,0.107931,0.096117,0.029681,0.03589,0.02231,0.282583,0.37718,0.430901,0.141422,0.179395,0.316783,0.31345,0.312119,0.312318,0.332668,0.125178,0.251461,0.293848,0.161557,0.278772,0.318052,0.380158,0.366536,0.373628,0.378402,0.357092,0.403971,0.010005,0.010561,0.016449,0.033278,0.050159,0.069662,0.026614,0.019333,0.023695,0.006178,0.005231,0.010684,0.019566,0.036241,0.112158,0.037779,0.136283,0.130547,0.150072,0.148797,0.093208,0.112095,0.132168,0.177313,0.471909,0.488896,0.483125,0.489779,0.495426,0.561673,0.515399,0.541689,0.719248,0.683128,0.698358,0.073796,0.093747,0.071627,0.089446,0.106072,0.115267,0.115841,0.288289,0.014423,0.064653,0.259873,0.00365,0.036368,0.001206,0.001841,0.002955,0.077256,0.0189,0.125639,0.095626,0.095791,0.210404,1,0,0,0,0,0
37,0.779,0.832787,0.734357,0.68087,0.813278,0.6919,0.705098,0.693051,0.73993,0.665594,0.639548,0.001507,0.003098,0.00304,0.006896,0.007443,0.008543,0.057423,0.022498,0.005609,0.00299,0.235191,0.006653,0.030187,0.027226,0.265001,0.032722,0.01207,0.055487,0.074287,0.082538,0.089568,0.070384,0.113292,0.044794,0.03406,0.0,0.082997,0.091097,0.099671,0.134486,0.110254,0.524156,0.269115,0.195864,0.000197,0.0002,0.000169,0.00274,0.001852,0.020961,0.048783,0.047266,0.0677,0.001546,0.955835,0.089531,0.002418,0.079655,0.001045,0.001078,0.437612,0.411959,0.403438,0.422705,0.41689,0.378455,0.383253,0.435263,0.487844,0.520185,0.503757,0.505457,0.524691,0.538345,0.610899,0.53054,0.550188,0.540537,0.539385,0.000533,0.000568,0.001581,0.000549,0.015029,0.046366,0.005856,0.005997,0.08039,0.124464,0.105602,0.279287,0.264031,0.00116,0.002762,0.060441,0.003841,0.250214,0.002159,0.001791,0.0483,0.002882,1,0,0,0,0,0
38,0.869619,0.892024,0.116124,0.638724,0.645686,0.736938,0.608225,0.690596,0.767814,0.851813,0.778722,0.003679,0.02976,0.175074,0.183366,0.146232,0.190546,0.041719,0.293924,0.005211,0.004018,0.048404,0.009931,0.025537,0.324968,0.135689,0.138352,0.004677,0.224801,0.230336,0.248553,0.249684,0.252997,0.324733,0.426063,0.478395,0.211866,0.272112,0.32201,0.494973,0.177112,0.194492,0.395295,0.115542,0.452167,0.001237,0.001176,0.001139,0.019913,0.016879,0.01872,0.024812,0.033338,0.10222,0.00215,0.051342,0.059591,0.173341,0.054484,0.096417,0.156819,0.309469,0.346764,0.352098,0.325181,0.495952,0.555209,0.598732,0.432781,0.439323,0.478608,0.443684,0.48402,0.60174,0.49329,0.627013,0.629898,0.616154,0.615193,0.639202,0.009732,0.011377,0.010364,0.008836,0.152672,0.143138,0.178066,0.032341,0.08602,0.138834,0.114837,0.09432,0.026703,0.002124,0.067501,0.036628,0.08235,0.080893,0.044173,0.001892,0.003819,0.009643,1,0,0,0,1,0
39,0.750588,0.776065,0.552678,0.695016,0.803105,0.76218,0.537979,0.550632,0.554088,0.501325,0.474073,0.00418,0.005108,0.097538,0.048571,0.011062,0.005715,0.28689,0.040986,0.159109,0.032146,0.011619,0.034797,0.644882,0.154635,0.07294,0.264709,0.146683,0.212812,0.167442,0.152154,0.141468,0.11511,0.366214,0.19452,0.183429,0.439931,0.405185,0.397737,0.232373,0.400981,0.349486,0.388471,0.348512,0.271145,0.001938,0.001616,0.001792,0.033769,0.04337,0.019658,0.023448,0.045077,0.007182,0.012914,0.004886,0.000656,0.01668,0.041607,0.017453,0.061758,0.235351,0.129786,0.122831,0.095601,0.585167,0.535069,0.369599,0.619632,0.723732,0.709217,0.67937,0.748524,0.740238,0.766316,0.810543,0.751812,0.866669,0.850577,0.842391,0.105051,0.03163,0.026387,0.01807,0.059616,0.112789,0.36798,0.003137,0.038139,0.033381,0.024726,0.016608,0.3045,0.021557,0.063743,0.023185,0.065999,0.074925,0.1392,0.079299,0.165723,0.142827,1,0,0,0,0,0
40,0.780322,0.805184,0.676978,0.696778,0.669416,0.678,0.660985,0.712853,0.733374,0.704769,0.6679,0.002926,0.001718,0.002821,0.003046,0.00153,0.000153,0.031056,0.077412,0.178493,0.115862,0.121581,0.029836,0.01151,0.011815,0.013435,0.00304,0.000139,0.293422,0.279938,0.272757,0.272551,0.279102,0.254774,0.252579,0.257346,0.234472,0.236584,0.230706,0.235809,0.256358,0.318944,0.315,0.321667,0.47585,0.000631,0.000551,0.000853,0.000289,0.000308,0.000111,0.002904,0.00295,0.002407,0.007813,0.005602,0.033061,0.006649,0.017351,0.000395,0.000377,0.351427,0.38748,0.38909,0.386485,0.378724,0.377829,0.376387,0.325852,0.470992,0.465479,0.462762,0.471753,0.468532,0.55881,0.561818,0.563965,0.552469,0.557423,0.566157,0.002479,0.006489,0.006166,0.004027,0.001932,0.007254,0.007993,0.001466,0.008411,0.011081,0.008757,0.004667,0.007776,0.004392,0.004016,0.045115,0.013235,0.01236,0.001568,0.000278,0.000535,0.002332,1,0,0,0,0,0
41,0.84333,0.878144,0.695763,0.596924,0.532708,0.553689,0.828097,0.842517,0.844678,0.40256,0.558111,0.000445,0.001153,0.075562,0.069139,0.122797,0.059785,0.035285,0.137796,0.119316,0.157946,0.138666,0.025088,0.096887,0.075012,0.140714,0.081202,0.11415,0.234794,0.225206,0.225885,0.231029,0.218066,0.164979,0.242695,0.187016,0.138272,0.363964,0.374321,0.405988,0.321639,0.155281,0.174575,0.200165,0.36701,0.000726,0.000487,0.000815,0.020552,0.019751,0.015357,0.006016,0.031182,0.01855,0.10399,0.002863,0.003631,0.04927,0.280815,0.031957,0.028706,0.360787,0.334843,0.338969,0.339036,0.306249,0.322911,0.333031,0.302134,0.489376,0.555544,0.273707,0.299002,0.326031,0.415034,0.469885,0.470209,0.550579,0.560655,0.555119,0.001306,0.001542,0.001785,0.002118,0.03657,0.014572,0.027641,0.044875,0.012933,0.17065,0.054688,0.120021,0.062597,0.007189,0.005521,0.007834,0.139775,0.125034,0.021129,0.027902,0.043286,0.032387,1,0,0,0,0,0
42,0.814679,0.829487,0.823927,0.521548,0.698429,0.76534,0.667289,0.708751,0.801369,0.834844,0.649726,0.000574,0.000253,0.140021,0.079123,0.028165,0.02305,0.375241,0.063981,0.373349,0.342013,0.296566,0.354966,0.316283,0.298559,0.240222,0.326137,0.284566,0.270199,0.232901,0.22323,0.221557,0.237743,0.298539,0.222394,0.223772,0.400021,0.374431,0.418141,0.320878,0.428395,0.463772,0.423772,0.440364,0.387202,0.000656,0.000777,0.000475,0.036051,0.010983,0.014284,0.053938,0.036309,0.011218,0.044134,0.032977,0.024701,0.052697,0.016682,0.090681,0.023608,0.306327,0.316593,0.320876,0.270833,0.389224,0.400921,0.327183,0.450025,0.585011,0.56326,0.588108,0.584329,0.583803,0.604424,0.578883,0.584563,0.616166,0.595153,0.59994,0.003529,0.002593,0.004215,0.003373,0.434758,0.089929,0.099951,0.015396,0.215753,0.046783,0.017428,0.058785,0.055358,0.0973,0.117279,0.049704,0.122906,0.072887,0.115366,0.079909,0.023458,0.072583,1,0,0,0,0,0
43,0.716316,0.886303,0.751904,0.746103,0.618797,0.69636,0.697673,0.723134,0.772544,0.735815,0.652583,0.006186,0.003293,0.00866,0.004827,0.00353,0.000473,0.198118,0.23035,0.112435,0.131307,0.152922,0.183446,0.198599,0.772902,0.143295,0.13431,0.161165,0.018333,0.034746,0.064342,0.10666,0.236893,0.222545,0.322593,0.331824,0.223395,0.269636,0.28596,0.3031,0.366036,0.391324,0.403374,0.36046,0.335837,0.004833,0.008502,0.016599,0.021072,0.023699,0.018087,0.054928,0.066907,0.051588,0.000926,0.005742,0.002555,0.014985,0.000858,0.0017,0.001385,0.041376,0.226986,0.303487,0.402084,0.38247,0.417293,0.448347,0.387144,0.473083,0.476293,0.464137,0.501029,0.593577,0.293534,0.592414,0.527644,0.48837,0.509595,0.480117,0.044893,0.030453,0.02508,0.015347,0.065798,0.0254,0.01489,0.003303,0.131285,0.106486,0.064813,0.012288,0.011503,0.096103,0.041712,0.049559,0.146024,0.063956,0.05229,0.046197,0.031377,0.03348,1,0,0,0,0,0
44,0.697894,0.787965,0.635745,0.475692,0.736855,0.798563,0.870664,0.904626,0.936786,0.934221,0.886811,0.003793,0.004441,0.001007,0.003131,0.00508,0.005437,0.021095,0.02431,0.226264,0.012527,0.022832,0.176392,0.858165,0.031566,0.012222,0.01168,0.035936,0.157064,0.151461,0.194479,0.245898,0.19417,0.194966,0.236289,0.186968,0.162298,0.144767,0.163834,0.197188,0.178258,0.201344,0.234465,0.229218,0.350727,0.002164,0.003181,0.000933,0.000591,0.000183,0.004107,0.010901,0.011358,0.015027,0.01892,0.003024,0.002996,0.004774,0.004753,0.000892,0.001386,0.004015,0.066056,0.172437,0.095657,0.078558,0.131385,0.112934,0.162205,0.385724,0.453491,0.475633,0.54699,0.61706,0.682949,0.769301,0.779623,0.770968,0.73686,0.753355,0.002351,0.028016,0.029338,0.012057,0.009783,0.017532,0.008545,0.005355,0.127536,0.213823,0.223505,0.053149,0.056881,0.096426,0.083305,0.057951,0.041056,0.017726,0.030823,0.042312,0.012272,0.019525,1,0,0,0,0,0
45,0.604665,0.640081,0.629701,0.576488,0.638503,0.713973,0.56405,0.480276,0.054949,0.562982,0.542856,0.024947,0.033639,0.166783,0.178063,0.156623,0.143426,0.034632,0.03167,0.090388,0.879896,0.00153,0.809795,0.001672,1.0,0.001119,0.002711,0.386529,0.143676,0.153505,0.168772,0.17882,0.181091,0.232915,0.249088,0.246365,0.274595,0.28703,0.295432,0.296605,0.322668,0.397908,0.362531,0.323937,0.310069,0.00936,0.009989,0.009739,0.009767,0.01226,0.011342,0.001267,0.001145,0.004048,0.002126,0.005066,0.000364,0.011314,0.000416,0.002433,0.007266,0.222949,0.234669,0.24196,0.254641,0.358517,0.365551,0.371723,0.475521,0.457237,0.560834,0.507559,0.411981,0.571469,0.552436,0.471909,0.574656,0.638151,0.522757,0.559011,0.044578,0.045964,0.048374,0.048854,0.0322,0.037591,0.031803,0.028871,0.018067,0.018513,0.01647,0.042941,0.006922,0.307326,0.110578,0.008136,0.072847,0.063219,0.016702,0.2404,0.008668,0.002036,1,0,0,0,0,0
46,0.794425,0.835977,0.701993,0.727681,0.54724,0.584762,0.482852,0.469882,0.503514,0.47713,0.425581,0.009249,0.006738,0.035803,0.004725,0.009751,0.015112,0.33805,0.022387,0.282509,0.113426,0.058338,0.404563,0.247605,0.20604,0.001608,0.008649,0.002943,0.173457,0.197949,0.206447,0.202545,0.191283,0.190501,0.16716,0.147689,0.174012,0.189067,0.174273,0.149314,0.257805,0.464177,0.235309,0.22415,0.230343,0.001096,0.001454,0.001786,0.001882,0.003485,0.000666,0.018745,0.057347,0.006099,0.342038,0.000273,0.000463,0.406801,0.000359,0.000722,0.000671,0.371835,0.400306,0.395576,0.402386,0.413659,0.417103,0.397365,0.519156,0.672694,0.571703,0.522175,0.578603,0.574689,0.551821,0.574376,0.577776,0.592302,0.605397,0.599805,0.0021,0.001984,0.003855,0.007624,0.004992,0.002788,0.001738,0.00446,0.354339,0.334466,0.041884,0.061619,0.594363,0.028023,0.012405,0.001534,0.069432,0.002796,0.002804,0.001596,0.002889,0.004302,1,0,0,0,0,0
47,0.610052,0.650934,0.582481,0.678613,0.731383,0.741765,0.570246,0.469861,0.530377,0.50118,0.466311,0.025822,0.016522,0.101161,0.043148,0.069668,0.06674,0.095957,1.0,0.1431,0.134153,0.18994,0.040228,0.013464,0.044438,0.016321,0.046068,0.020336,0.136783,0.141502,0.152668,0.193018,0.293251,0.31177,0.285816,0.265569,0.286632,0.293203,0.289376,0.301536,0.290453,0.297387,0.295412,0.307723,0.326845,0.007688,0.028602,0.003423,0.020807,0.036657,0.016462,0.003546,0.00439,0.007694,0.001261,0.001851,0.001281,0.04834,0.000429,0.069194,0.007675,0.01456,0.054493,0.129238,0.085782,0.402934,0.458825,0.429247,0.377796,0.389224,0.398439,0.407911,0.428621,0.432501,0.499732,0.532888,0.520654,0.595288,0.617295,0.624609,0.004994,0.088721,0.367934,0.049253,0.220035,0.122803,0.005679,0.150722,0.034164,0.032647,0.035817,0.039701,0.068353,0.015586,0.007389,0.020777,0.031025,0.014211,0.015595,0.011902,0.026907,0.048103,1,0,0,0,0,0
48,0.700746,0.6835,0.746477,0.879345,0.909504,0.900169,0.517841,0.479422,0.419179,0.467889,0.392611,0.001232,0.001549,0.020808,0.020117,0.017623,0.058295,0.065911,0.039924,0.016751,0.005959,0.059618,0.009446,0.318223,0.192279,0.338772,0.296932,0.391573,0.305089,0.303176,0.299362,0.289396,0.243422,0.222545,0.212929,0.199595,0.350727,0.362126,0.368656,0.372064,0.438992,0.433038,0.422442,0.458196,0.527209,0.003173,0.002444,0.001238,0.014795,0.008926,0.009718,0.02191,0.015461,0.017558,0.001397,0.005108,0.013939,0.058587,0.040622,0.058187,0.057249,0.154925,0.107477,0.089987,0.038178,0.200763,0.185599,0.179303,0.353026,0.444769,0.390723,0.506889,0.464584,0.446413,0.635478,0.719583,0.72466,0.671811,0.695082,0.632738,0.006147,0.005464,0.003651,0.002524,0.027959,0.066271,0.068446,0.094222,0.097244,0.117401,0.087346,0.010701,0.03508,0.015619,0.021287,0.148227,0.346666,0.251155,0.198994,0.345554,0.332577,0.218177,1,0,0,0,0,0
