,attr1,attr5,attr13,attr21,attr23,attr26,attr28,attr34,attr36,attr40,attr41,attr42,attr43,attr49,attr50,attr54,attr55,attr58,attr62,attr65,attr70,attr72,attr73,attr76,attr78,attr83,attr84,attr87,attr88,attr89,attr90,attr91,attr92,attr95,attr97,attr98,attr100,attr106,attr108,attr109,attr110,attr112,attr116,attr117,attr118,attr119,attr122,attr126,attr129,attr131,attr132,attr134,attr135,attr136,attr137,attr140,attr142,attr144,attr145,attr146,attr147,attr149,attr150,attr151,attr152,attr154,attr156,attr160,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr176,attr181,attr185,attr187,attr190,attr197,attr198,attr199,attr200,attr201,attr203,attr204,attr206,attr208,attr209,attr211,attr212,attr215,attr216,attr217,attr218,attr219,attr221,attr224,attr226,attr234,attr237,attr240,attr246,attr247,attr248,attr249,attr255,attr256,attr258,attr264,attr267,attr268,attr270,attr271,attr275,attr276,attr278,attr281,attr283,attr284,attr285,attr286,attr287,attr290,attr292,Beach,Sunset,FallFoliage,Field,Mountain,Urban
20,0.294236,0.089302,0.360496,0.386902,0.722254,0.641323,0.520397,0.678617,0.937282,0.902293,0.882948,0.853893,0.398881,0.832183,0.682039,0.195073,0.117305,0.235338,0.28263,0.231978,0.183364,0.216476,0.069259,0.070168,0.103897,0.134724,0.13296,0.031108,0.038214,0.048608,0.062002,0.078608,0.226751,0.588586,0.360345,0.161668,0.320418,0.155652,0.258999,0.32155,0.213615,0.272078,0.375823,0.246722,0.251036,0.188066,0.0,0.000501,0.124472,0.074637,0.087675,0.335254,0.319239,0.310007,0.301564,0.283093,0.406132,0.412977,0.40214,0.378004,0.364252,0.036746,0.027393,0.055401,0.018701,0.008306,0.054783,0.035711,0.050382,0.085774,0.130292,0.074362,0.026348,0.034811,0.023177,0.039221,0.025508,0.044613,0.0629,0.008621,0.353921,0.0,0.082551,0.667729,0.237308,0.0,0.870706,0.184481,0.816056,0.470265,0.687355,0.431439,0.617228,0.398148,0.028147,0.5035,0.405093,0.154478,0.0,0.404511,0.5573,0.580627,0.46634,1.0,0.956007,1.0,1.0,1.0,0.166628,1.0,1.0,0.239635,0.454419,0.18326,0.274435,0.049546,0.024902,0.070758,0.079535,0.087574,0.073989,0.110789,0.103439,0.099081,0.196346,0.130131,1,0,0,0,0,0
21,0.260249,0.539963,0.694201,0.664586,0.727851,0.665293,0.433667,0.652403,0.733401,0.74611,0.527119,0.419659,0.681667,0.513606,0.059763,0.010382,0.008739,0.044514,0.025128,0.10536,0.231034,0.283291,0.231568,0.111498,0.204271,0.042108,0.073104,0.043973,0.166548,0.106565,0.20696,0.170749,0.075992,0.538658,0.028339,0.059787,0.153292,0.222538,0.100069,0.066626,0.094541,0.158525,0.266866,0.268148,0.271481,0.262236,0.400171,0.253567,0.403738,0.06238,0.008018,0.422888,0.374746,0.341735,0.384472,0.397565,0.417805,0.635295,0.403073,0.315508,0.407257,0.003793,0.0067,0.003078,0.003261,0.002372,0.01096,0.007023,0.129239,0.153,0.147234,0.144038,0.123105,0.12965,0.12091,0.025712,0.035226,0.002703,0.02796,0.0338,0.0,0.0,0.0,0.0,0.0,0.00236,0.033235,0.0,0.0,0.008141,0.624922,0.493984,0.345086,0.282676,0.285181,0.762961,0.709239,0.679952,0.368872,0.641148,0.598285,0.565676,0.677659,0.015643,0.084289,0.015394,0.00818,0.130571,0.065487,0.076532,1.0,0.087973,0.129688,0.348594,0.474766,0.093727,0.129704,0.019732,0.037906,0.031646,0.070891,0.029938,0.124156,0.135843,0.690483,0.08392,1,0,0,0,0,0
22,0.856918,0.795173,0.78072,0.706048,0.800124,0.684949,0.612034,0.721905,0.67275,0.814891,0.796824,0.792555,0.710265,0.765333,0.000594,0.00109,0.00205,0.000565,0.065138,1.5e-05,0.218602,0.146109,0.23125,0.428302,0.028602,0.259186,0.419767,0.055297,0.082795,0.029934,0.065982,0.007352,0.034091,0.022703,0.00796,0.008222,0.107085,0.126303,0.127236,0.123765,0.125247,0.172421,0.248025,0.33869,0.358169,0.346214,0.342085,0.350789,0.132606,0.260178,0.348169,0.214849,0.25203,0.275556,0.306927,0.28939,0.296214,0.304925,0.308807,0.303944,0.297682,0.000472,0.000547,0.000609,0.000492,0.00089,0.000608,0.028259,0.001415,0.001875,0.01943,0.049094,0.017202,0.00323,0.001332,0.007049,0.07633,0.054921,0.01347,0.000846,0.313864,0.302849,0.290381,0.282284,0.27562,0.260568,0.34049,0.310409,0.312299,0.355195,0.359814,0.359937,0.704923,0.734847,0.765018,0.461431,0.600868,0.726304,0.790727,0.387234,0.559872,0.642836,0.58311,0.001921,0.000616,0.001472,0.000101,0.001711,0.002656,0.137186,0.22749,0.191212,0.135512,0.148017,0.082192,0.037663,0.0614,0.087591,0.095949,0.029468,0.011474,0.020444,0.03316,0.020489,0.006783,0.010047,1,0,0,0,0,0
23,0.65495,0.742341,0.637807,0.662352,0.828515,0.906546,0.903949,0.674436,0.156167,0.506651,0.598639,0.634294,0.161304,0.493673,0.01627,0.000582,0.001123,0.001891,0.005169,0.110919,0.134967,0.074174,0.35255,0.285876,0.40568,0.239372,0.512186,0.337924,0.291348,0.312322,0.291058,0.226979,0.572005,0.720397,0.653275,0.450812,0.251564,0.204383,0.208457,0.208258,0.205473,0.204733,0.258807,0.251097,0.237942,0.233546,0.353162,0.345844,0.252051,0.315123,0.333258,0.308038,0.211427,0.223896,0.206914,0.277277,0.290014,0.342819,0.27334,0.251104,0.267908,0.001053,0.000651,0.000352,0.000489,0.000437,0.000426,0.000574,0.01042,0.011778,0.017035,0.017702,0.01542,0.012161,0.010104,0.031989,0.096487,0.012631,0.039886,0.015304,0.191761,0.22986,0.24083,0.242698,0.235552,0.174651,0.198571,0.215334,0.201053,0.179437,0.404041,0.406546,0.33538,0.309436,0.277878,0.578547,0.449868,0.462068,0.462348,0.418713,0.69866,0.687936,0.59711,0.010808,0.003487,0.004353,0.004441,0.002976,0.003434,0.003893,0.09188,0.264756,0.113244,0.030071,0.00606,0.247905,0.478933,0.190265,0.140156,0.109099,0.1971,0.158548,0.252088,0.35436,0.061148,0.173503,1,0,0,0,0,0
24,0.801215,0.808325,0.799631,0.706248,0.669043,0.843989,0.715441,0.794413,0.519965,0.851213,0.821975,0.788633,0.587419,0.780021,0.001031,0.001087,0.001374,0.000342,0.00066,0.098894,0.015884,0.269264,0.227643,0.014317,0.147228,0.026445,0.008958,0.598124,0.039584,0.020713,0.053268,0.01179,0.582653,0.013583,0.042799,0.022867,0.276598,0.277428,0.279877,0.277188,0.276001,0.255117,0.280706,0.260809,0.244952,0.23085,0.362407,0.332311,0.384431,0.382112,0.372339,0.367318,0.344863,0.372325,0.388608,0.36415,0.337332,0.389863,0.392112,0.390645,0.370089,0.000251,0.000235,0.000127,0.000214,0.000557,0.000288,0.00026,0.00399,0.005942,0.007514,0.008114,0.009799,0.011032,0.00909,0.001738,0.000346,0.002472,0.000653,0.006945,0.275888,0.279265,0.280518,0.277342,0.266338,0.236995,0.296039,0.297784,0.281692,0.275038,0.403247,0.420547,0.318494,0.303833,0.277666,0.534275,0.508119,0.57612,0.492854,0.554348,0.611637,0.613348,0.569903,0.001369,0.000834,0.000557,0.001177,0.001371,0.000154,0.002081,0.083109,0.036419,0.023527,0.020009,0.00546,0.026505,0.021793,0.00457,0.054086,0.024254,0.007014,0.007667,0.008214,0.002881,0.022898,0.006069,1,0,0,0,0,0
25,0.811053,0.806768,0.499033,0.609945,0.672771,0.696275,0.766787,0.852183,0.728248,0.848697,0.825167,0.85624,0.686515,0.81146,0.011881,0.028847,0.022316,0.128997,0.538532,0.121292,0.132095,0.057997,0.028556,0.125258,0.11017,0.015397,0.018782,0.080702,0.027417,0.024122,0.077446,0.018819,0.129242,0.014385,0.057354,0.006067,0.185679,0.13046,0.358711,0.436461,0.432044,0.513045,0.446495,0.45655,0.510734,0.614897,0.305007,0.516427,0.47692,0.480316,0.495089,0.503807,0.490521,0.479095,0.493608,0.478505,0.510741,0.473704,0.477414,0.502963,0.513203,0.001418,0.002628,0.003752,0.013876,0.005825,0.02158,0.14389,0.14991,0.142031,0.125635,0.138621,0.108568,0.085646,0.074263,0.070005,0.003135,0.007268,0.006222,0.010953,0.301507,0.312478,0.321457,0.306651,0.302939,0.278348,0.195496,0.292203,0.420312,0.468599,0.279791,0.325662,0.435252,0.471484,0.564871,0.215971,0.253903,0.397846,0.569646,0.483483,0.617687,0.595959,0.617407,0.015837,0.018331,0.016559,0.017728,0.233497,0.274034,0.256615,0.286638,0.033003,0.048161,0.270362,0.318371,0.181719,0.095735,0.008436,0.006188,0.014956,0.005002,0.005394,0.009199,0.011032,0.020826,0.040586,1,0,0,0,0,0
26,0.825514,0.947285,0.914124,0.867247,0.490072,0.650922,0.66412,0.604146,0.59333,0.714846,0.659104,0.643411,0.626222,0.609676,0.175564,0.056562,0.010464,0.038586,0.019615,0.233481,0.034634,0.348884,0.272974,0.169196,0.261471,0.231698,0.066592,0.083826,0.228606,0.112319,0.06392,0.062667,0.129305,0.463222,0.097547,0.1061,0.30299,0.291372,0.288237,0.292942,0.291612,0.276639,0.327243,0.301605,0.302661,0.297154,0.476022,0.37085,0.39417,0.25537,0.234979,0.345466,0.354883,0.356536,0.388635,0.349787,0.369342,0.372442,0.362277,0.350871,0.344616,0.001168,0.00168,0.001305,0.002626,0.003273,0.001653,0.004417,0.045916,0.082368,0.05043,0.014557,0.009879,0.003847,0.003918,0.91465,0.110954,0.000809,0.001119,0.002938,0.502505,0.499363,0.495203,0.483774,0.474705,0.468879,0.463723,0.486268,0.480072,0.472524,0.455213,0.485351,0.484903,0.469583,0.449287,0.476024,0.639851,0.483047,0.431506,0.524087,0.45045,0.449141,0.44298,0.020992,0.020185,0.013837,0.003601,0.002303,0.001492,0.001793,0.010949,0.11595,0.065736,0.021848,0.032233,0.112428,0.039147,0.037004,0.071313,0.00685,0.282855,0.063953,0.003515,0.004862,0.007286,0.365768,1,0,0,0,0,0
27,0.784773,0.788599,0.797102,0.604941,0.67438,0.64658,0.663902,0.473745,0.645291,0.688818,0.498895,0.58374,0.638535,0.530513,0.00134,0.000712,0.000469,5.2e-05,0.000175,0.069561,0.06467,0.017963,0.01157,0.161459,0.002929,0.685804,0.019353,0.00031,0.000482,0.059685,0.555242,0.096582,0.000267,0.020427,0.167036,0.123216,0.154287,0.192483,0.198553,0.203333,0.203628,0.192853,0.243999,0.254678,0.247394,0.217016,0.241783,0.284129,0.337586,0.40155,0.393203,0.310315,0.316619,0.332517,0.342229,0.181317,0.319863,0.319877,0.35559,0.156413,0.217778,0.002524,0.002175,0.001233,0.001275,0.001835,0.000735,0.000964,0.029598,0.026467,0.026124,0.022907,0.008755,0.005939,0.020952,0.00052,0.123859,0.000325,0.091609,0.000183,0.247573,0.264918,0.273998,0.269413,0.261541,0.252773,0.268608,0.290973,0.286489,0.282944,0.190743,0.24045,0.289654,0.308575,0.313752,0.205415,0.229223,0.23941,0.299047,0.423365,0.454878,0.793467,0.477959,0.006423,0.006003,0.005662,0.004893,0.001709,0.002961,0.001317,0.103704,0.133326,0.117647,0.043793,0.053214,0.012658,0.014486,0.190135,0.002799,0.001589,0.002963,0.248315,0.312586,0.135442,0.002277,0.173295,1,0,0,0,0,0
28,0.745834,0.704374,0.659617,0.531278,0.72179,0.592657,0.495949,0.614524,0.829891,0.656898,0.636964,0.583816,0.773084,0.63292,3.5e-05,0.0,0.0,0.019735,0.019218,0.317925,0.120578,0.306919,0.117732,0.039474,0.226405,0.258453,0.380011,0.075067,0.031198,0.020774,0.043473,0.112545,0.107513,0.039009,0.034414,0.030795,0.113141,0.166914,0.086612,0.03192,0.021303,0.0,0.301351,0.07644,0.0,0.0,0.274184,0.0,0.347394,0.160096,0.283546,0.417428,0.437668,0.367737,0.250055,0.23893,0.466036,0.298038,0.221722,0.185713,0.153779,0.001019,0.001119,0.000966,0.000918,0.001816,0.019769,0.027707,0.392272,0.104267,0.153814,0.355519,0.110427,0.146954,0.128449,0.043791,0.321542,0.013648,0.002393,0.017644,0.265924,0.264694,0.264168,0.255345,0.259427,0.246477,0.352008,0.297034,0.277655,0.265633,0.643116,0.633376,0.36876,0.321994,0.305332,0.644078,0.643105,0.495851,0.310263,0.684223,0.663066,0.565329,0.728339,0.001975,0.00147,0.002804,0.003813,0.030442,0.002377,0.003333,0.073848,0.164505,0.074419,0.07149,0.03433,0.055815,0.068058,0.010288,0.01667,0.061933,0.020329,0.007555,0.062051,0.06569,0.062542,0.008441,1,0,0,0,0,0
29,0.411068,0.549456,0.649425,0.720181,0.478048,0.670734,0.608936,0.553574,0.719313,0.857797,0.832835,0.78776,0.718863,0.76734,0.02273,0.01007,0.009952,0.010018,0.009468,0.005749,0.004553,0.82206,0.565451,0.281749,0.55197,0.10521,0.065295,0.083106,0.000883,0.018164,0.005011,0.020169,0.007421,0.003024,0.003262,0.002898,0.049623,0.124931,0.153752,0.141845,0.134191,0.117695,0.169492,0.161667,0.16024,0.162346,0.395165,0.19607,0.36882,0.196152,0.154232,0.31452,0.294602,0.296255,0.294396,0.294252,0.309623,0.30037,0.294492,0.298354,0.305631,0.007163,0.006559,0.005186,0.003819,0.00529,0.002179,0.000843,0.002508,0.001734,0.000836,0.000746,0.000994,0.000956,0.00105,0.254403,0.042683,0.001204,0.000242,0.000179,0.116188,0.137066,0.13096,0.13332,0.137178,0.112531,0.214361,0.207394,0.216687,0.199902,0.318885,0.340703,0.358696,0.335581,0.30673,0.565844,0.561661,0.46331,0.362912,0.581153,0.708255,0.699231,0.692063,0.010786,0.010816,0.005849,0.004246,0.017855,0.018857,0.015642,0.027138,0.133047,0.160448,0.232311,0.27493,0.12756,0.146201,0.266208,0.01365,0.007464,0.001073,0.007675,0.003104,0.008744,0.001648,0.001552,1,0,0,0,0,0
30,0.469069,0.786098,0.921912,0.960363,0.316707,0.836884,0.821573,0.76862,0.449297,0.799057,0.706358,0.690839,0.860388,0.715882,0.095091,0.005168,0.020133,0.034764,0.011185,0.31513,0.00026,0.517034,0.477595,0.101805,0.392108,0.066548,0.103639,0.05489,0.089187,0.057485,0.042292,0.1227,0.095357,0.046596,0.040582,0.026143,0.078505,0.139383,0.177154,0.156893,0.140583,0.33917,0.17085,0.212716,0.256824,0.298265,0.520405,0.27083,0.417359,0.367455,0.315919,0.212785,0.378971,0.398676,0.385535,0.338711,0.406365,0.391262,0.347716,0.366776,0.329856,0.014575,0.022201,0.002153,0.000413,0.036146,0.008029,0.030765,0.116465,0.080414,0.19773,0.009256,0.010227,0.005167,0.001476,0.080407,0.02737,0.002733,0.001786,0.025916,0.114365,0.120728,0.143664,0.177424,0.27392,0.441,0.2813,0.309559,0.351002,0.438685,0.631251,0.597491,0.430108,0.455314,0.47589,0.750347,0.589551,0.587493,0.458121,0.767255,0.781815,0.708971,0.793948,0.106583,0.105355,0.150137,0.027063,0.132961,0.061515,0.022965,0.009009,0.23396,0.239146,0.250207,0.065995,0.159905,0.072167,0.018253,0.231366,0.046647,0.09226,0.105211,0.020251,0.085899,0.035061,0.207913,1,0,0,0,0,0
31,0.529238,0.65117,0.694481,0.716336,0.396171,0.695655,0.661674,0.808293,0.907109,0.852033,0.816397,0.788348,0.893615,0.809113,0.24613,0.001315,0.001864,0.251606,0.001494,0.690157,5e-05,0.529245,0.351958,0.474505,0.193106,0.165478,0.072084,0.039295,0.02114,0.013402,0.004138,0.00269,0.007055,0.007847,0.017668,0.003916,0.071591,0.268724,0.178196,0.047455,0.04891,0.035576,0.210384,0.11823,0.082654,0.053793,0.41439,0.172997,0.352737,0.279115,0.203086,0.298711,0.294122,0.290103,0.240487,0.0,0.288162,0.258436,0.235316,0.179451,0.098224,0.064115,0.000228,0.000405,0.00137,0.001162,0.238128,0.000671,0.020613,0.030967,0.080374,0.103615,0.033726,0.008316,0.000516,0.004343,0.093978,0.002078,0.008447,0.000383,0.532698,0.342772,0.286757,0.294406,0.323649,0.33132,0.668176,0.435286,0.332707,0.342794,0.618145,0.676642,0.439792,0.436371,0.417818,0.629708,0.673824,0.667226,0.598329,0.700673,0.717872,0.700662,0.668344,0.489131,0.145962,0.005402,0.00471,0.394897,0.007645,0.008731,0.056903,0.190128,0.126022,0.159571,0.10071,0.031469,0.021695,0.046691,0.023685,0.049911,0.052221,0.074655,0.008708,0.017715,0.019872,0.096767,1,0,0,0,0,1
32,0.439277,0.612719,0.476797,0.43939,0.710526,0.685086,0.227855,0.560612,0.759778,0.828084,0.581349,0.411536,0.767051,0.552049,0.015606,0.00729,0.012202,0.009859,0.377794,0.004474,0.420415,0.00366,0.0009,0.463282,0.067952,0.813518,0.904378,0.007915,0.080059,0.193699,0.423643,0.326754,0.016782,0.087891,0.308523,0.340302,0.275453,0.294047,0.213724,0.211241,0.219719,0.311975,0.219266,0.252195,0.364883,0.385953,0.233896,0.634609,0.144424,0.304918,0.533326,0.275754,0.307716,0.337579,0.335007,0.319938,0.382469,0.346461,0.342119,0.436447,0.486132,0.002616,0.000923,0.000611,0.001395,0.001464,0.001194,0.015754,0.002509,0.000312,0.000396,0.000438,0.017157,0.061157,0.123807,0.103396,0.301063,0.01013,0.008769,0.001277,0.011719,0.072475,0.098687,0.104838,0.097826,0.021952,0.071323,0.129987,0.143865,0.24877,0.128791,0.166119,0.226203,0.395733,0.255815,0.172996,0.196961,0.190911,0.412462,0.275362,0.514582,0.738191,0.579229,0.007799,0.009709,0.00615,0.005486,0.000367,0.001079,0.335331,0.109649,0.002864,0.001246,0.018174,0.139643,0.124947,0.12953,0.239811,0.066334,0.040279,0.178936,0.389977,0.280054,0.177511,0.003836,0.344065,1,0,0,0,0,0
33,0.84028,0.890264,0.88343,0.772976,0.372299,0.533767,0.671678,0.883568,0.890072,0.868111,0.868423,0.865125,0.814672,0.858803,0.001475,0.000177,0.000396,0.0,0.000147,0.484443,0.127765,1.0,0.807209,0.438613,0.00885,0.013395,0.008729,0.004706,0.00707,0.004829,0.001763,0.000714,0.002233,0.001584,0.000243,0.00123,0.232387,0.232805,0.232332,0.235713,0.24799,0.239973,0.232798,0.136235,0.242956,0.195837,0.507613,0.447483,0.388724,0.353745,0.357202,0.30618,0.333059,0.356804,0.381187,0.330926,0.350384,0.352833,0.344451,0.343265,0.337963,0.000579,0.001314,0.001298,0.001746,0.001183,0.000287,0.000464,0.144849,0.107374,0.058785,0.223748,0.063929,0.121363,0.084572,0.001922,0.002774,0.00345,0.001413,0.001195,0.484993,0.474716,0.487039,0.484758,0.469673,0.476774,0.482354,0.487822,0.476371,0.472088,0.5486,0.550367,0.561661,0.539542,0.558564,0.608349,0.550288,0.620683,0.665951,0.621198,0.69355,0.599537,0.648707,0.001852,0.001508,0.002157,0.002755,0.001579,0.00149,0.001442,0.117475,0.10157,0.093246,0.0511,0.080911,0.022967,0.072969,0.00584,0.04914,0.009219,0.010116,0.009681,0.005566,0.004058,0.005446,0.005693,1,0,0,0,0,0
34,0.901232,0.831223,0.742325,0.634186,0.780256,0.752335,0.691565,0.637904,0.668603,0.691624,0.654018,0.607265,0.581992,0.720532,0.003192,0.002511,0.004035,0.034864,0.089663,0.063792,0.037246,0.089905,0.133236,0.252894,0.106443,0.002521,0.004695,0.638345,0.165144,0.040818,0.014256,0.015158,0.198248,0.241331,0.375324,0.022855,0.253477,0.296399,0.280034,0.273772,0.268032,0.258628,0.269348,0.252263,0.23784,0.228807,0.33061,0.272661,0.315158,0.332483,0.32286,0.427778,0.46976,0.432647,0.325569,0.317771,0.476104,0.328642,0.245706,0.232737,0.336029,0.002015,0.001594,0.000707,0.000898,0.002083,0.002652,0.004329,0.006531,0.00303,0.001213,0.000667,0.001325,0.002287,0.002096,0.010357,0.000644,0.039997,0.011109,0.02649,0.366244,0.352098,0.327228,0.29312,0.259897,0.132727,0.373311,0.281379,0.184369,0.168165,0.353977,0.240484,0.081354,0.056405,0.037115,0.810487,0.338187,0.361693,0.210044,0.795804,0.745247,0.335369,0.926552,0.015055,0.008715,0.008754,0.008262,0.119321,0.161582,0.249209,0.024988,0.551335,0.165842,0.075951,0.208478,0.598995,0.491853,0.00472,0.075253,0.44518,0.400297,0.35427,0.084196,0.135353,0.117938,0.174682,1,0,0,0,0,0
35,0.512506,0.611524,0.660048,0.675398,0.671186,0.670355,0.60808,0.697182,0.666664,0.718798,0.694844,0.652064,0.675662,0.601636,0.01184,0.001898,0.001657,0.00393,0.00169,0.001144,0.000674,0.089974,0.042341,0.058933,0.070577,0.040378,0.011099,0.010036,0.00429,0.003374,0.002432,0.00462,0.003819,0.013244,0.017341,0.020647,0.269767,0.283957,0.287181,0.282709,0.281145,0.25751,0.300741,0.295981,0.290782,0.278251,0.285624,0.221564,0.292202,0.258909,0.221427,0.447586,0.427263,0.360617,0.327764,0.25537,0.457586,0.393621,0.351516,0.329993,0.30594,0.000176,0.000164,0.000366,0.000583,0.000192,0.000345,0.000396,0.000525,0.000333,0.000431,0.000244,0.000556,0.000551,0.000382,0.055261,0.019925,0.017618,0.001027,0.001873,0.0,0.0,0.0,0.0,0.0,0.0,0.001532,0.034588,0.052615,0.04832,0.12084,0.154791,0.170256,0.13899,0.114287,0.375347,0.332707,0.223788,0.116099,0.511328,0.616177,0.603093,0.684145,0.04647,0.028623,0.025842,0.014638,0.027322,0.025811,0.013897,0.008118,0.168452,0.188079,0.036799,0.042418,0.082592,0.085831,0.062161,0.091773,0.026369,0.011668,0.006019,0.00486,0.005658,0.018431,0.015331,1,0,0,0,0,0
36,0.590406,0.595151,0.663583,0.822223,0.808865,0.923,0.887663,0.942492,0.402296,0.863185,0.763466,0.622986,0.309037,0.365238,0.06043,0.063759,0.084874,0.038805,0.071202,0.022121,0.107931,0.096117,0.029681,0.03589,0.024966,0.004,0.013606,0.37718,0.183867,0.196702,0.430901,0.399998,0.141422,0.320172,0.186624,0.330506,0.31345,0.069705,0.125178,0.162058,0.203546,0.293848,0.318052,0.353909,0.380158,0.394307,0.375206,0.378066,0.373628,0.369081,0.357092,0.482833,0.415336,0.391276,0.356975,0.463423,0.382078,0.433649,0.391097,0.425315,0.329314,0.012527,0.010005,0.010561,0.016449,0.005515,0.050159,0.079475,0.026614,0.019333,0.022229,0.023695,0.014249,0.017529,0.008237,0.001141,0.000397,0.019566,0.008382,0.107883,0.136283,0.120583,0.130547,0.150072,0.137111,0.141796,0.026212,0.093208,0.132168,0.171006,0.144346,0.177313,0.373021,0.419563,0.436147,0.327474,0.409174,0.485608,0.47958,0.483125,0.540604,0.547918,0.719248,0.058069,0.073796,0.093747,0.071627,0.115267,0.115841,0.164837,0.238656,0.333116,0.181025,0.00365,0.002624,0.001206,0.001841,0.002955,0.098721,0.077256,0.0189,0.056983,0.081051,0.192849,0.121751,0.095626,1,0,0,0,0,0
37,0.707931,0.832787,0.787251,0.734357,0.763115,0.788948,0.774191,0.647684,0.696394,0.807436,0.667218,0.705098,0.622017,0.639548,0.005901,0.001507,0.003098,0.00304,0.007443,0.057423,0.022498,0.005609,0.00299,0.235191,0.008065,0.411146,0.003055,0.027226,0.145625,0.007255,0.265001,0.006081,0.032722,0.043671,0.069641,0.020736,0.074287,0.069067,0.113292,0.081646,0.054252,0.03406,0.091097,0.022648,0.099671,0.073573,0.04832,0.12393,0.110254,0.224019,0.269115,0.128258,0.175453,0.201488,0.284417,0.155912,0.183546,0.236084,0.18251,0.231248,0.173855,0.000242,0.000197,0.0002,0.000169,0.000571,0.001852,0.003387,0.048783,0.047266,0.056962,0.0677,0.008849,0.057032,0.010804,0.001492,0.065315,0.002418,0.001814,0.004282,0.437612,0.415034,0.411959,0.403438,0.412719,0.441023,0.436583,0.41689,0.383253,0.400072,0.483718,0.435263,0.445921,0.488068,0.474056,0.523115,0.498736,0.614723,0.501845,0.503757,0.529858,0.634695,0.550188,0.005342,0.000533,0.000568,0.001581,0.046366,0.005856,0.00331,0.027922,0.004165,0.001584,0.279287,0.059397,0.00116,0.002762,0.060441,0.002749,0.003841,0.250214,0.003556,0.218194,0.00326,0.001719,0.001791,1,0,0,0,0,0
38,0.852217,0.892024,0.563533,0.116124,0.659334,0.65978,0.54397,0.607724,0.499205,0.670421,0.663927,0.608225,0.522875,0.778722,0.005255,0.003679,0.02976,0.175074,0.146232,0.041719,0.293924,0.005211,0.004018,0.048404,0.011332,0.106978,0.216324,0.324968,0.254788,0.041542,0.135689,0.334231,0.138352,0.208849,0.007722,0.041616,0.230336,0.316166,0.324733,0.368374,0.414342,0.478395,0.32201,0.42179,0.494973,0.529753,0.139081,0.325878,0.194492,0.180453,0.115542,0.029719,0.081667,0.40596,0.395261,0.392778,0.380796,0.406475,0.383457,0.389383,0.399101,0.001917,0.001237,0.001176,0.001139,0.035142,0.016879,0.017817,0.024812,0.033338,0.057491,0.10222,0.165544,0.086131,0.050331,0.002852,0.034748,0.173341,0.05894,0.141923,0.309469,0.321659,0.346764,0.352098,0.337706,0.336174,0.481918,0.495952,0.598732,0.632012,0.384416,0.432781,0.57139,0.578581,0.53754,0.391808,0.408962,0.500201,0.581432,0.443684,0.610205,0.622517,0.616154,0.017035,0.009732,0.011377,0.010364,0.143138,0.178066,0.052188,0.057611,0.008923,0.005291,0.09432,0.033952,0.002124,0.067501,0.036628,0.008887,0.08235,0.080893,0.019939,0.023195,0.04528,0.031957,0.001892,1,0,0,0,1,0
39,0.644853,0.776065,0.782012,0.552678,0.843417,0.767439,0.683298,0.739707,0.514814,0.719207,0.641112,0.537979,0.477369,0.474073,0.2706,0.00418,0.005108,0.097538,0.011062,0.28689,0.040986,0.159109,0.032146,0.011619,0.700985,0.02558,0.03453,0.154635,0.1647,0.010989,0.07294,0.173387,0.264709,0.247025,0.228537,0.177449,0.167442,0.442311,0.366214,0.338354,0.232695,0.183429,0.397737,0.388025,0.232373,0.086687,0.387051,0.242154,0.349486,0.405809,0.348512,0.453663,0.335706,0.339273,0.313834,0.269417,0.210583,0.242737,0.266084,0.147963,0.199156,0.010926,0.001938,0.001616,0.001792,0.003762,0.04337,0.006065,0.023448,0.045077,0.012532,0.007182,0.00647,0.069051,0.048716,0.148102,0.026085,0.01668,0.013722,0.023096,0.235351,0.153259,0.129786,0.122831,0.110854,0.084731,0.590669,0.585167,0.369599,0.199566,0.625559,0.619632,0.632783,0.36876,0.172582,0.661019,0.660158,0.704867,0.496265,0.67937,0.741915,0.812299,0.866669,0.503737,0.105051,0.03163,0.026387,0.112789,0.36798,0.057966,0.034278,0.059688,0.018069,0.016608,0.01751,0.021557,0.063743,0.023185,0.423398,0.065999,0.074925,0.039301,0.118144,0.124674,0.151673,0.079299,1,0,0,0,0,0
