,attr4,attr6,attr13,attr23,attr26,attr28,attr30,attr39,attr40,attr45,attr46,attr50,attr51,attr52,attr55,attr58,attr73,attr87,attr89,attr90,attr93,attr103,attr105,attr107,attr109,attr111,attr115,attr117,attr118,attr121,attr123,attr128,attr139,attr142,attr146,attr155,attr159,attr170,attr172,attr174,attr181,attr188,attr190,attr191,attr192,attr196,attr201,attr203,attr209,attr210,attr214,attr215,attr216,attr218,attr219,attr221,attr224,attr226,attr228,attr229,attr235,attr237,attr240,attr242,attr247,attr248,attr250,attr255,attr259,attr261,attr262,attr263,attr264,attr268,attr270,attr275,attr276,attr278,attr279,attr280,attr281,attr282,attr285,attr287,attr289,attr291,attr292,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
29,0.545557,0.536665,0.649425,0.478048,0.670734,0.608936,0.223017,0.867895,0.857797,0.823286,0.839862,0.02273,0.019151,0.013305,0.009952,0.010018,0.565451,0.083106,0.018164,0.005011,0.006664,0.07013,0.029019,0.152606,0.141845,0.12906,0.188196,0.161667,0.16024,0.431996,0.210556,0.321139,0.287846,0.309623,0.298354,0.00911,0.000801,0.198287,0.057015,0.07905,0.042683,0.00044,0.000179,0.000446,0.000258,8.3e-05,0.137178,0.112531,0.199902,0.17625,0.361737,0.358696,0.335581,0.565844,0.561661,0.46331,0.362912,0.581153,0.51513,0.454397,0.714842,0.699231,0.692063,0.706533,0.010816,0.005849,0.003073,0.017855,0.010165,0.022239,0.026237,0.02847,0.027138,0.160448,0.232311,0.12756,0.146201,0.266208,0.177998,0.157695,0.01365,0.028892,0.007675,0.008744,0.00271,0.001629,0.001552,0.001701,1,0,0,0,0,0
30,0.694222,0.870099,0.921912,0.316707,0.836884,0.821573,0.660097,0.6822,0.799057,0.726163,0.565423,0.095091,0.049049,0.097859,0.020133,0.034764,0.477595,0.05489,0.057485,0.042292,0.051105,0.100247,0.229575,0.121358,0.156893,0.223944,0.312133,0.212716,0.256824,0.517572,0.378162,0.355816,0.356365,0.406365,0.366776,0.014522,0.015697,0.141958,0.167942,0.023968,0.02737,0.001114,0.025916,0.00176,0.001439,0.001476,0.27392,0.441,0.438685,0.486435,0.374653,0.430108,0.455314,0.750347,0.589551,0.587493,0.458121,0.767255,0.670961,0.645442,0.734478,0.708971,0.793948,0.692029,0.105355,0.150137,0.013218,0.132961,0.001722,0.222827,0.351626,0.020466,0.009009,0.239146,0.250207,0.159905,0.072167,0.018253,0.05358,0.06201,0.231366,0.187295,0.105211,0.085899,0.151284,0.038376,0.207913,0.037392,1,0,0,0,0,0
31,0.650429,0.666083,0.694481,0.396171,0.695655,0.661674,0.816413,0.837106,0.852033,0.793267,0.791304,0.24613,0.026068,0.00182,0.001864,0.251606,0.351958,0.039295,0.013402,0.004138,0.01315,0.036735,0.026344,0.322798,0.047455,0.041914,0.354225,0.11823,0.082654,0.363217,0.393368,0.344733,0.073162,0.288162,0.179451,0.019767,0.000525,0.035179,0.108628,0.148632,0.093978,0.009766,0.000383,0.000647,0.003177,0.014844,0.323649,0.33132,0.342794,0.348486,0.514381,0.439792,0.436371,0.629708,0.673824,0.667226,0.598329,0.700673,0.658638,0.66793,0.601494,0.700662,0.668344,0.660047,0.145962,0.005402,0.029913,0.394897,0.00838,0.112613,0.086712,0.197252,0.056903,0.126022,0.159571,0.031469,0.021695,0.046691,0.046971,0.070146,0.023685,0.046987,0.074655,0.017715,0.013145,0.019564,0.096767,0.04848,1,0,0,0,0,1
32,0.638606,0.541793,0.476797,0.710526,0.685086,0.227855,0.673579,0.914437,0.828084,0.897997,0.854812,0.015606,0.013627,0.008261,0.012202,0.009859,0.0009,0.007915,0.193699,0.423643,0.013686,0.243656,0.319074,0.239499,0.211241,0.287202,0.215247,0.252195,0.364883,0.248724,0.235206,0.158141,0.428498,0.382469,0.436447,0.003178,0.001201,0.001047,0.004891,0.241582,0.301063,0.151648,0.001277,0.00126,0.000818,0.101483,0.097826,0.021952,0.24877,0.112252,0.149904,0.226203,0.395733,0.172996,0.196961,0.190911,0.412462,0.275362,0.328603,0.409387,0.585167,0.738191,0.579229,0.646325,0.009709,0.00615,0.005263,0.000367,0.059051,0.002826,0.001468,0.00271,0.109649,0.001246,0.018174,0.124947,0.12953,0.239811,0.185524,0.12412,0.066334,0.051164,0.389977,0.177511,0.003183,0.126881,0.344065,0.151305,1,0,0,0,0,0
33,0.893227,0.884946,0.88343,0.372299,0.533767,0.671678,0.881559,0.843194,0.868111,0.856824,0.854229,0.001475,0.000689,0.00062,0.000396,0.0,0.807209,0.004706,0.004829,0.001763,0.000973,0.248738,0.242373,0.233807,0.235713,0.253834,0.129081,0.136235,0.242956,0.453313,0.6831,0.292229,0.339678,0.350384,0.343265,0.000307,0.000935,0.064982,0.217592,0.039214,0.002774,0.000791,0.001195,0.001073,0.000592,0.000568,0.469673,0.476774,0.472088,0.468454,0.558072,0.561661,0.539542,0.608349,0.550288,0.620683,0.665951,0.621198,0.629305,0.579397,0.705773,0.599537,0.648707,0.674081,0.001508,0.002157,0.003451,0.001579,0.001633,0.10713,0.105163,0.100008,0.117475,0.093246,0.0511,0.022967,0.072969,0.00584,0.025798,0.024869,0.04914,0.02333,0.009681,0.004058,0.00632,0.003208,0.005693,0.00516,1,0,0,0,0,0
34,0.853554,0.801401,0.742325,0.780256,0.752335,0.691565,0.708044,0.666462,0.691624,0.711569,0.646584,0.003192,0.001443,0.001314,0.004035,0.034864,0.133236,0.638345,0.040818,0.014256,0.108892,0.236392,0.232743,0.290034,0.273772,0.264588,0.278402,0.252263,0.23784,0.326324,0.320741,0.388711,0.332538,0.476104,0.232737,0.003032,0.002961,0.002599,0.002069,0.007347,0.000644,0.000577,0.02649,0.008985,0.016589,0.001055,0.259897,0.132727,0.168165,0.13096,0.130949,0.081354,0.056405,0.810487,0.338187,0.361693,0.210044,0.795804,0.28016,0.264482,0.521515,0.335369,0.926552,0.8386,0.008715,0.008754,0.012719,0.119321,0.275344,0.104185,0.06707,0.023158,0.024988,0.165842,0.075951,0.598995,0.491853,0.00472,0.014257,0.084778,0.075253,0.112074,0.35427,0.135353,0.09536,0.137019,0.174682,0.292682,1,0,0,0,0,0
35,0.599213,0.610627,0.660048,0.671186,0.670355,0.60808,0.714812,0.724863,0.718798,0.700812,0.674206,0.01184,0.007305,0.00614,0.001657,0.00393,0.042341,0.010036,0.003374,0.002432,0.008349,0.266543,0.249822,0.288704,0.282709,0.272593,0.303553,0.295981,0.290782,0.288477,0.265617,0.329801,0.288656,0.457586,0.329993,0.001243,0.000168,0.01933,0.033276,0.044673,0.019925,0.002837,0.001873,0.001795,0.008579,0.001162,0.0,0.0,0.04832,0.031725,0.17691,0.170256,0.13899,0.375347,0.332707,0.223788,0.116099,0.511328,0.505301,0.537462,0.607633,0.603093,0.684145,0.703581,0.028623,0.025842,0.009048,0.027322,0.014333,0.014482,0.012926,0.00981,0.008118,0.188079,0.036799,0.082592,0.085831,0.062161,0.103478,0.119273,0.091773,0.125693,0.006019,0.005658,0.011034,0.01916,0.015331,0.028099,1,0,0,0,0,0
36,0.608394,0.597293,0.663583,0.808865,0.923,0.887663,0.876167,0.882147,0.863185,0.433578,0.442658,0.06043,0.062865,0.064683,0.084874,0.038805,0.029681,0.37718,0.196702,0.430901,0.183229,0.30179,0.332668,0.090398,0.162058,0.251461,0.278772,0.353909,0.380158,0.375816,0.370439,0.381646,0.421584,0.382078,0.425315,0.033278,0.07234,0.006178,0.001283,0.0038,0.000397,0.036241,0.107883,0.112158,0.037779,0.057237,0.137111,0.141796,0.171006,0.243838,0.295312,0.373021,0.419563,0.327474,0.409174,0.485608,0.47958,0.483125,0.495426,0.502024,0.515399,0.547918,0.719248,0.669239,0.073796,0.093747,0.089446,0.115267,0.288289,0.024713,0.064653,0.259873,0.238656,0.181025,0.00365,0.001206,0.001841,0.002955,0.001032,0.004939,0.098721,0.080311,0.056983,0.192849,0.125639,0.184104,0.095626,0.095791,1,0,0,0,0,0
37,0.842324,0.795366,0.787251,0.763115,0.788948,0.774191,0.758752,0.784162,0.807436,0.742426,0.73993,0.005901,0.004077,0.001932,0.003098,0.00304,0.00299,0.027226,0.007255,0.265001,0.005051,0.081701,0.070384,0.080021,0.081646,0.044794,0.082997,0.022648,0.099671,0.041269,0.303608,0.081214,0.267579,0.183546,0.231248,0.00274,0.004138,0.001546,0.367108,0.114987,0.065315,0.079655,0.004282,0.001045,0.001078,0.00538,0.412719,0.441023,0.400072,0.413256,0.452205,0.445921,0.488068,0.523115,0.498736,0.614723,0.501845,0.503757,0.524691,0.526559,0.610899,0.634695,0.550188,0.564915,0.000533,0.000568,0.000549,0.046366,0.005997,0.032375,0.124464,0.105602,0.027922,0.001584,0.279287,0.00116,0.002762,0.060441,0.227908,0.001922,0.002749,0.0033,0.003556,0.00326,0.002159,0.043608,0.001791,0.0483,1,0,0,0,0,0
38,0.896982,0.858716,0.563533,0.659334,0.65978,0.54397,0.613633,0.726886,0.670421,0.712534,0.767814,0.005255,0.004239,0.004083,0.02976,0.175074,0.004018,0.324968,0.041542,0.135689,0.272667,0.248656,0.252997,0.3207,0.368374,0.426063,0.272112,0.42179,0.494973,0.146447,0.244321,0.099541,0.322078,0.380796,0.389383,0.019913,0.031517,0.00215,0.064706,0.041235,0.034748,0.054484,0.141923,0.096417,0.156819,0.000821,0.337706,0.336174,0.632012,0.628791,0.543657,0.57139,0.578581,0.391808,0.408962,0.500201,0.581432,0.443684,0.60174,0.558295,0.627013,0.622517,0.616154,0.632537,0.009732,0.011377,0.008836,0.143138,0.032341,0.114041,0.138834,0.114837,0.057611,0.005291,0.09432,0.002124,0.067501,0.036628,0.025636,0.030053,0.008887,0.021885,0.019939,0.04528,0.044173,0.055977,0.001892,0.003819,1,0,0,0,1,0
39,0.781011,0.761735,0.782012,0.843417,0.767439,0.683298,0.891337,0.637183,0.719207,0.594848,0.554088,0.2706,0.075777,0.013229,0.005108,0.097538,0.032146,0.154635,0.010989,0.07294,0.144887,0.129897,0.11511,0.416029,0.338354,0.19452,0.405185,0.388025,0.232373,0.379074,0.405741,0.356804,0.271783,0.210583,0.147963,0.033769,0.026547,0.012914,0.000852,0.029465,0.026085,0.041607,0.023096,0.017453,0.061758,0.05469,0.110854,0.084731,0.199566,0.158559,0.665627,0.632783,0.36876,0.661019,0.660158,0.704867,0.496265,0.67937,0.740238,0.677391,0.810543,0.812299,0.866669,0.842279,0.105051,0.03163,0.01807,0.112789,0.003137,0.03918,0.033381,0.024726,0.034278,0.018069,0.016608,0.021557,0.063743,0.023185,0.08808,0.133464,0.423398,0.12044,0.039301,0.124674,0.1392,0.1647,0.079299,0.165723,1,0,0,0,0,0
40,0.808752,0.808465,0.800281,0.730372,0.820556,0.72188,0.656395,0.752894,0.723051,0.73201,0.733374,0.006785,0.002652,0.003127,0.001718,0.002821,0.115862,0.011815,0.024009,0.013435,0.003227,0.268903,0.279102,0.264506,0.256043,0.252579,0.236584,0.23666,0.235809,0.235027,0.23786,0.316036,0.450219,0.475809,0.489321,0.000289,0.000262,0.007813,0.009845,0.012549,0.001907,0.017351,0.000762,0.000395,0.000377,0.000365,0.392277,0.367944,0.374642,0.361872,0.327943,0.336856,0.326009,0.456902,0.469762,0.465949,0.43268,0.462762,0.468532,0.467649,0.561818,0.563383,0.552469,0.563909,0.002479,0.006489,0.004027,0.007254,0.001466,0.012579,0.011081,0.008757,0.012689,0.006961,0.004667,0.004392,0.004016,0.045115,0.010535,0.020255,0.003066,0.005916,0.014639,0.015779,0.001568,0.000376,0.000278,0.000535,1,0,0,0,0,0
41,0.880541,0.856798,0.767696,0.67224,0.711066,0.697028,0.52273,0.693468,0.69734,0.849475,0.844678,0.003652,0.001597,0.000644,0.001153,0.075562,0.157946,0.075012,0.061647,0.140714,0.083122,0.221276,0.218066,0.155473,0.186303,0.242695,0.363964,0.392942,0.405988,0.176118,0.305761,0.117517,0.156344,0.343395,0.728656,0.020552,0.01956,0.10399,0.060004,0.050955,0.007595,0.280815,0.025,0.031957,0.028706,0.127139,0.337907,0.364142,0.386216,0.350286,0.543691,0.575371,0.586554,0.358819,0.424036,0.524389,0.58538,0.273707,0.326031,0.329542,0.469885,0.48667,0.550579,0.57044,0.001306,0.001542,0.002118,0.014572,0.044875,0.086617,0.17065,0.054688,0.012655,0.199865,0.120021,0.007189,0.005521,0.007834,0.014204,0.060214,0.218896,0.157578,0.103907,0.028355,0.021129,0.031256,0.027902,0.043286,1,0,0,0,0,0
42,0.841206,0.807841,0.776917,0.666125,0.697864,0.625932,0.703917,0.791816,0.812803,0.793511,0.801369,0.026754,0.000592,0.000167,0.000253,0.140021,0.342013,0.298559,0.239876,0.240222,0.310093,0.215645,0.237743,0.306962,0.290871,0.222394,0.374431,0.380528,0.320878,0.441529,0.449691,0.431941,0.370569,0.466214,0.36642,0.036051,0.008693,0.044134,0.038089,0.040193,0.039011,0.016682,0.057562,0.090681,0.023608,0.058729,0.298578,0.246835,0.262033,0.23601,0.557926,0.515175,0.447352,0.563439,0.572497,0.582897,0.4774,0.588108,0.583803,0.569243,0.578883,0.585514,0.616166,0.597681,0.003529,0.002593,0.003373,0.089929,0.015396,0.123877,0.046783,0.017428,0.068362,0.089457,0.058785,0.0973,0.117279,0.049704,0.057078,0.17294,0.11801,0.095108,0.04273,0.113563,0.115366,0.118866,0.079909,0.023458,1,0,0,0,0,0
43,0.83944,0.916074,0.959442,0.751984,0.736984,0.639656,0.706129,0.805073,0.774138,0.765154,0.772544,0.019455,0.011277,0.0094,0.003293,0.00866,0.131307,0.772902,0.125751,0.143295,0.144798,0.159527,0.236893,0.181674,0.259294,0.322593,0.269636,0.296221,0.3031,0.365562,0.370137,0.362634,0.346632,0.326173,0.319918,0.021072,0.007255,0.000926,0.001756,0.001133,0.000886,0.000858,0.002126,0.0017,0.001385,0.001908,0.362632,0.416477,0.468901,0.486804,0.436717,0.452429,0.452999,0.499396,0.487788,0.471674,0.423041,0.464137,0.593577,0.543165,0.592414,0.490338,0.48837,0.492284,0.044893,0.030453,0.015347,0.0254,0.003303,0.12865,0.106486,0.064813,0.045047,0.006669,0.012288,0.096103,0.041712,0.049559,0.011545,0.017672,0.123071,0.115635,0.00508,0.008367,0.05229,0.014974,0.046197,0.031377,1,0,0,0,0,0
44,0.806796,0.719912,0.7082,0.570956,0.706175,0.622869,0.654576,0.910149,0.911688,0.904633,0.936786,0.011688,0.000709,0.005169,0.004441,0.001007,0.012527,0.031566,0.018264,0.012222,0.019636,0.256036,0.19417,0.161722,0.241276,0.236289,0.144767,0.167778,0.197188,0.185137,0.174616,0.191934,0.284472,0.362318,0.359486,0.000591,0.001137,0.01892,0.001986,0.002241,0.001755,0.004753,0.001135,0.000892,0.001386,0.002309,0.154232,0.028371,0.063093,0.017702,0.178889,0.176608,0.243503,0.515376,0.404947,0.433944,0.399781,0.475633,0.61706,0.645811,0.769301,0.730687,0.770968,0.757582,0.002351,0.028016,0.012057,0.017532,0.005355,0.128367,0.213823,0.223505,0.21912,0.114476,0.053149,0.096426,0.083305,0.057951,0.059603,0.081136,0.265174,0.245905,0.022754,0.099743,0.030823,0.02227,0.042312,0.012272,1,0,0,0,0,0
45,0.635814,0.644834,0.660898,0.573897,0.624178,0.577716,0.354936,0.708411,0.661162,0.039735,0.054949,0.014418,0.01659,0.01871,0.033639,0.166783,0.879896,1.0,0.10548,0.001119,0.3341,0.186557,0.181091,0.224266,0.23987,0.249088,0.28703,0.29548,0.296605,0.306324,0.388272,0.334431,0.332716,0.314184,0.334781,0.009767,0.012547,0.002126,0.013201,0.00074,0.000265,0.000416,0.000196,0.002433,0.007266,8.9e-05,0.243525,0.266506,0.375011,0.380815,0.46379,0.454442,0.452708,0.576914,0.565486,0.507615,0.546006,0.507559,0.571469,0.615249,0.471909,0.649848,0.638151,0.451791,0.044578,0.045964,0.048854,0.037591,0.028871,0.018869,0.018513,0.01647,0.012927,0.064141,0.042941,0.307326,0.110578,0.008136,0.007934,0.005041,0.002546,0.108668,0.07766,0.001785,0.016702,0.17312,0.2404,0.008668,1,0,0,0,0,0
46,0.814206,0.803858,0.753844,0.730331,0.673457,0.632321,0.579599,0.544397,0.545116,0.499284,0.503514,0.003429,0.005057,0.005789,0.006738,0.035803,0.113426,0.20604,0.001279,0.001608,0.005229,0.218237,0.191283,0.21668,0.200981,0.16716,0.189067,0.172332,0.149314,0.400583,0.299733,0.54334,0.21417,0.241543,0.217702,0.001882,0.001372,0.342038,0.024782,0.06821,0.000747,0.000359,0.002027,0.000722,0.000671,0.001286,0.404779,0.396638,0.390611,0.387603,0.409387,0.392892,0.387413,0.655149,0.578581,0.637446,0.569825,0.522175,0.574689,0.58264,0.574376,0.578447,0.592302,0.597714,0.0021,0.001984,0.007624,0.002788,0.00446,0.111446,0.334466,0.041884,0.004727,0.07734,0.061619,0.028023,0.012405,0.001534,0.002161,0.001842,0.050079,0.048663,0.002573,0.003698,0.002804,0.002143,0.001596,0.002889,1,0,0,0,0,0
47,0.702057,0.653439,0.887118,0.747224,0.788045,0.665133,0.716973,0.594388,0.594963,0.509693,0.530377,0.014864,0.011307,0.041912,0.016522,0.101161,0.134153,0.044438,0.022406,0.016321,0.082516,0.168182,0.293251,0.257311,0.340384,0.285816,0.293203,0.301413,0.301536,0.275309,0.280652,0.303841,0.318896,0.373978,0.313395,0.020807,0.017963,0.001261,0.004912,0.001848,0.000828,0.000429,0.012555,0.069194,0.007675,0.00069,0.066112,0.337594,0.369465,0.320697,0.410304,0.415738,0.395229,0.338343,0.369543,0.386865,0.421486,0.407911,0.432501,0.425557,0.532888,0.536433,0.595288,0.617955,0.004994,0.088721,0.049253,0.122803,0.150722,0.029424,0.032647,0.035817,0.073432,0.029585,0.039701,0.015586,0.007389,0.020777,0.00793,0.027184,0.048456,0.036377,0.018565,0.006911,0.015595,0.014876,0.011902,0.026907,1,0,0,0,0,0
48,0.693765,0.67159,0.667675,0.903067,0.868228,0.722146,0.910512,0.585772,0.549024,0.509073,0.419179,0.002337,0.003128,0.002509,0.001549,0.020808,0.005959,0.192279,0.295466,0.338772,0.27876,0.272291,0.243422,0.234451,0.218635,0.212929,0.362126,0.361818,0.372064,0.432016,0.444225,0.438724,0.491159,0.526948,0.505789,0.014795,0.008526,0.001397,0.001305,0.00204,0.055893,0.040622,0.049631,0.058187,0.057249,0.086741,0.069176,0.05049,0.17436,0.164419,0.343845,0.320216,0.323571,0.486782,0.475868,0.401749,0.398059,0.506889,0.446413,0.467212,0.719583,0.704095,0.671811,0.551944,0.006147,0.005464,0.002524,0.066271,0.094222,0.132597,0.117401,0.087346,0.070537,0.037065,0.010701,0.015619,0.021287,0.148227,0.392947,0.119159,0.200521,0.319841,0.267149,0.256435,0.198994,0.317632,0.345554,0.332577,1,0,0,0,0,0
49,0.629778,0.702008,0.628923,0.253536,0.021559,0.722586,0.569508,0.851339,0.820207,0.621844,0.627783,0.011191,0.008306,0.004507,0.002366,0.003435,1.0,0.53192,0.067918,0.157056,0.115245,0.179781,0.177912,0.175146,0.186088,0.186582,0.18273,0.291365,0.30879,0.269228,0.294406,0.368219,0.260762,0.325164,0.255168,0.00116,0.002521,0.041384,0.02489,0.030777,0.035615,0.006089,0.075997,0.084365,0.10802,0.014798,0.118841,0.118346,0.206694,0.168473,0.254946,0.420198,0.450472,0.336197,0.37542,0.440603,0.406062,0.535956,0.611652,0.629653,0.591902,0.596687,0.63369,0.538705,0.009184,0.004471,0.002932,0.002288,0.008753,0.004168,0.006651,0.118277,0.113585,0.207509,0.098259,0.201444,0.07034,0.087741,0.088875,0.283477,0.073674,0.138198,0.03424,0.116492,0.124741,0.122195,0.003941,0.004375,1,0,0,0,0,0
50,0.662062,0.658921,0.609804,0.768243,0.778255,0.749784,0.766036,0.731399,0.55108,0.55125,0.510584,0.0245,0.020471,0.013471,0.017639,0.033945,0.01052,0.039631,0.24533,0.195816,0.418442,0.274815,0.296907,0.235377,0.223738,0.223326,0.110041,0.088903,0.096543,0.338717,0.322682,0.377483,0.455309,0.393333,0.368477,0.028034,0.025504,0.006047,0.006627,0.005359,0.001409,0.052931,0.001805,0.026462,0.096466,0.001785,0.281479,0.299114,0.327988,0.333378,0.487319,0.48043,0.471093,0.499519,0.497495,0.491054,0.4774,0.541957,0.540459,0.543724,0.520051,0.535796,0.464171,0.406591,0.05744,0.019148,0.057171,0.079748,0.089102,0.009346,0.0113,0.01391,0.015843,0.014503,0.005938,0.007118,0.004973,0.006588,0.00469,0.00638,0.003587,0.000933,0.271878,0.005023,0.059121,0.411014,0.12849,0.050006,1,0,0,0,0,0
51,0.789779,0.771832,0.725017,0.822241,0.792025,0.697471,0.735822,0.703497,0.599909,0.657196,0.69562,0.064596,0.066737,0.121566,0.124314,0.08166,0.007564,0.025497,0.553323,0.244711,0.439327,0.231653,0.213086,0.354444,0.332435,0.33428,0.488525,0.370789,0.366447,0.371763,0.431811,0.398347,0.522867,0.291248,0.488601,0.015668,0.014109,0.000575,0.039552,0.220316,0.556391,0.195335,0.008954,0.027164,0.020787,0.090465,0.384013,0.363761,0.514314,0.514828,0.598721,0.587941,0.58538,0.551597,0.584474,0.629372,0.446726,0.530272,0.585525,0.557535,0.551832,0.615394,0.344706,0.608394,0.026992,0.04425,0.037549,0.047623,0.054459,0.032876,0.039903,0.04343,0.02144,0.001671,0.088037,0.14874,0.001277,0.071048,0.101044,0.049489,0.126287,0.418196,0.084535,0.063289,0.200284,0.032278,0.086952,0.05371,1,0,0,0,0,0
52,0.662751,0.594409,0.632406,0.648787,0.652881,0.678358,0.652449,0.674849,0.747747,0.713289,0.768849,0.0,0.003458,0.0,0.097822,0.023055,0.357667,0.474704,0.083209,0.037314,0.294605,0.304012,0.253765,0.256797,0.312791,0.370021,0.383491,0.425995,0.418759,0.462257,0.534451,0.465082,0.432263,0.441337,0.406557,0.001716,0.016063,0.171806,0.114904,0.189273,0.084707,0.03006,0.346171,0.066423,0.133736,0.067072,0.52799,0.508376,0.52629,0.52402,0.509695,0.518787,0.523394,0.582036,0.566604,0.54605,0.609355,0.600297,0.540235,0.581611,0.50804,0.618067,0.621858,0.625973,0.001889,6.8e-05,0.056506,0.06535,0.013344,0.064748,0.141925,0.037533,0.042531,0.093721,0.119733,0.085552,0.052805,0.045065,0.036868,0.229256,0.068541,0.061102,0.020885,0.203143,0.100903,0.012692,0.001908,0.022545,1,0,0,0,0,0
53,0.833322,0.899067,0.778175,0.723148,0.798393,0.825872,0.708689,0.712729,0.711146,0.642501,0.641649,0.693992,0.769134,0.49651,0.000103,0.482157,0.06637,0.012778,0.026519,0.177932,0.091834,0.310967,0.29594,0.392634,0.324746,0.300357,0.332901,0.321845,0.353587,0.317874,0.357044,0.280823,0.415391,0.467414,0.478896,0.072089,0.000571,0.014022,0.003488,0.039672,0.065379,0.060382,0.189935,0.022314,0.009401,0.019693,0.369588,0.348273,0.414274,0.397421,0.351617,0.354715,0.505882,0.446636,0.36526,0.454934,0.339394,0.358069,0.496354,0.477523,0.557513,0.644659,0.785214,0.76976,0.127219,0.058454,0.001082,0.030987,0.075878,0.209616,0.003357,0.000936,0.005503,0.069091,0.047284,0.053361,0.068463,0.066595,0.228854,0.08299,0.246464,0.276543,0.307923,0.281317,0.064212,0.036344,0.036073,0.062974,1,0,0,0,0,0
54,0.277817,0.238527,0.38138,0.654459,0.556511,0.587676,0.555921,0.4582,0.336121,0.732719,0.668316,0.024008,0.018582,0.016791,0.025227,0.008604,0.202312,0.413373,0.349303,0.294553,0.087009,0.189403,0.247078,0.066303,0.057757,0.079396,0.0,0.030617,0.0,0.056331,0.531276,0.311509,0.142853,0.205405,0.180528,0.00684,0.015541,0.067607,1.0,0.055929,0.331521,0.036483,0.008575,0.004019,0.002848,0.013517,0.0,0.0,0.0,0.0,0.234713,0.251342,0.0,0.084385,0.188451,0.261507,0.052648,0.533168,0.536131,0.650966,0.4114,0.184414,0.710011,0.644771,0.016661,0.011928,0.017545,0.015265,0.011157,0.009804,0.264178,0.101274,0.12485,1.0,1.0,1.0,1.0,1.0,1.0,0.41576,0.104951,0.455892,0.597928,0.375787,0.022614,0.158181,0.253896,0.310326,1,0,0,0,0,0
55,0.362755,0.054446,0.106479,0.70865,0.578109,0.077076,0.486848,0.653765,0.57697,0.886246,0.884843,0.089882,0.321533,0.004289,0.130983,0.509628,0.1117,0.028964,0.091434,0.115507,0.126436,0.481406,0.524733,0.194945,0.0,0.470535,0.062469,0.364877,0.407798,0.261043,0.129417,0.22559,0.186495,0.354458,0.353669,0.497679,0.221101,0.016367,0.03432,0.141166,0.179452,0.021415,0.00223,0.00316,0.00668,0.002507,0.227959,0.268396,0.26834,0.259751,0.048209,0.24603,0.260993,0.3542,0.466787,0.253892,0.425937,0.481437,0.263509,0.242172,0.281826,0.427793,0.560879,0.565475,0.708103,0.009148,0.310507,0.020276,0.315424,0.023116,0.018808,0.014393,0.257482,0.173468,0.169416,0.480659,0.264481,0.269778,0.165472,0.203595,0.104052,0.036943,0.100211,0.019349,0.010455,0.03671,0.049425,0.015463,1,0,0,0,0,0
56,0.476457,0.594473,0.794413,0.566666,0.949414,0.916168,0.604787,0.934039,0.927612,0.907731,0.91784,0.230314,0.26525,0.226739,0.314876,0.288283,0.01033,0.095988,0.070305,0.063262,0.052624,0.228539,0.323196,0.246536,0.165919,0.480967,0.179733,0.374787,0.435631,0.133793,0.400857,0.229781,0.354979,0.456289,0.360789,0.100967,0.104396,0.005724,0.015927,0.005869,0.019826,0.005892,0.005044,0.005779,0.008987,0.012467,0.17984,0.529601,1.0,0.815094,0.614924,0.878523,0.966631,0.395531,0.438395,0.839249,1.0,0.456678,0.888889,0.831309,0.879797,0.860317,0.820205,0.840311,0.541711,0.617289,1.0,0.483776,0.389858,0.816958,0.139854,1.0,0.061507,0.190195,0.247555,0.007505,0.448511,0.065998,0.166923,0.485794,0.027407,0.233074,0.086759,0.446823,0.071765,0.033396,0.02742,0.377905,1,0,0,0,0,0
