,attr1,attr3,attr13,attr14,attr23,attr26,attr27,attr28,attr29,attr30,attr35,attr36,attr39,attr42,attr48,attr50,attr53,attr54,attr56,attr58,attr59,attr62,attr63,attr64,attr65,attr66,attr74,attr78,attr81,attr82,attr84,attr86,attr89,attr96,attr98,attr100,attr104,attr107,attr110,attr113,attr116,attr117,attr118,attr119,attr120,attr122,attr124,attr125,attr132,attr135,attr139,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr160,attr163,attr164,attr167,attr173,attr176,attr187,attr188,attr190,attr192,attr193,attr194,attr196,attr198,attr204,attr206,attr211,attr212,attr213,attr215,attr218,attr219,attr222,attr223,attr225,attr228,attr230,attr231,attr234,attr235,attr238,attr239,attr241,attr242,attr243,attr244,attr245,attr248,attr252,attr254,attr256,attr257,attr258,attr261,attr268,attr271,attr275,attr277,attr285,attr286,attr287,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
21,0.260249,0.419438,0.694201,0.660193,0.727851,0.665293,0.585556,0.433667,0.586891,0.8169429854456519,0.493483,0.7366984623173325,0.835453,0.419659,0.7399291300669916,0.059763,0.015734,0.010382,0.008443,0.044514,0.033868,0.025128,0.012743,0.144771,0.10536,0.102626,0.253318,0.204271,0.046743,0.008725,0.073104,0.044902,0.106565,0.215761,0.059787,0.153292,0.142373,0.15179,0.094541,0.469314,0.266866,0.268148,0.271481,0.262236,0.426763,0.400171,0.23644,0.187771,0.008018,0.374746,0.347846,0.635295,0.315508,0.407257,0.009191,0.003261,0.002372,0.01096,0.007023,0.153,0.147234,0.1296447778686672,0.35734035734035735,0.025712,0.02796,0.058444,0.0338,0.357837,0.593309,0.084209,0.013757,0.0,0.033235,0.0,0.624922,0.493984,0.43296,0.345086,0.762961,0.709239,0.596395,0.489186,0.739611,0.566828,0.470511,0.373513,0.598285,0.648674,0.509181,0.802559,0.569635,0.635679,0.679706,0.666119,0.641975,0.015394,0.020478,0.135103,0.065487,0.045684,0.076532,1.0,0.129688,0.47476232333626334,0.093727,0.031294093882281646,0.029938,0.124156,0.135843,0.388348,0.026875,1,0,0,0,0,0
22,0.856918,0.834932,0.78072,0.752331,0.800124,0.684949,0.615881,0.612034,0.619126,0.6157882602942946,0.647682,0.6757747678609456,0.795897,0.792555,0.8069807189399437,0.000594,0.001017,0.00109,0.002794,0.000565,0.000761,0.065138,0.102974,1.6e-05,1.5e-05,0.016676,0.554068,0.028602,0.585918,0.314749,0.419767,0.062316,0.029934,0.010206,0.008222,0.107085,0.088169,0.12939,0.125247,0.159554,0.248025,0.33869,0.358169,0.346214,0.229691,0.342085,0.369657,0.39393,0.348169,0.25203,0.329307,0.304925,0.303944,0.297682,0.000359,0.000492,0.00089,0.000608,0.028259,0.001875,0.01943,0.0032240193441160645,0.00943100943100943,0.007049,0.01347,0.048655,0.000846,0.000784,0.000597,0.00026,0.000245,0.302849,0.34049,0.310409,0.359814,0.359937,0.398182,0.704923,0.461431,0.600868,0.772746,0.766058,0.340993,0.511227,0.659353,0.62037,0.559872,0.578077,0.63956,0.574119,0.598285,0.626465,0.695484,0.704363,0.704733,0.001472,0.002159,0.003611,0.002656,0.013859,0.137186,0.002386,0.135512,0.08218557529902709,0.037663,0.0743532230596692,0.020444,0.03316,0.020489,0.018572,0.005193,1,0,0,0,0,0
23,0.65495,0.748271,0.637807,0.581554,0.828515,0.906546,0.826175,0.903949,0.425623,0.6606310893709154,0.693677,0.1568691462988336,0.539857,0.634294,0.41936636457195553,0.01627,0.00139,0.000582,0.012242,0.001891,0.001701,0.005169,0.013092,0.114586,0.110919,0.139394,0.09008,0.40568,0.334198,0.207527,0.512186,0.271715,0.312322,0.641243,0.450812,0.251564,0.253285,0.209136,0.205473,0.309726,0.258807,0.251097,0.237942,0.233546,0.317455,0.353162,0.364383,0.388683,0.333258,0.211427,0.262318,0.342819,0.251104,0.267908,0.00132,0.000489,0.000437,0.000426,0.000574,0.011778,0.017035,0.012155072930437584,0.00124000124000124,0.031989,0.039886,0.039348,0.015304,0.01836,0.025716,0.044548,0.029558,0.22986,0.198571,0.215334,0.404041,0.406546,0.36876,0.33538,0.578547,0.449868,0.489857,0.477568,0.653035,0.43892,0.404176,0.465815,0.69866,0.752248,0.612364,0.532307,0.663211,0.592581,0.649356,0.628187,0.670972,0.004353,0.009384,0.005697,0.003434,0.002048,0.003893,0.085165,0.113244,0.006053042371296599,0.247905,0.15771347314041942,0.158548,0.252088,0.35436,0.041683,0.144763,1,0,0,0,0,0
24,0.801215,0.820753,0.799631,0.77473,0.669043,0.843989,0.796163,0.715441,0.495341,0.5748105529048555,0.765717,0.5223028274556918,0.844813,0.788633,0.8255583730250426,0.001031,0.001128,0.001087,0.001629,0.000342,0.000286,0.00066,0.001057,0.090962,0.098894,0.087465,0.009156,0.147228,0.009813,0.016066,0.008958,0.879207,0.020713,0.043629,0.022867,0.276598,0.267949,0.280686,0.276001,0.300274,0.280706,0.260809,0.244952,0.23085,0.32369,0.362407,0.372277,0.361481,0.372339,0.344863,0.383107,0.389863,0.390645,0.370089,0.000192,0.000214,0.000557,0.000288,0.00026,0.005942,0.007514,0.01102606615639694,0.0005050005050005051,0.001738,0.000653,0.004308,0.006945,0.009236,0.000447,0.001499,0.001178,0.279265,0.296039,0.297784,0.403247,0.420547,0.402207,0.318494,0.534275,0.508119,0.550098,0.555488,0.579565,0.608707,0.5886,0.591966,0.611637,0.633812,0.600454,0.573381,0.643507,0.65422,0.639795,0.635937,0.605307,0.000557,0.00157,0.001597,0.000154,0.000259,0.002081,0.074534,0.023527,0.005453038171267198,0.026505,0.005276015828047485,0.007667,0.008214,0.002881,0.004068,0.006574,1,0,0,0,0,0
25,0.811053,0.851002,0.499033,0.554926,0.672771,0.696275,0.726393,0.766787,0.685387,0.7520247784772063,0.795798,0.7315222937869906,0.841543,0.85624,0.8503944061411107,0.011881,0.011028,0.028847,0.020209,0.128997,0.45067,0.538532,0.270155,0.17995,0.121292,0.206073,0.06572,0.11017,0.081249,0.057552,0.018782,0.032535,0.024122,0.106585,0.006067,0.185679,0.213813,0.1862,0.432044,0.276619,0.446495,0.45655,0.510734,0.614897,0.226845,0.305007,0.450947,0.483416,0.495089,0.490521,0.496283,0.473704,0.502963,0.513203,0.002422,0.013876,0.005825,0.02158,0.14389,0.142031,0.125635,0.08564051384308305,0.061493061493061496,0.070005,0.006222,0.012131,0.010953,0.023472,0.003009,0.00997,0.001329,0.312478,0.195496,0.292203,0.279791,0.325662,0.360675,0.435252,0.215971,0.253903,0.469572,0.522041,0.440586,0.601382,0.61583,0.602903,0.617687,0.600666,0.577966,0.620505,0.611491,0.599358,0.57413,0.579095,0.583892,0.016559,0.069347,0.078213,0.274034,0.265494,0.256615,0.325839,0.048161,0.3183662285635999,0.181719,0.02930508791526375,0.005394,0.009199,0.011032,0.003398,0.001165,1,0,0,0,0,0
26,0.825514,0.913362,0.914124,0.901028,0.490072,0.650922,0.655258,0.66412,0.473834,0.4008229421434586,0.661318,0.5959976856409289,0.772264,0.643411,0.6647685224300995,0.175564,0.079064,0.056562,0.012558,0.038586,0.00826,0.019615,0.017465,0.342519,0.233481,0.142923,0.137075,0.261471,0.197416,0.146425,0.066592,0.136423,0.112319,0.136179,0.1061,0.30299,0.30987,0.28404,0.291612,0.398868,0.327243,0.301605,0.302661,0.297154,0.603265,0.476022,0.06596,0.170014,0.234979,0.354883,0.351797,0.372442,0.350871,0.344616,0.006931,0.002626,0.003273,0.001653,0.004417,0.082368,0.05043,0.003841023046138277,0.06191006191006191,0.91465,0.001119,0.000624,0.002938,0.001065,0.011605,0.003588,0.001047,0.499363,0.463723,0.486268,0.455213,0.485351,0.490025,0.484903,0.476024,0.639851,0.576937,0.521974,0.430813,0.484121,0.519357,0.427984,0.45045,0.62755,0.419686,0.423734,0.427547,0.48601,0.546844,0.436796,0.401458,0.013837,0.005233,0.001943,0.001492,0.000628,0.001793,0.047197,0.065736,0.03222622558357908,0.112428,0.021136063408190228,0.063953,0.003515,0.004862,0.227656,0.00854,1,0,0,0,0,0
27,0.784773,0.79916,0.797102,0.781016,0.67438,0.64658,0.628927,0.663902,0.682179,0.7003107333306604,0.662577,0.6481923087740727,0.681796,0.58374,0.5365562424480563,0.00134,0.001396,0.000712,0.00033,5.2e-05,0.000155,0.000175,0.006204,0.079507,0.069561,0.085086,0.007726,0.002929,0.002583,0.144113,0.019353,0.000397,0.059685,0.082308,0.123216,0.154287,0.154163,0.196221,0.203628,0.184733,0.243999,0.254678,0.247394,0.217016,0.20535,0.241783,0.284595,0.285295,0.393203,0.316619,0.365638,0.319877,0.156413,0.217778,0.001966,0.001275,0.001835,0.000735,0.000964,0.026467,0.026124,0.0059330355982135895,0.0054560054560054555,0.00052,0.091609,0.241926,0.000183,0.000573,0.013226,0.112112,0.086325,0.264918,0.268608,0.290973,0.190743,0.24045,0.278225,0.289654,0.205415,0.229223,0.261116,0.293232,0.42133,0.414128,0.51087,0.57791,0.454878,0.460536,0.869353,0.472725,0.468308,0.577429,0.789732,0.887044,0.877013,0.005662,0.002672,0.001598,0.002961,0.001013,0.001317,0.160596,0.117647,0.05320737245160715,0.012658,0.01780405341216024,0.248315,0.312586,0.135442,0.239048,0.109488,1,0,0,0,0,0
28,0.745834,0.721409,0.659617,0.650334,0.72179,0.592657,0.546579,0.495949,0.806079,0.7097329698087487,0.544999,0.8336222933851922,0.694734,0.583816,0.6581182312444585,3.5e-05,5e-06,0.0,0.001414,0.019735,0.052811,0.019218,0.018669,0.308315,0.317925,0.342475,0.122448,0.226405,0.029118,0.011886,0.380011,0.116293,0.020774,0.029132,0.030795,0.113141,0.065322,0.086632,0.021303,0.486084,0.301351,0.07644,0.0,0.0,0.44738,0.274184,0.0,0.0,0.283546,0.437668,0.241667,0.298038,0.185713,0.153779,0.000568,0.000918,0.001816,0.019769,0.027707,0.104267,0.153814,0.14694888169329018,0.05666605666605667,0.043791,0.002393,0.059718,0.017644,0.009439,0.011308,0.005325,0.00554,0.264694,0.352008,0.297034,0.643116,0.633376,0.604748,0.36876,0.644078,0.643105,0.418579,0.374597,0.659219,0.558005,0.542584,0.473094,0.663066,0.574175,0.553979,0.739835,0.667908,0.601405,0.557703,0.548018,0.536444,0.002804,0.0027,0.02312,0.002377,0.002137,0.003333,0.086101,0.074419,0.03432324026268183,0.055815,0.020431061293183884,0.007555,0.062051,0.06569,0.038255,0.006494,1,0,0,0,0,0
29,0.411068,0.525649,0.649425,0.620706,0.478048,0.670734,0.641909,0.608936,0.439771,0.22354456517381022,0.463248,0.7225471209132076,0.867895,0.78776,0.8230430095596026,0.02273,0.011623,0.01007,0.010491,0.010018,0.011059,0.009468,0.007937,0.008342,0.005749,0.004441,0.165876,0.55197,0.277417,0.128869,0.065295,0.553889,0.018164,0.003208,0.002898,0.049623,0.057257,0.152606,0.134191,0.215645,0.169492,0.161667,0.16024,0.162346,0.471283,0.395165,0.184726,0.186797,0.154232,0.294602,0.287846,0.30037,0.298354,0.305631,0.003796,0.003819,0.00529,0.002179,0.000843,0.001734,0.000836,0.0009500057000342003,0.08656708656708657,0.254403,0.000242,0.00044,0.000179,0.000258,0.000247,7.8e-05,8.3e-05,0.137066,0.214361,0.207394,0.318885,0.340703,0.355307,0.358696,0.565844,0.561661,0.434414,0.410326,0.647153,0.51513,0.40157,0.336151,0.708255,0.714842,0.662283,0.68835,0.704934,0.706533,0.704039,0.686348,0.67199,0.005849,0.006709,0.010539,0.018857,0.016147,0.015642,0.022239,0.160448,0.2749249244744713,0.12756,0.2990218970656912,0.007675,0.003104,0.008744,0.001629,0.001368,1,0,0,0,0,0
30,0.469069,0.61817,0.921912,0.965338,0.316707,0.836884,0.885518,0.821573,0.471956,0.6616585140932602,0.774211,0.45131709531864633,0.6822,0.690839,0.7550752624030017,0.095091,0.012823,0.005168,0.012112,0.034764,0.095578,0.011185,0.000237,0.401161,0.31513,0.274575,0.224725,0.392108,0.049858,0.051637,0.103639,0.088972,0.057485,0.05754,0.026143,0.078505,0.164492,0.121358,0.140583,0.40823,0.17085,0.212716,0.256824,0.298265,0.381447,0.520405,0.27214,0.234122,0.315919,0.378971,0.356365,0.391262,0.366776,0.329856,0.008946,0.000413,0.036146,0.008029,0.030765,0.080414,0.19773,0.005161030966185798,0.016319016319016322,0.080407,0.001786,0.001114,0.025916,0.001439,0.004416,0.002218,0.001476,0.120728,0.2813,0.309559,0.631251,0.597491,0.469393,0.430108,0.750347,0.589551,0.499016,0.476237,0.8525,0.670961,0.616177,0.548175,0.781815,0.734478,0.676273,0.640276,0.823034,0.692029,0.637838,0.71596,0.723866,0.150137,0.025295,0.061418,0.061515,0.033458,0.022965,0.222827,0.239146,0.06598846191923342,0.159905,0.06218118654355964,0.105211,0.020251,0.085899,0.038376,0.011596,1,0,0,0,0,0
31,0.529238,0.654865,0.694481,0.693723,0.396171,0.695655,0.559519,0.661674,0.80268,0.8183442925303718,0.790096,0.9111874751387211,0.837106,0.788348,0.8367609529267694,0.24613,0.001013,0.001315,0.002861,0.251606,0.107954,0.001494,0.001463,0.351777,0.690157,0.312208,0.533956,0.193106,0.249666,0.136602,0.072084,0.048757,0.013402,0.026219,0.003916,0.071591,0.031276,0.322798,0.04891,0.27917,0.210384,0.11823,0.082654,0.053793,0.365473,0.41439,0.418793,0.276447,0.203086,0.294122,0.073162,0.258436,0.179451,0.098224,0.256587,0.00137,0.001162,0.238128,0.000671,0.030967,0.080374,0.008310049860299163,0.13349213349213349,0.004343,0.008447,0.009766,0.000383,0.003177,0.001334,0.003348,0.014844,0.342772,0.668176,0.435286,0.618145,0.676642,0.688026,0.439792,0.629708,0.673824,0.672247,0.608886,0.717436,0.658638,0.675434,0.737788,0.717872,0.601494,0.746131,0.650586,0.708043,0.660047,0.646381,0.680544,0.71256,0.005402,0.044817,0.376215,0.007645,0.008414,0.008731,0.112613,0.126022,0.10070370492593447,0.031469,0.035544106632319904,0.074655,0.008708,0.017715,0.019564,0.024836,1,0,0,0,0,1
32,0.439277,0.622221,0.476797,0.447219,0.710526,0.685086,0.346954,0.227855,0.537625,0.6751724068802375,0.3418,0.7631940565973298,0.914437,0.411536,0.6741845936787114,0.015606,0.00681,0.00729,0.014592,0.009859,0.003063,0.377794,0.190965,0.01105,0.004474,0.00096,0.013229,0.067952,0.046148,0.104246,0.904378,0.035258,0.193699,0.182508,0.340302,0.275453,0.277785,0.239499,0.219719,0.27369,0.219266,0.252195,0.364883,0.385953,0.292044,0.233896,0.308738,0.605995,0.533326,0.307716,0.428498,0.346461,0.436447,0.486132,0.00227,0.001395,0.001464,0.001194,0.015754,0.000312,0.000396,0.06115136690820146,0.06454506454506455,0.103396,0.008769,0.151648,0.001277,0.000818,0.003658,0.018925,0.101483,0.072475,0.071323,0.129987,0.128791,0.166119,0.151078,0.226203,0.172996,0.196961,0.284185,0.489567,0.203256,0.328603,0.558273,0.552872,0.514582,0.585167,0.795144,0.588455,0.573739,0.646325,0.725085,0.648394,0.582148,0.00615,0.006077,0.004821,0.001079,0.012666,0.335331,0.002826,0.001246,0.13963697745884218,0.124947,0.1682105046315139,0.389977,0.280054,0.177511,0.126881,0.051714,1,0,0,0,0,0
33,0.84028,0.88481,0.88343,0.878309,0.372299,0.533767,0.67585,0.671678,0.876323,0.8836444007858547,0.879056,0.8940738746629916,0.843194,0.865125,0.887144568759206,0.001475,0.000341,0.000177,0.001625,0.0,0.000146,0.000147,0.0,0.545282,0.484443,0.048974,0.333655,0.00885,0.390112,0.007297,0.008729,0.01083,0.004829,0.000458,0.00123,0.232387,0.245974,0.233807,0.24799,0.231879,0.232798,0.136235,0.242956,0.195837,0.419883,0.507613,0.448841,0.432209,0.357202,0.333059,0.339678,0.352833,0.343265,0.337963,0.000412,0.001746,0.001183,0.000287,0.000464,0.107374,0.058785,0.12135772814636887,0.08535308535308535,0.001922,0.001413,0.000791,0.001195,0.000592,0.000412,0.000805,0.000568,0.474716,0.482354,0.487822,0.5486,0.550367,0.576769,0.561661,0.608349,0.550288,0.658145,0.674673,0.615271,0.629305,0.598083,0.648752,0.69355,0.705773,0.591966,0.679683,0.646247,0.674081,0.646023,0.634707,0.624016,0.002157,0.003198,0.001204,0.00149,0.001617,0.001442,0.10713,0.093246,0.08090456633196431,0.022967,0.03474510423531271,0.009681,0.005566,0.004058,0.003208,0.007282,1,0,0,0,0,0
34,0.901232,0.875197,0.742325,0.712249,0.780256,0.752335,0.649404,0.691565,0.730625,0.7097189366905898,0.625586,0.6716091224320057,0.666462,0.607265,0.563451595795037,0.003192,0.001418,0.002511,0.017267,0.034864,0.041782,0.089663,0.093048,0.272514,0.063792,0.046376,0.100593,0.106443,0.008962,0.004503,0.004695,0.166184,0.040818,0.333702,0.022855,0.253477,0.232956,0.290034,0.268032,0.304115,0.269348,0.252263,0.23784,0.228807,0.405315,0.33061,0.297599,0.294095,0.32286,0.46976,0.332538,0.328642,0.232737,0.336029,0.003278,0.000898,0.002083,0.002652,0.004329,0.00303,0.001213,0.002281013686082116,0.005374005374005373,0.010357,0.011109,0.000577,0.02649,0.016589,0.048888,0.047995,0.001055,0.352098,0.373311,0.281379,0.353977,0.240484,0.190407,0.081354,0.810487,0.338187,0.289855,0.235261,0.917785,0.28016,0.232152,0.25435,0.745247,0.521515,0.274949,0.848721,0.892903,0.8386,0.804907,0.699723,0.457942,0.008754,0.065835,0.101025,0.161582,0.206695,0.249209,0.104185,0.165842,0.20847245930721514,0.598995,0.0052670158010474045,0.35427,0.084196,0.135353,0.137019,0.014214,1,0,0,0,0,0
35,0.512506,0.576988,0.660048,0.646035,0.671186,0.670355,0.646913,0.60808,0.680349,0.7165029469548134,0.616147,0.6696614044463017,0.724863,0.652064,0.6548658693375056,0.01184,0.003523,0.001898,0.002659,0.00393,0.003164,0.00169,0.00123,0.001422,0.001144,0.001029,0.034776,0.070577,0.004472,0.070294,0.011099,0.068573,0.003374,0.006085,0.020647,0.269767,0.25463,0.288704,0.281145,0.315007,0.300741,0.295981,0.290782,0.278251,0.280583,0.285624,0.267764,0.255322,0.221427,0.427263,0.288656,0.393621,0.329993,0.30594,0.000156,0.000583,0.000192,0.000345,0.000396,0.000333,0.000431,0.0005450032700196201,0.03991003991003991,0.055261,0.001027,0.002837,0.001873,0.008579,0.010056,0.002931,0.001162,0.0,0.001532,0.034588,0.12084,0.154791,0.173712,0.170256,0.375347,0.332707,0.209038,0.181327,0.475275,0.505301,0.512491,0.404187,0.616177,0.607633,0.58746,0.642479,0.679191,0.703581,0.689267,0.662686,0.624765,0.025842,0.009311,0.034449,0.025811,0.018676,0.013897,0.014482,0.188079,0.042411296879078145,0.082592,0.07309621928865787,0.006019,0.00486,0.005658,0.01916,0.023843,1,0,0,0,0,0
36,0.590406,0.60472,0.663583,0.705215,0.808865,0.923,0.898906,0.887663,0.84147,0.8782396455635301,0.922125,0.40410477296378594,0.882147,0.622986,0.4982394491649217,0.06043,0.053215,0.063759,0.094583,0.038805,0.045617,0.071202,0.112839,0.007682,0.022121,0.039147,0.02193,0.024966,0.050654,0.03443,0.013606,0.718305,0.196702,0.179395,0.330506,0.31345,0.328182,0.090398,0.203546,0.161557,0.318052,0.353909,0.380158,0.394307,0.355261,0.375206,0.366536,0.376735,0.357092,0.415336,0.421584,0.433649,0.425315,0.329314,0.00827,0.016449,0.005515,0.050159,0.079475,0.019333,0.022229,0.017523105138630833,0.001052001052001052,0.001141,0.008382,0.036241,0.107883,0.037779,0.045974,0.054203,0.057237,0.120583,0.026212,0.093208,0.144346,0.177313,0.201322,0.373021,0.327474,0.409174,0.488896,0.471171,0.478552,0.495426,0.499005,0.489242,0.540604,0.515399,0.606135,0.688451,0.683128,0.669239,0.698358,0.672001,0.726695,0.093747,0.121343,0.105105,0.115841,0.097917,0.164837,0.024713,0.181025,0.002617018319128234,0.001206,0.0022690068070204215,0.056983,0.081051,0.192849,0.184104,0.210404,1,0,0,0,0,0
37,0.707931,0.826545,0.787251,0.727059,0.763115,0.788948,0.654518,0.774191,0.678484,0.7605468906619622,0.735268,0.6995250742322636,0.784162,0.705098,0.6775438407187566,0.005901,0.001014,0.001507,0.003484,0.00304,0.006896,0.007443,0.008543,0.063728,0.057423,0.115679,0.108475,0.008065,0.30145,0.17601,0.003055,0.038026,0.007255,0.01207,0.020736,0.074287,0.075967,0.080021,0.054252,0.0,0.091097,0.022648,0.099671,0.073573,0.0193,0.04832,0.134486,0.28406,0.269115,0.175453,0.267579,0.236084,0.231248,0.173855,0.001682,0.000169,0.000571,0.001852,0.003387,0.047266,0.056962,0.05702634215805295,0.11325711325711325,0.001492,0.001814,0.079655,0.004282,0.001078,0.018452,0.003694,0.00538,0.415034,0.436583,0.41689,0.483718,0.435263,0.4601,0.445921,0.523115,0.498736,0.520185,0.673902,0.530652,0.524691,0.615394,0.529086,0.529858,0.610899,0.54472,0.558608,0.540537,0.564915,0.539385,0.578525,0.559022,0.000568,0.002143,0.001434,0.005856,0.005294,0.00331,0.032375,0.001584,0.059390415732910116,0.00116,0.4699854099562299,0.003556,0.218194,0.00326,0.043608,0.002882,1,0,0,0,0,0
38,0.852217,0.890053,0.563533,0.357428,0.659334,0.65978,0.614255,0.54397,0.580855,0.6150845996551862,0.554143,0.5014494879078757,0.726886,0.608225,0.8671061511885118,0.005255,0.005086,0.003679,0.221965,0.175074,0.183366,0.146232,0.190546,0.030769,0.041719,0.063857,0.082464,0.011332,0.255871,0.092599,0.216324,0.036413,0.041542,0.004677,0.041616,0.230336,0.239952,0.3207,0.414342,0.211866,0.32201,0.42179,0.494973,0.529753,0.141022,0.139081,0.177112,0.232723,0.115542,0.081667,0.322078,0.406475,0.389383,0.399101,0.002055,0.001139,0.035142,0.016879,0.017817,0.033338,0.057491,0.08612551675310051,0.02286902286902287,0.002852,0.05894,0.054484,0.141923,0.156819,0.015238,0.000251,0.000821,0.321659,0.481918,0.495952,0.384416,0.432781,0.496969,0.57139,0.391808,0.408962,0.478608,0.535807,0.431405,0.60174,0.533772,0.543981,0.610205,0.627013,0.622842,0.598206,0.615193,0.632537,0.639202,0.64249,0.669541,0.011377,0.156496,0.141524,0.178066,0.141456,0.052188,0.114041,0.005291,0.033945237616663314,0.002124,0.040777122331366995,0.019939,0.023195,0.04528,0.055977,0.009643,1,0,0,0,1,0
39,0.644853,0.77868,0.782012,0.74625,0.843417,0.767439,0.759124,0.683298,0.617252,0.8934455314542321,0.703853,0.5171286679175993,0.637183,0.537979,0.5103256128335452,0.2706,0.008729,0.00418,0.00551,0.097538,0.048571,0.011062,0.005715,0.156862,0.28689,0.416109,0.003522,0.700985,0.022703,0.003286,0.03453,0.158213,0.010989,0.146683,0.177449,0.167442,0.117476,0.416029,0.232695,0.439931,0.397737,0.388025,0.232373,0.086687,0.421303,0.387051,0.400981,0.358992,0.348512,0.335706,0.271783,0.242737,0.147963,0.199156,0.052018,0.001792,0.003762,0.04337,0.006065,0.045077,0.012532,0.06904541427248563,0.000768000768000768,0.148102,0.013722,0.041607,0.023096,0.061758,0.042921,0.031058,0.05469,0.153259,0.590669,0.585167,0.625559,0.619632,0.638229,0.632783,0.661019,0.660158,0.709217,0.633957,0.618413,0.740238,0.745862,0.790023,0.741915,0.810543,0.810733,0.819746,0.850577,0.842279,0.842391,0.869342,0.822151,0.03163,0.016364,0.071363,0.36798,0.523053,0.057966,0.03918,0.018069,0.017503122521857654,0.021557,0.018707056121168367,0.039301,0.118144,0.124674,0.1647,0.142827,1,0,0,0,0,0
40,0.746142,0.800343,0.800281,0.786334,0.730372,0.820556,0.73488,0.72188,0.644706,0.6579477567058257,0.583147,0.7165241621497825,0.752894,0.660985,0.7174221748986881,0.006785,0.004244,0.002926,0.001491,0.002821,0.003046,0.00153,0.000153,0.024264,0.031056,0.027272,0.076476,0.035318,0.089671,0.367324,0.069405,0.011439,0.024009,0.000139,0.001895,0.279938,0.272311,0.264506,0.251481,0.234472,0.230706,0.23666,0.235809,0.241749,0.250844,0.240816,0.256358,0.228176,0.321667,0.450309,0.450219,0.490295,0.489321,0.500219,0.000754,0.000853,0.001002,0.000308,0.00037,0.00295,0.003022,0.0026770160620963727,0.018023018023018023,0.004071,0.012011,0.017351,0.000762,0.000377,0.000299,0.000263,0.000365,0.378567,0.347893,0.378724,0.32801,0.325852,0.331477,0.336856,0.456902,0.469762,0.465479,0.444478,0.460693,0.468532,0.475946,0.476919,0.568069,0.561818,0.552335,0.556148,0.557423,0.563909,0.566157,0.563596,0.557993,0.006489,0.004782,0.00462,0.007993,0.003794,0.004043,0.012579,0.006961,0.006037042259295814,0.004392,0.007458022374067123,0.014639,0.013678,0.015779,0.000376,0.002332,1,0,0,0,0,0
41,0.79919,0.867006,0.767696,0.745274,0.67224,0.711066,0.745676,0.697028,0.476487,0.5239665610841587,0.477493,0.564226477714249,0.693468,0.828097,0.40978742073958396,0.003652,0.000602,0.000445,0.009058,0.075562,0.069139,0.122797,0.059785,0.012402,0.035285,0.22118,0.132716,0.027462,0.007504,0.008844,0.045342,0.081604,0.061647,0.11415,0.313159,0.225206,0.212503,0.155473,0.19048,0.138272,0.374321,0.392942,0.405988,0.342785,0.114643,0.259383,0.321639,0.332085,0.200165,0.045329,0.156344,0.379108,0.728656,0.544966,0.000494,0.000815,0.000392,0.019751,0.061782,0.031182,0.072097,0.00807104842629056,0.09092909092909092,0.002773,0.051029,0.280815,0.025,0.028706,0.036928,0.057674,0.127139,0.341631,0.294418,0.306249,0.260825,0.302134,0.494442,0.575371,0.358819,0.424036,0.555544,0.566906,0.236983,0.326031,0.33037,0.314669,0.448135,0.469885,0.588936,0.55976,0.560655,0.57044,0.555119,0.542483,0.615808,0.001542,0.004234,0.018918,0.027641,0.03607,0.102665,0.086617,0.199865,0.09700567903975327,0.007189,0.0037130111390334176,0.103907,0.135997,0.028355,0.031256,0.032387,1,0,0,0,0,0
