,attr2,attr6,attr8,attr9,attr14,attr21,attr22,attr23,attr29,attr30,attr31,attr33,attr34,attr38,attr40,attr41,attr43,attr50,attr52,attr61,attr64,attr65,attr66,attr70,attr74,attr77,attr78,attr80,attr81,attr82,attr91,attr94,attr97,attr104,attr109,attr113,attr114,attr115,attr116,attr117,attr123,attr124,attr129,attr130,attr131,attr133,attr136,attr139,attr156,attr158,attr163,attr164,attr168,attr169,attr170,attr172,attr177,attr180,attr181,attr187,attr192,attr198,attr201,attr211,attr212,attr218,attr219,attr221,attr222,attr226,attr227,attr229,attr231,attr233,attr234,attr238,attr240,attr241,attr243,attr245,attr247,attr248,attr249,attr254,attr259,attr261,attr263,attr266,attr272,attr275,attr276,attr279,attr281,attr285,attr286,attr287,attr289,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
25,0.83862,0.790817,0.624405,0.648362,0.554926,0.609945,0.632714,0.672771,0.685387,0.7520247784772063,0.777596,0.8479973624188784,0.852183,0.8425566841491081,0.848697,0.825167,0.686515,0.011881,0.00868,0.612412,0.17995,0.121292,0.206073,0.132095,0.06572,0.03577,0.11017,0.04651,0.081249,0.057552,0.018819,0.099249,0.057354,0.213813,0.436461,0.276619,0.34692,0.38762,0.446495,0.45655,0.387572,0.450947,0.47692,0.490329,0.480316,0.527716,0.479095,0.496283,0.02158,0.171529,0.142031,0.125635,0.074263,0.010927,0.007298,0.060302,0.054114,0.00654,0.003135,0.006222,0.023472,0.312478,0.302939,0.279791,0.325662,0.215971,0.253903,0.397846,0.469572,0.483483,0.545514,0.620918,0.602903,0.594605,0.617687,0.577966,0.617407,0.611491,0.57413,0.583892,0.018331,0.016559,0.017728,0.078213,0.167894,0.325839,0.293044,0.10195495248629392,0.219487,0.181719,0.095735,0.006221,0.006188,0.005394,0.009199,0.011032,0.012935,0.040586,0.001165,1,0,0,0,0,0
26,0.873843,0.964986,0.827716,0.896488,0.901028,0.867247,0.641872,0.490072,0.473834,0.4008229421434586,0.656383,0.6592159008461905,0.604146,0.6802398910717135,0.714846,0.659104,0.626222,0.175564,0.095524,0.000465,0.342519,0.233481,0.142923,0.034634,0.137075,0.186377,0.261471,0.237483,0.197416,0.146425,0.062667,0.171477,0.097547,0.30987,0.292942,0.398868,0.315569,0.319746,0.327243,0.301605,0.303594,0.06596,0.39417,0.363937,0.25537,0.348964,0.356536,0.351797,0.001653,0.000264,0.082368,0.05043,0.003918,1.0,1.0,0.056569,1.0,0.128224,0.110954,0.001119,0.001065,0.499363,0.474705,0.455213,0.485351,0.476024,0.639851,0.483047,0.576937,0.524087,0.490976,0.515801,0.427984,0.448079,0.45045,0.419686,0.44298,0.427547,0.546844,0.401458,0.020185,0.013837,0.003601,0.001943,0.002186,0.047197,0.007823,0.0023481831582863465,0.055868,0.112428,0.039147,0.144625,0.071313,0.063953,0.003515,0.004862,0.005944,0.365768,0.00854,1,0,0,0,0,0
27,0.792875,0.78289,0.80277,0.814314,0.781016,0.604941,0.660875,0.67438,0.682179,0.7003107333306604,0.702491,0.6774975848896264,0.473745,0.6761008971332074,0.688818,0.498895,0.638535,0.00134,0.001486,0.0,0.079507,0.069561,0.085086,0.06467,0.007726,0.001953,0.002929,0.002986,0.002583,0.144113,0.096582,0.000196,0.167036,0.154163,0.203333,0.184733,0.212936,0.232449,0.243999,0.254678,0.263134,0.284595,0.337586,0.340995,0.40155,0.278361,0.332517,0.365638,0.000735,0.001427,0.026467,0.026124,0.020952,0.032992,0.028345,0.010374,0.000408,0.070879,0.123859,0.091609,0.000573,0.264918,0.261541,0.190743,0.24045,0.205415,0.229223,0.23941,0.261116,0.423365,0.422817,0.495068,0.57791,0.468029,0.454878,0.869353,0.477959,0.468308,0.789732,0.877013,0.006003,0.005662,0.004893,0.001598,0.002874,0.160596,0.136285,0.04467548468780565,0.082726,0.012658,0.014486,0.132498,0.002799,0.248315,0.312586,0.135442,0.000121,0.173295,0.109488,1,0,0,0,0,0
28,0.73229,0.697593,0.758012,0.709215,0.650334,0.531278,0.754584,0.72179,0.806079,0.7097329698087487,0.762265,0.6561223549029748,0.614524,0.7883453957831428,0.656898,0.636964,0.773084,3.5e-05,0.0,0.016985,0.308315,0.317925,0.342475,0.120578,0.122448,0.070444,0.226405,0.060728,0.029118,0.011886,0.112545,0.061728,0.034414,0.065322,0.03192,0.486084,0.391139,0.394136,0.301351,0.07644,0.248909,0.0,0.347394,0.237922,0.160096,0.211399,0.367737,0.241667,0.019769,0.024021,0.104267,0.153814,0.128449,0.112004,0.208723,0.316178,0.152036,0.003664,0.321542,0.002393,0.009439,0.264694,0.259427,0.643116,0.633376,0.644078,0.643105,0.495851,0.418579,0.684223,0.651816,0.521605,0.473094,0.741848,0.663066,0.553979,0.728339,0.667908,0.557703,0.536444,0.00147,0.002804,0.003813,0.02312,0.004329,0.086101,0.246599,0.1103366062552879,0.060092,0.055815,0.068058,0.0885,0.01667,0.007555,0.062051,0.06569,0.064267,0.008441,0.006494,1,0,0,0,0,0
29,0.484063,0.536665,0.564006,0.616802,0.620706,0.720181,0.499417,0.478048,0.439771,0.22354456517381022,0.363807,0.6519324891470352,0.553574,0.83963982223899,0.857797,0.832835,0.718863,0.02273,0.013305,0.010042,0.008342,0.005749,0.004441,0.004553,0.165876,0.383689,0.55197,0.942078,0.277417,0.128869,0.020169,0.003842,0.003262,0.057257,0.141845,0.215645,0.199808,0.188196,0.169492,0.161667,0.210556,0.184726,0.36882,0.236584,0.196152,0.092435,0.296255,0.287846,0.002179,0.001031,0.001734,0.000836,0.00105,0.235038,0.198287,0.057015,0.049804,0.027703,0.042683,0.000242,0.000258,0.137066,0.137178,0.318885,0.340703,0.565844,0.561661,0.46331,0.434414,0.581153,0.609948,0.454397,0.336151,0.682166,0.708255,0.662283,0.692063,0.704934,0.704039,0.67199,0.010816,0.005849,0.004246,0.010539,0.010165,0.022239,0.02847,0.02324281293940927,0.343762,0.12756,0.146201,0.177998,0.01365,0.007675,0.003104,0.008744,0.00271,0.001552,0.001368,1,0,0,0,0,0
30,0.538323,0.870099,0.615851,0.623211,0.965338,0.960363,0.535675,0.316707,0.471956,0.6616585140932602,0.715356,0.8243833952643794,0.76862,0.7052494483849896,0.799057,0.706358,0.860388,0.095091,0.097859,0.016071,0.401161,0.31513,0.274575,0.00026,0.224725,0.478782,0.392108,0.113977,0.049858,0.051637,0.1227,0.026885,0.040582,0.164492,0.156893,0.40823,0.366872,0.312133,0.17085,0.212716,0.378162,0.27214,0.417359,0.399726,0.367455,0.247593,0.398676,0.356365,0.008029,0.015215,0.080414,0.19773,0.001476,0.10211,0.141958,0.167942,0.048913,0.001785,0.02737,0.001786,0.001439,0.120728,0.27392,0.631251,0.597491,0.750347,0.589551,0.587493,0.499016,0.767255,0.752438,0.645442,0.548175,0.706309,0.781815,0.676273,0.793948,0.823034,0.637838,0.723866,0.105355,0.150137,0.027063,0.061418,0.001722,0.222827,0.020466,0.0017061330783801135,0.003219,0.159905,0.072167,0.05358,0.231366,0.105211,0.020251,0.085899,0.151284,0.207913,0.011596,1,0,0,0,0,0
31,0.645967,0.666083,0.534088,0.670571,0.693723,0.716336,0.271759,0.396171,0.80268,0.8183442925303718,0.834656,0.8187013721033707,0.808293,0.8161644520122534,0.852033,0.816397,0.893615,0.24613,0.00182,0.001116,0.351777,0.690157,0.312208,5e-05,0.533956,0.194975,0.193106,0.260032,0.249666,0.136602,0.00269,0.012564,0.017668,0.031276,0.047455,0.27917,0.325089,0.354225,0.210384,0.11823,0.393368,0.418793,0.352737,0.339698,0.279115,0.090418,0.290103,0.073162,0.238128,0.000528,0.030967,0.080374,0.000516,0.034716,0.035179,0.108628,0.007419,0.045359,0.093978,0.008447,0.003177,0.342772,0.323649,0.618145,0.676642,0.629708,0.673824,0.667226,0.672247,0.700673,0.670301,0.66793,0.737788,0.680701,0.717872,0.746131,0.668344,0.708043,0.646381,0.71256,0.145962,0.005402,0.00471,0.376215,0.00838,0.112613,0.197252,0.00354027614153904,0.175612,0.031469,0.021695,0.046971,0.023685,0.074655,0.008708,0.017715,0.013145,0.096767,0.024836,1,0,0,0,0,1
32,0.552053,0.541793,0.535221,0.644203,0.447219,0.43939,0.617895,0.710526,0.537625,0.6751724068802375,0.755909,0.8468789959554418,0.560612,0.9334178858721337,0.828084,0.581349,0.767051,0.015606,0.008261,0.006265,0.01105,0.004474,0.00096,0.420415,0.013229,0.377696,0.067952,0.032149,0.046148,0.104246,0.326754,0.012101,0.308523,0.277785,0.211241,0.27369,0.230021,0.215247,0.219266,0.252195,0.235206,0.308738,0.144424,0.179191,0.304918,0.586139,0.337579,0.428498,0.001194,0.000309,0.000312,0.000396,0.123807,0.00218,0.001047,0.004891,0.067206,0.018691,0.301063,0.008769,0.000818,0.072475,0.097826,0.128791,0.166119,0.172996,0.196961,0.190911,0.284185,0.275362,0.302626,0.409387,0.552872,0.495247,0.514582,0.795144,0.579229,0.573739,0.725085,0.582148,0.009709,0.00615,0.005486,0.004821,0.059051,0.002826,0.00271,0.2308900094207348,0.272176,0.124947,0.12953,0.185524,0.066334,0.389977,0.280054,0.177511,0.003183,0.344065,0.051714,1,0,0,0,0,0
33,0.86597,0.884946,0.852268,0.864457,0.878309,0.772976,0.48939,0.372299,0.876323,0.8836444007858547,0.755927,0.9072968401136805,0.883568,0.8619171418566172,0.868111,0.868423,0.814672,0.001475,0.00062,3e-05,0.545282,0.484443,0.048974,0.127765,0.333655,0.53181,0.00885,0.540378,0.390112,0.007297,0.000714,0.000723,0.000243,0.245974,0.235713,0.231879,0.212654,0.129081,0.232798,0.136235,0.6831,0.448841,0.388724,0.470871,0.353745,0.372284,0.356804,0.339678,0.000287,0.000579,0.107374,0.058785,0.084572,0.07101,0.064982,0.217592,0.003474,0.001089,0.002774,0.001413,0.000592,0.474716,0.469673,0.5486,0.550367,0.608349,0.550288,0.620683,0.658145,0.621198,0.614276,0.579397,0.648752,0.664665,0.69355,0.591966,0.648707,0.646247,0.646023,0.624016,0.001508,0.002157,0.002755,0.001204,0.001633,0.10713,0.100008,0.1274009372731073,0.052336,0.022967,0.072969,0.025798,0.04914,0.009681,0.005566,0.004058,0.00632,0.005693,0.007282,1,0,0,0,0,0
34,0.891835,0.801401,0.891629,0.866055,0.712249,0.634186,0.777192,0.780256,0.730625,0.7097189366905898,0.637348,0.6559570050226279,0.637904,0.58018059057674,0.691624,0.654018,0.581992,0.003192,0.001314,0.072461,0.272514,0.063792,0.046376,0.037246,0.100593,0.277024,0.106443,0.12299,0.008962,0.004503,0.015158,0.170787,0.375324,0.232956,0.273772,0.304115,0.282517,0.278402,0.269348,0.252263,0.320741,0.297599,0.315158,0.334122,0.332483,0.313957,0.432647,0.332538,0.002652,0.001574,0.00303,0.001213,0.002096,0.007393,0.002599,0.002069,0.029267,0.000275,0.000644,0.011109,0.016589,0.352098,0.259897,0.353977,0.240484,0.810487,0.338187,0.361693,0.289855,0.795804,0.407072,0.264482,0.25435,0.890197,0.745247,0.274949,0.926552,0.892903,0.804907,0.457942,0.008715,0.008754,0.008262,0.101025,0.275344,0.104185,0.023158,0.03485971905808653,0.215094,0.598995,0.491853,0.014257,0.075253,0.35427,0.084196,0.135353,0.09536,0.174682,0.014214,1,0,0,0,0,0
35,0.553845,0.610627,0.624945,0.645369,0.646035,0.675398,0.603103,0.671186,0.680349,0.7165029469548134,0.731658,0.7174571393067731,0.697182,0.7147736497096684,0.718798,0.694844,0.675662,0.01184,0.00614,0.001988,0.001422,0.001144,0.001029,0.000674,0.034776,0.064712,0.070577,0.011311,0.004472,0.070294,0.00462,0.022071,0.017341,0.25463,0.282709,0.315007,0.311481,0.303553,0.300741,0.295981,0.265617,0.267764,0.292202,0.250912,0.258909,0.152428,0.360617,0.288656,0.000345,0.000228,0.000333,0.000431,0.000382,0.018821,0.01933,0.033276,0.048752,0.021031,0.019925,0.001027,0.008579,0.0,0.0,0.12084,0.154791,0.375347,0.332707,0.223788,0.209038,0.511328,0.502818,0.537462,0.404187,0.61337,0.616177,0.58746,0.684145,0.679191,0.689267,0.624765,0.028623,0.025842,0.014638,0.034449,0.014333,0.014482,0.00981,0.0063964989269162985,0.057702,0.082592,0.085831,0.103478,0.091773,0.006019,0.00486,0.005658,0.011034,0.015331,0.023843,1,0,0,0,0,0
36,0.593171,0.597293,0.526804,0.572692,0.705215,0.822223,0.732568,0.808865,0.84147,0.8782396455635301,0.906213,0.9354494109535778,0.942492,0.7903732519648933,0.863185,0.763466,0.309037,0.06043,0.064683,0.045947,0.007682,0.022121,0.039147,0.107931,0.02193,0.012875,0.024966,0.024854,0.050654,0.03443,0.399998,0.233284,0.186624,0.328182,0.162058,0.161557,0.227853,0.278772,0.318052,0.353909,0.370439,0.366536,0.373628,0.378402,0.369081,0.365165,0.391276,0.421584,0.050159,0.065034,0.019333,0.022229,0.008237,0.022828,0.006178,0.001283,0.001916,0.010684,0.000397,0.008382,0.037779,0.120583,0.137111,0.144346,0.177313,0.327474,0.409174,0.485608,0.488896,0.483125,0.489779,0.502024,0.489242,0.561673,0.540604,0.606135,0.719248,0.683128,0.698358,0.726695,0.073796,0.093747,0.071627,0.105105,0.288289,0.024713,0.259873,0.1269048985820894,0.036368,0.001206,0.001841,0.001032,0.098721,0.056983,0.081051,0.192849,0.125639,0.095626,0.210404,1,0,0,0,0,0
37,0.779,0.795366,0.738426,0.814893,0.727059,0.734357,0.68087,0.763115,0.678484,0.7605468906619622,0.813278,0.8013727046430246,0.647684,0.814541966388359,0.807436,0.667218,0.622017,0.005901,0.001932,0.004617,0.063728,0.057423,0.115679,0.022498,0.108475,0.024132,0.008065,0.005189,0.30145,0.17601,0.006081,0.005091,0.069641,0.075967,0.081646,0.0,0.03168,0.082997,0.091097,0.022648,0.303608,0.134486,0.110254,0.524156,0.224019,0.141872,0.201488,0.267579,0.001852,0.006542,0.047266,0.056962,0.010804,0.002817,0.001546,0.367108,0.00201,0.089531,0.065315,0.001814,0.001078,0.415034,0.412719,0.483718,0.435263,0.523115,0.498736,0.614723,0.520185,0.503757,0.505457,0.526559,0.529086,0.538345,0.529858,0.54472,0.550188,0.540537,0.539385,0.559022,0.000533,0.000568,0.001581,0.001434,0.005997,0.032375,0.105602,0.010880848706199084,0.264031,0.00116,0.002762,0.227908,0.002749,0.003556,0.218194,0.00326,0.002159,0.001791,0.002882,1,0,0,0,0,0
38,0.869619,0.858716,0.768066,0.778501,0.357428,0.116124,0.638724,0.659334,0.580855,0.6150845996551862,0.645686,0.6579081336107203,0.607724,0.6786956700604745,0.670421,0.663927,0.522875,0.005255,0.004083,0.293577,0.030769,0.041719,0.063857,0.293924,0.082464,0.283419,0.011332,0.093871,0.255871,0.092599,0.334231,0.281042,0.007722,0.239952,0.368374,0.211866,0.235151,0.272112,0.32201,0.42179,0.244321,0.177112,0.194492,0.395295,0.180453,0.186207,0.40596,0.322078,0.016879,0.027447,0.033338,0.057491,0.050331,0.004271,0.00215,0.064706,0.001726,0.059591,0.034748,0.05894,0.156819,0.321659,0.337706,0.384416,0.432781,0.391808,0.408962,0.500201,0.478608,0.443684,0.48402,0.558295,0.543981,0.49329,0.610205,0.622842,0.616154,0.615193,0.639202,0.669541,0.009732,0.011377,0.010364,0.141524,0.032341,0.114041,0.114837,0.04821976114136902,0.026703,0.002124,0.067501,0.025636,0.008887,0.019939,0.023195,0.04528,0.044173,0.001892,0.009643,1,0,0,0,1,0
39,0.750588,0.761735,0.350325,0.380362,0.74625,0.552678,0.695016,0.843417,0.617252,0.8934455314542321,0.803105,0.7387562081364166,0.739707,0.7592891566385951,0.719207,0.641112,0.477369,0.2706,0.013229,0.174855,0.156862,0.28689,0.416109,0.040986,0.003522,0.03024,0.700985,0.118414,0.022703,0.003286,0.173387,0.189024,0.228537,0.117476,0.338354,0.439931,0.474568,0.405185,0.397737,0.388025,0.405741,0.400981,0.349486,0.388471,0.405809,0.296502,0.339273,0.271783,0.04337,0.052659,0.045077,0.012532,0.048716,0.040236,0.012914,0.000852,0.002826,0.000656,0.026085,0.013722,0.061758,0.153259,0.110854,0.625559,0.619632,0.661019,0.660158,0.704867,0.709217,0.67937,0.748524,0.677391,0.790023,0.766316,0.741915,0.810733,0.866669,0.850577,0.842391,0.822151,0.105051,0.03163,0.026387,0.071363,0.003137,0.03918,0.024726,0.32456131578263103,0.3045,0.021557,0.063743,0.08808,0.423398,0.039301,0.118144,0.124674,0.1392,0.079299,0.142827,1,0,0,0,0,0
40,0.780322,0.808465,0.733348,0.762736,0.786334,0.676978,0.696778,0.730372,0.644706,0.6579477567058257,0.669416,0.5981366571665645,0.624966,0.7565328375236674,0.723051,0.710492,0.682115,0.006785,0.003127,0.001521,0.024264,0.031056,0.027272,0.077412,0.076476,0.125483,0.035318,0.050247,0.089671,0.367324,0.013563,0.001229,0.001087,0.272311,0.256043,0.234472,0.238512,0.236584,0.230706,0.23666,0.23786,0.256358,0.318944,0.315,0.343025,0.309458,0.448114,0.450219,0.000308,0.00016,0.00295,0.003022,0.003766,0.004459,0.007813,0.009845,0.004137,0.033061,0.001907,0.012011,0.000377,0.378567,0.392277,0.32801,0.325852,0.456902,0.469762,0.465949,0.465479,0.462762,0.471753,0.467649,0.476919,0.55881,0.568069,0.552335,0.552469,0.557423,0.566157,0.557993,0.002479,0.006489,0.006166,0.00462,0.001466,0.012579,0.008757,0.01310402211372487,0.007776,0.004392,0.004016,0.010535,0.003066,0.014639,0.013678,0.015779,0.001568,0.000278,0.002332,1,0,0,0,0,0
41,0.84333,0.856798,0.680895,0.733105,0.745274,0.695763,0.596924,0.67224,0.476487,0.5239665610841587,0.532708,0.5469533532955734,0.514034,0.673153933448991,0.69734,0.660813,0.81388,0.003652,0.000644,0.058434,0.012402,0.035285,0.22118,0.137796,0.132716,0.13392,0.027462,0.010068,0.007504,0.008844,0.063618,0.094827,0.379467,0.212503,0.186303,0.138272,0.156296,0.363964,0.374321,0.392942,0.305761,0.321639,0.155281,0.174575,0.181043,0.242833,0.05262,0.156344,0.019751,0.022581,0.031182,0.072097,0.057225,0.072833,0.10399,0.060004,0.003228,0.003631,0.007595,0.051029,0.028706,0.341631,0.337907,0.260825,0.302134,0.358819,0.424036,0.524389,0.555544,0.273707,0.299002,0.329542,0.314669,0.415034,0.448135,0.588936,0.550579,0.560655,0.555119,0.615808,0.001306,0.001542,0.001785,0.018918,0.044875,0.086617,0.054688,0.2069791443732611,0.062597,0.007189,0.005521,0.014204,0.218896,0.103907,0.135997,0.028355,0.021129,0.027902,0.032387,1,0,0,0,0,0
42,0.814679,0.807841,0.349126,0.80514,0.725922,0.823927,0.521548,0.666125,0.702482,0.7055821739304761,0.698429,0.7813944306151818,0.6743,0.7534594463882387,0.812803,0.803643,0.744103,0.026754,0.000167,0.019868,0.603927,0.375241,0.316338,0.063981,0.314243,0.386448,0.32469,0.336298,0.234369,0.251428,0.399461,0.270225,0.15114,0.218553,0.290871,0.400021,0.349993,0.374431,0.418141,0.380528,0.449691,0.428395,0.463772,0.423772,0.407229,0.470226,0.438512,0.370569,0.010983,0.015884,0.036309,0.021666,0.002294,0.069958,0.044134,0.038089,0.052698,0.024701,0.039011,0.01742,0.023608,0.308463,0.298578,0.451143,0.450025,0.563439,0.572497,0.582897,0.56326,0.588108,0.584329,0.569243,0.568684,0.604424,0.625212,0.600365,0.616166,0.595153,0.59994,0.59711,0.003529,0.002593,0.004215,0.085924,0.015396,0.123877,0.017428,0.028162196651338803,0.055358,0.0973,0.117279,0.057078,0.11801,0.04273,0.071444,0.113563,0.115366,0.079909,0.072583,1,0,0,0,0,0
43,0.716316,0.916074,0.764663,0.829693,0.966846,0.751904,0.746103,0.751984,0.725738,0.7077994065995751,0.618797,0.7577674358943524,0.687135,0.47629435120141195,0.774138,0.732276,0.582314,0.019455,0.0094,0.003546,0.149557,0.198118,0.201111,0.23035,0.196855,0.186313,0.193048,0.278732,0.315059,0.169331,0.163022,0.074994,0.173262,0.213093,0.259294,0.223395,0.245679,0.269636,0.28596,0.296221,0.370137,0.366036,0.391324,0.403374,0.379246,0.338436,0.39666,0.346632,0.023699,0.012125,0.066907,0.059598,0.019803,0.00077,0.000926,0.001756,0.001662,0.002555,0.000886,0.001102,0.001385,0.135646,0.362632,0.370024,0.387144,0.499396,0.487788,0.471674,0.476293,0.464137,0.501029,0.543165,0.453793,0.293534,0.553118,0.477903,0.48837,0.509595,0.480117,0.441503,0.044893,0.030453,0.02508,0.047157,0.003303,0.12865,0.064813,0.02790017621374467,0.011503,0.096103,0.041712,0.011545,0.123071,0.00508,0.019435,0.008367,0.05229,0.046197,0.03348,1,0,0,0,0,0
44,0.697894,0.719912,0.718977,0.734283,0.639282,0.635745,0.475692,0.570956,0.244847,0.6561244537107574,0.736855,0.8182574327276517,0.800846,0.9010614888939504,0.911688,0.908154,0.873395,0.011688,0.005169,0.003885,0.017919,0.021095,0.010655,0.02431,0.019023,0.039524,0.301325,0.035648,0.024904,0.016463,0.030194,0.060607,0.001712,0.248093,0.241276,0.162298,0.150206,0.144767,0.163834,0.167778,0.174616,0.178258,0.201344,0.234465,0.242702,0.207819,0.294657,0.284472,0.000183,0.001803,0.011358,0.017619,0.03224,0.02211,0.01892,0.001986,0.006282,0.002996,0.001755,0.00483,0.001386,0.0,0.154232,0.134707,0.162205,0.515376,0.404947,0.433944,0.453491,0.475633,0.54699,0.645811,0.616278,0.682949,0.744353,0.642456,0.770968,0.73686,0.753355,0.714931,0.002351,0.028016,0.029338,0.006199,0.005355,0.128367,0.223505,0.19939355269711034,0.056881,0.096426,0.083305,0.059603,0.265174,0.022754,0.055271,0.099743,0.030823,0.042312,0.019525,1,0,0,0,0,0
45,0.604665,0.644834,0.572003,0.612716,0.650663,0.629701,0.576488,0.573897,0.573665,0.3557756304879516,0.638503,0.634039627852536,0.583083,0.34222205276038287,0.661162,0.576524,0.549713,0.014418,0.01871,0.162058,0.041785,0.034632,0.028904,0.03167,0.138078,0.000483,0.000883,1.0,0.071452,0.013506,0.001241,0.504886,0.01825,0.186433,0.23987,0.274595,0.278477,0.28703,0.295432,0.29548,0.388272,0.322668,0.397908,0.362531,0.339383,0.320144,0.348196,0.332716,0.01226,0.013068,0.001145,0.001435,0.001539,0.000806,0.002126,0.013201,0.004342,0.000364,0.000265,0.003729,0.007266,0.230822,0.243525,0.478965,0.475521,0.576914,0.565486,0.507615,0.560834,0.507559,0.411981,0.615249,0.604167,0.552436,0.423913,0.647477,0.638151,0.522757,0.559011,0.657407,0.044578,0.045964,0.048374,0.029267,0.028871,0.018869,0.01647,0.018837469322607162,0.006922,0.307326,0.110578,0.007934,0.002546,0.07766,0.001213,0.001785,0.016702,0.2404,0.002036,1,0,0,0,0,0
46,0.794425,0.803858,0.802618,0.805721,0.729534,0.701993,0.727681,0.730331,0.577636,0.58097008941101,0.54724,0.582430422774591,0.567157,0.4622779617888079,0.545116,0.528412,0.421475,0.003429,0.005789,0.005629,0.125567,0.33805,0.159168,0.022387,0.105236,0.06764,0.194202,0.057791,0.001557,0.001777,0.003559,0.00456,0.003834,0.202757,0.200981,0.174012,0.265645,0.189067,0.174273,0.172332,0.299733,0.257805,0.464177,0.235309,0.242407,0.217915,0.323861,0.21417,0.003485,0.002237,0.057347,0.014978,0.006416,0.106067,0.342038,0.024782,0.9281,0.000463,0.000747,0.000715,0.000671,0.400843,0.404779,0.494297,0.519156,0.655149,0.578581,0.637446,0.571703,0.522175,0.578603,0.58264,0.571077,0.551821,0.59919,0.5695,0.592302,0.605397,0.599805,0.56335,0.0021,0.001984,0.003855,0.01178,0.00446,0.111446,0.041884,0.0038923035996807744,0.594363,0.028023,0.012405,0.002161,0.050079,0.002573,0.001738,0.003698,0.002804,0.001596,0.004302,1,0,0,0,0,0
47,0.610052,0.653439,0.75778,0.844896,0.833946,0.582481,0.678613,0.747224,0.671588,0.718669058979191,0.731383,0.708311787742864,0.717822,0.6219819208744766,0.594963,0.585272,0.415721,0.014864,0.041912,0.02364,0.150497,0.095957,0.140791,1.0,0.147535,0.147118,0.035077,0.024476,0.025899,0.024076,0.025584,0.030824,0.010272,0.18142,0.340384,0.286632,0.292668,0.293203,0.289376,0.301413,0.280652,0.290453,0.297387,0.295412,0.299554,0.318525,0.374355,0.318896,0.036657,0.001129,0.00439,0.008901,0.01073,0.004238,0.001261,0.004912,0.001919,0.001281,0.000828,0.000736,0.007675,0.016349,0.066112,0.348844,0.377796,0.338343,0.369543,0.386865,0.398439,0.407911,0.428621,0.425557,0.42549,0.499732,0.540202,0.534007,0.595288,0.617295,0.624609,0.625235,0.004994,0.088721,0.367934,0.308608,0.150722,0.029424,0.035817,0.1300161412590182,0.068353,0.015586,0.007389,0.00793,0.048456,0.018565,0.01989,0.006911,0.015595,0.011902,0.048103,1,0,0,0,0,0
